,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
60,0,1,0,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,26,None,None,None,None,None,None,7,None,distance,0.6227106227106227,ok,153.0790333270561
61,1,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,38.0,auto,10.0,15.0,None,None,None,None,0.8083028083028083,ok,154.3912309310399
62,1,1,1,0,1,1,0,0,randomForestClassifier,None,None,None,gini,None,None,90.0,sqrt,2.0,35.0,None,None,None,None,0.8156288156288156,ok,155.76774041890167
63,0,0,1,0,0,0,0,1,nnClassifier,tanh,None,26.0,None,None,adaptive,None,None,None,None,9.0,None,lbfgs,None,0.5384615384615384,ok,160.5053494889289
64,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,72.0,sqrt,13.0,40.0,None,None,None,None,0.8144078144078144,ok,161.32566181290895
65,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,19.0,log2,5.0,23.0,None,None,None,None,0.8156288156288156,ok,162.20544545608573
66,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,24.0,log2,4.0,19.0,None,None,None,None,0.8131868131868132,ok,163.10143663710915
67,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,32.0,log2,6.0,29.0,None,None,None,None,0.8131868131868132,ok,163.96763176610693
68,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,14.0,log2,8.0,23.0,None,None,None,None,0.8144078144078144,ok,164.81585873803124
69,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,40.0,log2,4.0,16.0,None,None,None,None,0.8168498168498168,ok,165.8025103500113
70,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,34.0,log2,7.0,27.0,None,None,None,None,0.811965811965812,ok,166.66936959209852
71,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,50.0,sqrt,9.0,18.0,None,None,None,None,0.8131868131868132,ok,167.5310398240108
72,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,61.0,sqrt,4.0,16.0,None,None,None,None,0.8168498168498168,ok,168.4321493289899
73,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,62.0,sqrt,2.0,11.0,None,None,None,None,0.8156288156288156,ok,169.36911802808754
74,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,41.0,log2,3.0,16.0,None,None,None,None,0.8144078144078144,ok,170.28278444288298
75,1,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,56.0,sqrt,6.0,13.0,None,None,None,None,0.811965811965812,ok,171.18221181700937
76,1,1,1,0,0,0,0,0,kneighborsClassifier,None,brute,None,None,36,None,None,None,None,None,None,5,None,uniform,0.796092796092796,ok,171.3287135621067
77,0,1,0,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,22.0,auto,5.0,25.0,None,None,None,None,0.6776556776556777,ok,172.3612732940819
78,1,1,1,0,0,0,0,0,nnClassifier,identity,None,20.0,None,None,constant,None,None,None,None,6.0,None,adam,None,0.5201465201465202,ok,174.78714979602955
79,1,0,1,0,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,62.0,sqrt,10.0,8.0,None,None,None,None,0.6434676434676435,ok,176.309164152015
80,0,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,48.0,log2,7.0,22.0,None,None,None,None,0.8156288156288156,ok,177.42165561998263
81,0,1,0,0,0,0,0,0,kneighborsClassifier,None,ball_tree,None,None,13,None,None,None,None,None,None,10,None,distance,0.6288156288156288,ok,177.46953517501242
82,1,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,16.0,log2,13.0,30.0,None,None,None,None,0.8058608058608059,ok,178.74464122694917
83,1,0,1,0,0,1,0,0,randomForestClassifier,None,None,None,gini,None,None,79.0,sqrt,4.0,17.0,None,None,None,None,0.6556776556776557,ok,179.83447242993861
84,0,1,1,0,1,0,0,1,nnClassifier,relu,None,11.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.5299145299145299,ok,182.87262107408606
85,0,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,9.0,log2,8.0,33.0,None,None,None,None,0.818070818070818,ok,183.62060905899853
86,0,1,0,0,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,8.0,log2,12.0,38.0,None,None,None,None,0.6776556776556777,ok,184.35915953898802
87,0,1,1,1,0,0,0,0,kneighborsClassifier,None,brute,None,None,9,None,None,None,None,None,None,8,None,uniform,0.7936507936507936,ok,184.5072635060642
88,0,0,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,31.0,auto,8.0,34.0,None,None,None,None,0.6495726495726496,ok,186.95404237392358
89,0,1,1,0,0,0,0,0,nnClassifier,logistic,None,17.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.5323565323565324,ok,193.19512718799524
90,0,1,0,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,4.0,log2,14.0,39.0,None,None,None,None,0.6886446886446886,ok,193.74103487702087
91,0,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,10.0,sqrt,9.0,27.0,None,None,None,None,0.8083028083028083,ok,194.9288564310409
92,0,0,1,0,0,1,0,0,randomForestClassifier,None,None,None,gini,None,None,18.0,log2,10.0,32.0,None,None,None,None,0.6568986568986569,ok,195.85630495590158
93,0,1,1,0,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,16,None,None,None,None,None,None,2,None,distance,0.7557997557997558,ok,195.90618360694498
94,0,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,2.0,log2,7.0,6.0,None,None,None,None,0.7631257631257631,ok,196.50639350898564
95,0,1,0,0,0,0,1,0,nnClassifier,tanh,None,27.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.5201465201465202,ok,206.77802984998561
96,0,1,1,1,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,36.0,auto,17.0,37.0,None,None,None,None,0.8034188034188035,ok,207.59849056089297
97,0,0,1,0,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,53.0,sqrt,12.0,33.0,None,None,None,None,0.652014652014652,ok,209.05417407304049
98,0,1,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,34,None,None,None,None,None,None,4,None,uniform,0.7875457875457875,ok,209.12007814389654
99,0,1,1,0,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,73.0,log2,8.0,28.0,None,None,None,None,0.8131868131868132,ok,209.92308943904936
