,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
0,1,1,0,0,1,0,0,1,kneighborsClassifier,None,brute,None,None,24,None,None,None,None,None,None,2,None,distance,0.6178266178266179,ok,0.1022724169306457
1,0,1,1,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,10.0,log2,4.0,29.0,None,None,None,None,0.8144078144078144,ok,1.9897273709066212
2,1,1,0,0,0,0,0,1,nnClassifier,identity,None,25.0,None,None,invscaling,None,None,None,None,5.0,None,adam,None,0.4700854700854701,ok,4.354914450086653
3,1,1,0,0,1,1,0,0,kneighborsClassifier,None,ball_tree,None,None,32,None,None,None,None,None,None,6,None,uniform,0.6581196581196581,ok,4.409675474045798
4,1,0,1,1,1,1,0,1,nnClassifier,logistic,None,30.0,None,None,constant,None,None,None,None,6.0,None,sgd,None,0.503052503052503,ok,12.331125346012414
5,0,0,1,0,0,1,0,0,kneighborsClassifier,None,ball_tree,None,None,37,None,None,None,None,None,None,7,None,distance,0.590964590964591,ok,12.363969089929014
6,0,1,1,0,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,79.0,sqrt,12.0,35.0,None,None,None,None,0.8156288156288156,ok,14.18185396795161
7,1,1,0,1,0,1,1,0,nnClassifier,tanh,None,24.0,None,None,constant,None,None,None,None,7.0,None,sgd,None,0.47741147741147744,ok,20.357173987897113
8,1,1,1,0,0,1,0,1,nnClassifier,logistic,None,13.0,None,None,adaptive,None,None,None,None,8.0,None,sgd,None,0.4993894993894994,ok,46.08357091806829
9,0,0,1,0,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,73.0,sqrt,14.0,7.0,None,None,None,None,0.663003663003663,ok,47.54033236508258
10,1,1,0,0,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,11,None,None,None,None,None,None,9,None,distance,0.6764346764346765,ok,47.58372032106854
11,1,0,0,0,0,1,1,1,nnClassifier,tanh,None,30.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.47985347985347987,ok,52.54499716195278
12,1,0,0,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,3,None,None,None,None,None,None,7,None,uniform,0.5115995115995116,ok,52.69260683399625
13,0,0,1,1,0,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,77.0,log2,15.0,16.0,None,None,None,None,0.6581196581196581,ok,54.03567178105004
14,0,1,1,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,99.0,auto,17.0,33.0,None,None,None,None,0.8144078144078144,ok,55.77842020406388
15,1,0,0,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,14,None,None,None,None,None,None,6,None,distance,0.4908424908424908,ok,55.81719738501124
16,0,0,1,0,0,1,1,1,randomForestClassifier,None,None,None,gini,None,None,13.0,auto,2.0,12.0,None,None,None,None,0.6422466422466423,ok,57.33537327311933
17,1,1,1,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,11.0,sqrt,5.0,40.0,None,None,None,None,0.8229548229548229,ok,59.29802929703146
18,1,1,1,1,0,0,1,1,nnClassifier,relu,None,14.0,None,None,adaptive,None,None,None,None,2.0,None,sgd,None,0.4810744810744811,ok,83.03352370695211
19,1,0,0,0,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,35,None,None,None,None,None,None,9,None,distance,0.5262515262515263,ok,83.07338003790937
