activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,auto,17,mse,1,0,0,1,1,1,18,invscaling,29,sqrt,4,7,kneighborsRegressor,7,3,sgd,distance,0.40960877043912347
identity,kd_tree,22,mse,1,0,1,1,0,0,17,adaptive,56,log2,13,7,randomForestRegressor,4,5,sgd,distance,0.5009097705673119
identity,kd_tree,21,mae,1,0,0,1,1,0,5,invscaling,75,sqrt,13,39,randomForestRegressor,4,6,lbfgs,distance,0.6060948710369789
relu,kd_tree,29,mse,0,1,1,1,0,1,36,adaptive,57,log2,9,20,randomForestRegressor,7,9,lbfgs,distance,0.07880303424442991
relu,brute,10,mae,0,1,1,1,1,1,16,constant,63,sqrt,19,25,randomForestRegressor,10,2,adam,distance,0.4643101013030879
relu,kd_tree,32,mae,1,1,0,1,1,0,23,constant,13,sqrt,17,35,kneighborsRegressor,1,8,sgd,uniform,0.5432244008821995
identity,ball_tree,22,mae,0,0,1,0,0,0,15,constant,15,sqrt,16,35,nnRegressor,5,8,adam,uniform,-1.5289986756525469
identity,brute,20,poisson,0,1,1,1,1,1,6,adaptive,95,auto,15,8,randomForestRegressor,2,9,adam,distance,-0.0003215822166009463
logistic,auto,8,mse,1,0,1,0,1,1,10,invscaling,70,log2,14,28,randomForestRegressor,1,5,sgd,distance,0.6274253602698268
logistic,auto,12,mse,1,1,0,0,1,1,32,adaptive,97,sqrt,11,19,nnRegressor,10,10,lbfgs,distance,-9.809772310210002
tanh,auto,31,mse,1,0,0,1,1,1,6,constant,7,log2,19,31,kneighborsRegressor,8,7,adam,distance,0.4817778099621056
logistic,kd_tree,23,mae,1,1,1,0,0,1,11,adaptive,45,auto,13,26,kneighborsRegressor,10,9,adam,uniform,0.41185610371508186
relu,kd_tree,26,mse,1,1,1,1,1,0,27,constant,57,log2,18,17,kneighborsRegressor,7,6,lbfgs,distance,0.4811474817756247
logistic,auto,26,poisson,0,1,1,1,1,1,12,adaptive,25,auto,19,38,kneighborsRegressor,8,7,sgd,uniform,0.39080265144371507
relu,brute,17,mae,1,1,0,0,0,1,13,invscaling,23,sqrt,15,14,nnRegressor,6,3,lbfgs,uniform,-8.692779231119186
relu,brute,16,mae,0,0,1,0,0,1,37,constant,36,log2,8,16,randomForestRegressor,9,10,lbfgs,uniform,-0.017523913109063427
logistic,kd_tree,17,poisson,0,1,0,1,0,0,40,constant,12,log2,12,9,kneighborsRegressor,6,6,sgd,distance,-0.14878335150385236
relu,kd_tree,11,poisson,1,0,0,1,1,1,37,invscaling,27,log2,16,36,randomForestRegressor,5,8,sgd,distance,-0.0003215822166009463
logistic,auto,16,poisson,1,0,0,1,1,0,2,invscaling,75,log2,12,16,nnRegressor,9,7,sgd,uniform,-0.3215426332212792
identity,ball_tree,16,mse,0,1,0,1,0,0,18,adaptive,71,auto,13,28,randomForestRegressor,1,3,lbfgs,distance,0.025323337897569798
logistic,kd_tree,18,mse,0,0,1,1,0,1,20,constant,82,log2,13,32,nnRegressor,5,6,sgd,distance,-6.668074016735087
relu,kd_tree,29,mse,1,1,0,0,1,0,8,adaptive,46,log2,10,7,randomForestRegressor,9,8,sgd,distance,0.6123635790635145
tanh,auto,20,mse,0,1,1,0,1,1,14,adaptive,13,log2,6,17,randomForestRegressor,1,1,sgd,uniform,0.46843544305750784
identity,auto,24,poisson,1,1,0,1,1,0,34,constant,13,auto,10,7,nnRegressor,5,1,adam,uniform,-17.231081435844995
relu,kd_tree,29,poisson,1,0,1,1,0,0,32,invscaling,38,log2,10,18,kneighborsRegressor,7,6,adam,distance,0.3714543060539043
identity,kd_tree,19,mse,0,1,0,1,0,0,8,adaptive,20,auto,5,36,kneighborsRegressor,3,7,lbfgs,distance,-0.14300397747119598
relu,kd_tree,23,mse,1,1,1,1,1,1,6,constant,1,log2,2,17,randomForestRegressor,7,6,adam,distance,0.6317231165185324
relu,brute,21,mse,1,0,1,0,1,1,25,constant,49,auto,9,5,randomForestRegressor,3,6,sgd,distance,0.6241810983592782
identity,kd_tree,10,poisson,1,1,1,1,0,0,26,constant,84,sqrt,3,10,nnRegressor,1,4,lbfgs,uniform,0.0059348128465930294
tanh,auto,30,mae,0,0,1,1,1,0,20,adaptive,80,auto,14,35,randomForestRegressor,2,6,sgd,uniform,0.415126101807878
logistic,ball_tree,24,poisson,1,0,1,0,1,0,34,constant,98,log2,11,39,nnRegressor,9,10,sgd,distance,-0.13362283007685827
relu,kd_tree,14,mse,1,0,0,1,0,0,33,adaptive,33,auto,20,26,randomForestRegressor,4,9,adam,uniform,0.47064824711580766
logistic,auto,19,mae,1,1,1,1,0,1,40,invscaling,55,log2,3,12,nnRegressor,2,6,lbfgs,distance,-0.015285753299214777
identity,ball_tree,25,mse,1,1,1,1,1,0,11,adaptive,1,log2,3,4,nnRegressor,6,3,adam,distance,-0.27310330642834346
tanh,brute,15,mae,1,0,1,0,0,1,21,constant,81,sqrt,19,32,randomForestRegressor,8,10,sgd,distance,0.485646972373588
tanh,brute,26,mse,1,0,0,1,0,1,30,invscaling,92,log2,8,35,nnRegressor,9,3,adam,distance,-4.3166429452058095
identity,ball_tree,20,mae,1,1,0,0,0,0,38,adaptive,1,log2,10,18,randomForestRegressor,10,1,adam,distance,0.4462681975346131
tanh,ball_tree,12,mse,1,0,1,1,1,0,13,constant,72,auto,16,17,nnRegressor,7,4,lbfgs,uniform,-3.4099772355212705
relu,auto,17,mae,0,1,1,1,1,1,38,invscaling,99,log2,14,24,randomForestRegressor,6,9,adam,uniform,0.4668413486965669
tanh,ball_tree,21,mae,1,1,1,0,1,1,5,invscaling,54,auto,8,15,randomForestRegressor,7,3,lbfgs,distance,0.6238552341309083
identity,brute,22,mae,0,0,0,0,1,1,21,invscaling,79,auto,10,31,nnRegressor,3,10,lbfgs,distance,0.3929221548923445
logistic,ball_tree,29,mae,0,0,1,1,0,1,17,adaptive,83,sqrt,18,8,nnRegressor,9,6,sgd,distance,-0.38572506117306826
relu,brute,18,mse,0,0,0,0,1,1,6,invscaling,71,log2,18,13,nnRegressor,1,3,lbfgs,uniform,-0.060772721945884234
identity,auto,25,mae,0,0,1,1,0,0,23,constant,87,sqrt,10,33,randomForestRegressor,9,4,adam,distance,0.015239829120669235
tanh,auto,29,mse,1,0,0,1,0,0,11,constant,89,log2,10,34,kneighborsRegressor,6,6,adam,uniform,0.3826919004744127
tanh,kd_tree,17,poisson,0,1,1,0,0,0,16,invscaling,45,sqrt,19,21,kneighborsRegressor,1,6,sgd,distance,-0.23529783002363636
identity,ball_tree,19,mae,1,0,1,0,1,0,38,constant,84,auto,6,21,kneighborsRegressor,10,2,sgd,uniform,0.45317510004604233
tanh,ball_tree,25,mae,0,0,0,1,1,1,10,invscaling,23,sqrt,2,26,kneighborsRegressor,5,10,lbfgs,distance,0.3051124119141456
identity,auto,28,mse,1,1,0,1,1,0,6,constant,88,log2,9,18,randomForestRegressor,2,6,sgd,distance,0.6210627510693519
logistic,kd_tree,26,mae,1,1,1,0,0,1,11,constant,45,log2,15,36,randomForestRegressor,10,7,sgd,distance,0.4929589063801719
tanh,kd_tree,19,mae,1,0,0,1,0,0,13,invscaling,70,log2,18,28,kneighborsRegressor,1,7,sgd,distance,0.2324830084266739
identity,brute,17,mse,1,0,0,1,1,1,15,constant,71,log2,13,28,randomForestRegressor,4,6,sgd,distance,0.6172269058108972
tanh,brute,24,mae,1,0,1,0,1,0,26,invscaling,47,sqrt,10,13,randomForestRegressor,5,8,lbfgs,uniform,0.6160792029049091
identity,brute,22,mse,0,1,0,0,0,1,30,invscaling,92,sqrt,9,5,nnRegressor,7,10,lbfgs,uniform,0.012620685547314103
