feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,1,1,1,1,kneighborsRegressor,NA,auto,nan,NA,28,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.5515204471932527,103.70248532295227
1,0,1,0,1,1,kneighborsRegressor,NA,brute,nan,NA,25,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.5320941663024572,108.42070984840393
1,0,0,0,1,0,kneighborsRegressor,NA,kd_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.4641770856867181,113.26960468292236
1,1,1,0,1,1,kneighborsRegressor,NA,auto,nan,NA,11,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.5639578048856033,118.04629111289978
1,0,1,0,0,0,kneighborsRegressor,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.45165921048607405,123.07255697250366
1,1,1,0,1,0,kneighborsRegressor,NA,ball_tree,nan,NA,34,NA,nan,NA,nan,nan,nan,9,NA,distance,0.48500643904642105,128.03980827331543
1,1,1,0,1,0,kneighborsRegressor,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.5299457089554079,132.54005789756775
1,0,1,0,1,1,kneighborsRegressor,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,10,NA,distance,0.5151667320184483,137.54178547859192
0,1,0,1,1,1,kneighborsRegressor,NA,ball_tree,nan,NA,27,NA,nan,NA,nan,nan,nan,3,NA,distance,0.2361804964936074,142.6678249835968
1,0,1,1,1,0,kneighborsRegressor,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.5546184000677885,147.89634132385254
1,1,1,0,1,1,kneighborsRegressor,NA,ball_tree,nan,NA,18,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.543195233674457,152.66159534454346
1,0,1,1,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,81,auto,15,12,nan,nan,NA,NA,0.6227875756961108,158.1534652709961
1,0,1,0,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,53,auto,2,37,nan,nan,NA,NA,0.6004910033138946,217.38998007774353
1,0,0,1,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,62,sqrt,7,11,nan,nan,NA,NA,0.6082360477204706,222.4131417274475
1,0,1,1,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,4,auto,10,36,nan,nan,NA,NA,0.6248097213955506,227.91632390022278
1,1,1,0,1,0,kneighborsRegressor,NA,brute,nan,NA,39,NA,nan,NA,nan,nan,nan,7,NA,distance,0.4729335464121721,232.89885115623474
1,0,0,1,1,0,kneighborsRegressor,NA,brute,nan,NA,6,NA,nan,NA,nan,nan,nan,6,NA,distance,0.4878092990815124,238.04798221588135
1,1,1,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,100,log2,12,32,nan,nan,NA,NA,0.6301438049902774,267.2680094242096
1,0,0,0,1,1,kneighborsRegressor,NA,kd_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.5859784157827805,272.0657651424408
1,1,1,0,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,38,log2,17,28,nan,nan,NA,NA,0.6286329534308528,296.5766086578369
1,1,0,1,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,40,log2,18,30,nan,nan,NA,NA,0.6171470703455271,323.44904375076294
1,0,0,1,1,0,nnRegressor,logistic,NA,12,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,-11.463100649435987,327.8057200908661
1,0,0,0,1,1,nnRegressor,relu,NA,24,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,-1.9153847134773843,334.1596748828888
1,0,1,1,1,1,nnRegressor,identity,NA,8,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.6038331482036157,341.7444260120392
1,1,1,0,1,1,nnRegressor,tanh,NA,9,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,-1.360520576851406,349.8571696281433
1,1,0,1,1,1,nnRegressor,tanh,NA,20,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,-42.73718760485861,356.1391818523407
0,0,1,1,1,0,nnRegressor,identity,NA,8,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.43341250838608314,376.2539920806885
1,1,0,1,1,1,nnRegressor,identity,NA,22,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.621910168889459,382.09122920036316
1,1,1,0,1,0,nnRegressor,relu,NA,9,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,-445.5066169092404,389.7541491985321
0,0,1,1,1,1,nnRegressor,relu,NA,27,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,-122.92721491089611,400.9879071712494
1,0,1,0,0,1,nnRegressor,identity,NA,9,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.4386213094927849,405.84260845184326
1,0,0,0,0,1,nnRegressor,relu,NA,23,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,-0.00043028329037331225,412.2375965118408
1,1,1,1,0,0,nnRegressor,logistic,NA,11,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,-1.8928516562443636,430.4353930950165
1,0,0,1,1,0,nnRegressor,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.6073248586771218,436.17853832244873
0,0,1,1,1,0,nnRegressor,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,-0.2211629840783278,440.8250205516815
1,1,1,1,1,0,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,-0.0001860490363578826,448.93851470947266
0,0,0,1,1,1,nnRegressor,identity,NA,31,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,-0.6813362553322524,454.51365995407104
0,0,1,0,0,0,nnRegressor,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.02114443614150352,460.420756816864
1,0,1,1,0,1,nnRegressor,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,-0.07055045813106364,465.33454060554504
0,0,1,0,1,1,nnRegressor,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.4332231267567169,471.08197379112244
1,1,1,1,1,1,nnRegressor,identity,NA,19,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.630405814903396,475.7643389701843
1,1,0,1,0,1,nnRegressor,relu,NA,21,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,-9.872466393158378,481.4922821521759
0,1,0,0,1,0,nnRegressor,relu,NA,21,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,-59.993321070777434,487.6157429218292
1,1,1,0,0,1,nnRegressor,relu,NA,16,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.4652299679645884,495.17776226997375
0,0,0,1,1,0,nnRegressor,identity,NA,9,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.4063361356305011,514.0294783115387
0,1,1,1,0,0,nnRegressor,identity,NA,11,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,-6.817911827190771,521.3621757030487
0,0,0,0,0,0,nnRegressor,identity,NA,14,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.0,526.2733767032623
1,1,0,0,1,1,nnRegressor,identity,NA,25,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.6101546719101935,531.3867666721344
1,0,1,1,1,1,nnRegressor,identity,NA,23,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.6150374328631389,535.9392218589783
1,0,1,0,1,1,nnRegressor,identity,NA,32,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.6182696458019155,544.4385166168213
1,0,1,0,1,1,nnRegressor,identity,NA,28,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.1843413720234811,549.5215730667114
0,1,1,0,1,1,nnRegressor,identity,NA,10,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.45091285633485356,554.2236738204956
1,0,1,0,1,0,nnRegressor,identity,NA,23,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.617936533846225,559.0399849414825
0,0,1,1,0,1,nnRegressor,relu,NA,18,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,-0.00011053488078505147,565.7121875286102
1,1,0,1,0,1,nnRegressor,identity,NA,12,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.45043010069534273,569.8323011398315
0,1,1,1,1,1,nnRegressor,identity,NA,10,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.46180522881414565,574.4696071147919
0,0,1,0,1,0,nnRegressor,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,-1.1613366382112744e-05,580.1580834388733
0,0,1,1,0,1,nnRegressor,identity,NA,18,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.042675083443843964,585.4175958633423
1,0,1,1,1,1,nnRegressor,identity,NA,22,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.6127820415719618,589.7166564464569
0,1,0,0,0,0,nnRegressor,identity,NA,9,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,-1.1474774308152282,596.8976631164551
0,0,0,0,1,0,nnRegressor,identity,NA,8,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.40436917316878074,603.8854093551636
1,0,0,1,1,1,nnRegressor,relu,NA,14,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,-12.268765629289128,609.3998219966888
1,0,0,0,1,0,nnRegressor,identity,NA,11,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.6077566736031013,615.5968949794769
0,1,1,1,0,0,nnRegressor,relu,NA,19,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,-3.9793796693712666,621.4963369369507
1,0,1,0,1,1,nnRegressor,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,-0.02792093447600119,625.6283609867096
1,0,0,1,1,1,nnRegressor,logistic,NA,9,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.5282665563856539,633.4215755462646
1,1,0,0,1,0,nnRegressor,logistic,NA,18,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,-1.9088694580550651,638.9654307365417
0,1,0,1,0,1,nnRegressor,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,-1.695548897843497,646.3677804470062
0,0,1,0,0,1,nnRegressor,relu,NA,28,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,-0.08898777181047501,651.4805428981781
0,0,1,0,0,1,nnRegressor,identity,NA,9,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.01669651568638375,657.7905654907227
1,1,1,0,0,1,nnRegressor,relu,NA,14,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.4550489609073757,664.4226763248444
1,1,1,1,0,1,nnRegressor,identity,NA,8,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,-2.859053866099631,672.0400462150574
1,0,0,1,0,0,nnRegressor,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,-2.9880635139343354,676.1420745849609
1,0,1,0,1,1,nnRegressor,identity,NA,10,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.6179758281597647,679.9945411682129
1,0,0,1,0,0,nnRegressor,relu,NA,8,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,-0.9426514279113254,684.0842690467834
0,1,1,1,1,1,nnRegressor,identity,NA,25,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.4626817254112875,688.8644304275513
1,1,1,0,1,1,nnRegressor,identity,NA,21,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.6302391618294723,693.8154382705688
1,0,0,1,0,0,nnRegressor,relu,NA,8,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,-4.841067033951937,697.856721162796
0,0,0,0,0,0,nnRegressor,relu,NA,9,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.0,701.9018819332123
