feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,auto,19,30,nan,nan,NA,NA,0.503052503052503,149.42161750793457
1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,56,sqrt,12,26,nan,nan,NA,NA,0.8815628815628815,158.01351976394653
0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,83,log2,11,19,nan,nan,NA,NA,0.8876678876678876,165.83165431022644
0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,72,auto,7,30,nan,nan,NA,NA,0.884004884004884,175.27877831459045
1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,52,sqrt,10,24,nan,nan,NA,NA,0.8791208791208791,184.6544852256775
1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,77,sqrt,17,33,nan,nan,NA,NA,0.8766788766788767,193.34993481636047
0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,81,auto,3,24,nan,nan,NA,NA,0.8791208791208791,202.75856184959412
1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,73,log2,8,15,nan,nan,NA,NA,0.8864468864468864,210.720153093338
1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,71,sqrt,15,31,nan,nan,NA,NA,0.8803418803418803,219.35489010810852
1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,log2,6,17,nan,nan,NA,NA,0.8778998778998779,227.36447167396545
0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,auto,17,30,nan,nan,NA,NA,0.8876678876678876,234.6668221950531
0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,64,sqrt,19,23,nan,nan,NA,NA,0.8827838827838828,242.9903542995453
0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,95,log2,6,22,nan,nan,NA,NA,0.8766788766788767,252.66926193237305
0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,21,auto,11,18,nan,nan,NA,NA,0.8901098901098901,261.17452359199524
1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,auto,2,16,nan,nan,NA,NA,0.6532356532356532,269.13163661956787
1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,sqrt,15,22,nan,nan,NA,NA,0.8864468864468864,275.90292716026306
0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,42,sqrt,18,8,nan,nan,NA,NA,0.8778998778998779,283.99422669410706
0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,22,log2,1,38,nan,nan,NA,NA,0.8791208791208791,292.234778881073
1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,19,auto,6,19,nan,nan,NA,NA,0.8754578754578755,302.1820523738861
1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,5,log2,17,24,nan,nan,NA,NA,0.7264957264957265,308.2889733314514
1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,52,sqrt,1,34,nan,nan,NA,NA,0.8852258852258852,316.91743183135986
1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,sqrt,2,25,nan,nan,NA,NA,0.8791208791208791,325.42683482170105
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,auto,9,11,nan,nan,NA,NA,0.8791208791208791,332.9657311439514
0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,log2,11,2,nan,nan,NA,NA,0.8803418803418803,341.7630774974823
1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,44,auto,20,12,nan,nan,NA,NA,0.8803418803418803,349.83759117126465
0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,7,21,nan,nan,NA,NA,0.884004884004884,357.05625796318054
0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,79,auto,18,3,nan,nan,NA,NA,0.8803418803418803,365.64191365242004
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,71,auto,12,14,nan,nan,NA,NA,0.8827838827838828,373.62940287590027
0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,12,log2,19,37,nan,nan,NA,NA,0.8864468864468864,382.12474751472473
0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,27,log2,2,8,nan,nan,NA,NA,0.884004884004884,390.40868496894836
1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,sqrt,1,21,nan,nan,NA,NA,0.8937728937728938,398.40042066574097
0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,12,log2,11,33,nan,nan,NA,NA,0.8778998778998779,405.3816695213318
1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,auto,8,24,nan,nan,NA,NA,0.8791208791208791,415.0899336338043
1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,log2,8,24,nan,nan,NA,NA,0.8815628815628815,423.83552145957947
0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,log2,10,7,nan,nan,NA,NA,0.6862026862026862,430.64036536216736
1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,auto,2,4,nan,nan,NA,NA,0.8754578754578755,440.32766222953796
0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,auto,15,14,nan,nan,NA,NA,0.8144078144078144,449.121705532074
1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,log2,2,36,nan,nan,NA,NA,0.8791208791208791,456.83044505119324
1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,12,log2,4,17,nan,nan,NA,NA,0.8778998778998779,464.61522030830383
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,68,sqrt,4,3,nan,nan,NA,NA,0.8974358974358975,472.03385972976685
0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,log2,16,32,nan,nan,NA,NA,0.8485958485958486,480.84250950813293
1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,auto,1,36,nan,nan,NA,NA,0.8034188034188035,488.82074189186096
0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,nnClassifier,tanh,NA,31,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.49572649572649574,510.17487263679504
0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,log2,11,22,nan,nan,NA,NA,0.8656898656898657,516.6192879676819
0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,52,log2,18,10,nan,nan,NA,NA,0.8791208791208791,523.9575426578522
1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,27,sqrt,1,5,nan,nan,NA,NA,0.8815628815628815,534.1487202644348
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,70,sqrt,16,4,nan,nan,NA,NA,0.8803418803418803,542.0541388988495
0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,log2,11,28,nan,nan,NA,NA,0.8778998778998779,548.7616593837738
0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,9,sqrt,9,31,nan,nan,NA,NA,0.8778998778998779,556.5256235599518
0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,auto,13,33,nan,nan,NA,NA,0.8583638583638583,564.0425219535828
1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,log2,4,20,nan,nan,NA,NA,0.8815628815628815,570.4642422199249
0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,sqrt,7,34,nan,nan,NA,NA,0.8791208791208791,576.7590155601501
0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,9,auto,13,8,nan,nan,NA,NA,0.8815628815628815,584.3993816375732
0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,auto,4,40,nan,nan,NA,NA,0.6910866910866911,591.3022413253784
1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,77,auto,5,3,nan,nan,NA,NA,0.8864468864468864,598.4096310138702
0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,auto,17,40,nan,nan,NA,NA,0.8766788766788767,604.942577123642
0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,log2,7,38,nan,nan,NA,NA,0.8620268620268621,611.4444909095764
1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,auto,16,24,nan,nan,NA,NA,0.8778998778998779,619.2830493450165
1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,log2,12,30,nan,nan,NA,NA,0.8681318681318682,626.1177384853363
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,log2,19,21,nan,nan,NA,NA,0.8778998778998779,633.0773079395294
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,auto,19,36,nan,nan,NA,NA,0.800976800976801,639.1387021541595
0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,sqrt,14,16,nan,nan,NA,NA,0.7594627594627594,645.1418690681458
1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,sqrt,16,19,nan,nan,NA,NA,0.8742368742368742,651.8394935131073
0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,log2,10,2,nan,nan,NA,NA,0.49694749694749696,658.9324367046356
1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,51,sqrt,16,2,nan,nan,NA,NA,0.8791208791208791,667.015389919281
1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,77,sqrt,10,39,nan,nan,NA,NA,0.8778998778998779,674.1449902057648
0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,59,sqrt,7,2,nan,nan,NA,NA,0.8901098901098901,680.9340434074402
0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,sqrt,2,8,nan,nan,NA,NA,0.8852258852258852,688.0264344215393
0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,auto,13,2,nan,nan,NA,NA,0.8803418803418803,694.7671933174133
0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,28,sqrt,12,3,nan,nan,NA,NA,0.8815628815628815,701.9165272712708
1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,sqrt,4,21,nan,nan,NA,NA,0.8620268620268621,707.7285096645355
0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,82,auto,3,11,nan,nan,NA,NA,0.884004884004884,714.6296238899231
0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,log2,6,31,nan,nan,NA,NA,0.8754578754578755,721.0440640449524
0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,nnClassifier,relu,NA,18,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.503052503052503,748.4753882884979
1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,log2,5,14,nan,nan,NA,NA,0.8742368742368742,754.2315740585327
1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,68,sqrt,1,10,nan,nan,NA,NA,0.8913308913308914,761.1536266803741
0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,sqrt,14,15,nan,nan,NA,NA,0.884004884004884,767.5850265026093
1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,sqrt,6,10,nan,nan,NA,NA,0.8620268620268621,773.4889986515045
1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,auto,19,7,nan,nan,NA,NA,0.8852258852258852,779.5751447677612
0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,73,auto,1,40,nan,nan,NA,NA,0.5054945054945055,788.2831270694733
0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,auto,16,37,nan,nan,NA,NA,0.7765567765567766,794.0774693489075
