feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,89,auto,19,30,nan,nan,NA,NA,0.8717948717948718,125.62215948104858
1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,sqrt,5,15,nan,nan,NA,NA,0.8742368742368742,134.81144738197327
0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,51,auto,14,20,nan,nan,NA,NA,0.5262515262515263,142.31656575202942
1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,sqrt,1,4,nan,nan,NA,NA,0.8681318681318682,150.37277340888977
1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,nnClassifier,logistic,NA,24,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.47985347985347987,159.6505024433136
0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,87,log2,16,14,nan,nan,NA,NA,0.4908424908424908,169.82834768295288
0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,57,log2,4,19,nan,nan,NA,NA,0.8742368742368742,179.58260440826416
0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,72,sqrt,16,28,nan,nan,NA,NA,0.6752136752136753,189.01039457321167
1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,sqrt,12,39,nan,nan,NA,NA,0.8754578754578755,196.5205569267273
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,auto,9,19,nan,nan,NA,NA,0.5286935286935287,202.9576632976532
0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,auto,8,40,nan,nan,NA,NA,0.8693528693528694,210.69491505622864
1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,99,auto,13,4,nan,nan,NA,NA,0.8656898656898657,219.64754819869995
0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,70,log2,7,23,nan,nan,NA,NA,0.8803418803418803,228.45835161209106
1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,31,log2,11,15,nan,nan,NA,NA,0.8766788766788767,236.03900623321533
0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,65,log2,12,20,nan,nan,NA,NA,0.8717948717948718,243.40788078308105
0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,41,log2,10,7,nan,nan,NA,NA,0.8742368742368742,253.23627924919128
0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,log2,7,37,nan,nan,NA,NA,0.8705738705738706,260.84001660346985
0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,log2,14,37,nan,nan,NA,NA,0.8778998778998779,268.51576924324036
1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,78,log2,8,40,nan,nan,NA,NA,0.873015873015873,276.9622423648834
0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,log2,6,3,nan,nan,NA,NA,0.6788766788766789,283.2888071537018
1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,14,auto,17,3,nan,nan,NA,NA,0.8754578754578755,291.1986746788025
1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,sqrt,16,6,nan,nan,NA,NA,0.8717948717948718,298.90521216392517
0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,93,sqrt,19,12,nan,nan,NA,NA,0.8705738705738706,305.90155053138733
1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,sqrt,11,20,nan,nan,NA,NA,0.8400488400488401,313.4025626182556
0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,log2,17,39,nan,nan,NA,NA,0.6837606837606838,320.2976977825165
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,42,auto,19,3,nan,nan,NA,NA,0.8754578754578755,327.32788944244385
1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,auto,1,23,nan,nan,NA,NA,0.8778998778998779,334.819105386734
1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,sqrt,7,3,nan,nan,NA,NA,0.5067155067155067,345.643940448761
1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,9,27,nan,nan,NA,NA,0.8766788766788767,354.7759647369385
1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,44,auto,6,2,nan,nan,NA,NA,0.8803418803418803,362.79414081573486
0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,auto,9,32,nan,nan,NA,NA,0.6727716727716728,372.45842695236206
1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,log2,3,32,nan,nan,NA,NA,0.8302808302808303,379.85077953338623
0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,nnClassifier,logistic,NA,12,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.36507936507936506,387.6730399131775
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,sqrt,3,35,nan,nan,NA,NA,0.8778998778998779,396.6205744743347
1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,69,auto,13,3,nan,nan,NA,NA,0.8778998778998779,405.75183844566345
1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,auto,17,27,nan,nan,NA,NA,0.7594627594627594,412.58337807655334
1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,45,auto,5,14,nan,nan,NA,NA,0.8791208791208791,420.5703806877136
0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,67,auto,8,4,nan,nan,NA,NA,0.8766788766788767,427.843266248703
0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,12,34,nan,nan,NA,NA,0.8705738705738706,437.0139513015747
0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,14,20,nan,nan,NA,NA,0.8778998778998779,444.9929084777832
0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,kneighborsClassifier,NA,auto,nan,NA,25,NA,nan,NA,nan,nan,nan,6,NA,distance,0.6031746031746031,450.3081090450287
0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,86,auto,16,40,nan,nan,NA,NA,0.8827838827838828,459.3119580745697
0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,log2,1,38,nan,nan,NA,NA,0.8327228327228328,467.36567640304565
1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,28,sqrt,9,3,nan,nan,NA,NA,0.8717948717948718,475.65368247032166
1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,14,37,nan,nan,NA,NA,0.8766788766788767,484.721152305603
0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,log2,14,13,nan,nan,NA,NA,0.8766788766788767,492.01494097709656
0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,auto,5,25,nan,nan,NA,NA,0.8717948717948718,499.3583884239197
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,46,sqrt,14,38,nan,nan,NA,NA,0.873015873015873,506.43168234825134
0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,log2,16,36,nan,nan,NA,NA,0.8778998778998779,514.318500995636
1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,66,log2,13,5,nan,nan,NA,NA,0.8754578754578755,523.5143766403198
1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,32,log2,6,14,nan,nan,NA,NA,0.6666666666666666,532.6162209510803
0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,15,log2,19,22,nan,nan,NA,NA,0.8705738705738706,539.8642394542694
0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,22,auto,17,2,nan,nan,NA,NA,0.8766788766788767,546.1554679870605
1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,auto,11,32,nan,nan,NA,NA,0.6776556776556777,551.6309475898743
1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,auto,19,8,nan,nan,NA,NA,0.6788766788766789,557.0329351425171
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,sqrt,12,10,nan,nan,NA,NA,0.673992673992674,562.6593043804169
0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,sqrt,16,18,nan,nan,NA,NA,0.6874236874236874,568.3979024887085
1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,3,NA,distance,0.590964590964591,572.9981548786163
0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,log2,4,2,nan,nan,NA,NA,0.8766788766788767,582.2802081108093
1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,6,3,nan,nan,NA,NA,0.873015873015873,589.7127525806427
1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,3,log2,16,31,nan,nan,NA,NA,0.6800976800976801,595.7359230518341
1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,log2,17,17,nan,nan,NA,NA,0.8571428571428571,601.7682662010193
0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,33,log2,18,12,nan,nan,NA,NA,0.5079365079365079,609.399288892746
1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,3,18,nan,nan,NA,NA,0.8705738705738706,616.8655483722687
1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,log2,12,23,nan,nan,NA,NA,0.8778998778998779,624.7092802524567
1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,nnClassifier,tanh,NA,25,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.47985347985347987,634.8885548114777
1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,sqrt,19,7,nan,nan,NA,NA,0.8754578754578755,643.0744779109955
0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,auto,3,20,nan,nan,NA,NA,0.7680097680097681,649.2061667442322
1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,15,33,nan,nan,NA,NA,0.6703296703296703,656.8036923408508
1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,13,39,nan,nan,NA,NA,0.673992673992674,663.691511631012
0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,log2,4,6,nan,nan,NA,NA,0.7167277167277167,670.3587284088135
1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,12,28,nan,nan,NA,NA,0.8778998778998779,678.7111632823944
1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,log2,7,22,nan,nan,NA,NA,0.8742368742368742,687.4517002105713
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,sqrt,1,14,nan,nan,NA,NA,0.8693528693528694,693.6492927074432
1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,sqrt,19,16,nan,nan,NA,NA,0.8620268620268621,699.1295354366302
0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,10,14,nan,nan,NA,NA,0.8754578754578755,706.0081923007965
0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,log2,2,8,nan,nan,NA,NA,0.8669108669108669,711.9899773597717
0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,7,24,nan,nan,NA,NA,0.8827838827838828,718.2950479984283
0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,sqrt,7,9,nan,nan,NA,NA,0.7826617826617827,724.7986495494843
0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,auto,19,22,nan,nan,NA,NA,0.818070818070818,730.6516315937042
1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,6,35,nan,nan,NA,NA,0.6691086691086691,737.6311268806458
1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,11,NA,nan,NA,nan,nan,nan,10,NA,distance,0.6532356532356532,741.7673766613007
1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,sqrt,18,6,nan,nan,NA,NA,0.8754578754578755,748.2843835353851
1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,nnClassifier,logistic,NA,11,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.49572649572649574,756.519279718399
1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,auto,14,2,nan,nan,NA,NA,0.7680097680097681,763.2494888305664
0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,1,35,nan,nan,NA,NA,0.8754578754578755,770.338766336441
0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,10,sqrt,2,24,nan,nan,NA,NA,0.8693528693528694,776.811861038208
1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,sqrt,9,21,nan,nan,NA,NA,0.8705738705738706,782.5148329734802
1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,sqrt,12,31,nan,nan,NA,NA,0.8608058608058609,788.2846460342407
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,sqrt,13,8,nan,nan,NA,NA,0.8107448107448108,793.9468910694122
