feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,87,auto,5,9,nan,nan,NA,NA,0.6544566544566545,87.3536024093628
1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,30,log2,16,33,nan,nan,NA,NA,0.8669108669108669,95.21376943588257
1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,22,auto,14,39,nan,nan,NA,NA,0.873015873015873,103.20909833908081
1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,89,sqrt,11,35,nan,nan,NA,NA,0.8656898656898657,112.82852482795715
0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,69,log2,17,27,nan,nan,NA,NA,0.8669108669108669,120.31912398338318
1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,auto,8,34,nan,nan,NA,NA,0.5067155067155067,130.32624983787537
1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,80,auto,8,29,nan,nan,NA,NA,0.8717948717948718,139.46404027938843
0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,66,auto,6,33,nan,nan,NA,NA,0.8693528693528694,147.03402256965637
0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,78,log2,2,31,nan,nan,NA,NA,0.6507936507936508,157.79368138313293
1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,31,log2,18,19,nan,nan,NA,NA,0.8632478632478633,166.62053847312927
0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,sqrt,14,4,nan,nan,NA,NA,0.6800976800976801,173.4234709739685
0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,auto,5,34,nan,nan,NA,NA,0.8681318681318682,181.16471076011658
0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,28,log2,8,30,nan,nan,NA,NA,0.873015873015873,190.32993745803833
0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,33,auto,3,33,nan,nan,NA,NA,0.8669108669108669,197.9844319820404
0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,auto,14,32,nan,nan,NA,NA,0.8656898656898657,205.4358093738556
0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,auto,11,17,nan,nan,NA,NA,0.873015873015873,214.31654024124146
1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,50,auto,9,40,nan,nan,NA,NA,0.8608058608058609,223.83895015716553
1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,66,sqrt,8,31,nan,nan,NA,NA,0.8644688644688645,233.12649130821228
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,25,auto,13,14,nan,nan,NA,NA,0.8644688644688645,241.65389132499695
0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,23,auto,9,23,nan,nan,NA,NA,0.8754578754578755,248.90274620056152
0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,82,log2,1,33,nan,nan,NA,NA,0.8681318681318682,257.2064621448517
1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,70,log2,5,15,nan,nan,NA,NA,0.8717948717948718,267.1494119167328
0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,34,sqrt,5,12,nan,nan,NA,NA,0.873015873015873,277.1133625507355
0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,33,log2,2,11,nan,nan,NA,NA,0.884004884004884,286.9531524181366
1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,sqrt,9,10,nan,nan,NA,NA,0.8620268620268621,294.6238782405853
1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,sqrt,6,22,nan,nan,NA,NA,0.8522588522588522,302.80634570121765
1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,42,auto,19,9,nan,nan,NA,NA,0.8571428571428571,310.14549565315247
0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,72,log2,11,5,nan,nan,NA,NA,0.8669108669108669,317.74379420280457
1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,24,auto,4,7,nan,nan,NA,NA,0.8803418803418803,325.94640493392944
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,80,auto,1,9,nan,nan,NA,NA,0.8608058608058609,335.00800681114197
1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,76,sqrt,2,15,nan,nan,NA,NA,0.8742368742368742,344.86987113952637
1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,sqrt,18,5,nan,nan,NA,NA,0.8485958485958486,352.658682346344
1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,log2,12,6,nan,nan,NA,NA,0.7411477411477412,359.5199348926544
0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,auto,9,4,nan,nan,NA,NA,0.8644688644688645,366.945609331131
1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,83,sqrt,15,4,nan,nan,NA,NA,0.8681318681318682,375.83228278160095
0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,32,log2,6,4,nan,nan,NA,NA,0.8656898656898657,385.45633006095886
1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,auto,16,10,nan,nan,NA,NA,0.8534798534798534,392.4982280731201
1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,31,sqrt,12,2,nan,nan,NA,NA,0.873015873015873,399.74890542030334
0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,sqrt,2,28,nan,nan,NA,NA,0.47496947496947495,406.8805408477783
1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,log2,6,3,nan,nan,NA,NA,0.8351648351648352,413.82609248161316
0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,auto,6,4,nan,nan,NA,NA,0.8632478632478633,421.89948892593384
1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,auto,1,3,nan,nan,NA,NA,0.8766788766788767,429.96053290367126
0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,72,log2,5,2,nan,nan,NA,NA,0.8669108669108669,437.3808512687683
1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,3,NA,distance,0.6166056166056166,442.74852871894836
1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,log2,2,33,nan,nan,NA,NA,0.8571428571428571,450.2285735607147
1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,33,sqrt,20,19,nan,nan,NA,NA,0.8595848595848596,457.8262710571289
1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,log2,4,10,nan,nan,NA,NA,0.8229548229548229,465.0950264930725
1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,auto,18,22,nan,nan,NA,NA,0.8461538461538461,471.789803981781
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,log2,2,15,nan,nan,NA,NA,0.6532356532356532,478.80654668807983
1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,log2,13,36,nan,nan,NA,NA,0.7863247863247863,486.568176984787
1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,log2,20,17,nan,nan,NA,NA,0.7948717948717948,494.49915862083435
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,13,auto,15,3,nan,nan,NA,NA,0.8620268620268621,502.8649036884308
1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,14,2,nan,nan,NA,NA,0.8644688644688645,510.2887783050537
1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,auto,5,35,nan,nan,NA,NA,0.8778998778998779,519.2822198867798
1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,log2,6,40,nan,nan,NA,NA,0.652014652014652,524.7491343021393
0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,32,log2,2,15,nan,nan,NA,NA,0.8705738705738706,534.0628731250763
0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,5,auto,15,12,nan,nan,NA,NA,0.7191697191697192,539.935366153717
0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,nnClassifier,tanh,NA,9,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.47619047619047616,549.4998877048492
0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,sqrt,6,23,nan,nan,NA,NA,0.8058608058608059,556.2951800823212
1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,auto,6,40,nan,nan,NA,NA,0.8742368742368742,565.0636115074158
0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,nnClassifier,tanh,NA,22,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.4981684981684982,591.5482082366943
1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,auto,3,2,nan,nan,NA,NA,0.8644688644688645,600.5475013256073
1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.5885225885225885,604.8183026313782
1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,66,log2,13,40,nan,nan,NA,NA,0.8669108669108669,611.573569059372
1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,31,auto,1,5,nan,nan,NA,NA,0.873015873015873,618.9327313899994
0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,log2,1,26,nan,nan,NA,NA,0.4810744810744811,628.1781964302063
0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,sqrt,19,25,nan,nan,NA,NA,0.8644688644688645,634.9518566131592
0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,log2,16,39,nan,nan,NA,NA,0.8229548229548229,641.266214132309
0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,sqrt,13,18,nan,nan,NA,NA,0.6507936507936508,646.382807970047
0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,auto,7,7,nan,nan,NA,NA,0.8632478632478633,654.5197520256042
0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,67,log2,7,40,nan,nan,NA,NA,0.873015873015873,661.3280122280121
0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,45,auto,1,5,nan,nan,NA,NA,0.8778998778998779,668.026718378067
1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,sqrt,20,21,nan,nan,NA,NA,0.6495726495726496,674.7430250644684
1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,sqrt,11,18,nan,nan,NA,NA,0.7313797313797313,680.6461472511292
1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,9,log2,10,7,nan,nan,NA,NA,0.8498168498168498,688.0218622684479
0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,5,log2,19,13,nan,nan,NA,NA,0.7118437118437119,693.7507617473602
0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,4,sqrt,14,26,nan,nan,NA,NA,0.6898656898656899,699.091845035553
0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,12,18,nan,nan,NA,NA,0.8766788766788767,705.9974513053894
1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,log2,9,16,nan,nan,NA,NA,0.6507936507936508,710.8211028575897
1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,15,auto,1,25,nan,nan,NA,NA,0.8705738705738706,719.2475683689117
0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,3,auto,20,30,nan,nan,NA,NA,0.6507936507936508,724.3545200824738
1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,nnClassifier,logistic,NA,23,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.49694749694749696,743.753755569458
0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,sqrt,14,9,nan,nan,NA,NA,0.652014652014652,748.9184498786926
0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,sqrt,10,35,nan,nan,NA,NA,0.873015873015873,755.6145429611206
1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,auto,20,24,nan,nan,NA,NA,0.78998778998779,761.3024117946625
0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,log2,15,22,nan,nan,NA,NA,0.6471306471306472,768.4793725013733
0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,log2,13,4,nan,nan,NA,NA,0.6495726495726496,775.0376782417297
1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,auto,3,2,nan,nan,NA,NA,0.8778998778998779,781.3479163646698
0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,3,sqrt,11,14,nan,nan,NA,NA,0.6642246642246642,786.4612646102905
1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,log2,14,4,nan,nan,NA,NA,0.8412698412698413,793.3969156742096
