,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
21,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,16.0,auto,13.0,27.0,None,None,None,None,0.5140893028142368,ok,162.61643153615296
22,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,10.0,auto,20.0,29.0,None,None,None,None,0.5044413406360646,ok,164.41502040508203
23,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,1.0,auto,20.0,29.0,None,None,None,None,0.5052371983531128,ok,166.22534681810066
24,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,17.0,auto,19.0,29.0,None,None,None,None,0.5076820251265703,ok,168.03621928510256
25,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,18.0,auto,13.0,25.0,None,None,None,None,0.5145226340960063,ok,169.962246817071
26,1,0,1,1,0,1,1,0,kneighborsRegressor,None,kd_tree,None,None,3,None,None,None,None,None,None,1,None,distance,0.03668300380854217,ok,170.0125929741189
27,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,19.0,auto,11.0,21.0,None,None,None,None,0.514156840341132,ok,171.9909379100427
28,1,0,1,1,0,1,1,0,kneighborsRegressor,None,ball_tree,None,None,39,None,None,None,None,None,None,5,None,distance,0.45830146033021546,ok,172.0410080200527
29,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,26.0,auto,10.0,21.0,None,None,None,None,0.5169198541243091,ok,174.03323388518766
30,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,27.0,auto,10.0,16.0,None,None,None,None,0.516767431916359,ok,176.03184710699134
31,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,poisson,None,None,53.0,auto,9.0,2.0,None,None,None,None,0.37817927089521697,ok,185.7865078060422
32,1,0,1,1,0,1,1,0,kneighborsRegressor,None,kd_tree,None,None,18,None,None,None,None,None,None,3,None,distance,0.3734148799387378,ok,185.8319522200618
33,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,29.0,auto,10.0,16.0,None,None,None,None,0.516767431916359,ok,187.83185531618074
34,1,0,1,1,0,1,1,1,nnRegressor,relu,None,24.0,None,None,invscaling,None,None,None,None,2.0,None,sgd,None,-0.036225718814377084,ok,189.12845560209826
35,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,27.0,auto,4.0,14.0,None,None,None,None,0.5138547329222081,ok,191.3527330190409
36,1,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,43.0,auto,11.0,18.0,None,None,None,None,0.35746515835096393,ok,201.8333780320827
37,1,0,1,1,0,1,1,0,kneighborsRegressor,None,ball_tree,None,None,28,None,None,None,None,None,None,8,None,uniform,0.47918493564395126,ok,201.88265781314112
38,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,26.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.5804572611908326,ok,205.37293399707414
39,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,26.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.5723841245737595,ok,208.74903757916763
40,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,26.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.5723841245737595,ok,212.12482968415134
41,1,0,0,1,0,1,1,1,nnRegressor,logistic,None,26.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.27393584851520114,ok,215.37434816313908
42,1,0,1,1,1,1,1,1,nnRegressor,logistic,None,22.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.8379418859629271,ok,222.39987860713154
43,1,1,0,0,1,1,0,1,nnRegressor,logistic,None,21.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.11481581971273014,ok,224.2790654900018
44,1,0,1,1,1,1,1,1,nnRegressor,logistic,None,22.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.8379418859629271,ok,231.22885620500892
45,1,1,1,0,1,0,1,1,nnRegressor,identity,None,21.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.35701432129247235,ok,232.55153916217387
46,1,0,0,1,1,1,0,1,nnRegressor,logistic,None,16.0,None,None,constant,None,None,None,None,1.0,None,adam,None,0.12831906255493952,ok,234.92796321306378
47,1,0,1,0,1,1,1,1,nnRegressor,logistic,None,23.0,None,None,adaptive,None,None,None,None,2.0,None,sgd,None,0.014148300945935555,ok,241.21444214414805
48,1,1,1,1,1,0,0,1,nnRegressor,relu,None,29.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,-0.0001438139277873951,ok,243.3485109070316
49,1,0,0,0,1,1,1,1,nnRegressor,logistic,None,19.0,None,None,adaptive,None,None,None,None,5.0,None,adam,None,0.27158932733936403,ok,247.9947289591655
50,0,1,1,1,1,0,1,1,nnRegressor,identity,None,8.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.3781724672648571,ok,256.4345517971087
51,1,0,1,1,1,1,0,1,nnRegressor,logistic,None,23.0,None,None,invscaling,None,None,None,None,1.0,None,sgd,None,0.010771673279614702,ok,257.64221604703926
52,0,0,0,0,1,0,1,1,nnRegressor,logistic,None,15.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.05981566319976195,ok,259.69113638205454
53,1,1,1,1,1,1,1,1,nnRegressor,logistic,None,9.0,None,None,adaptive,None,None,None,None,6.0,None,adam,None,0.8873635507799649,ok,276.4216101230122
54,0,1,1,1,1,1,0,1,kneighborsRegressor,None,auto,None,None,10,None,None,None,None,None,None,3,None,distance,0.41826937167282785,ok,276.4726847950369
55,1,1,0,1,1,0,1,1,nnRegressor,relu,None,9.0,None,None,adaptive,None,None,None,None,6.0,None,adam,None,0.2358710094928208,ok,288.41891436604783
56,1,1,1,0,1,1,1,1,nnRegressor,identity,None,11.0,None,None,adaptive,None,None,None,None,7.0,None,sgd,None,0.42645656748481153,ok,299.6834644221235
57,0,1,1,1,1,1,0,1,nnRegressor,tanh,None,17.0,None,None,invscaling,None,None,None,None,10.0,None,adam,None,0.5386167925629889,ok,306.1783448520582
58,1,1,1,1,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,28,None,None,None,None,None,None,7,None,uniform,0.8029348393270155,ok,306.25878238514997
59,1,1,0,0,1,0,1,1,nnRegressor,logistic,None,13.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.10726149052102496,ok,306.75810111220926
60,0,1,1,1,1,1,1,1,nnRegressor,logistic,None,10.0,None,None,adaptive,None,None,None,None,7.0,None,adam,None,0.849791138975346,ok,318.6478600241244
61,0,1,1,1,1,1,0,1,kneighborsRegressor,None,kd_tree,None,None,34,None,None,None,None,None,None,3,None,distance,0.41826937167282785,ok,318.6951287800912
62,0,1,1,1,1,0,1,1,nnRegressor,identity,None,10.0,None,None,invscaling,None,None,None,None,8.0,None,lbfgs,None,0.4047445456348937,ok,318.7823960040696
63,0,1,0,1,1,1,1,1,nnRegressor,relu,None,14.0,None,None,adaptive,None,None,None,None,7.0,None,adam,None,0.4689537547550402,ok,326.81733804009855
64,0,1,1,0,1,1,1,1,kneighborsRegressor,None,brute,None,None,8,None,None,None,None,None,None,7,None,uniform,0.5929703593431412,ok,326.95060370420106
65,0,1,1,1,1,1,1,1,nnRegressor,logistic,None,10.0,None,None,adaptive,None,None,None,None,8.0,None,adam,None,0.8332368857091021,ok,336.42360702715814
66,0,1,1,1,1,1,1,1,nnRegressor,logistic,None,20.0,None,None,adaptive,None,None,None,None,6.0,None,adam,None,0.8337795193195743,ok,341.78787985118106
67,0,1,1,1,1,1,1,1,nnRegressor,logistic,None,13.0,None,None,adaptive,None,None,None,None,5.0,None,adam,None,0.8348948712434718,ok,351.0272889651824
68,0,1,1,1,1,1,1,1,nnRegressor,logistic,None,9.0,None,None,adaptive,None,None,None,None,7.0,None,adam,None,0.8499711112069761,ok,363.9067503840197
69,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,9.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.8654824712583425,ok,373.0815192181617
70,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,9.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.8708575791910973,ok,378.2229610970244
71,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,8.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.8708575791910973,ok,383.2651630770415
72,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,12.0,None,None,constant,None,None,None,None,10.0,None,lbfgs,None,0.8703700371762934,ok,388.21713513717987
73,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,8.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.8708575791910973,ok,393.2487268000841
74,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,8.0,None,None,constant,None,None,None,None,10.0,None,lbfgs,None,0.8703700371762934,ok,398.3279936511535
75,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,11.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.8708575791910973,ok,403.37748222309165
76,0,1,1,1,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,23,None,None,None,None,None,None,10,None,distance,0.8023097528031873,ok,403.44399296701886
77,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,12.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.8708575791910973,ok,408.47835253714584
78,0,1,1,1,1,1,0,1,nnRegressor,tanh,None,15.0,None,None,constant,None,None,None,None,8.0,None,lbfgs,None,0.5597126403538984,ok,413.48681602207944
79,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,11.0,None,None,constant,None,None,None,None,8.0,None,lbfgs,None,0.8603571545505164,ok,418.567703734152
80,0,1,1,1,1,0,1,1,nnRegressor,tanh,None,18.0,None,None,constant,None,None,None,None,10.0,None,lbfgs,None,0.5593944864047757,ok,423.8497858021874
81,0,1,0,1,1,1,1,1,kneighborsRegressor,None,kd_tree,None,None,12,None,None,None,None,None,None,6,None,uniform,0.3916481580276473,ok,423.90525889908895
82,0,1,1,0,1,1,1,1,nnRegressor,tanh,None,13.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.6571361611774797,ok,428.98253984516487
83,0,1,1,1,1,1,0,1,nnRegressor,tanh,None,14.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.5566024877708329,ok,433.6751708860975
84,0,1,1,1,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,81.0,log2,4.0,2.0,None,None,None,None,0.42048656325351386,ok,439.7079075591173
85,0,1,0,1,1,0,1,1,nnRegressor,relu,None,12.0,None,None,constant,None,None,None,None,8.0,None,sgd,None,0.21969913083784298,ok,444.6227718361188
86,0,1,1,0,1,1,1,0,nnRegressor,tanh,None,16.0,None,None,constant,None,None,None,None,10.0,None,lbfgs,None,0.5662060570601168,ok,449.67303835600615
87,0,1,1,1,1,1,1,1,kneighborsRegressor,None,brute,None,None,21,None,None,None,None,None,None,2,None,distance,0.7180418843822788,ok,449.7585621001199
88,0,1,1,1,1,1,0,1,nnRegressor,identity,None,31.0,None,None,constant,None,None,None,None,9.0,None,lbfgs,None,0.39894498778415177,ok,449.84361208905466
89,0,1,1,1,1,0,1,1,randomForestRegressor,None,None,None,poisson,None,None,98.0,sqrt,15.0,33.0,None,None,None,None,0.3421770394562502,ok,453.6532834600657
90,1,1,0,1,1,1,1,0,nnRegressor,tanh,None,29.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.1331229701876152,ok,454.9403262420092
91,0,1,1,0,1,1,1,1,nnRegressor,relu,None,11.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.6436565827566786,ok,457.78100513713434
92,1,1,1,1,1,1,0,1,nnRegressor,tanh,None,17.0,None,None,constant,None,None,None,None,4.0,None,lbfgs,None,0.5733645843912262,ok,462.64909684914164
93,1,1,1,1,1,1,1,1,kneighborsRegressor,None,auto,None,None,33,None,None,None,None,None,None,4,None,uniform,0.7938438125413073,ok,462.7125129001215
94,0,1,0,1,1,0,1,0,randomForestRegressor,None,None,None,mae,None,None,65.0,log2,18.0,40.0,None,None,None,None,0.1590376713580408,ok,489.98288677912205
95,1,1,1,0,1,1,1,1,nnRegressor,identity,None,8.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.4264472670854802,ok,490.0716589821968
96,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,10.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.4201490272652877,ok,492.7300105460454
97,1,1,1,1,0,1,0,1,nnRegressor,relu,None,25.0,None,None,constant,None,None,None,None,8.0,None,lbfgs,None,0.43359391118009616,ok,495.68788193003275
98,0,1,1,1,1,0,1,0,nnRegressor,tanh,None,8.0,None,None,constant,None,None,None,None,10.0,None,lbfgs,None,0.5114560037728584,ok,500.66696032113396
99,1,1,0,1,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,62.0,sqrt,7.0,33.0,None,None,None,None,0.16132338675785662,ok,505.84802540717646
