,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
11,0,1,1,1,1,0,1,0,nnRegressor,identity,None,16.0,None,None,adaptive,None,None,None,None,5.0,None,lbfgs,None,0.3412461206225027,ok,44.462078041862696
12,0,1,1,1,0,1,1,0,nnRegressor,relu,None,16.0,None,None,adaptive,None,None,None,None,9.0,None,adam,None,0.47394311592750826,ok,49.53931017196737
13,1,1,1,1,1,1,0,1,nnRegressor,identity,None,31.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.36534508658746634,ok,50.32653436996043
14,0,1,0,0,1,1,1,1,nnRegressor,logistic,None,18.0,None,None,constant,None,None,None,None,1.0,None,lbfgs,None,-0.0007141853827004052,ok,50.540538887958974
15,0,0,0,1,0,1,0,1,randomForestRegressor,None,None,None,mse,None,None,61.0,log2,20.0,24.0,None,None,None,None,0.09619265316745429,ok,51.165383071871474
16,0,1,0,0,1,0,0,1,kneighborsRegressor,None,brute,None,None,21,None,None,None,None,None,None,7,None,uniform,-0.027997730359943684,ok,51.28384899790399
17,0,0,1,1,0,1,0,1,kneighborsRegressor,None,auto,None,None,25,None,None,None,None,None,None,3,None,uniform,0.2383592582206545,ok,51.30995768494904
18,1,0,1,1,1,1,0,0,randomForestRegressor,None,None,None,poisson,None,None,44.0,sqrt,3.0,20.0,None,None,None,None,0.2845357943231509,ok,56.44370765495114
19,0,0,1,1,1,0,1,1,randomForestRegressor,None,None,None,mse,None,None,17.0,auto,11.0,31.0,None,None,None,None,0.4642937455438626,ok,58.373188292840496
20,1,1,1,0,1,1,1,1,nnRegressor,tanh,None,9.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.6835643756608364,ok,69.11878182087094
21,1,1,1,0,1,1,1,1,nnRegressor,tanh,None,27.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.682968089323422,ok,73.61295327288099
22,1,1,1,0,1,1,1,1,nnRegressor,tanh,None,10.0,None,None,constant,None,None,None,None,7.0,None,lbfgs,None,0.6900010238134517,ok,78.57529725483619
23,1,1,1,0,1,1,1,1,nnRegressor,relu,None,9.0,None,None,constant,None,None,None,None,6.0,None,adam,None,0.6317944287830279,ok,84.92892740899697
24,1,1,1,0,1,1,1,1,nnRegressor,logistic,None,23.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.6669910599134136,ok,88.71370218298398
25,0,1,1,0,1,0,1,1,nnRegressor,tanh,None,12.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.43329664703474713,ok,95.6391211708542
26,0,1,1,0,1,1,1,1,nnRegressor,relu,None,22.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.6273247616278654,ok,98.51779701886699
27,1,1,1,1,1,1,1,1,nnRegressor,tanh,None,13.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.434042798938189,ok,101.26848184596747
28,0,1,1,1,1,1,1,1,nnRegressor,relu,None,23.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.8552273439826035,ok,106.32170059182681
29,0,1,1,1,1,0,1,1,nnRegressor,relu,None,27.0,None,None,constant,None,None,None,None,2.0,None,adam,None,-0.00044026033507482687,ok,108.55854227091186
30,0,1,1,1,1,1,1,1,nnRegressor,relu,None,25.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.8550373099802073,ok,113.30076581984758
31,0,1,1,1,1,1,1,1,nnRegressor,relu,None,31.0,None,None,invscaling,None,None,None,None,1.0,None,adam,None,-0.001336466395379432,ok,115.85244904900901
32,0,1,1,1,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,6,None,None,None,None,None,None,1,None,uniform,0.5566494775468627,ok,115.90771780000068
33,0,1,1,1,0,1,1,1,nnRegressor,logistic,None,21.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.5350572695112735,ok,120.54105628794059
34,0,1,1,1,1,1,1,1,randomForestRegressor,None,None,None,mae,None,None,99.0,auto,3.0,38.0,None,None,None,None,0.6051719001372253,ok,196.59568832092918
35,0,1,1,1,0,1,1,1,nnRegressor,identity,None,24.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.22750365255749783,ok,197.76960292784497
36,0,1,0,1,1,0,1,0,kneighborsRegressor,None,ball_tree,None,None,4,None,None,None,None,None,None,10,None,distance,0.10202160915362013,ok,197.81393329496495
37,0,1,1,1,1,1,1,1,nnRegressor,relu,None,27.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.8613591883705338,ok,201.1946353649255
38,0,0,0,1,0,1,1,0,randomForestRegressor,None,None,None,mae,None,None,74.0,auto,16.0,3.0,None,None,None,None,0.16106187524643956,ok,242.24211421888322
39,0,1,1,1,1,1,1,1,nnRegressor,relu,None,29.0,None,None,constant,None,None,None,None,2.0,None,sgd,None,0.6885347258013753,ok,245.95452285395004
40,0,1,1,1,1,0,1,0,kneighborsRegressor,None,auto,None,None,29,None,None,None,None,None,None,1,None,uniform,-0.08179613804205821,ok,245.99643034301698
41,0,0,0,1,0,1,0,1,nnRegressor,relu,None,26.0,None,None,constant,None,None,None,None,2.0,None,adam,None,-0.0003078668444020938,ok,247.27246920880862
42,0,1,1,1,1,1,1,0,nnRegressor,logistic,None,20.0,None,None,adaptive,None,None,None,None,5.0,None,adam,None,0.6744715422428131,ok,254.7944492539391
43,0,1,1,1,1,0,0,1,randomForestRegressor,None,None,None,poisson,None,None,1.0,sqrt,7.0,40.0,None,None,None,None,0.2877333431573367,ok,259.48840090981685
44,0,0,0,1,0,1,1,1,kneighborsRegressor,None,kd_tree,None,None,13,None,None,None,None,None,None,8,None,distance,0.1697504505551528,ok,259.53117371490225
45,0,1,1,1,1,1,1,0,nnRegressor,identity,None,13.0,None,None,invscaling,None,None,None,None,1.0,None,adam,None,0.36257086990314646,ok,265.7207739970181
46,0,1,0,1,1,1,0,1,nnRegressor,relu,None,29.0,None,None,constant,None,None,None,None,4.0,None,sgd,None,0.1904088359570073,ok,268.5062803470064
47,0,0,1,1,0,0,1,1,randomForestRegressor,None,None,None,mae,None,None,24.0,auto,7.0,3.0,None,None,None,None,0.35587794393077965,ok,315.3045780309476
48,0,1,1,1,1,1,0,0,kneighborsRegressor,None,ball_tree,None,None,32,None,None,None,None,None,None,2,None,distance,0.1474119759257242,ok,315.35130957583897
49,0,1,0,1,1,1,1,1,nnRegressor,relu,None,19.0,None,None,adaptive,None,None,None,None,6.0,None,adam,None,0.4726772485811729,ok,319.29227694589645
50,1,0,1,1,1,1,1,1,nnRegressor,relu,None,14.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.8542565791315722,ok,324.2593900889624
51,0,1,1,1,0,0,0,1,randomForestRegressor,None,None,None,mse,None,None,98.0,log2,16.0,10.0,None,None,None,None,0.3056470192238576,ok,325.23716816701926
52,0,1,1,0,1,1,1,0,nnRegressor,relu,None,18.0,None,None,invscaling,None,None,None,None,2.0,None,sgd,None,0.02007559838792461,ok,326.7029945428949
53,1,0,0,1,1,1,1,1,kneighborsRegressor,None,auto,None,None,12,None,None,None,None,None,None,9,None,uniform,0.4000911751743964,ok,326.76024132501334
54,0,1,1,0,1,1,0,1,nnRegressor,identity,None,29.0,None,None,adaptive,None,None,None,None,10.0,None,adam,None,0.3204947571445238,ok,329.2426961809397
55,1,1,1,1,0,0,1,1,nnRegressor,relu,None,15.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.4120789694312438,ok,334.2084484780207
56,0,1,1,1,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,1.0,sqrt,11.0,33.0,None,None,None,None,0.34464434549698697,ok,338.7009604189079
57,0,0,0,0,1,1,1,0,nnRegressor,logistic,None,17.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.17235697645636894,ok,346.1284551839344
58,1,1,1,1,1,1,0,1,nnRegressor,relu,None,19.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.20729889056238582,ok,347.5748712089844
59,0,1,1,1,1,0,1,1,kneighborsRegressor,None,auto,None,None,9,None,None,None,None,None,None,5,None,distance,0.4315505914781088,ok,347.6278105059173
60,0,1,1,0,1,1,1,1,nnRegressor,identity,None,11.0,None,None,adaptive,None,None,None,None,8.0,None,adam,None,0.34702806955617216,ok,352.36690467596054
61,1,0,1,1,0,1,1,1,nnRegressor,relu,None,22.0,None,None,constant,None,None,None,None,2.0,None,lbfgs,None,-0.0007096107719299916,ok,352.4756576088257
62,0,1,1,1,1,1,0,0,randomForestRegressor,None,None,None,mae,None,None,33.0,sqrt,2.0,19.0,None,None,None,None,0.4410537241992324,ok,379.9226645650342
63,0,1,0,0,1,0,1,1,nnRegressor,relu,None,17.0,None,None,adaptive,None,None,None,None,5.0,None,adam,None,0.157329268007802,ok,383.2235638068523
64,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,15.0,None,None,constant,None,None,None,None,3.0,None,sgd,None,0.7008861430462003,ok,389.0945396278985
65,0,1,1,1,1,1,1,1,nnRegressor,relu,None,24.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.8621518647243145,ok,393.9556420808658
66,0,1,1,1,1,1,1,1,nnRegressor,relu,None,25.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,-0.0010084661821143648,ok,396.58274259394966
67,0,1,1,1,1,1,1,1,nnRegressor,relu,None,32.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.8486638021112018,ok,399.055076766992
68,0,1,1,1,1,1,1,1,nnRegressor,relu,None,28.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.8557855095814866,ok,402.8056924359407
69,0,1,1,1,1,1,1,1,nnRegressor,relu,None,21.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.8590998572480887,ok,407.1766526068095
70,0,1,1,1,1,1,1,1,nnRegressor,relu,None,25.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,-0.0010084661821143648,ok,409.8025211018976
71,0,1,1,1,1,1,1,1,nnRegressor,logistic,None,21.0,None,None,adaptive,None,None,None,None,2.0,None,lbfgs,None,0.3764816267366371,ok,410.56611998495646
72,0,1,1,1,1,1,1,1,nnRegressor,relu,None,23.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.85629160645244,ok,413.8576276008971
73,0,1,1,1,1,1,1,1,nnRegressor,tanh,None,27.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.8400026307150834,ok,421.91570210899226
74,0,1,1,1,1,1,1,1,nnRegressor,relu,None,31.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.8631793195702758,ok,424.80531684681773
75,0,1,1,1,1,1,1,1,kneighborsRegressor,None,brute,None,None,18,None,None,None,None,None,None,6,None,uniform,0.7730582118935551,ok,424.9385766070336
76,0,1,1,1,1,1,1,1,nnRegressor,identity,None,31.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.3674911720683399,ok,425.02588065085
77,0,1,1,1,0,1,1,1,nnRegressor,relu,None,31.0,None,None,adaptive,None,None,None,None,5.0,None,lbfgs,None,0.5558758009268292,ok,428.067232521018
78,1,1,1,1,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,67.0,auto,18.0,6.0,None,None,None,None,0.3781531732811211,ok,441.80594712286256
79,0,0,1,0,1,1,1,0,nnRegressor,tanh,None,30.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.5226401921535437,ok,446.33073498285376
80,0,1,0,1,1,0,1,1,nnRegressor,relu,None,26.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.1561148428978879,ok,449.1567509670276
81,0,1,1,1,1,1,0,1,kneighborsRegressor,None,ball_tree,None,None,23,None,None,None,None,None,None,2,None,uniform,0.2627438639488774,ok,449.2078723919112
82,0,1,1,1,0,1,1,1,nnRegressor,logistic,None,30.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.5351856689086572,ok,453.01233139890246
83,1,0,1,1,1,1,1,0,randomForestRegressor,None,None,None,mse,None,None,88.0,log2,13.0,35.0,None,None,None,None,0.5714095308463938,ok,453.9531606778037
84,0,1,0,0,1,1,1,1,nnRegressor,relu,None,28.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.274740068791964,ok,457.330952771008
85,0,1,1,1,1,0,0,1,nnRegressor,relu,None,24.0,None,None,adaptive,None,None,None,None,7.0,None,lbfgs,None,0.35226009182058005,ok,460.28082163096406
86,0,1,1,1,0,1,1,1,kneighborsRegressor,None,kd_tree,None,None,30,None,None,None,None,None,None,9,None,distance,0.4925501752598497,ok,460.3329930268228
87,1,1,1,1,1,1,1,1,nnRegressor,identity,None,32.0,None,None,adaptive,None,None,None,None,2.0,None,lbfgs,None,0.38512169679754726,ok,460.43795490893535
88,0,0,1,1,1,1,1,0,nnRegressor,tanh,None,26.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.37674914448467445,ok,461.68550889589824
89,0,1,0,0,1,0,0,1,randomForestRegressor,None,None,None,mse,None,None,7.0,auto,9.0,29.0,None,None,None,None,0.08556425607091067,ok,462.78556524496526
90,0,1,1,1,1,1,1,1,nnRegressor,relu,None,28.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.8631793195702758,ok,465.6799513378646
91,0,1,1,1,0,1,1,1,nnRegressor,logistic,None,28.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.5478358584884255,ok,469.3344074320048
92,1,1,1,1,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,17,None,None,None,None,None,None,6,None,distance,0.792099606042527,ok,469.4086782259401
93,0,0,1,1,1,1,1,0,nnRegressor,relu,None,30.0,None,None,adaptive,None,None,None,None,5.0,None,lbfgs,None,0.6670154445005094,ok,472.23967371182516
94,0,1,0,0,1,0,0,1,nnRegressor,relu,None,24.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.0772517746304967,ok,474.80947770387866
95,0,1,1,1,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,37.0,sqrt,5.0,16.0,None,None,None,None,0.2870346556607303,ok,479.41387968393974
96,0,1,1,1,0,1,1,1,nnRegressor,relu,None,26.0,None,None,invscaling,None,None,None,None,3.0,None,lbfgs,None,0.5401517807740137,ok,482.2799884190317
97,1,0,1,1,1,1,1,0,nnRegressor,identity,None,22.0,None,None,adaptive,None,None,None,None,6.0,None,lbfgs,None,0.3783331531092018,ok,482.37102270592004
98,0,1,0,0,1,1,1,1,kneighborsRegressor,None,brute,None,None,34,None,None,None,None,None,None,5,None,uniform,0.16404453756025905,ok,482.5030763379764
99,0,1,1,1,1,0,0,1,nnRegressor,relu,None,29.0,None,None,adaptive,None,None,None,None,5.0,None,lbfgs,None,0.34442129525516685,ok,485.3284285038244
