activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,26,gini,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,14,invscaling,42,sqrt,6,27,kneighborsClassifier,5,10,adam,distance,0.5130718954248366,154.46388631500304
relu,ball_tree,20,gini,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,12,invscaling,41,auto,5,15,nnClassifier,4,7,adam,distance,0.0,154.4639720839914
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,14,invscaling,55,sqrt,14,14,nnClassifier,6,9,adam,distance,0.0915032679738562,154.4640671829693
relu,ball_tree,21,gini,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,7,adaptive,49,auto,11,14,kneighborsClassifier,7,9,adam,distance,0.5424836601307189,154.46415427187458
relu,auto,26,gini,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,28,invscaling,12,auto,10,15,nnClassifier,5,6,adam,distance,0.16666666666666666,154.46424074098468
relu,brute,18,gini,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,15,invscaling,31,auto,6,17,kneighborsClassifier,5,7,adam,distance,0.5620915032679739,154.46432687994093
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,12,invscaling,78,auto,8,12,kneighborsClassifier,5,10,adam,distance,0.5637254901960784,154.46441309899092
relu,auto,19,gini,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,4,invscaling,91,auto,14,31,kneighborsClassifier,6,10,adam,distance,0.5245098039215687,154.46449905796908
relu,auto,19,gini,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,34,adaptive,42,sqrt,16,22,kneighborsClassifier,6,3,adam,distance,0.5310457516339869,154.46458483696915
relu,ball_tree,29,gini,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,9,invscaling,96,sqrt,14,26,kneighborsClassifier,6,7,adam,distance,0.5751633986928104,154.46467088581994
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,86,auto,12,16,nnClassifier,3,10,adam,distance,0.5964052287581699,313.7885556379333
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,85,auto,10,11,nnClassifier,5,8,adam,distance,0.5816993464052288,313.78866104688495
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,79,auto,8,15,nnClassifier,8,10,adam,distance,0.5915032679738562,313.7887496559415
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,49,auto,10,32,nnClassifier,9,10,adam,distance,0.576797385620915,313.7888355348259
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,36,auto,11,12,nnClassifier,7,10,adam,distance,0.19934640522875818,313.78892134386115
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,89,auto,8,13,nnClassifier,6,10,adam,distance,0.21405228758169934,313.789007602958
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,constant,43,auto,10,13,nnClassifier,3,10,adam,distance,0.5898692810457516,313.7891042518895
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,constant,52,auto,10,11,nnClassifier,6,10,adam,distance,0.5849673202614379,313.7891896208748
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,65,auto,11,14,nnClassifier,5,10,adam,distance,0.5784313725490197,313.7892747698352
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,42,auto,12,12,nnClassifier,5,10,adam,distance,0.5784313725490197,313.78935941890813
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,45,auto,8,23,nnClassifier,3,10,adam,distance,0.5931372549019608,313.7894442679826
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,45,auto,8,12,nnClassifier,6,10,adam,distance,0.21895424836601307,313.78952883696184
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,59,auto,10,11,nnClassifier,7,10,adam,distance,0.20098039215686275,313.7896131458692
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,53,auto,7,10,nnClassifier,5,10,adam,distance,0.5833333333333334,313.78969860496
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,16,auto,11,14,nnClassifier,7,10,adam,distance,0.2238562091503268,313.7897921339609
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,35,auto,10,13,nnClassifier,4,10,adam,distance,0.5964052287581699,313.78987866290845
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,76,auto,8,14,nnClassifier,4,10,adam,distance,0.6013071895424836,313.78996533178724
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,constant,88,auto,10,28,nnClassifier,2,10,adam,distance,0.5964052287581699,313.79005119088106
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,46,auto,12,18,nnClassifier,3,7,adam,distance,0.5915032679738562,313.79014497995377
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,92,auto,10,22,nnClassifier,4,10,adam,distance,0.576797385620915,313.7902309189085
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,82,auto,8,16,nnClassifier,5,10,adam,distance,0.20098039215686275,946.8301554399077
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,81,auto,10,15,nnClassifier,8,10,adam,distance,0.18790849673202614,946.8302577089053
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,82,auto,8,12,nnClassifier,4,7,adam,distance,0.22058823529411764,946.8303462278564
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,53,auto,6,28,nnClassifier,5,6,adam,distance,0.21241830065359477,946.8304331467953
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,40,auto,9,10,nnClassifier,6,10,adam,distance,0.23202614379084968,946.8305194759741
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,86,auto,6,10,nnClassifier,5,10,adam,distance,0.22875816993464052,946.8306063548662
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,47,auto,7,11,nnClassifier,7,10,adam,distance,0.19607843137254902,946.8306929138489
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,constant,50,auto,8,15,nnClassifier,5,10,adam,distance,0.22875816993464052,946.8307791929692
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,69,auto,8,10,nnClassifier,6,10,adam,distance,0.19607843137254902,946.8308657319285
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,46,auto,9,9,nnClassifier,6,9,adam,distance,0.18790849673202614,946.830951750977
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,49,auto,7,19,nnClassifier,6,10,adam,distance,0.19934640522875818,946.8310380598996
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,49,auto,10,10,nnClassifier,7,10,adam,distance,0.22712418300653595,946.8311331088189
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,63,auto,8,10,nnClassifier,4,10,adam,distance,0.2173202614379085,946.8312198778149
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,constant,57,auto,7,14,nnClassifier,6,10,adam,distance,0.19281045751633988,946.8313056768384
relu,auto,29,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,20,auto,7,11,nnClassifier,8,10,adam,distance,0.238562091503268,946.8313921459485
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,39,auto,8,15,nnClassifier,4,9,adam,distance,0.21241830065359477,946.8314777947962
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,80,auto,8,15,nnClassifier,5,10,adam,distance,0.2107843137254902,946.8315638438798
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,constant,84,auto,8,24,nnClassifier,6,10,adam,distance,0.1437908496732026,946.8316499828361
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,50,auto,8,14,nnClassifier,3,5,adam,distance,0.19281045751633988,946.8317355718464
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,96,auto,9,20,nnClassifier,8,7,adam,distance,0.21405228758169934,946.8318210509606
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,82,auto,7,14,nnClassifier,6,10,adam,distance,0.19607843137254902,1547.9213499019388
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,83,auto,14,11,nnClassifier,8,8,adam,distance,0.21241830065359477,1547.9214521709364
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,82,auto,8,13,nnClassifier,4,10,adam,distance,0.21405228758169934,1547.9215410498437
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,54,auto,10,24,nnClassifier,7,10,adam,distance,0.20261437908496732,1547.9216276688967
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,43,auto,7,10,nnClassifier,5,10,adam,distance,0.22875816993464052,1547.9217144178692
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,82,auto,9,13,nnClassifier,5,10,adam,distance,0.20261437908496732,1547.921800866956
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,51,auto,9,13,nnClassifier,4,10,adam,distance,0.22875816993464052,1547.9218872359488
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,constant,52,auto,8,12,nnClassifier,6,10,adam,distance,0.20261437908496732,1547.921973994933
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,73,auto,12,13,nnClassifier,3,9,adam,distance,0.2238562091503268,1547.9220684138127
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,50,auto,7,9,nnClassifier,5,8,adam,distance,0.22058823529411764,1547.9221547129564
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,53,auto,6,21,nnClassifier,5,10,adam,distance,0.22875816993464052,1547.9222413019743
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,53,auto,8,12,nnClassifier,7,10,adam,distance,0.238562091503268,1547.9223272909876
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,67,auto,9,14,nnClassifier,8,10,adam,distance,0.2107843137254902,1547.922418869799
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,constant,61,auto,11,15,nnClassifier,8,10,adam,distance,0.22058823529411764,1547.9225052488036
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,24,auto,8,13,nnClassifier,6,10,adam,distance,0.20588235294117646,1547.922592257848
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,43,auto,5,11,nnClassifier,5,7,adam,distance,0.2107843137254902,1547.9226790568791
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,80,auto,8,11,nnClassifier,5,10,adam,distance,0.20261437908496732,1547.9227658458985
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,constant,87,auto,10,20,nnClassifier,7,10,adam,distance,0.21241830065359477,1547.9228526949883
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,48,auto,12,11,nnClassifier,7,6,adam,distance,0.19444444444444445,1547.922939253971
relu,auto,27,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,92,auto,13,17,nnClassifier,5,10,adam,distance,0.20751633986928106,1547.9230259929318
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,86,auto,11,15,nnClassifier,3,10,adam,distance,0.24019607843137256,2156.9054835238494
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,constant,79,auto,14,8,nnClassifier,4,8,adam,distance,0.21405228758169934,2156.9055869029835
