,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,14,log2,2,36,None,None,None,None,0.9367502726281353,ok,1.035727710928768
2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
3,0,1,1,nnClassifier,logistic,None,28,None,None,constant,None,None,None,None,9,None,adam,None,0.9432933478735005,ok,6.807552466867492
4,0,1,0,nnClassifier,identity,None,15,None,None,invscaling,None,None,None,None,3,None,adam,None,0.9520174482006543,ok,9.22774984384887
5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
7,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,94,log2,8,26,None,None,None,None,0.9411123227917121,ok,10.525233259890229
8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
9,1,1,1,kneighborsClassifier,None,kd_tree,None,None,25,None,None,None,None,None,None,2,None,uniform,0.9389312977099237,ok,10.57783776987344
10,0,1,1,kneighborsClassifier,None,auto,None,None,38,None,None,None,None,None,None,1,None,distance,0.916030534351145,ok,10.59897714597173
11,0,1,0,randomForestClassifier,None,None,None,gini,None,None,9,auto,12,9,None,None,None,None,0.9411123227917121,ok,11.30221792892553
12,0,0,1,kneighborsClassifier,None,kd_tree,None,None,34,None,None,None,None,None,None,6,None,distance,0.920392584514722,ok,11.324517943896353
13,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
14,1,1,1,kneighborsClassifier,None,ball_tree,None,None,17,None,None,None,None,None,None,7,None,distance,0.9389312977099237,ok,11.354860198916867
15,0,1,1,nnClassifier,relu,None,22,None,None,adaptive,None,None,None,None,9,None,adam,None,0.9476553980370774,ok,16.195934308925644
16,0,1,0,nnClassifier,logistic,None,14,None,None,constant,None,None,None,None,2,None,sgd,None,0.9520174482006543,ok,21.55841282987967
17,1,0,1,randomForestClassifier,None,None,None,gini,None,None,21,sqrt,15,24,None,None,None,None,0.9411123227917121,ok,22.48258354794234
18,1,1,0,kneighborsClassifier,None,ball_tree,None,None,26,None,None,None,None,None,None,7,None,uniform,0.9411123227917121,ok,22.52811672980897
19,0,1,1,randomForestClassifier,None,None,None,gini,None,None,8,auto,13,17,None,None,None,None,0.9411123227917121,ok,23.288684534840286
20,0,1,0,nnClassifier,identity,None,11,None,None,invscaling,None,None,None,None,1,None,sgd,None,0.9520174482006543,ok,25.75347931100987
21,1,1,0,nnClassifier,identity,None,8,None,None,invscaling,None,None,None,None,1,None,sgd,None,0.9520174482006543,ok,29.128227399894968
22,1,1,0,nnClassifier,identity,None,9,None,None,invscaling,None,None,None,None,1,None,sgd,None,0.9520174482006543,ok,32.17320947092958
23,1,1,0,nnClassifier,identity,None,8,None,None,invscaling,None,None,None,None,7,None,sgd,None,0.9520174482006543,ok,36.69110425096005
24,1,1,0,nnClassifier,identity,None,8,None,None,invscaling,None,None,None,None,7,None,sgd,None,0.9520174482006543,ok,41.20478572999127
25,1,1,0,nnClassifier,identity,None,10,None,None,invscaling,None,None,None,None,7,None,sgd,None,0.9520174482006543,ok,44.26117323595099
26,1,1,0,nnClassifier,identity,None,12,None,None,invscaling,None,None,None,None,7,None,sgd,None,0.9520174482006543,ok,46.66425705398433
27,1,1,0,nnClassifier,tanh,None,15,None,None,constant,None,None,None,None,6,None,sgd,None,0.9520174482006543,ok,50.047036319971085
28,1,1,0,nnClassifier,tanh,None,17,None,None,constant,None,None,None,None,6,None,sgd,None,0.9520174482006543,ok,53.39521692995913
29,1,1,0,nnClassifier,tanh,None,18,None,None,constant,None,None,None,None,6,None,lbfgs,None,0.9520174482006543,ok,59.0808126879856
30,1,1,0,nnClassifier,tanh,None,20,None,None,constant,None,None,None,None,3,None,lbfgs,None,0.9520174482006543,ok,64.58984130481258
31,1,1,0,nnClassifier,tanh,None,19,None,None,constant,None,None,None,None,5,None,lbfgs,None,0.9520174482006543,ok,70.1732102970127
32,1,1,0,nnClassifier,tanh,None,18,None,None,constant,None,None,None,None,5,None,lbfgs,None,0.9520174482006543,ok,75.82924400595948
33,0,1,0,nnClassifier,logistic,None,22,None,None,constant,None,None,None,None,2,None,lbfgs,None,0.9520174482006543,ok,76.18333455990069
34,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
35,1,1,0,nnClassifier,relu,None,12,None,None,adaptive,None,None,None,None,8,None,sgd,None,0.9520174482006543,ok,102.76170723396353
36,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
37,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,53,auto,20,3,None,None,None,None,0.9411123227917121,ok,103.75954981497489
38,1,1,0,nnClassifier,tanh,None,10,None,None,invscaling,None,None,None,None,6,None,sgd,None,0.9520174482006543,ok,110.54594560782425
39,1,0,0,kneighborsClassifier,None,brute,None,None,5,None,None,None,None,None,None,10,None,distance,0.9389312977099237,ok,110.816527656978
40,1,1,0,nnClassifier,identity,None,17,None,None,constant,None,None,None,None,8,None,sgd,None,0.9520174482006543,ok,113.08492161985487
41,0,1,0,randomForestClassifier,None,None,None,gini,None,None,74,sqrt,7,32,None,None,None,None,0.9411123227917121,ok,113.97141224099323
42,0,0,1,kneighborsClassifier,None,brute,None,None,3,None,None,None,None,None,None,3,None,uniform,0.9334787350054525,ok,114.10449906089343
43,1,1,0,nnClassifier,tanh,None,32,None,None,invscaling,None,None,None,None,5,None,lbfgs,None,0.9520174482006543,ok,119.62236246583052
44,1,1,1,nnClassifier,identity,None,9,None,None,invscaling,None,None,None,None,8,None,sgd,None,0.9400218102508179,ok,123.4496364519
45,1,0,0,kneighborsClassifier,None,auto,None,None,31,None,None,None,None,None,None,10,None,distance,0.9389312977099237,ok,123.48415304603986
46,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,33,auto,17,3,None,None,None,None,0.9411123227917121,ok,124.68668699986301
47,1,1,0,nnClassifier,identity,None,8,None,None,invscaling,None,None,None,None,9,None,sgd,None,0.9520174482006543,ok,128.98193260096014
48,1,0,0,kneighborsClassifier,None,kd_tree,None,None,11,None,None,None,None,None,None,4,None,uniform,0.9411123227917121,ok,129.03558196290396
49,1,1,1,nnClassifier,identity,None,30,None,None,invscaling,None,None,None,None,7,None,sgd,None,0.9465648854961832,ok,131.39091121498495
50,1,1,0,randomForestClassifier,None,None,None,gini,None,None,33,sqrt,9,11,None,None,None,None,0.9411123227917121,ok,132.34778892085887
51,1,1,1,nnClassifier,identity,None,10,None,None,invscaling,None,None,None,None,10,None,sgd,None,0.9411123227917121,ok,135.42005689488724
52,1,0,0,kneighborsClassifier,None,brute,None,None,20,None,None,None,None,None,None,9,None,distance,0.9389312977099237,ok,135.58577891392633
53,1,1,0,nnClassifier,identity,None,12,None,None,invscaling,None,None,None,None,3,None,adam,None,0.9520174482006543,ok,140.4937300668098
54,1,1,0,nnClassifier,identity,None,13,None,None,invscaling,None,None,None,None,2,None,adam,None,0.9520174482006543,ok,146.00107632484287
55,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,69,log2,5,28,None,None,None,None,0.9411123227917121,ok,147.35072777001187
56,1,0,0,nnClassifier,tanh,None,16,None,None,constant,None,None,None,None,6,None,lbfgs,None,0.9520174482006543,ok,148.463267309824
57,1,1,0,kneighborsClassifier,None,auto,None,None,8,None,None,None,None,None,None,4,None,uniform,0.9411123227917121,ok,148.52470981888473
58,1,1,1,nnClassifier,tanh,None,20,None,None,constant,None,None,None,None,5,None,lbfgs,None,0.9411123227917121,ok,154.65792121598497
59,1,1,0,nnClassifier,tanh,None,26,None,None,constant,None,None,None,None,4,None,lbfgs,None,0.9520174482006543,ok,156.7440502929967
60,1,1,0,nnClassifier,logistic,None,23,None,None,adaptive,None,None,None,None,8,None,lbfgs,None,0.9520174482006543,ok,157.1394389749039
61,1,0,0,randomForestClassifier,None,None,None,gini,None,None,37,auto,2,13,None,None,None,None,0.9411123227917121,ok,158.25298139592633
62,1,1,0,nnClassifier,relu,None,20,None,None,adaptive,None,None,None,None,3,None,adam,None,0.9520174482006543,ok,163.83788760984316
63,1,1,1,kneighborsClassifier,None,auto,None,None,36,None,None,None,None,None,None,8,None,uniform,0.9411123227917121,ok,163.8996028949041
64,0,1,0,nnClassifier,logistic,None,30,None,None,adaptive,None,None,None,None,1,None,lbfgs,None,0.9520174482006543,ok,164.2797530030366
65,1,1,0,nnClassifier,identity,None,14,None,None,invscaling,None,None,None,None,7,None,sgd,None,0.9520174482006543,ok,166.47497226600535
66,1,1,0,nnClassifier,identity,None,11,None,None,invscaling,None,None,None,None,9,None,adam,None,0.9520174482006543,ok,171.0876519358717
67,0,1,0,nnClassifier,logistic,None,24,None,None,constant,None,None,None,None,6,None,sgd,None,0.9520174482006543,ok,174.16556646395475
68,0,1,0,nnClassifier,logistic,None,22,None,None,constant,None,None,None,None,4,None,lbfgs,None,0.9520174482006543,ok,174.50965268583968
69,0,1,0,nnClassifier,logistic,None,26,None,None,invscaling,None,None,None,None,4,None,sgd,None,0.9520174482006543,ok,190.36497279000469
70,0,1,0,nnClassifier,logistic,None,27,None,None,invscaling,None,None,None,None,7,None,sgd,None,0.9520174482006543,ok,206.08253910881467
71,1,1,0,nnClassifier,relu,None,16,None,None,adaptive,None,None,None,None,8,None,sgd,None,0.9520174482006543,ok,225.93949083192274
72,1,1,0,nnClassifier,relu,None,18,None,None,adaptive,None,None,None,None,9,None,adam,None,0.9520174482006543,ok,229.1524914309848
73,1,1,0,nnClassifier,relu,None,15,None,None,adaptive,None,None,None,None,9,None,adam,None,0.9520174482006543,ok,232.97839743900113
74,1,1,0,nnClassifier,relu,None,15,None,None,adaptive,None,None,None,None,10,None,adam,None,0.9520174482006543,ok,240.73118552286178
