,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
36,0,1,1,kneighborsClassifier,None,kd_tree,None,None,11.0,None,None,None,None,None,None,3.0,None,uniform,0.95092693565976,ok,69.1304009349551
37,0,1,1,nnClassifier,identity,None,31,None,None,adaptive,None,None,None,None,6,None,adam,None,0.9291166848418757,ok,70.54018465406261
38,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,38.0,auto,15.0,33.0,None,None,None,None,0.9531079607415486,ok,71.60477965697646
39,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,53.0,auto,15.0,39.0,None,None,None,None,0.9531079607415486,ok,72.66468551615253
40,1,0,0,nnClassifier,identity,None,25,None,None,invscaling,None,None,None,None,4,None,sgd,None,0.9389312977099237,ok,74.4889705660753
41,1,1,0,kneighborsClassifier,None,auto,None,None,7.0,None,None,None,None,None,None,7.0,None,uniform,0.9531079607415486,ok,74.54506728611887
42,1,1,0,kneighborsClassifier,None,brute,None,None,8.0,None,None,None,None,None,None,8.0,None,distance,0.9498364231188658,ok,74.70149267395027
43,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,68.0,sqrt,6.0,14.0,None,None,None,None,0.9531079607415486,ok,75.92922138096765
44,1,1,0,nnClassifier,relu,None,8,None,None,constant,None,None,None,None,6,None,adam,None,0.9389312977099237,ok,85.40439183893614
45,1,1,0,kneighborsClassifier,None,auto,None,None,23.0,None,None,None,None,None,None,10.0,None,uniform,0.9531079607415486,ok,85.4604888339527
46,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,2.0,auto,19.0,29.0,None,None,None,None,0.9531079607415486,ok,85.91364435409196
47,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,12.0,auto,20.0,36.0,None,None,None,None,0.9531079607415486,ok,86.97891047014855
48,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,2.0,auto,11.0,25.0,None,None,None,None,0.9531079607415486,ok,87.4400445560459
49,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,16.0,auto,17.0,31.0,None,None,None,None,0.9531079607415486,ok,88.47799697611481
50,1,1,0,nnClassifier,relu,None,27,None,None,constant,None,None,None,None,3,None,sgd,None,0.9389312977099237,ok,94.32347082905471
51,0,1,1,randomForestClassifier,None,None,None,gini,None,None,35.0,auto,15.0,28.0,None,None,None,None,0.9531079607415486,ok,95.17428405513056
52,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,23.0,auto,17.0,22.0,None,None,None,None,0.9531079607415486,ok,96.22839960199781
53,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,24.0,sqrt,19.0,39.0,None,None,None,None,0.9531079607415486,ok,97.3271451711189
54,1,1,0,nnClassifier,logistic,None,8,None,None,adaptive,None,None,None,None,7,None,adam,None,0.9389312977099237,ok,103.21240549511276
55,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
56,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,50.0,log2,11.0,31.0,None,None,None,None,0.9531079607415486,ok,104.39397287508473
57,1,1,0,kneighborsClassifier,None,auto,None,None,24.0,None,None,None,None,None,None,10.0,None,uniform,0.9531079607415486,ok,104.4521392530296
58,1,1,0,kneighborsClassifier,None,brute,None,None,2.0,None,None,None,None,None,None,9.0,None,distance,0.9498364231188658,ok,104.61044805916026
59,0,1,0,kneighborsClassifier,None,auto,None,None,8.0,None,None,None,None,None,None,6.0,None,uniform,0.9531079607415486,ok,104.66599680297077
60,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,82.0,sqrt,9.0,9.0,None,None,None,None,0.9531079607415486,ok,105.86063381796703
61,1,0,0,kneighborsClassifier,None,ball_tree,None,None,39.0,None,None,None,None,None,None,9.0,None,uniform,0.9531079607415486,ok,105.9174573700875
62,0,1,0,nnClassifier,identity,None,15,None,None,invscaling,None,None,None,None,10,None,lbfgs,None,0.9389312977099237,ok,106.18352946499363
63,1,1,1,randomForestClassifier,None,None,None,gini,None,None,43.0,sqrt,12.0,4.0,None,None,None,None,0.9531079607415486,ok,107.05501727713272
64,1,1,1,randomForestClassifier,None,None,None,gini,None,None,62.0,sqrt,9.0,7.0,None,None,None,None,0.9531079607415486,ok,107.94510963209905
65,0,1,1,kneighborsClassifier,None,kd_tree,None,None,32.0,None,None,None,None,None,None,2.0,None,distance,0.9280261723009815,ok,107.98060724907555
66,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,11.0,log2,16.0,34.0,None,None,None,None,0.9531079607415486,ok,109.23808912700042
67,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,11.0,log2,19.0,36.0,None,None,None,None,0.9531079607415486,ok,110.39582632901147
68,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,29.0,log2,19.0,37.0,None,None,None,None,0.9531079607415486,ok,111.5729149109684
69,1,1,1,randomForestClassifier,None,None,None,gini,None,None,17.0,sqrt,7.0,17.0,None,None,None,None,0.9531079607415486,ok,112.4717688569799
70,0,1,1,kneighborsClassifier,None,kd_tree,None,None,21.0,None,None,None,None,None,None,2.0,None,uniform,0.9531079607415486,ok,112.52862539794296
71,0,1,1,kneighborsClassifier,None,kd_tree,None,None,19.0,None,None,None,None,None,None,2.0,None,uniform,0.9531079607415486,ok,112.5835628239438
72,0,1,1,kneighborsClassifier,None,kd_tree,None,None,18.0,None,None,None,None,None,None,3.0,None,uniform,0.95092693565976,ok,112.63897176203318
73,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,34.0,auto,20.0,23.0,None,None,None,None,0.9531079607415486,ok,113.73302053613588
74,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,47.0,auto,18.0,22.0,None,None,None,None,0.9531079607415486,ok,114.8489522850141
75,1,1,0,nnClassifier,tanh,None,28,None,None,constant,None,None,None,None,1,None,adam,None,0.9389312977099237,ok,119.87283404311165
76,1,0,0,kneighborsClassifier,None,brute,None,None,6.0,None,None,None,None,None,None,8.0,None,distance,0.95092693565976,ok,120.03624700708315
77,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
78,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,80.0,log2,10.0,33.0,None,None,None,None,0.9531079607415486,ok,121.14979783794843
79,0,0,1,kneighborsClassifier,None,ball_tree,None,None,35.0,None,None,None,None,None,None,5.0,None,uniform,0.9498364231188658,ok,121.21313505200669
80,1,0,0,kneighborsClassifier,None,ball_tree,None,None,40.0,None,None,None,None,None,None,9.0,None,uniform,0.9531079607415486,ok,121.26926602609456
81,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
82,1,1,1,randomForestClassifier,None,None,None,gini,None,None,88.0,sqrt,3.0,10.0,None,None,None,None,0.9520174482006543,ok,122.23158437409438
83,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,97.0,sqrt,8.0,17.0,None,None,None,None,0.9531079607415486,ok,123.4426054819487
84,0,0,1,kneighborsClassifier,None,auto,None,None,12.0,None,None,None,None,None,None,7.0,None,uniform,0.9498364231188658,ok,123.50660660397261
85,1,1,1,nnClassifier,identity,None,11,None,None,invscaling,None,None,None,None,10,None,sgd,None,0.9312977099236641,ok,126.70639289799146
86,0,0,1,kneighborsClassifier,None,ball_tree,None,None,26.0,None,None,None,None,None,None,3.0,None,uniform,0.9487459105779716,ok,126.76689922297373
87,0,1,1,randomForestClassifier,None,None,None,gini,None,None,61.0,sqrt,3.0,6.0,None,None,None,None,0.9520174482006543,ok,127.70803590398282
88,1,1,1,randomForestClassifier,None,None,None,gini,None,None,63.0,sqrt,12.0,3.0,None,None,None,None,0.9531079607415486,ok,128.5811336671468
89,1,1,1,randomForestClassifier,None,None,None,gini,None,None,62.0,sqrt,13.0,7.0,None,None,None,None,0.9531079607415486,ok,129.44828193704598
90,0,1,1,randomForestClassifier,None,None,None,gini,None,None,56.0,log2,14.0,26.0,None,None,None,None,0.9531079607415486,ok,130.3086835190188
91,1,0,0,nnClassifier,logistic,None,16,None,None,adaptive,None,None,None,None,7,None,sgd,None,0.9389312977099237,ok,141.99412642396055
92,0,1,1,randomForestClassifier,None,None,None,gini,None,None,6.0,log2,16.0,19.0,None,None,None,None,0.9531079607415486,ok,142.64799316297285
93,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,50.0,auto,18.0,39.0,None,None,None,None,0.9531079607415486,ok,143.70110706798732
94,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
95,1,1,1,randomForestClassifier,None,None,None,gini,None,None,17.0,auto,7.0,18.0,None,None,None,None,0.9531079607415486,ok,144.6302919459995
96,1,0,0,nnClassifier,relu,None,22,None,None,constant,None,None,None,None,2,None,adam,None,0.9389312977099237,ok,147.52834721910767
97,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
98,0,1,1,randomForestClassifier,None,None,None,gini,None,None,4.0,auto,11.0,25.0,None,None,None,None,0.9531079607415486,ok,148.18555468693376
99,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,80.0,sqrt,10.0,12.0,None,None,None,None,0.9531079607415486,ok,149.3165911140386
