,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
54,0,1,1,nnClassifier,identity,None,23.0,None,None,constant,None,None,None,None,1.0,None,sgd,None,0.935659760087241,ok,203.11153521412052
55,1,1,1,kneighborsClassifier,None,kd_tree,None,None,38,None,None,None,None,None,None,10,None,uniform,0.9400218102508179,ok,203.16955090221018
56,1,0,1,nnClassifier,tanh,None,19.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.9411123227917121,ok,210.49608168611303
57,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,71.0,sqrt,9.0,19.0,None,None,None,None,0.9400218102508179,ok,211.7202820160892
58,1,0,1,nnClassifier,identity,None,19.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.9345692475463467,ok,214.60392520413734
59,1,1,1,nnClassifier,relu,None,25.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9411123227917121,ok,224.5536607292015
60,1,1,0,kneighborsClassifier,None,ball_tree,None,None,29,None,None,None,None,None,None,5,None,uniform,0.9400218102508179,ok,224.6101466040127
61,0,1,0,nnClassifier,logistic,None,21.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9411123227917121,ok,238.52957456721924
62,0,1,1,nnClassifier,logistic,None,29.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.9411123227917121,ok,253.4295342292171
63,0,1,0,randomForestClassifier,None,None,None,gini,None,None,29.0,sqrt,3.0,38.0,None,None,None,None,0.9400218102508179,ok,254.3478665931616
64,0,1,1,nnClassifier,tanh,None,31.0,None,None,invscaling,None,None,None,None,3.0,None,lbfgs,None,0.9411123227917121,ok,259.3689685841091
65,1,1,1,nnClassifier,relu,None,29.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.9411123227917121,ok,268.6389406241942
66,1,1,1,nnClassifier,relu,None,32.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9411123227917121,ok,281.57232027314603
67,1,1,1,nnClassifier,relu,None,26.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.9411123227917121,ok,297.8158442340791
68,1,1,1,nnClassifier,relu,None,24.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.9411123227917121,ok,314.6878830161877
69,0,1,1,nnClassifier,relu,None,28.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9411123227917121,ok,323.22006071615033
70,0,1,1,nnClassifier,relu,None,27.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.9411123227917121,ok,330.60392378107645
71,0,1,1,nnClassifier,relu,None,31.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.9411123227917121,ok,344.2933850681875
72,0,1,1,nnClassifier,relu,None,30.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.9411123227917121,ok,358.3934098740574
73,0,1,1,nnClassifier,tanh,None,13.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.9389312977099237,ok,363.5755006191321
74,0,1,0,nnClassifier,tanh,None,13.0,None,None,constant,None,None,None,None,2.0,None,lbfgs,None,0.9411123227917121,ok,363.92436040518805
75,0,1,1,nnClassifier,logistic,None,16.0,None,None,adaptive,None,None,None,None,5.0,None,adam,None,0.9411123227917121,ok,371.05628365511075
76,0,1,1,kneighborsClassifier,None,brute,None,None,21,None,None,None,None,None,None,1,None,distance,0.9116684841875682,ok,371.13594922516495
77,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
78,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,11.0,log2,14.0,10.0,None,None,None,None,0.9400218102508179,ok,372.2402001169976
79,1,1,0,nnClassifier,tanh,None,9.0,None,None,invscaling,None,None,None,None,5.0,None,lbfgs,None,0.9411123227917121,ok,377.53729096613824
80,1,1,0,nnClassifier,tanh,None,10.0,None,None,invscaling,None,None,None,None,4.0,None,lbfgs,None,0.9411123227917121,ok,378.2003241330385
81,1,1,0,nnClassifier,tanh,None,12.0,None,None,invscaling,None,None,None,None,4.0,None,lbfgs,None,0.9411123227917121,ok,378.8611806470435
82,1,0,0,kneighborsClassifier,None,ball_tree,None,None,12,None,None,None,None,None,None,4,None,uniform,0.9400218102508179,ok,378.9164440240711
83,1,0,1,nnClassifier,identity,None,24.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.9411123227917121,ok,381.4973859922029
84,0,0,1,randomForestClassifier,None,None,None,gini,None,None,88.0,sqrt,9.0,39.0,None,None,None,None,0.9400218102508179,ok,382.4318712451495
85,0,1,1,nnClassifier,logistic,None,29.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.9411123227917121,ok,397.28250658116303
86,0,1,1,nnClassifier,logistic,None,30.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9411123227917121,ok,411.8878528540954
87,0,1,1,kneighborsClassifier,None,kd_tree,None,None,20,None,None,None,None,None,None,9,None,distance,0.9247546346782988,ok,411.92412441107444
88,1,1,0,nnClassifier,logistic,None,15.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.9411123227917121,ok,412.23723991122097
89,1,1,0,nnClassifier,identity,None,17.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.9411123227917121,ok,412.4640093659982
90,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,58.0,auto,17.0,13.0,None,None,None,None,0.9400218102508179,ok,413.6115244231187
91,1,0,1,nnClassifier,relu,None,19.0,None,None,adaptive,None,None,None,None,7.0,None,adam,None,0.9411123227917121,ok,425.3607086960692
92,1,0,1,nnClassifier,relu,None,21.0,None,None,adaptive,None,None,None,None,7.0,None,adam,None,0.9411123227917121,ok,431.4299749061465
93,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
94,0,0,1,nnClassifier,relu,None,26.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.9411123227917121,ok,441.62536701606587
95,0,0,1,nnClassifier,relu,None,26.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.9411123227917121,ok,448.9846599001903
96,0,0,1,randomForestClassifier,None,None,None,gini,None,None,39.0,log2,3.0,5.0,None,None,None,None,0.9334787350054525,ok,449.9986306040082
97,1,1,1,nnClassifier,relu,None,31.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.9411123227917121,ok,464.06818182603456
98,1,1,1,nnClassifier,relu,None,31.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.9411123227917121,ok,478.0661595661659
99,1,0,1,kneighborsClassifier,None,auto,None,None,27,None,None,None,None,None,None,3,None,uniform,0.935659760087241,ok,478.1229955900926
