feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,0,1,0,0,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,87,auto,5,27,nan,nan,NA,NA,0.8583638583638583,96.02938842773438
1,0,1,0,1,1,1,1,1,0,1,0,nnClassifier,identity,NA,12,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.5653235653235653,108.1636598110199
0,0,0,1,1,0,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,61,log2,1,37,nan,nan,NA,NA,0.8363858363858364,114.44143581390381
0,0,1,1,0,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,95,log2,3,26,nan,nan,NA,NA,0.9047619047619048,120.69829273223877
1,0,0,0,0,1,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,85,sqrt,7,18,nan,nan,NA,NA,0.8766788766788767,126.49326515197754
1,0,1,1,0,0,1,1,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,sqrt,1,4,nan,nan,NA,NA,0.8522588522588522,132.27281737327576
1,0,0,1,0,1,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,33,log2,18,22,nan,nan,NA,NA,0.8925518925518926,137.9174735546112
1,0,0,1,1,0,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,log2,5,21,nan,nan,NA,NA,0.8693528693528694,144.06244730949402
1,1,0,1,1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,89,log2,4,19,nan,nan,NA,NA,0.8913308913308914,150.00887966156006
1,0,1,0,0,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,70,sqrt,7,37,nan,nan,NA,NA,0.8998778998778999,155.82828879356384
0,0,1,1,0,1,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,72,log2,10,38,nan,nan,NA,NA,0.9084249084249084,161.4577648639679
1,0,1,0,0,1,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,log2,17,36,nan,nan,NA,NA,0.9047619047619048,167.606609582901
0,1,1,0,1,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,6,log2,11,32,nan,nan,NA,NA,0.905982905982906,173.84433007240295
1,0,1,1,1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,47,sqrt,1,10,nan,nan,NA,NA,0.9133089133089133,179.83542776107788
1,0,1,0,0,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,sqrt,19,5,nan,nan,NA,NA,0.9035409035409036,185.65082955360413
1,0,1,0,1,1,1,1,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,10,NA,nan,NA,nan,nan,nan,7,NA,distance,0.73992673992674,190.61406636238098
0,1,1,0,1,1,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,log2,1,36,nan,nan,NA,NA,0.9010989010989011,196.06519150733948
0,1,1,0,1,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,32,sqrt,1,9,nan,nan,NA,NA,0.9010989010989011,202.28641533851624
1,0,1,1,1,1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,19,sqrt,12,2,nan,nan,NA,NA,0.9023199023199023,208.57760643959045
0,0,1,1,1,1,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,auto,20,37,nan,nan,NA,NA,0.9035409035409036,214.49830389022827
1,0,1,0,0,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,83,auto,5,14,nan,nan,NA,NA,0.9047619047619048,220.56326365470886
0,1,1,1,0,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,sqrt,3,29,nan,nan,NA,NA,0.9084249084249084,226.54135513305664
1,1,1,1,1,1,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,5,log2,6,27,nan,nan,NA,NA,0.8876678876678876,232.82926392555237
0,1,1,1,0,1,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,64,auto,9,6,nan,nan,NA,NA,0.8986568986568987,238.95916962623596
0,1,1,1,0,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,32,auto,7,17,nan,nan,NA,NA,0.8962148962148963,244.8147006034851
0,0,1,1,1,0,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,sqrt,13,36,nan,nan,NA,NA,0.8876678876678876,250.3272349834442
0,0,1,0,1,1,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,sqrt,12,18,nan,nan,NA,NA,0.905982905982906,255.8110842704773
1,0,1,1,1,1,0,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,75,auto,1,27,nan,nan,NA,NA,0.9108669108669109,261.57543897628784
1,0,1,1,0,1,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,auto,10,40,nan,nan,NA,NA,0.894993894993895,267.05011796951294
1,0,1,1,1,1,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,38,sqrt,12,34,nan,nan,NA,NA,0.8962148962148963,272.9238896369934
1,1,1,1,1,0,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,59,auto,1,30,nan,nan,NA,NA,0.8974358974358975,279.4718985557556
0,0,1,1,1,1,0,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,44,log2,2,29,nan,nan,NA,NA,0.9084249084249084,285.2862560749054
1,0,1,1,1,1,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,auto,2,18,nan,nan,NA,NA,0.8986568986568987,291.82129549980164
0,1,1,1,0,1,0,1,0,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,18,auto,1,5,nan,nan,NA,NA,0.8681318681318682,297.4522042274475
1,0,1,1,1,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,100,log2,1,5,nan,nan,NA,NA,0.9120879120879121,303.38454413414
0,0,1,1,1,1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,62,auto,5,20,nan,nan,NA,NA,0.9096459096459096,309.77859902381897
1,1,1,1,1,1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,42,auto,7,14,nan,nan,NA,NA,0.9096459096459096,315.8351104259491
0,1,1,0,0,1,1,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,45,sqrt,12,13,nan,nan,NA,NA,0.8705738705738706,321.38565850257874
0,1,1,1,0,1,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,84,auto,10,21,nan,nan,NA,NA,0.9023199023199023,327.39451813697815
1,0,1,1,1,1,0,1,1,1,0,1,nnClassifier,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5543345543345544,335.59441804885864
1,1,1,0,0,0,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,57,auto,14,4,nan,nan,NA,NA,0.873015873015873,341.34062576293945
0,1,1,0,0,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,log2,10,39,nan,nan,NA,NA,0.8485958485958486,347.35197734832764
1,0,1,0,1,1,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,42,log2,5,22,nan,nan,NA,NA,0.905982905982906,353.3214964866638
1,0,1,1,0,1,0,1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,35,sqrt,4,23,nan,nan,NA,NA,0.8742368742368742,359.2539963722229
0,0,1,1,0,1,0,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,42,sqrt,7,37,nan,nan,NA,NA,0.9072039072039072,364.7347722053528
1,0,1,1,0,1,1,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,21,auto,1,17,nan,nan,NA,NA,0.9072039072039072,371.061537027359
1,0,1,1,1,0,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,97,log2,19,8,nan,nan,NA,NA,0.8901098901098901,376.8672568798065
1,1,1,1,0,1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,auto,17,2,nan,nan,NA,NA,0.9047619047619048,382.73013949394226
0,0,1,0,0,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,77,sqrt,1,39,nan,nan,NA,NA,0.8852258852258852,388.2195818424225
1,1,1,1,0,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,45,auto,14,10,nan,nan,NA,NA,0.905982905982906,394.47696113586426
0,0,1,1,0,1,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,69,sqrt,1,11,nan,nan,NA,NA,0.9010989010989011,400.9371039867401
0,0,0,1,1,1,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,log2,16,7,nan,nan,NA,NA,0.8876678876678876,406.90414023399353
1,1,1,0,0,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,19,auto,1,26,nan,nan,NA,NA,0.8962148962148963,413.13780546188354
0,0,1,1,0,1,0,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,77,sqrt,11,38,nan,nan,NA,NA,0.9023199023199023,419.25414752960205
1,1,1,1,1,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,16,auto,3,34,nan,nan,NA,NA,0.9096459096459096,424.55999302864075
0,1,1,0,0,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,log2,7,40,nan,nan,NA,NA,0.905982905982906,430.1989367008209
0,0,1,1,1,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,log2,16,26,nan,nan,NA,NA,0.8449328449328449,435.88889336586
0,1,1,1,0,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,auto,4,21,nan,nan,NA,NA,0.9023199023199023,441.88418436050415
0,1,1,1,0,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,64,log2,11,29,nan,nan,NA,NA,0.9010989010989011,448.35296177864075
1,1,1,1,1,1,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,sqrt,4,20,nan,nan,NA,NA,0.8608058608058609,454.24923849105835
1,1,1,0,1,1,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,29,log2,7,24,nan,nan,NA,NA,0.8998778998778999,459.91465616226196
1,0,1,1,1,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,sqrt,10,39,nan,nan,NA,NA,0.9072039072039072,466.34657526016235
0,1,1,0,1,1,0,0,0,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,23,sqrt,7,40,nan,nan,NA,NA,0.8937728937728938,472.2805256843567
1,0,0,0,1,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,12,auto,10,4,nan,nan,NA,NA,0.8937728937728938,478.0945289134979
0,0,1,1,0,1,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,94,log2,9,5,nan,nan,NA,NA,0.9157509157509157,483.63773250579834
1,0,1,1,0,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,sqrt,9,3,nan,nan,NA,NA,0.9133089133089133,489.36528754234314
1,1,1,1,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,33,log2,16,3,nan,nan,NA,NA,0.8974358974358975,495.1545133590698
1,0,1,0,1,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,49,log2,4,5,nan,nan,NA,NA,0.9047619047619048,501.48183965682983
1,1,1,1,0,1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,78,sqrt,3,39,nan,nan,NA,NA,0.9010989010989011,507.690358877182
0,1,1,1,0,1,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,63,auto,18,11,nan,nan,NA,NA,0.9120879120879121,513.4251382350922
0,0,1,0,0,1,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,93,auto,4,6,nan,nan,NA,NA,0.9010989010989011,519.1466221809387
1,0,0,0,0,1,0,1,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,70,auto,3,37,nan,nan,NA,NA,0.8363858363858364,524.901111125946
1,0,1,0,1,1,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,97,sqrt,2,38,nan,nan,NA,NA,0.8998778998778999,530.2173883914948
1,0,1,0,1,0,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,78,sqrt,1,3,nan,nan,NA,NA,0.905982905982906,535.5722091197968
1,0,1,1,0,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,26,sqrt,18,17,nan,nan,NA,NA,0.9108669108669109,540.8139061927795
1,0,1,1,0,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,sqrt,10,2,nan,nan,NA,NA,0.8998778998778999,546.0757865905762
1,1,1,1,1,0,0,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,88,sqrt,11,15,nan,nan,NA,NA,0.8827838827838828,551.2138254642487
0,1,1,1,0,0,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,48,auto,8,20,nan,nan,NA,NA,0.8937728937728938,556.7237389087677
1,1,1,1,1,1,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,9,28,nan,nan,NA,NA,0.894993894993895,562.5706071853638
0,0,1,1,1,1,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,35,log2,3,8,nan,nan,NA,NA,0.8998778998778999,567.8452820777893
0,1,1,1,1,1,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,72,sqrt,18,35,nan,nan,NA,NA,0.905982905982906,573.4782481193542
1,1,1,0,0,1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,log2,2,40,nan,nan,NA,NA,0.9010989010989011,578.9483132362366
0,1,0,0,0,1,0,0,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,90,auto,10,16,nan,nan,NA,NA,0.8400488400488401,583.5063922405243
0,0,1,1,0,1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,9,sqrt,1,14,nan,nan,NA,NA,0.9194139194139194,589.0756494998932
1,0,1,1,1,1,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,auto,3,18,nan,nan,NA,NA,0.8876678876678876,594.1887218952179
