activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
tanh,auto,10,gini,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,22,adaptive,60,log2,19,11,randomForestClassifier,6,3,lbfgs,distance,0.9272727272727272
logistic,ball_tree,20,gini,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,14,constant,2,sqrt,12,33,randomForestClassifier,2,3,adam,uniform,0.6781818181818182
tanh,brute,32,gini,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,18,constant,48,auto,7,6,randomForestClassifier,1,5,lbfgs,distance,0.9745454545454545
identity,brute,22,gini,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,23,invscaling,79,auto,20,40,nnClassifier,3,4,adam,uniform,0.04181818181818182
relu,kd_tree,17,gini,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,18,invscaling,31,log2,11,26,nnClassifier,6,10,adam,distance,0.07636363636363637
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,8,lbfgs,distance,0.9818181818181818
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9890909090909091
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,2,4,kneighborsClassifier,10,5,adam,uniform,0.9872727272727273
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.9854545454545455
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,8,lbfgs,distance,0.9818181818181818
tanh,kd_tree,11,gini,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,27,invscaling,28,sqrt,19,39,kneighborsClassifier,1,8,sgd,uniform,0.9745454545454545
tanh,brute,32,gini,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,18,constant,48,auto,7,6,randomForestClassifier,1,5,lbfgs,distance,0.9745454545454545
identity,brute,16,entropy,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,3,constant,40,auto,7,26,randomForestClassifier,5,7,sgd,uniform,0.96
tanh,auto,19,entropy,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,38,constant,79,auto,12,7,randomForestClassifier,10,6,adam,distance,0.9581818181818181
logistic,ball_tree,32,gini,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,6,constant,58,auto,10,3,randomForestClassifier,2,8,adam,distance,0.9563636363636364
tanh,kd_tree,14,gini,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,15,adaptive,91,auto,20,29,randomForestClassifier,3,9,sgd,uniform,0.9509090909090909
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,8,4,kneighborsClassifier,10,5,adam,uniform,0.9836363636363636
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.9818181818181818
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9872727272727273
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,27,invscaling,28,sqrt,19,39,kneighborsClassifier,1,8,sgd,uniform,0.9781818181818182
tanh,kd_tree,11,gini,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,18,constant,48,auto,20,6,randomForestClassifier,1,5,lbfgs,distance,0.9363636363636364
tanh,brute,32,gini,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,3,constant,40,sqrt,7,26,randomForestClassifier,5,7,sgd,uniform,0.9563636363636364
identity,brute,16,entropy,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,38,constant,79,auto,12,7,randomForestClassifier,10,6,adam,distance,0.9727272727272728
tanh,auto,19,entropy,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,28,constant,58,auto,10,3,randomForestClassifier,2,8,adam,distance,0.96
logistic,ball_tree,32,gini,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,15,adaptive,91,auto,20,29,randomForestClassifier,3,9,sgd,uniform,0.9454545454545454
tanh,kd_tree,14,gini,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9854545454545455
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9890909090909091
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,2,4,kneighborsClassifier,10,5,adam,uniform,0.9872727272727273
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9872727272727273
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.9854545454545455
tanh,kd_tree,14,gini,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9854545454545455
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,8,4,kneighborsClassifier,10,5,adam,uniform,0.9836363636363636
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,8,lbfgs,distance,0.9818181818181818
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.9818181818181818
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,27,invscaling,28,sqrt,19,39,kneighborsClassifier,1,8,sgd,uniform,0.9781818181818182
tanh,kd_tree,11,gini,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,27,invscaling,28,sqrt,19,39,kneighborsClassifier,1,8,sgd,uniform,0.9745454545454545
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,2,4,kneighborsClassifier,10,5,adam,uniform,0.9818181818181818
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,56,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9854545454545455
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,7,1,adam,uniform,0.9854545454545455
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,uniform,0.9836363636363636
tanh,ball_tree,14,gini,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,adaptive,100,sqrt,8,39,kneighborsClassifier,10,5,adam,uniform,0.9818181818181818
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,7,8,lbfgs,uniform,0.9818181818181818
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.98
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,27,invscaling,28,sqrt,19,39,kneighborsClassifier,1,8,sgd,uniform,0.98
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,27,invscaling,28,sqrt,19,39,kneighborsClassifier,4,8,sgd,uniform,0.9763636363636363
tanh,kd_tree,11,gini,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9781818181818182
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9890909090909091
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,2,4,kneighborsClassifier,10,5,adam,uniform,0.9872727272727273
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9872727272727273
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.9854545454545455
tanh,kd_tree,14,gini,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9854545454545455
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,56,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9854545454545455
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,7,1,adam,uniform,0.9854545454545455
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,8,4,kneighborsClassifier,10,5,adam,uniform,0.9836363636363636
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,uniform,0.9836363636363636
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,8,lbfgs,distance,0.9818181818181818
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,auto,2,4,kneighborsClassifier,10,5,adam,uniform,0.9818181818181818
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,37,invscaling,97,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9890909090909091
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.98
logistic,brute,29,gini,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9836363636363636
tanh,kd_tree,14,gini,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,56,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9854545454545455
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,3,1,lbfgs,uniform,0.9836363636363636
logistic,brute,31,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,33,invscaling,100,sqrt,8,4,kneighborsClassifier,10,5,adam,uniform,0.9854545454545455
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,randomForestClassifier,6,10,lbfgs,distance,0.9490909090909091
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,8,lbfgs,distance,0.9890909090909091
tanh,kd_tree,25,gini,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,30,randomForestClassifier,6,1,lbfgs,distance,0.9472727272727273
identity,brute,31,entropy,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9890909090909091
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,37,invscaling,97,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9890909090909091
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,8,lbfgs,distance,0.9890909090909091
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,2,4,kneighborsClassifier,10,5,adam,uniform,0.9872727272727273
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9872727272727273
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.9854545454545455
tanh,kd_tree,14,gini,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,1,lbfgs,distance,0.9854545454545455
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,56,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9854545454545455
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,7,1,adam,uniform,0.9854545454545455
tanh,kd_tree,14,gini,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,56,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9854545454545455
identity,brute,31,entropy,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,37,invscaling,97,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9890909090909091
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,randomForestClassifier,10,8,sgd,distance,0.9472727272727273
logistic,brute,29,gini,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,33,invscaling,100,sqrt,19,4,kneighborsClassifier,10,5,adam,uniform,0.9872727272727273
relu,ball_tree,15,gini,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,37,invscaling,97,log2,11,29,kneighborsClassifier,10,3,lbfgs,distance,0.9854545454545455
logistic,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,26,invscaling,37,auto,4,23,kneighborsClassifier,4,1,adam,uniform,0.9854545454545455
relu,brute,29,gini,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,23,invscaling,41,log2,2,31,kneighborsClassifier,6,10,lbfgs,distance,0.9727272727272728
