feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,1,1,1,0,1,1,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,30,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9909638554216867,214.56842732429504
0,0,0,1,1,0,0,1,0,0,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,37,sqrt,18,5,nan,nan,NA,NA,0.9457831325301205,220.51952123641968
0,0,0,1,0,1,1,1,1,0,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.963855421686747,225.35596013069153
0,1,1,0,1,0,0,1,1,1,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,25,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9538152610441767,230.3972442150116
1,1,1,1,0,0,0,0,1,1,0,0,1,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.8634538152610441,235.2547745704651
0,0,0,0,1,0,0,1,1,1,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9598393574297188,240.31186437606812
1,0,0,0,0,0,0,0,1,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,5,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9819277108433735,245.25360012054443
0,0,0,1,0,1,0,0,0,1,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,5,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9377510040160643,250.4473876953125
1,0,1,1,0,1,0,1,1,0,0,0,1,0,nnClassifier,tanh,NA,15,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.6967871485943775,283.7920751571655
1,0,1,0,1,0,1,1,1,0,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,13,NA,nan,NA,nan,nan,nan,2,NA,distance,0.998995983935743,288.438681602478
1,0,1,0,1,0,0,1,1,0,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9959839357429718,292.9666521549225
0,0,0,0,1,0,0,1,1,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9759036144578314,297.96086716651917
0,0,0,0,0,0,0,1,1,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,8,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.9377510040160643,303.1471436023712
1,0,1,1,0,1,1,1,0,1,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,24,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9859437751004017,307.81334114074707
1,0,1,0,0,1,1,1,1,0,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9889558232931727,312.50274109840393
0,0,1,1,0,0,0,1,0,0,0,0,1,0,kneighborsClassifier,NA,auto,nan,NA,19,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9267068273092369,317.54367852211
0,0,1,1,0,1,0,1,1,1,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9849397590361446,322.951087474823
1,0,0,0,1,1,0,1,1,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,1,NA,distance,1.0,327.33634209632874
1,0,0,0,1,0,0,0,1,0,1,1,1,1,nnClassifier,relu,NA,19,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.6967871485943775,335.92616510391235
1,0,1,0,1,0,0,1,1,0,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9779116465863453,340.4438621997833
1,1,0,0,1,1,1,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,45,log2,15,26,nan,nan,NA,NA,0.9789156626506024,346.739337682724
1,1,1,0,0,1,1,0,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,55,auto,1,29,nan,nan,NA,NA,0.963855421686747,353.4718406200409
1,1,1,1,0,1,1,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,96,auto,13,33,nan,nan,NA,NA,0.9748995983935743,360.20218420028687
0,0,0,1,0,0,0,1,1,1,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,16,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9688755020080321,365.4538128376007
1,0,0,0,1,1,1,0,1,1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,28,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9718875502008032,369.9752299785614
1,0,1,1,1,0,0,0,1,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,30,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9869477911646586,374.78546690940857
1,0,1,1,0,0,0,1,1,0,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9588353413654619,380.1794548034668
1,0,1,0,0,0,1,0,0,0,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9658634538152611,385.0353479385376
1,0,0,0,0,1,0,1,1,0,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,18,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9849397590361446,390.18911576271057
1,0,1,1,1,0,1,1,1,1,1,0,1,0,nnClassifier,identity,NA,23,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.6867469879518072,395.72820258140564
1,0,0,0,1,1,0,1,0,0,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,40,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9578313253012049,400.13002490997314
1,1,1,0,1,0,1,1,1,0,1,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,log2,8,23,nan,nan,NA,NA,0.9769076305220884,406.70133209228516
0,0,1,0,1,0,0,1,1,0,0,0,1,1,kneighborsClassifier,NA,brute,nan,NA,28,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9769076305220884,411.4091694355011
0,0,0,0,0,1,0,1,1,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9457831325301205,416.7199709415436
1,1,1,0,1,1,1,0,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,68,auto,15,17,nan,nan,NA,NA,0.9668674698795181,423.5411126613617
1,0,1,1,0,1,1,0,0,1,0,0,0,0,kneighborsClassifier,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9738955823293173,428.49177050590515
1,0,1,0,1,0,0,1,0,1,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9929718875502008,433.62642216682434
1,0,0,1,1,0,1,1,1,0,1,1,0,1,kneighborsClassifier,NA,brute,nan,NA,35,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9819277108433735,438.762592792511
1,0,1,1,1,0,0,0,0,1,1,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9959839357429718,443.77418780326843
1,0,0,1,0,1,1,1,1,0,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,34,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9829317269076305,448.6340854167938
1,0,1,1,0,0,0,1,1,1,0,0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,36,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9909638554216867,453.65293431282043
1,0,1,1,1,0,1,0,1,1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9799196787148594,458.5699064731598
1,0,1,0,1,0,1,1,1,0,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,32,NA,nan,NA,nan,nan,nan,2,NA,distance,0.998995983935743,463.76152443885803
1,1,1,1,1,1,0,1,1,0,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,42,log2,16,26,nan,nan,NA,NA,0.9698795180722891,469.87304759025574
1,1,0,1,0,0,0,1,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,32,log2,5,25,nan,nan,NA,NA,0.9578313253012049,475.619699716568
1,0,1,0,0,0,1,1,1,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,25,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9849397590361446,480.17279529571533
1,0,1,0,1,0,0,0,1,0,1,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9889558232931727,485.073881149292
1,0,1,1,1,1,1,1,1,1,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,1,NA,distance,0.998995983935743,489.394718170166
1,0,1,0,1,0,1,1,1,1,1,0,1,1,kneighborsClassifier,NA,brute,nan,NA,7,NA,nan,NA,nan,nan,nan,2,NA,distance,1.0,494.20456075668335
1,0,1,1,1,0,1,1,0,1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9979919678714859,498.8110682964325
1,0,0,0,0,0,1,1,0,1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,38,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9578313253012049,503.27993655204773
1,0,1,1,1,1,0,1,1,0,1,0,1,1,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9899598393574297,508.01893162727356
1,0,1,0,1,0,0,1,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,56,sqrt,3,23,nan,nan,NA,NA,0.9688755020080321,513.5073142051697
1,0,1,0,1,0,0,1,0,0,0,0,1,0,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9859437751004017,517.8801217079163
1,0,0,1,0,0,0,0,1,0,1,0,0,0,kneighborsClassifier,NA,brute,nan,NA,34,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9487951807228916,522.1713392734528
1,1,0,0,1,0,1,1,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,88,log2,8,5,nan,nan,NA,NA,0.9769076305220884,527.8810403347015
0,1,0,1,0,1,1,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,77,auto,10,31,nan,nan,NA,NA,0.9548192771084337,533.7773020267487
1,0,1,0,1,0,1,1,1,0,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,21,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9889558232931727,537.9943356513977
1,0,1,1,1,0,1,1,0,0,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,12,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9949799196787149,542.1497385501862
1,0,1,0,1,0,1,0,0,1,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,11,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9939759036144579,546.3710808753967
1,0,1,0,1,1,1,0,1,0,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9969879518072289,550.6757516860962
1,0,0,0,1,1,0,1,1,0,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,2,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9799196787148594,555.0894410610199
1,0,0,0,1,0,0,1,0,1,1,0,0,1,kneighborsClassifier,NA,kd_tree,nan,NA,8,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9879518072289156,559.7807307243347
0,0,1,1,1,0,1,1,0,0,0,0,1,1,kneighborsClassifier,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.9769076305220884,564.1206028461456
1,0,1,1,1,1,0,0,0,1,0,1,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,9,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9899598393574297,568.1795704364777
1,0,1,1,0,0,0,1,0,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9859437751004017,572.4966354370117
0,0,1,0,1,1,1,0,0,0,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,16,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9568273092369478,577.1662271022797
1,1,1,0,1,0,0,1,0,1,0,1,0,0,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,2,NA,distance,0.8443775100401606,581.6931526660919
0,0,1,0,1,1,1,1,0,1,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,37,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9829317269076305,585.8669850826263
1,0,1,0,1,0,1,0,1,0,0,1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9678714859437751,590.4640827178955
1,1,0,0,0,0,1,0,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,65,sqrt,13,34,nan,nan,NA,NA,0.9056224899598394,596.1047112941742
1,1,0,0,1,1,1,0,0,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,17,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.8022088353413654,600.3463139533997
0,1,0,0,0,0,1,1,1,0,0,0,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,21,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9236947791164659,604.6064114570618
1,1,0,1,1,1,0,1,0,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,34,log2,18,31,nan,nan,NA,NA,0.9748995983935743,610.3683366775513
0,1,0,1,0,0,0,0,0,1,0,1,0,0,kneighborsClassifier,NA,auto,nan,NA,31,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.8504016064257028,614.495646238327
1,0,1,1,1,0,1,1,0,0,0,0,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9869477911646586,618.5751838684082
1,0,1,0,1,0,0,1,0,0,0,0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9668674698795181,622.5805952548981
1,1,0,1,1,1,1,1,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,99,log2,11,24,nan,nan,NA,NA,0.9658634538152611,627.996425151825
0,0,1,1,0,0,0,1,0,1,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9718875502008032,632.1728622913361
1,0,0,0,1,1,1,1,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,log2,13,9,nan,nan,NA,NA,0.9628514056224899,637.5090267658234
1,0,0,1,1,1,1,0,0,1,0,1,1,1,kneighborsClassifier,NA,ball_tree,nan,NA,24,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9949799196787149,641.4605302810669
1,0,0,1,1,1,1,1,1,1,1,1,1,0,kneighborsClassifier,NA,brute,nan,NA,26,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9879518072289156,645.4556534290314
0,1,1,0,0,1,1,0,1,0,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,22,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9327309236947792,649.6332197189331
1,0,1,1,1,0,1,1,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,log2,1,21,nan,nan,NA,NA,0.9748995983935743,655.1816947460175
1,1,1,1,0,0,0,1,1,0,0,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8433734939759037,659.3995683193207
