feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,1,0,1,1,1,1,0,1,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,10,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9949799196787149,452.5043408870697
1,0,0,1,0,1,0,1,1,1,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9708835341365462,458.083557844162
0,0,1,1,1,0,1,0,1,0,1,1,1,0,kneighborsClassifier,NA,auto,nan,NA,39,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.9839357429718876,462.5823438167572
1,0,1,1,0,1,1,1,1,0,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,20,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9969879518072289,467.60529470443726
1,0,1,1,1,1,0,0,1,0,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9809236947791165,471.9381387233734
1,0,0,1,1,1,1,0,1,0,0,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,28,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9748995983935743,477.53585720062256
0,0,1,1,0,1,0,0,1,0,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,17,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9728915662650602,482.3287856578827
0,0,1,0,1,1,0,0,1,1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9859437751004017,487.8188967704773
1,0,1,0,0,0,0,0,0,1,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9246987951807228,493.0412311553955
0,0,0,1,1,1,1,1,0,1,0,1,0,1,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9769076305220884,497.70025396347046
1,0,0,0,0,0,1,0,1,1,1,0,0,1,kneighborsClassifier,NA,auto,nan,NA,26,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9718875502008032,502.76930022239685
1,0,1,0,1,1,1,1,1,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,3,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.9849397590361446,507.8815989494324
1,0,1,0,1,1,0,0,1,0,1,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9829317269076305,513.0191502571106
1,0,1,0,0,1,1,0,0,0,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9678714859437751,518.245579957962
1,0,1,1,1,1,1,0,1,1,1,1,1,1,kneighborsClassifier,NA,kd_tree,nan,NA,6,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9869477911646586,523.0196905136108
1,0,0,1,1,1,1,1,1,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,2,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.963855421686747,528.7079994678497
0,0,1,0,0,1,0,0,1,0,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,4,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9528112449799196,533.7316625118256
1,0,0,1,1,1,1,0,1,0,0,1,0,0,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9668674698795181,539.417649269104
0,0,0,0,1,0,0,0,0,1,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,10,NA,nan,NA,nan,nan,nan,4,NA,distance,0.8443775100401606,545.136355638504
1,0,1,0,0,0,0,0,1,0,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9508032128514057,550.1578516960144
1,0,0,0,1,0,1,0,0,1,0,1,1,0,kneighborsClassifier,NA,brute,nan,NA,38,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9779116465863453,555.5416634082794
0,0,0,0,1,0,1,0,1,0,0,1,0,0,kneighborsClassifier,NA,auto,nan,NA,20,NA,nan,NA,nan,nan,nan,1,NA,distance,0.8875502008032129,559.9783554077148
1,0,0,1,1,0,0,0,1,1,1,0,1,0,kneighborsClassifier,NA,brute,nan,NA,6,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9949799196787149,565.2919590473175
0,0,1,1,1,1,0,1,1,1,0,0,1,1,kneighborsClassifier,NA,auto,nan,NA,16,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9809236947791165,569.426305770874
0,0,0,1,1,1,1,0,1,1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,9,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.9748995983935743,573.8988943099976
0,0,1,0,1,0,0,0,1,1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,5,NA,distance,0.9849397590361446,578.5069909095764
1,0,0,1,1,1,1,0,0,1,0,1,1,1,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9909638554216867,583.1639215946198
1,0,1,0,1,0,1,1,0,0,1,0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,16,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9919678714859438,587.2306385040283
1,0,1,0,1,1,1,1,0,1,1,0,0,0,kneighborsClassifier,NA,brute,nan,NA,17,NA,nan,NA,nan,nan,nan,4,NA,distance,0.9949799196787149,591.615317106247
0,0,1,1,1,1,0,1,0,1,1,1,0,0,kneighborsClassifier,NA,brute,nan,NA,20,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9869477911646586,596.465970993042
0,0,1,1,0,1,1,1,0,1,0,0,0,1,kneighborsClassifier,NA,auto,nan,NA,33,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9718875502008032,601.6844940185547
1,0,1,1,0,1,0,1,0,0,1,0,0,0,kneighborsClassifier,NA,auto,nan,NA,7,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9799196787148594,607.667053937912
0,0,0,1,1,0,1,1,1,1,0,1,0,1,kneighborsClassifier,NA,auto,nan,NA,18,NA,nan,NA,nan,nan,nan,2,NA,uniform,0.9718875502008032,612.049399137497
1,0,0,0,1,1,1,0,1,0,1,1,1,1,kneighborsClassifier,NA,brute,nan,NA,13,NA,nan,NA,nan,nan,nan,1,NA,distance,0.9939759036144579,616.7785816192627
1,0,1,0,1,0,1,0,1,1,0,0,0,0,kneighborsClassifier,NA,auto,nan,NA,7,NA,nan,NA,nan,nan,nan,7,NA,distance,0.9839357429718876,620.8793249130249
