activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,brute,8,gini,1,0,0,17,adaptive,86,sqrt,9,22,randomForestClassifier,6,9,adam,distance,0.9619619619619619
relu,brute,28,entropy,0,1,1,24,constant,79,sqrt,8,37,kneighborsClassifier,10,10,adam,uniform,0.9619619619619619
relu,ball_tree,31,entropy,1,1,1,15,constant,56,auto,14,32,randomForestClassifier,2,9,sgd,distance,0.968968968968969
logistic,ball_tree,27,entropy,0,1,0,15,adaptive,90,sqrt,10,38,kneighborsClassifier,10,2,lbfgs,distance,0.958958958958959
logistic,ball_tree,32,entropy,0,1,0,23,invscaling,93,log2,13,26,randomForestClassifier,3,9,lbfgs,uniform,0.9619619619619619
logistic,auto,14,gini,1,1,0,17,invscaling,69,auto,8,32,kneighborsClassifier,8,7,lbfgs,distance,0.9619619619619619
logistic,auto,21,gini,1,0,0,7,invscaling,48,log2,3,32,kneighborsClassifier,2,4,adam,uniform,0.9619619619619619
logistic,ball_tree,31,gini,0,1,1,18,adaptive,95,log2,5,6,randomForestClassifier,9,6,sgd,uniform,0.964964964964965
logistic,kd_tree,12,gini,1,1,1,4,adaptive,38,sqrt,10,19,nnClassifier,8,9,sgd,uniform,0.9409409409409409
logistic,brute,29,gini,1,0,0,32,constant,33,auto,12,3,kneighborsClassifier,3,3,lbfgs,uniform,0.960960960960961
relu,kd_tree,25,gini,1,0,0,7,adaptive,15,auto,17,18,randomForestClassifier,1,7,lbfgs,distance,0.9619619619619619
identity,kd_tree,15,gini,1,1,0,29,invscaling,94,auto,18,35,randomForestClassifier,9,9,sgd,uniform,0.9619619619619619
identity,brute,23,gini,0,1,1,2,invscaling,48,auto,7,12,kneighborsClassifier,2,3,lbfgs,distance,0.9529529529529529
logistic,brute,23,entropy,0,0,0,15,constant,99,log2,15,3,randomForestClassifier,1,4,sgd,uniform,0
tanh,brute,10,gini,1,1,1,37,constant,64,sqrt,9,25,nnClassifier,4,1,sgd,distance,0.9379379379379379
tanh,ball_tree,8,gini,1,1,1,37,constant,56,log2,8,39,nnClassifier,8,10,sgd,uniform,0.93993993993994
relu,brute,27,entropy,0,1,0,35,adaptive,54,sqrt,17,3,nnClassifier,5,6,adam,uniform,0.960960960960961
logistic,ball_tree,19,gini,0,0,1,24,constant,13,auto,17,2,kneighborsClassifier,4,3,adam,uniform,0.958958958958959
logistic,auto,22,entropy,0,1,1,2,adaptive,74,log2,5,38,nnClassifier,4,10,adam,uniform,0.938938938938939
identity,brute,22,entropy,1,1,1,17,constant,23,auto,13,21,randomForestClassifier,5,2,adam,distance,0.968968968968969
logistic,kd_tree,27,entropy,1,0,0,33,invscaling,79,log2,12,30,randomForestClassifier,2,7,adam,uniform,0.9619619619619619
logistic,brute,16,gini,0,1,0,36,invscaling,79,sqrt,19,2,nnClassifier,5,8,sgd,uniform,0.960960960960961
relu,ball_tree,22,gini,0,0,0,28,constant,90,auto,9,24,nnClassifier,3,10,adam,uniform,0
