activation,algorithm,batchSize,criterion,feature_0,feature_1,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,16,gini,1,1,35,constant,40,auto,8,24,nnClassifier,1,7,adam,distance,0.5226415094339623,99.92186008486897
relu,auto,19,gini,1,1,36,constant,33,auto,9,25,nnClassifier,1,7,adam,distance,0.8905660377358491,99.9218889749609
relu,auto,18,gini,1,1,30,constant,55,auto,7,19,nnClassifier,5,6,adam,distance,0.6547169811320754,99.92191800498404
relu,auto,17,gini,1,1,34,constant,77,auto,6,21,nnClassifier,2,6,adam,distance,0.5528301886792453,253.70622328692116
relu,auto,20,gini,1,1,32,constant,28,auto,8,23,nnClassifier,4,7,adam,distance,0.5528301886792453,253.70628446689807
relu,auto,19,gini,1,1,35,constant,75,auto,9,13,nnClassifier,2,5,adam,distance,0.45849056603773586,253.70631681592204
relu,auto,20,gini,1,1,28,constant,86,auto,13,24,nnClassifier,2,8,adam,distance,0.45660377358490567,253.70634930604137
relu,auto,25,gini,1,1,36,constant,52,auto,2,22,nnClassifier,2,9,adam,distance,0.5245283018867924,253.70638123503886
relu,auto,20,gini,1,1,38,constant,30,auto,4,20,nnClassifier,1,9,adam,distance,0.5528301886792453,253.70641310489736
relu,auto,20,gini,1,1,34,constant,53,auto,8,32,nnClassifier,4,9,adam,distance,0.45660377358490567,253.70644598384388
relu,auto,23,gini,1,1,21,constant,31,auto,9,34,nnClassifier,1,7,adam,distance,0.45660377358490567,253.70649776398204
relu,auto,14,gini,1,1,27,constant,41,auto,8,23,nnClassifier,4,7,adam,distance,0.5528301886792453,253.70652890298516
relu,auto,19,gini,1,1,33,constant,86,auto,8,32,nnClassifier,2,10,adam,distance,0.5528301886792453,253.70656019286253
relu,auto,18,gini,1,1,35,constant,29,auto,5,24,nnClassifier,5,7,adam,distance,0.5188679245283019,253.7065921118483
relu,auto,22,gini,1,1,29,constant,27,auto,7,22,nnClassifier,4,9,adam,distance,0.45660377358490567,253.70662338193506
relu,auto,20,gini,1,1,16,constant,53,auto,5,19,nnClassifier,1,9,adam,distance,0.5528301886792453,253.70665433094837
relu,auto,19,gini,1,1,38,constant,51,auto,6,27,nnClassifier,2,7,adam,distance,0.5528301886792453,253.70668516098522
relu,auto,17,gini,1,1,36,constant,52,auto,7,33,nnClassifier,2,9,adam,distance,0.45660377358490567,253.70671531092376
relu,auto,17,gini,1,1,21,constant,48,auto,6,21,nnClassifier,3,7,adam,distance,0.5528301886792453,253.70674592000432
relu,auto,20,gini,1,1,33,constant,33,auto,7,21,nnClassifier,4,6,adam,distance,0.45660377358490567,253.70677628996782
relu,auto,20,gini,1,1,34,constant,36,auto,6,24,nnClassifier,2,8,adam,distance,0.5528301886792453,253.7068065989297
relu,auto,17,gini,1,1,36,constant,29,auto,7,23,nnClassifier,3,7,adam,distance,0.5528301886792453,253.70683825900778
relu,auto,18,gini,1,1,32,constant,51,auto,6,23,nnClassifier,3,10,adam,distance,0.5339622641509434,253.70686787785962
relu,auto,21,gini,1,1,36,constant,73,auto,6,21,nnClassifier,3,9,adam,distance,0.45660377358490567,473.8414994929917
relu,auto,18,gini,1,1,31,constant,29,auto,8,21,nnClassifier,3,7,adam,distance,0.5226415094339623,473.84154626191594
relu,auto,20,gini,1,1,31,constant,71,auto,10,16,nnClassifier,3,7,adam,distance,0.45660377358490567,473.8415777620394
relu,auto,21,gini,1,1,31,constant,82,auto,9,25,nnClassifier,2,9,adam,distance,0.45660377358490567,473.8416084609926
relu,auto,21,gini,1,1,36,constant,48,auto,6,23,nnClassifier,3,8,adam,distance,0.45660377358490567,473.8416385608725
relu,auto,22,gini,1,1,34,constant,34,auto,7,19,nnClassifier,1,9,adam,distance,0.5528301886792453,473.841668270994
relu,auto,19,gini,1,1,36,constant,49,auto,12,36,nnClassifier,4,6,adam,distance,0.5226415094339623,473.84169815992936
relu,auto,20,gini,1,1,18,constant,30,auto,7,30,nnClassifier,5,9,adam,distance,0.5528301886792453,473.8417282199953
relu,auto,17,gini,1,1,23,constant,37,auto,7,19,nnClassifier,1,9,adam,distance,0.5207547169811321,473.84177415887825
relu,auto,18,gini,1,1,36,constant,82,auto,4,28,nnClassifier,4,7,adam,distance,0.45660377358490567,473.84180408902466
relu,auto,19,gini,1,1,37,constant,29,auto,5,22,nnClassifier,2,6,adam,distance,0.5339622641509434,473.841833907878
relu,auto,24,gini,1,1,30,constant,23,auto,7,21,nnClassifier,6,5,adam,distance,0.5188679245283019,473.8418633879628
relu,auto,18,gini,1,1,20,constant,49,auto,6,19,nnClassifier,2,7,adam,distance,0.5528301886792453,473.84189288690686
relu,auto,18,gini,1,1,34,constant,47,auto,10,23,nnClassifier,3,7,adam,distance,0.45660377358490567,473.8419222768862
relu,auto,17,gini,1,1,33,constant,48,auto,6,29,nnClassifier,4,5,adam,distance,0.45660377358490567,473.8419518158771
relu,auto,16,gini,1,1,25,constant,44,auto,8,22,nnClassifier,5,6,adam,distance,0.5245283018867924,473.84198146592826
relu,auto,19,gini,1,1,35,constant,29,auto,8,24,nnClassifier,2,7,adam,distance,0.5226415094339623,473.8420109259896
relu,auto,18,gini,1,1,35,constant,35,auto,6,23,nnClassifier,1,8,adam,distance,0.45660377358490567,473.8420404049102
relu,auto,18,gini,1,1,36,constant,33,auto,6,22,nnClassifier,2,10,adam,distance,0.5245283018867924,473.84206962492317
relu,auto,16,gini,1,1,36,constant,47,auto,7,19,nnClassifier,2,6,adam,distance,0.5226415094339623,473.84209918393753
relu,auto,20,gini,1,1,32,constant,69,auto,8,25,nnClassifier,2,7,adam,distance,0.5245283018867924,738.8917237289716
relu,auto,17,gini,1,1,28,constant,25,auto,7,24,nnClassifier,4,6,adam,distance,0.5226415094339623,738.8917753379792
relu,auto,17,gini,1,1,32,constant,67,auto,12,14,nnClassifier,7,9,adam,distance,0.5207547169811321,738.891806247877
relu,auto,23,gini,1,1,35,constant,78,auto,13,28,nnClassifier,2,8,adam,distance,0.45660377358490567,738.8918367370497
relu,auto,23,gini,1,1,32,constant,44,auto,6,22,nnClassifier,5,9,adam,distance,0.5245283018867924,738.8918673170265
relu,auto,20,gini,1,1,38,constant,33,auto,3,20,nnClassifier,1,7,adam,distance,0.5528301886792453,738.8918976960704
relu,auto,19,gini,1,1,35,constant,45,auto,11,32,nnClassifier,1,2,adam,distance,0.5188679245283019,738.8919275659136
relu,auto,18,gini,1,1,19,constant,32,auto,6,32,nnClassifier,6,5,adam,distance,0.5226415094339623,738.8919572948944
relu,auto,15,gini,1,1,19,constant,40,auto,3,15,nnClassifier,3,5,adam,distance,0.5528301886792453,738.891986744944
relu,auto,18,gini,1,1,35,constant,78,auto,3,24,nnClassifier,1,6,adam,distance,0.5188679245283019,738.8920163440052
relu,auto,16,gini,1,1,36,constant,32,auto,8,25,nnClassifier,3,9,adam,distance,0.45660377358490567,738.8920458538923
relu,auto,22,gini,1,1,26,constant,21,auto,6,25,nnClassifier,6,9,adam,distance,0.5169811320754717,738.892076033866
relu,auto,17,gini,1,1,17,constant,45,auto,8,16,nnClassifier,2,7,adam,distance,0.45849056603773586,738.8921057330444
relu,auto,22,gini,1,1,36,constant,43,auto,7,27,nnClassifier,2,8,adam,distance,0.5226415094339623,738.8921356128994
relu,auto,17,gini,1,1,35,constant,52,auto,7,27,nnClassifier,7,9,adam,distance,0.5150943396226415,738.8921653418802
relu,auto,17,gini,1,1,29,constant,40,auto,7,22,nnClassifier,1,8,adam,distance,0.5245283018867924,738.8921948019415
relu,auto,17,gini,1,1,35,constant,33,auto,8,21,nnClassifier,2,8,adam,distance,0.45660377358490567,738.8922246210277
relu,auto,14,gini,1,1,35,constant,33,auto,8,23,nnClassifier,1,8,adam,distance,0.5528301886792453,738.8922544410452
relu,auto,18,gini,1,1,36,constant,30,auto,7,22,nnClassifier,1,8,adam,distance,0.45849056603773586,738.892283851048
relu,auto,16,gini,1,1,32,constant,45,auto,7,15,nnClassifier,6,7,adam,distance,0.45660377358490567,738.8923135800287
