activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,18,gini,1,1,1,18,constant,68,auto,7,33,nnClassifier,2,5,adam,distance,0.9733464955577492,284.3473394899629
relu,auto,9,gini,1,1,1,25,constant,81,auto,18,30,nnClassifier,3,5,adam,distance,0.9743336623889437,284.3473706599325
relu,auto,17,gini,1,1,1,24,constant,39,auto,10,16,nnClassifier,4,8,adam,distance,0.9693978282329714,284.3474016888067
relu,auto,17,gini,1,1,1,27,constant,87,auto,20,31,nnClassifier,3,7,adam,distance,0.9684106614017769,284.34743274888024
relu,auto,8,gini,1,1,1,18,constant,83,auto,13,29,nnClassifier,3,4,adam,distance,0.9693978282329714,284.34746372886
relu,auto,15,gini,1,1,1,24,constant,37,auto,16,12,nnClassifier,6,2,adam,distance,0.932872655478776,284.34749498800375
relu,auto,8,gini,1,1,1,31,constant,81,auto,14,17,nnClassifier,3,5,adam,distance,0.9703849950641659,284.34752920782194
relu,auto,13,gini,1,1,1,19,constant,91,auto,17,22,nnClassifier,5,5,adam,distance,0.9664363277393879,284.34756117803045
relu,auto,13,gini,1,1,1,25,constant,42,auto,17,30,nnClassifier,2,4,adam,distance,0.9733464955577492,284.3475918979384
relu,auto,15,gini,1,1,1,23,constant,43,auto,10,30,nnClassifier,4,6,adam,distance,0.9644619940769991,284.3476227368228
relu,auto,12,gini,1,1,1,21,constant,80,auto,18,11,nnClassifier,1,4,adam,distance,0.9634748272458046,284.3476534669753
relu,auto,21,gini,1,1,1,27,constant,41,auto,15,27,nnClassifier,3,4,adam,distance,0.9417571569595261,284.3476840669755
relu,auto,9,gini,1,1,1,31,constant,53,auto,15,31,nnClassifier,3,4,adam,distance,0.9713721618953604,284.34771449584514
relu,auto,9,gini,1,1,1,21,constant,57,auto,16,32,nnClassifier,2,5,adam,distance,0.930898321816387,284.34774518595077
relu,auto,17,gini,1,1,1,11,constant,80,auto,18,30,nnClassifier,4,7,adam,distance,0.9703849950641659,284.34777573589236
relu,auto,24,gini,1,1,1,20,constant,50,auto,11,30,nnClassifier,4,5,adam,distance,0.9664363277393879,284.3478066059761
relu,auto,10,gini,1,1,1,23,constant,82,auto,14,24,nnClassifier,3,3,adam,distance,0.9348469891411648,1101.5667943889275
relu,auto,20,gini,1,1,1,26,constant,32,auto,4,30,nnClassifier,7,5,adam,distance,0.9387956564659428,1101.566843128996
relu,auto,14,gini,1,1,1,14,constant,26,auto,15,24,nnClassifier,4,1,adam,distance,0.9318854886475815,1101.5668762379792
relu,auto,14,gini,1,1,1,25,constant,90,auto,6,25,nnClassifier,3,1,adam,distance,0.9397828232971372,1101.566907837987
relu,auto,14,gini,1,1,1,15,constant,72,auto,7,33,nnClassifier,1,7,adam,distance,0.9348469891411648,1101.5669393979479
relu,auto,9,gini,1,1,1,25,constant,81,auto,18,30,nnClassifier,3,5,adam,distance,0.9368213228035538,1101.5669704480097
relu,auto,16,gini,1,1,1,20,constant,43,auto,14,13,nnClassifier,2,8,adam,distance,0.9358341559723593,1101.5670020869002
relu,auto,13,gini,1,1,1,26,constant,83,auto,17,27,nnClassifier,3,8,adam,distance,0.9368213228035538,1101.567033136962
relu,auto,12,gini,1,1,1,21,constant,85,auto,17,25,nnClassifier,4,8,adam,distance,0.9378084896347483,1101.567064076895
relu,auto,11,gini,1,1,1,26,constant,41,auto,18,12,nnClassifier,2,4,adam,distance,0.9378084896347483,1101.5670947770122
relu,auto,8,gini,1,1,1,27,constant,78,auto,15,21,nnClassifier,1,3,adam,distance,0.9378084896347483,1101.5671255758498
relu,auto,11,gini,1,1,1,15,constant,89,auto,17,26,nnClassifier,2,3,adam,distance,0.9318854886475815,1101.5671563060023
relu,auto,12,gini,1,1,1,21,constant,46,auto,14,31,nnClassifier,6,1,adam,distance,0.9348469891411648,1101.5671868459322
relu,auto,11,gini,1,1,1,27,constant,42,auto,10,31,nnClassifier,2,3,adam,distance,0.9417571569595261,1101.5672174058855
relu,auto,13,gini,1,1,1,25,constant,80,auto,17,15,nnClassifier,5,7,adam,distance,0.9299111549851925,1101.567248014966
relu,auto,21,gini,1,1,1,24,constant,45,auto,18,30,nnClassifier,3,5,adam,distance,0.9358341559723593,1101.5672785649076
relu,auto,8,gini,1,1,1,33,constant,57,auto,17,31,nnClassifier,4,7,adam,distance,0.9368213228035538,1101.5673091448843
relu,auto,9,gini,1,1,1,25,constant,61,auto,18,29,nnClassifier,2,4,adam,distance,0.9348469891411648,1101.5673529838677
relu,auto,13,gini,1,1,1,15,constant,80,auto,14,34,nnClassifier,5,5,adam,distance,0.9358341559723593,1101.5673841938842
relu,auto,20,gini,1,1,1,24,constant,54,auto,15,28,nnClassifier,5,5,adam,distance,0.9387956564659428,1101.5674148539547
relu,auto,12,gini,1,1,1,19,constant,86,auto,18,28,nnClassifier,3,4,adam,distance,0.9378084896347483,1918.637625843985
relu,auto,24,gini,1,1,1,29,constant,36,auto,8,30,nnClassifier,5,5,adam,distance,0.9358341559723593,1918.6376754029188
relu,auto,15,gini,1,1,1,10,constant,30,auto,18,25,nnClassifier,4,1,adam,distance,0.9368213228035538,1918.6377085729036
relu,auto,18,gini,1,1,1,29,constant,86,auto,10,21,nnClassifier,7,2,adam,distance,0.9368213228035538,1918.6377407228574
relu,auto,18,gini,1,1,1,12,constant,76,auto,11,31,nnClassifier,5,7,adam,distance,0.9299111549851925,1918.637772202026
relu,auto,9,gini,1,1,1,25,constant,81,auto,18,30,nnClassifier,3,5,adam,distance,0.9368213228035538,1918.6378039619885
relu,auto,20,gini,1,1,1,16,constant,47,auto,10,17,nnClassifier,2,4,adam,distance,0.9338598223099703,1918.6378485709429
relu,auto,9,gini,1,1,1,29,constant,87,auto,16,31,nnClassifier,4,4,adam,distance,0.9348469891411648,1918.6378804210108
relu,auto,11,gini,1,1,1,17,constant,83,auto,13,24,nnClassifier,4,6,adam,distance,0.9407699901283317,1918.63791222102
relu,auto,10,gini,1,1,1,25,constant,45,auto,19,16,nnClassifier,1,6,adam,distance,0.9368213228035538,1918.6379436098505
relu,auto,8,gini,1,1,1,31,constant,76,auto,11,17,nnClassifier,2,7,adam,distance,0.9279368213228035,1918.637974819867
relu,auto,15,gini,1,1,1,19,constant,92,auto,18,22,nnClassifier,4,2,adam,distance,0.9368213228035538,1918.638006358873
relu,auto,9,gini,1,1,1,25,constant,42,auto,12,30,nnClassifier,2,5,adam,distance,0.9407699901283317,1918.638037479017
relu,auto,15,gini,1,1,1,27,constant,46,auto,14,27,nnClassifier,1,6,adam,distance,0.9368213228035538,1918.638068928849
relu,auto,16,gini,1,1,1,21,constant,80,auto,13,19,nnClassifier,1,6,adam,distance,0.9318854886475815,1918.6380999679677
relu,auto,17,gini,1,1,1,25,constant,49,auto,14,26,nnClassifier,3,5,adam,distance,0.9358341559723593,1918.6381315079052
relu,auto,9,gini,1,1,1,29,constant,61,auto,13,30,nnClassifier,4,7,adam,distance,0.9407699901283317,1918.6381627868395
relu,auto,9,gini,1,1,1,23,constant,65,auto,16,32,nnClassifier,3,7,adam,distance,0.9348469891411648,1918.6381941270083
relu,auto,10,gini,1,1,1,19,constant,82,auto,18,32,nnClassifier,6,4,adam,distance,0.9318854886475815,1918.6382251169998
relu,auto,24,gini,1,1,1,20,constant,58,auto,11,30,nnClassifier,8,5,adam,distance,0.930898321816387,1918.6382563258521
relu,auto,10,gini,1,1,1,18,constant,82,auto,14,32,nnClassifier,3,3,adam,distance,0.9348469891411648,2885.1661088149995
relu,auto,28,gini,1,1,1,26,constant,40,auto,12,30,nnClassifier,2,5,adam,distance,0.9338598223099703,2885.1661569150165
relu,auto,11,gini,1,1,1,14,constant,34,auto,18,29,nnClassifier,1,5,adam,distance,0.9417571569595261,2885.1661889848765
relu,auto,20,gini,1,1,1,33,constant,85,auto,14,22,nnClassifier,3,6,adam,distance,0.9378084896347483,2885.166220873827
relu,auto,16,gini,1,1,1,16,constant,72,auto,15,31,nnClassifier,6,9,adam,distance,0.932872655478776,2885.166251553921
relu,auto,9,gini,1,1,1,25,constant,81,auto,18,30,nnClassifier,3,5,adam,distance,0.9368213228035538,2885.166281873826
relu,auto,16,gini,1,1,1,20,constant,51,auto,14,13,nnClassifier,6,7,adam,distance,0.9378084896347483,2885.166312573012
relu,auto,13,gini,1,1,1,31,constant,83,auto,20,31,nnClassifier,3,1,adam,distance,0.9378084896347483,2885.166351762833
relu,auto,10,gini,1,1,1,21,constant,84,auto,10,24,nnClassifier,6,4,adam,distance,0.9368213228035538,2885.16638215282
relu,auto,10,gini,1,1,1,26,constant,49,auto,18,20,nnClassifier,4,3,adam,distance,0.9279368213228035,2885.166412262013
relu,auto,8,gini,1,1,1,31,constant,80,auto,9,21,nnClassifier,4,5,adam,distance,0.9348469891411648,2885.16644240194
relu,auto,16,gini,1,1,1,19,constant,93,auto,18,18,nnClassifier,4,3,adam,distance,0.9417571569595261,2885.1664726620074
relu,auto,13,gini,1,1,1,21,constant,46,auto,16,31,nnClassifier,3,7,adam,distance,0.9348469891411648,2885.1665031518787
relu,auto,14,gini,1,1,1,24,constant,50,auto,10,26,nnClassifier,1,6,adam,distance,0.9318854886475815,2885.1665334608406
relu,auto,12,gini,1,1,1,19,constant,76,auto,17,17,nnClassifier,1,4,adam,distance,0.9318854886475815,2885.166563680861
relu,auto,21,gini,1,1,1,26,constant,53,auto,12,28,nnClassifier,3,5,adam,distance,0.9368213228035538,2885.1665941008832
relu,auto,11,gini,1,1,1,31,constant,57,auto,11,31,nnClassifier,6,3,adam,distance,0.9378084896347483,2885.1666242899373
relu,auto,9,gini,1,1,1,24,constant,69,auto,17,32,nnClassifier,4,7,adam,distance,0.9368213228035538,2885.166654509958
relu,auto,14,gini,1,1,1,15,constant,82,auto,18,29,nnClassifier,8,7,adam,distance,0.9368213228035538,2885.166684899945
relu,auto,20,gini,1,1,1,16,constant,62,auto,13,26,nnClassifier,7,5,adam,distance,0.9368213228035538,2885.1667150689755
