,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_6,feature_60,feature_61,feature_62,feature_63,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
10,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,nnClassifier,logistic,None,13.0,None,None,constant,None,None,None,None,2.0,None,adam,None,0.8309608540925267,ok,61.43708197702654
11,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,nnClassifier,relu,None,29.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.8327402135231317,ok,68.11594360601157
12,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,kneighborsClassifier,None,kd_tree,None,None,3,None,None,None,None,None,None,5,None,uniform,0.9715302491103203,ok,68.39805448893458
13,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,nnClassifier,identity,None,20.0,None,None,invscaling,None,None,None,None,3.0,None,adam,None,0.8256227758007118,ok,72.60207486804575
14,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,kneighborsClassifier,None,ball_tree,None,None,30,None,None,None,None,None,None,2,None,distance,0.9911032028469751,ok,72.74780755187385
15,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,kneighborsClassifier,None,kd_tree,None,None,4,None,None,None,None,None,None,3,None,distance,0.99644128113879,ok,72.97068113088608
16,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,nnClassifier,tanh,None,19.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.8256227758007118,ok,74.6495867848862
17,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,nnClassifier,tanh,None,16.0,None,None,invscaling,None,None,None,None,2.0,None,adam,None,0.8202846975088968,ok,88.3144769440405
18,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,nnClassifier,identity,None,28.0,None,None,adaptive,None,None,None,None,6.0,None,sgd,None,0.8256227758007118,ok,93.27940672193654
19,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,34.0,auto,18.0,10.0,None,None,None,None,0.9715302491103203,ok,93.82154105696827
20,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,kneighborsClassifier,None,brute,None,None,18,None,None,None,None,None,None,10,None,distance,0.99644128113879,ok,93.95846084994264
21,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,kneighborsClassifier,None,brute,None,None,18,None,None,None,None,None,None,10,None,distance,0.994661921708185,ok,94.09559938008897
22,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,37,None,None,None,None,None,None,8,None,distance,0.998220640569395,ok,94.30481831193902
23,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,38,None,None,None,None,None,None,7,None,distance,0.99644128113879,ok,94.44095529103652
24,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,7,None,distance,0.998220640569395,ok,94.57787787308916
25,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,8,None,distance,0.998220640569395,ok,94.71442180802114
26,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,36,None,None,None,None,None,None,8,None,distance,0.998220640569395,ok,94.85264353896491
27,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,88.0,sqrt,2.0,39.0,None,None,None,None,0.9839857651245552,ok,95.48669540695846
28,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,8,None,uniform,0.994661921708185,ok,95.63850732007995
29,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,33,None,None,None,None,None,None,9,None,distance,0.99644128113879,ok,95.78071724600159
30,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,34,None,None,None,None,None,None,9,None,distance,0.998220640569395,ok,95.97327283606865
31,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,2.0,log2,8.0,24.0,None,None,None,None,0.902135231316726,ok,96.47705869493075
32,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,24,None,None,None,None,None,None,6,None,distance,0.99644128113879,ok,96.6247897730209
33,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,34,None,None,None,None,None,None,9,None,uniform,0.998220640569395,ok,96.83280917792581
34,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,30,None,None,None,None,None,None,10,None,uniform,0.998220640569395,ok,97.04071577405557
35,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,59.0,sqrt,18.0,3.0,None,None,None,None,0.9822064056939501,ok,97.71945298509672
36,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,12,None,None,None,None,None,None,9,None,uniform,0.99644128113879,ok,97.9203469119966
37,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,28,None,None,None,None,None,None,10,None,uniform,0.998220640569395,ok,98.12808932899497
38,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,3.0,auto,10.0,39.0,None,None,None,None,0.9306049822064056,ok,98.61363877705298
39,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,25,None,None,None,None,None,None,7,None,uniform,0.9928825622775801,ok,98.812792429002
40,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,kneighborsClassifier,None,brute,None,None,25,None,None,None,None,None,None,5,None,uniform,0.99644128113879,ok,99.0401404260192
41,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,29,None,None,None,None,None,None,10,None,uniform,0.998220640569395,ok,99.248655336909
42,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,randomForestClassifier,None,None,None,gini,None,None,63.0,log2,5.0,23.0,None,None,None,None,0.9822064056939501,ok,99.80882320692763
43,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,kneighborsClassifier,None,auto,None,None,20,None,None,None,None,None,None,8,None,uniform,0.99644128113879,ok,99.96312169800512
44,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,34,None,None,None,None,None,None,9,None,uniform,1.0,ok,100.240889047971
45,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,13,None,None,None,None,None,None,9,None,uniform,0.9466192170818505,ok,100.43325357907452
46,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,nnClassifier,identity,None,23.0,None,None,adaptive,None,None,None,None,8.0,None,lbfgs,None,0.8291814946619217,ok,100.75043592695147
47,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,randomForestClassifier,None,None,None,gini,None,None,33.0,sqrt,14.0,3.0,None,None,None,None,0.9750889679715302,ok,101.30999532202259
48,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,kneighborsClassifier,None,kd_tree,None,None,37,None,None,None,None,None,None,7,None,uniform,0.994661921708185,ok,101.58638624404557
49,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,nnClassifier,relu,None,8.0,None,None,constant,None,None,None,None,4.0,None,sgd,None,0.8291814946619217,ok,116.84721971396357
50,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,kneighborsClassifier,None,auto,None,None,39,None,None,None,None,None,None,4,None,distance,0.9822064056939501,ok,116.990943857003
51,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,nnClassifier,identity,None,9.0,None,None,adaptive,None,None,None,None,7.0,None,lbfgs,None,0.8291814946619217,ok,117.31391823501326
52,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,kneighborsClassifier,None,kd_tree,None,None,32,None,None,None,None,None,None,6,None,uniform,0.9911032028469751,ok,117.57266267994419
53,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,kneighborsClassifier,None,ball_tree,None,None,35,None,None,None,None,None,None,4,None,distance,0.9893238434163701,ok,117.78109810105525
54,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,98.0,auto,7.0,31.0,None,None,None,None,0.9839857651245552,ok,118.35893614799716
55,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,nnClassifier,tanh,None,23.0,None,None,adaptive,None,None,None,None,10.0,None,sgd,None,0.8256227758007118,ok,131.22779889800586
56,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,22,None,None,None,None,None,None,1,None,uniform,0.9928825622775801,ok,131.4300774349831
57,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,kneighborsClassifier,None,ball_tree,None,None,28,None,None,None,None,None,None,9,None,uniform,0.9911032028469751,ok,131.71366122202016
58,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,33,None,None,None,None,None,None,5,None,uniform,0.998220640569395,ok,131.91360931890085
59,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,nnClassifier,logistic,None,32.0,None,None,constant,None,None,None,None,1.0,None,lbfgs,None,0.9039145907473309,ok,132.11495442292653
60,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,71.0,sqrt,20.0,15.0,None,None,None,None,0.9839857651245552,ok,132.69378361292183
61,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,13,None,None,None,None,None,None,3,None,distance,0.9857651245551602,ok,132.94389767502435
62,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,kneighborsClassifier,None,brute,None,None,31,None,None,None,None,None,None,6,None,distance,0.994661921708185,ok,133.08747914689593
63,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,7,None,None,None,None,None,None,9,None,uniform,0.998220640569395,ok,133.39595094905235
64,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,nnClassifier,identity,None,24.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.8291814946619217,ok,133.68464868492447
65,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,27,None,None,None,None,None,None,7,None,uniform,0.998220640569395,ok,133.9739306049887
66,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,7,None,None,None,None,None,None,7,None,uniform,0.9928825622775801,ok,134.2909370290581
67,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,kneighborsClassifier,None,brute,None,None,36,None,None,None,None,None,None,8,None,uniform,0.998220640569395,ok,134.45590343303047
