,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_5,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_6,feature_60,feature_61,feature_62,feature_63,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
67,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,kneighborsClassifier,None,brute,None,None,32.0,None,None,None,None,None,None,5.0,None,distance,0.998220640569395,ok,131.68121683085337
68,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,kneighborsClassifier,None,brute,None,None,35.0,None,None,None,None,None,None,7.0,None,distance,0.998220640569395,ok,131.83841173700057
69,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,kneighborsClassifier,None,brute,None,None,8.0,None,None,None,None,None,None,2.0,None,distance,0.9928825622775801,ok,131.9743237879593
70,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,kneighborsClassifier,None,auto,None,None,38.0,None,None,None,None,None,None,5.0,None,distance,0.998220640569395,ok,132.24555276986212
71,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,38.0,None,None,None,None,None,None,4.0,None,distance,0.99644128113879,ok,132.4636861339677
72,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,kneighborsClassifier,None,auto,None,None,27.0,None,None,None,None,None,None,8.0,None,distance,0.998220640569395,ok,132.62106349598616
73,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,kneighborsClassifier,None,auto,None,None,29.0,None,None,None,None,None,None,8.0,None,distance,0.998220640569395,ok,132.77545673190616
74,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,29.0,None,None,None,None,None,None,9.0,None,distance,0.994661921708185,ok,133.1116207598243
75,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,kneighborsClassifier,None,auto,None,None,33.0,None,None,None,None,None,None,10.0,None,distance,0.99644128113879,ok,133.27012039185502
76,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,nnClassifier,logistic,None,11,None,None,constant,None,None,None,None,5,None,lbfgs,None,0.802491103202847,ok,135.16351065295748
77,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,randomForestClassifier,None,None,None,gini,None,None,72.0,log2,17.0,7.0,None,None,None,None,0.9733096085409253,ok,135.77775531890802
78,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,kneighborsClassifier,None,brute,None,None,14.0,None,None,None,None,None,None,6.0,None,uniform,0.99644128113879,ok,135.95870336494409
79,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,kneighborsClassifier,None,ball_tree,None,None,40.0,None,None,None,None,None,None,3.0,None,distance,0.99644128113879,ok,136.30082813487388
80,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,kneighborsClassifier,None,auto,None,None,22.0,None,None,None,None,None,None,4.0,None,distance,0.9839857651245552,ok,136.46969650895335
81,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,nnClassifier,relu,None,22,None,None,adaptive,None,None,None,None,9,None,adam,None,0.806049822064057,ok,143.07336932281032
82,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,kneighborsClassifier,None,brute,None,None,4.0,None,None,None,None,None,None,4.0,None,distance,0.994661921708185,ok,143.234731803881
83,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,96.0,sqrt,12.0,26.0,None,None,None,None,0.9875444839857651,ok,143.93678059079684
84,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,kneighborsClassifier,None,brute,None,None,18.0,None,None,None,None,None,None,5.0,None,distance,0.99644128113879,ok,144.09872233099304
85,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,kneighborsClassifier,None,brute,None,None,35.0,None,None,None,None,None,None,7.0,None,distance,0.9893238434163701,ok,144.26279097190127
86,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,nnClassifier,tanh,None,29,None,None,constant,None,None,None,None,6,None,sgd,None,0.8149466192170819,ok,155.16999758477323
87,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,kneighborsClassifier,None,auto,None,None,30.0,None,None,None,None,None,None,8.0,None,uniform,0.998220640569395,ok,155.45061556692235
88,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,31.0,None,None,None,None,None,None,10.0,None,uniform,0.99644128113879,ok,155.68725079484284
89,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,randomForestClassifier,None,None,None,gini,None,None,20.0,sqrt,4.0,34.0,None,None,None,None,0.9822064056939501,ok,156.28655737778172
90,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,kneighborsClassifier,None,brute,None,None,9.0,None,None,None,None,None,None,3.0,None,distance,0.9875444839857651,ok,156.43172477395274
91,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,kneighborsClassifier,None,kd_tree,None,None,25.0,None,None,None,None,None,None,5.0,None,distance,0.9893238434163701,ok,156.64912976394407
92,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,nnClassifier,logistic,None,12,None,None,invscaling,None,None,None,None,2,None,lbfgs,None,0.800711743772242,ok,158.0579510629177
93,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,kneighborsClassifier,None,brute,None,None,19.0,None,None,None,None,None,None,5.0,None,distance,0.9911032028469751,ok,158.21272354386747
94,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,50.0,log2,18.0,17.0,None,None,None,None,0.9715302491103203,ok,158.76232170290314
95,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,kneighborsClassifier,None,auto,None,None,24.0,None,None,None,None,None,None,9.0,None,distance,0.9715302491103203,ok,158.91982415388338
96,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,kneighborsClassifier,None,auto,None,None,40.0,None,None,None,None,None,None,8.0,None,uniform,0.998220640569395,ok,159.19061970198527
97,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,kneighborsClassifier,None,auto,None,None,16.0,None,None,None,None,None,None,2.0,None,uniform,0.9928825622775801,ok,159.33563333982602
98,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,nnClassifier,relu,None,18,None,None,invscaling,None,None,None,None,4,None,adam,None,0.798932384341637,ok,165.4398713838309
99,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,28.0,None,None,None,None,None,None,6.0,None,distance,0.9857651245551602,ok,165.65011073485948
