activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,26,auto,10,10,nnClassifier,6,4,adam,distance,0.8905622489959839,273.6631300249137
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,50,auto,8,21,nnClassifier,6,3,adam,distance,0.7479919678714859,273.6631733039394
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,36,auto,8,15,nnClassifier,9,1,adam,distance,0.8995983935742972,273.66321634408087
relu,auto,13,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,62,auto,7,18,nnClassifier,5,5,adam,distance,0.7309236947791165,273.6632600030862
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,58,auto,10,22,nnClassifier,7,7,adam,distance,0.7369477911646586,273.66330313286744
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,63,auto,13,7,nnClassifier,7,5,adam,distance,0.9959839357429718,273.66334666195326
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,41,auto,9,20,nnClassifier,9,2,adam,distance,0.9939759036144579,273.6633899619337
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,66,auto,10,17,nnClassifier,6,4,adam,distance,0.8975903614457831,273.66343312105164
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,13,auto,10,18,nnClassifier,3,3,adam,distance,0.7299196787148594,273.6634764210321
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,23,auto,10,7,nnClassifier,3,4,adam,distance,0.892570281124498,273.6635195799172
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,61,auto,10,17,nnClassifier,7,3,adam,distance,0.9016064257028112,273.66356286988594
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,33,auto,8,21,nnClassifier,5,5,adam,distance,0.7309236947791165,810.0494768929202
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,58,auto,5,13,nnClassifier,2,7,adam,distance,0.7329317269076305,810.049547933042
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,71,auto,8,14,nnClassifier,7,4,adam,distance,0.7319277108433735,810.0495936020743
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,61,auto,7,16,nnClassifier,7,6,adam,distance,0.7319277108433735,810.0496376920491
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,50,auto,7,20,nnClassifier,5,5,adam,distance,0.7319277108433735,810.0496822709683
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,39,auto,7,19,nnClassifier,7,5,adam,distance,0.7319277108433735,810.0497256210074
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,59,auto,8,14,nnClassifier,8,3,adam,distance,0.7319277108433735,810.0497694800142
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,55,auto,9,17,nnClassifier,5,5,adam,distance,0.7339357429718876,810.0498130798806
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,65,auto,7,6,nnClassifier,6,6,adam,distance,0.7369477911646586,810.049856218975
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37,constant,30,auto,6,11,nnClassifier,10,8,adam,distance,0.7289156626506024,810.0498996588867
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,54,auto,5,25,nnClassifier,7,7,adam,distance,0.7279116465863453,810.0499435779639
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,40,auto,4,17,nnClassifier,9,1,adam,distance,0.7309236947791165,810.0499871380161
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,63,auto,3,15,nnClassifier,3,5,adam,distance,0.7299196787148594,810.0500306868926
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,62,auto,10,18,nnClassifier,7,3,adam,distance,0.7319277108433735,810.050088086864
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,61,auto,9,11,nnClassifier,7,3,adam,distance,0.7319277108433735,810.0501315160654
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,45,auto,13,23,nnClassifier,5,1,adam,distance,0.7299196787148594,810.050185065018
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,65,auto,10,21,nnClassifier,10,3,adam,distance,0.7349397590361446,810.0502289950382
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38,constant,16,auto,7,21,nnClassifier,1,7,adam,distance,0.7309236947791165,810.050272713881
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,27,auto,9,11,nnClassifier,6,7,adam,distance,0.7329317269076305,810.0503163239919
relu,auto,28,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,57,auto,11,17,nnClassifier,8,4,adam,distance,0.7309236947791165,810.0503598330542
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,36,auto,12,25,nnClassifier,9,4,adam,distance,0.7319277108433735,1331.7587896389887
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,54,auto,9,15,nnClassifier,6,7,adam,distance,0.7309236947791165,1331.7588545680046
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,67,auto,8,18,nnClassifier,6,5,adam,distance,0.7319277108433735,1331.7589020479936
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,61,auto,8,15,nnClassifier,7,3,adam,distance,0.7319277108433735,1331.7589483470656
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,54,auto,5,16,nnClassifier,3,5,adam,distance,0.7299196787148594,1331.758992017014
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,43,auto,11,17,nnClassifier,7,8,adam,distance,0.7309236947791165,1331.7590358960442
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,63,auto,10,15,nnClassifier,9,6,adam,distance,0.7319277108433735,1331.7590917660855
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,57,auto,6,21,nnClassifier,7,8,adam,distance,0.7289156626506024,1331.7591353750322
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,61,auto,7,3,nnClassifier,9,6,adam,distance,0.7329317269076305,1331.759178224951
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,34,auto,10,7,nnClassifier,10,6,adam,distance,0.7309236947791165,1331.7592212238815
relu,auto,14,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,50,auto,9,21,nnClassifier,8,6,adam,distance,0.7299196787148594,1331.7592643939424
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,44,auto,6,13,nnClassifier,8,2,adam,distance,0.7289156626506024,1331.7593074329197
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,60,auto,7,14,nnClassifier,3,6,adam,distance,0.7319277108433735,1331.759350372944
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,58,auto,11,22,nnClassifier,8,5,adam,distance,0.7319277108433735,1331.7593932119198
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,65,auto,7,11,nnClassifier,8,7,adam,distance,0.7309236947791165,1331.7594357819762
relu,auto,15,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,49,auto,13,22,nnClassifier,5,5,adam,distance,0.7299196787148594,1331.7594788610004
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,66,auto,11,25,nnClassifier,6,4,adam,distance,0.7309236947791165,1331.7595222510863
relu,auto,16,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,20,auto,9,24,nnClassifier,2,4,adam,distance,0.7319277108433735,1331.7595654099714
relu,auto,21,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,31,auto,13,15,nnClassifier,7,6,adam,distance,0.7289156626506024,1331.7596083099488
relu,auto,30,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,60,auto,9,15,nnClassifier,7,5,adam,distance,0.7289156626506024,1331.7596513489261
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,40,auto,11,23,nnClassifier,7,4,adam,distance,0.7299196787148594,1853.3099457749631
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,58,auto,9,17,nnClassifier,6,3,adam,distance,0.7349397590361446,1853.310011873953
relu,auto,19,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,64,auto,6,16,nnClassifier,6,3,adam,distance,0.7299196787148594,1853.3100708629936
relu,auto,25,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,constant,63,auto,8,13,nnClassifier,7,3,adam,distance,0.7309236947791165,1853.310114783002
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,constant,58,auto,7,14,nnClassifier,2,4,adam,distance,0.7319277108433735,1853.3101587418932
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,44,auto,13,17,nnClassifier,9,4,adam,distance,0.7299196787148594,1853.3102019820362
relu,auto,18,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,61,auto,14,13,nnClassifier,5,6,adam,distance,0.7279116465863453,1853.3102454908658
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,55,auto,8,25,nnClassifier,8,4,adam,distance,0.7299196787148594,1853.3102888509165
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,65,auto,11,3,nnClassifier,8,3,adam,distance,0.7289156626506024,1853.3103320400696
relu,auto,26,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,37,auto,13,9,nnClassifier,7,6,adam,distance,0.7309236947791165,1853.3103749300353
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,54,auto,9,19,nnClassifier,5,4,adam,distance,0.7339357429718876,1853.3104180388618
relu,auto,24,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,constant,40,auto,10,12,nnClassifier,8,4,adam,distance,0.7299196787148594,1853.3104612189345
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,62,auto,9,13,nnClassifier,7,5,adam,distance,0.7329317269076305,1853.310504358029
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,54,auto,11,23,nnClassifier,7,6,adam,distance,0.7299196787148594,1853.3105470980518
relu,auto,23,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,67,auto,8,7,nnClassifier,8,3,adam,distance,0.7299196787148594,1853.3105903770775
relu,auto,17,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,53,auto,9,18,nnClassifier,5,5,adam,distance,0.7289156626506024,1853.3106333769392
relu,auto,20,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34,constant,66,auto,15,21,nnClassifier,7,5,adam,distance,0.7289156626506024,1853.3106764559634
relu,auto,12,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,39,constant,16,auto,9,26,nnClassifier,6,6,adam,distance,0.7289156626506024,1853.3107193259057
relu,auto,22,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,35,auto,12,11,nnClassifier,7,7,adam,distance,0.7309236947791165,1853.3107623150572
relu,auto,29,gini,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,56,auto,10,13,nnClassifier,8,3,adam,distance,0.7299196787148594,1853.3108053749893
