,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,53,auto,15,19,None,None,None,None,0.965965965965966,ok,1.0230982308275998
1,0,1,0,kneighborsClassifier,None,brute,None,None,33.0,None,None,None,None,None,None,5.0,None,distance,0.965965965965966,ok,1.1981302869971842
2,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,76,sqrt,19,19,None,None,None,None,0.96996996996997,ok,2.607873952947557
3,1,1,0,randomForestClassifier,None,None,None,gini,None,None,45,auto,11,30,None,None,None,None,0.965965965965966,ok,3.509235757868737
4,0,1,0,randomForestClassifier,None,None,None,gini,None,None,52,sqrt,5,6,None,None,None,None,0.965965965965966,ok,4.481447275960818
5,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,30,sqrt,20,29,None,None,None,None,0.96996996996997,ok,5.706854407908395
6,1,0,0,randomForestClassifier,None,None,None,gini,None,None,34,log2,5,19,None,None,None,None,0.965965965965966,ok,6.5734030900057405
7,1,1,1,randomForestClassifier,None,None,None,gini,None,None,51,sqrt,8,3,None,None,None,None,0.968968968968969,ok,7.498647227883339
8,1,0,1,nnClassifier,tanh,None,22.0,None,None,adaptive,None,None,None,None,8.0,None,sgd,None,0.938938938938939,ok,28.6209552178625
9,1,1,0,kneighborsClassifier,None,brute,None,None,23.0,None,None,None,None,None,None,6.0,None,distance,0.963963963963964,ok,28.77741459896788
10,1,0,0,nnClassifier,tanh,None,24.0,None,None,invscaling,None,None,None,None,3.0,None,lbfgs,None,0.9569569569569569,ok,30.340288342908025
11,0,1,1,nnClassifier,relu,None,17.0,None,None,constant,None,None,None,None,9.0,None,adam,None,0.9419419419419419,ok,35.71329351095483
12,0,1,0,kneighborsClassifier,None,ball_tree,None,None,39.0,None,None,None,None,None,None,8.0,None,uniform,0.965965965965966,ok,35.75633281399496
13,0,1,1,nnClassifier,relu,None,19.0,None,None,adaptive,None,None,None,None,6.0,None,sgd,None,0.93993993993994,ok,49.610420144861564
14,1,1,0,kneighborsClassifier,None,brute,None,None,14.0,None,None,None,None,None,None,8.0,None,distance,0.965965965965966,ok,49.7671091069933
15,0,1,0,kneighborsClassifier,None,brute,None,None,31.0,None,None,None,None,None,None,7.0,None,distance,0.965965965965966,ok,49.93619635491632
16,1,0,0,kneighborsClassifier,None,kd_tree,None,None,37.0,None,None,None,None,None,None,6.0,None,distance,0.965965965965966,ok,49.95661308080889
17,0,1,1,kneighborsClassifier,None,kd_tree,None,None,10.0,None,None,None,None,None,None,6.0,None,distance,0.965965965965966,ok,49.97795841097832
18,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,66,sqrt,7,29,None,None,None,None,0.965965965965966,ok,50.972549371887
19,1,1,1,nnClassifier,identity,None,31.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.9409409409409409,ok,55.89221412502229
20,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,98,sqrt,20,36,None,None,None,None,0.96996996996997,ok,57.307446751976386
