,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
35,1,1,1,nnClassifier,logistic,None,8.0,None,None,invscaling,None,None,None,None,9.0,None,lbfgs,None,0.9459459459459459,ok,69.27005222812295
36,1,1,1,randomForestClassifier,None,None,None,gini,None,None,49.0,sqrt,13.0,5.0,None,None,None,None,0.960960960960961,ok,70.40263401600532
37,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,21.0,auto,10.0,26.0,None,None,None,None,0.960960960960961,ok,71.64042047713883
38,1,1,1,randomForestClassifier,None,None,None,gini,None,None,55.0,log2,16.0,11.0,None,None,None,None,0.9619619619619619,ok,72.52009949018247
39,1,1,1,kneighborsClassifier,None,auto,None,None,24,None,None,None,None,None,None,7,None,uniform,0.9579579579579579,ok,72.58055195910856
40,1,1,1,randomForestClassifier,None,None,None,gini,None,None,43.0,log2,20.0,18.0,None,None,None,None,0.9619619619619619,ok,73.44245939818211
41,1,1,0,nnClassifier,identity,None,32.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.95995995995996,ok,73.70897184801288
42,1,0,1,kneighborsClassifier,None,auto,None,None,5,None,None,None,None,None,None,6,None,uniform,0.9579579579579579,ok,73.76840943912975
43,0,1,0,randomForestClassifier,None,None,None,gini,None,None,45.0,log2,4.0,39.0,None,None,None,None,0.9579579579579579,ok,74.64828694006428
44,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,16.0,auto,2.0,25.0,None,None,None,None,0.9619619619619619,ok,75.88914650608785
45,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
46,1,1,1,randomForestClassifier,None,None,None,gini,None,None,55.0,sqrt,18.0,18.0,None,None,None,None,0.960960960960961,ok,76.7903178089764
47,0,1,0,nnClassifier,logistic,None,25.0,None,None,adaptive,None,None,None,None,10.0,None,sgd,None,0.95995995995996,ok,86.81722943508066
48,1,0,1,randomForestClassifier,None,None,None,gini,None,None,35.0,log2,14.0,4.0,None,None,None,None,0.95995995995996,ok,87.7198813711293
49,1,1,1,kneighborsClassifier,None,auto,None,None,19,None,None,None,None,None,None,5,None,uniform,0.9579579579579579,ok,87.7795141201932
50,0,1,0,randomForestClassifier,None,None,None,gini,None,None,69.0,log2,14.0,10.0,None,None,None,None,0.9579579579579579,ok,88.60990888415836
51,1,0,1,nnClassifier,relu,None,14.0,None,None,invscaling,None,None,None,None,3.0,None,adam,None,0.9369369369369369,ok,96.9180770542007
52,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,27.0,log2,18.0,17.0,None,None,None,None,0.960960960960961,ok,98.07816294603981
53,0,1,0,kneighborsClassifier,None,kd_tree,None,None,3,None,None,None,None,None,None,10,None,uniform,0.9579579579579579,ok,98.13669815706089
54,1,0,1,randomForestClassifier,None,None,None,gini,None,None,78.0,sqrt,16.0,12.0,None,None,None,None,0.95995995995996,ok,99.04039547219872
55,1,1,1,nnClassifier,identity,None,27.0,None,None,invscaling,None,None,None,None,6.0,None,adam,None,0.944944944944945,ok,103.14195675612427
56,0,1,1,randomForestClassifier,None,None,None,gini,None,None,55.0,auto,9.0,22.0,None,None,None,None,0.9619619619619619,ok,104.14519843598828
57,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,12.0,auto,6.0,24.0,None,None,None,None,0.9579579579579579,ok,105.27626969502307
58,0,0,1,kneighborsClassifier,None,brute,None,None,39,None,None,None,None,None,None,10,None,distance,0.954954954954955,ok,105.46181179420091
59,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,16.0,auto,2.0,37.0,None,None,None,None,0.960960960960961,ok,106.69593701814301
60,0,1,1,randomForestClassifier,None,None,None,gini,None,None,36.0,auto,9.0,31.0,None,None,None,None,0.960960960960961,ok,107.62837714911439
61,0,1,0,nnClassifier,relu,None,21.0,None,None,constant,None,None,None,None,1.0,None,lbfgs,None,0.95995995995996,ok,109.86588942119852
62,1,0,1,randomForestClassifier,None,None,None,gini,None,None,94.0,log2,19.0,7.0,None,None,None,None,0.9619619619619619,ok,110.77170731103979
63,1,0,1,randomForestClassifier,None,None,None,gini,None,None,92.0,sqrt,19.0,14.0,None,None,None,None,0.9619619619619619,ok,111.66445492208004
64,1,0,1,kneighborsClassifier,None,brute,None,None,30,None,None,None,None,None,None,6,None,distance,0.9529529529529529,ok,111.83476374810562
65,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,23.0,auto,3.0,29.0,None,None,None,None,0.960960960960961,ok,113.14197684405372
66,1,1,1,randomForestClassifier,None,None,None,gini,None,None,60.0,log2,16.0,2.0,None,None,None,None,0.9619619619619619,ok,114.04701520316303
67,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,2.0,auto,5.0,24.0,None,None,None,None,0.9579579579579579,ok,114.58912675897591
68,1,1,1,randomForestClassifier,None,None,None,gini,None,None,41.0,log2,20.0,15.0,None,None,None,None,0.9619619619619619,ok,115.47511286800727
69,1,1,1,randomForestClassifier,None,None,None,gini,None,None,65.0,log2,13.0,14.0,None,None,None,None,0.960960960960961,ok,116.36943597113714
70,1,1,1,randomForestClassifier,None,None,None,gini,None,None,49.0,log2,20.0,9.0,None,None,None,None,0.9619619619619619,ok,117.23607882508077
71,1,1,1,randomForestClassifier,None,None,None,gini,None,None,84.0,log2,17.0,8.0,None,None,None,None,0.960960960960961,ok,118.11792380199768
72,0,1,1,randomForestClassifier,None,None,None,gini,None,None,31.0,auto,7.0,4.0,None,None,None,None,0.9619619619619619,ok,119.0721478711348
73,0,1,1,randomForestClassifier,None,None,None,gini,None,None,39.0,auto,7.0,5.0,None,None,None,None,0.9619619619619619,ok,120.024394932203
74,0,1,1,randomForestClassifier,None,None,None,gini,None,None,39.0,auto,8.0,5.0,None,None,None,None,0.9619619619619619,ok,120.9648429909721
75,0,1,1,randomForestClassifier,None,None,None,gini,None,None,27.0,sqrt,8.0,3.0,None,None,None,None,0.9619619619619619,ok,121.90420572110452
76,0,1,1,nnClassifier,logistic,None,11.0,None,None,adaptive,None,None,None,None,10.0,None,sgd,None,0.943943943943944,ok,157.80149364215322
77,1,1,1,randomForestClassifier,None,None,None,gini,None,None,56.0,log2,15.0,6.0,None,None,None,None,0.960960960960961,ok,158.6899089179933
78,1,1,0,randomForestClassifier,None,None,None,gini,None,None,65.0,log2,12.0,12.0,None,None,None,None,0.9579579579579579,ok,159.5797307670582
79,0,1,1,randomForestClassifier,None,None,None,gini,None,None,46.0,auto,11.0,21.0,None,None,None,None,0.960960960960961,ok,160.511192784179
80,0,0,1,kneighborsClassifier,None,auto,None,None,22,None,None,None,None,None,None,2,None,uniform,0.955955955955956,ok,160.57093160203658
81,1,1,1,nnClassifier,relu,None,29.0,None,None,constant,None,None,None,None,5.0,None,sgd,None,0.93993993993994,ok,166.4212929920759
82,0,1,1,randomForestClassifier,None,None,None,gini,None,None,39.0,auto,6.0,19.0,None,None,None,None,0.9619619619619619,ok,167.37681844015606
83,0,1,0,randomForestClassifier,None,None,None,gini,None,None,77.0,sqrt,14.0,20.0,None,None,None,None,0.9579579579579579,ok,168.2124744770117
84,1,1,1,randomForestClassifier,None,None,None,gini,None,None,87.0,log2,17.0,3.0,None,None,None,None,0.960960960960961,ok,169.09539318620227
85,1,1,1,kneighborsClassifier,None,ball_tree,None,None,10,None,None,None,None,None,None,4,None,distance,0.9529529529529529,ok,169.13351584412158
86,0,1,1,randomForestClassifier,None,None,None,gini,None,None,28.0,sqrt,11.0,15.0,None,None,None,None,0.960960960960961,ok,170.07394116697833
87,1,0,1,nnClassifier,identity,None,15.0,None,None,adaptive,None,None,None,None,7.0,None,adam,None,0.944944944944945,ok,175.96492144605145
88,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,8.0,auto,2.0,35.0,None,None,None,None,0.9579579579579579,ok,176.80971185816452
89,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,14.0,log2,18.0,27.0,None,None,None,None,0.958958958958959,ok,177.97366055101156
90,0,1,1,kneighborsClassifier,None,kd_tree,None,None,2,None,None,None,None,None,None,8,None,uniform,0.9579579579579579,ok,178.10263659618795
91,1,1,0,randomForestClassifier,None,None,None,gini,None,None,52.0,log2,19.0,10.0,None,None,None,None,0.9579579579579579,ok,178.95266652619466
92,1,1,1,nnClassifier,tanh,None,8.0,None,None,invscaling,None,None,None,None,3.0,None,lbfgs,None,0.938938938938939,ok,185.37352867610753
93,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,61.0,auto,3.0,23.0,None,None,None,None,0.9619619619619619,ok,186.64857631199993
94,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,96.0,sqrt,19.0,16.0,None,None,None,None,0.9619619619619619,ok,188.06875902507454
95,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,74.0,sqrt,4.0,23.0,None,None,None,None,0.9619619619619619,ok,189.59669174114242
96,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
97,1,1,1,randomForestClassifier,None,None,None,gini,None,None,69.0,log2,15.0,13.0,None,None,None,None,0.960960960960961,ok,190.51266645709984
98,1,0,1,nnClassifier,logistic,None,22.0,None,None,invscaling,None,None,None,None,9.0,None,adam,None,0.93993993993994,ok,198.3225443700794
99,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,22.0,auto,6.0,20.0,None,None,None,None,0.9619619619619619,ok,199.62467811908573
