,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
29,1,1,0,nnClassifier,tanh,None,24,None,None,invscaling,None,None,None,None,3,None,adam,None,0.953953953953954,ok,82.32995068188757
30,1,0,0,nnClassifier,tanh,None,22,None,None,invscaling,None,None,None,None,3,None,adam,None,0.953953953953954,ok,86.05665844702162
31,1,1,0,nnClassifier,relu,None,28,None,None,invscaling,None,None,None,None,2,None,adam,None,0.953953953953954,ok,91.46009305003099
32,1,1,0,nnClassifier,tanh,None,23,None,None,invscaling,None,None,None,None,5,None,adam,None,0.953953953953954,ok,94.87510757893324
33,1,0,0,nnClassifier,tanh,None,20,None,None,constant,None,None,None,None,6,None,adam,None,0.953953953953954,ok,98.29042021301575
34,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,2.0,sqrt,8.0,40.0,None,None,None,None,0.94994994994995,ok,98.81528067588806
35,0,1,0,nnClassifier,logistic,None,17,None,None,constant,None,None,None,None,8,None,lbfgs,None,0.953953953953954,ok,99.20320374704897
36,1,0,0,nnClassifier,tanh,None,19,None,None,constant,None,None,None,None,6,None,sgd,None,0.953953953953954,ok,102.855738498969
37,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,31.0,auto,6.0,2.0,None,None,None,None,0.9479479479479479,ok,104.12494262401015
38,1,1,0,kneighborsClassifier,None,brute,None,None,37.0,None,None,None,None,None,None,10.0,None,uniform,0.94994994994995,ok,104.31589012895711
39,0,1,0,nnClassifier,tanh,None,14,None,None,constant,None,None,None,None,8,None,lbfgs,None,0.953953953953954,ok,109.71033753291704
40,1,0,1,kneighborsClassifier,None,auto,None,None,3.0,None,None,None,None,None,None,8.0,None,uniform,0.94994994994995,ok,109.77025194908492
41,1,0,0,nnClassifier,relu,None,15,None,None,constant,None,None,None,None,6,None,sgd,None,0.953953953953954,ok,116.53987394995056
42,0,1,0,randomForestClassifier,None,None,None,gini,None,None,25.0,sqrt,20.0,29.0,None,None,None,None,0.94994994994995,ok,117.34281840198673
43,0,1,0,nnClassifier,identity,None,12,None,None,constant,None,None,None,None,8,None,lbfgs,None,0.953953953953954,ok,117.61579353292473
44,1,0,1,kneighborsClassifier,None,brute,None,None,31.0,None,None,None,None,None,None,7.0,None,distance,0.938938938938939,ok,117.7952219559811
45,0,1,0,nnClassifier,identity,None,11,None,None,constant,None,None,None,None,10,None,lbfgs,None,0.953953953953954,ok,118.02472805301659
46,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,59.0,auto,14.0,29.0,None,None,None,None,0.94994994994995,ok,119.11653431900777
47,0,1,1,nnClassifier,tanh,None,17,None,None,constant,None,None,None,None,4,None,lbfgs,None,0.9259259259259259,ok,125.07850483409129
48,0,1,0,kneighborsClassifier,None,brute,None,None,2.0,None,None,None,None,None,None,6.0,None,distance,0.94994994994995,ok,125.24678493896499
49,0,1,0,nnClassifier,tanh,None,10,None,None,constant,None,None,None,None,2,None,sgd,None,0.953953953953954,ok,131.8966620170977
50,0,1,0,nnClassifier,relu,None,15,None,None,adaptive,None,None,None,None,5,None,lbfgs,None,0.953953953953954,ok,134.80791407101788
51,0,1,1,randomForestClassifier,None,None,None,gini,None,None,94.0,auto,20.0,8.0,None,None,None,None,0.950950950950951,ok,135.7179270060733
52,0,1,0,kneighborsClassifier,None,auto,None,None,30.0,None,None,None,None,None,None,5.0,None,uniform,0.94994994994995,ok,135.77420005691238
53,0,1,0,nnClassifier,tanh,None,8,None,None,constant,None,None,None,None,5,None,lbfgs,None,0.953953953953954,ok,138.57322346209548
54,0,1,1,nnClassifier,logistic,None,13,None,None,adaptive,None,None,None,None,7,None,lbfgs,None,0.9329329329329329,ok,143.04920375393704
55,1,0,0,nnClassifier,relu,None,22,None,None,invscaling,None,None,None,None,3,None,adam,None,0.953953953953954,ok,149.17787604988553
56,1,1,0,kneighborsClassifier,None,ball_tree,None,None,7.0,None,None,None,None,None,None,9.0,None,uniform,0.94994994994995,ok,149.2391711298842
57,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,26.0,sqrt,5.0,32.0,None,None,None,None,0.94994994994995,ok,150.38238118309528
58,1,1,0,nnClassifier,relu,None,27,None,None,invscaling,None,None,None,None,2,None,adam,None,0.953953953953954,ok,155.96030300389975
59,1,1,1,nnClassifier,identity,None,31,None,None,invscaling,None,None,None,None,4,None,adam,None,0.933933933933934,ok,158.8189645409584
60,0,1,0,nnClassifier,logistic,None,26,None,None,constant,None,None,None,None,7,None,sgd,None,0.953953953953954,ok,162.11558462493122
61,0,1,0,nnClassifier,logistic,None,20,None,None,adaptive,None,None,None,None,9,None,lbfgs,None,0.953953953953954,ok,162.539660270093
62,0,1,0,randomForestClassifier,None,None,None,gini,None,None,13.0,log2,13.0,12.0,None,None,None,None,0.94994994994995,ok,163.34499009209685
63,0,0,1,kneighborsClassifier,None,auto,None,None,29.0,None,None,None,None,None,None,1.0,None,distance,0.928928928928929,ok,163.38250688789412
64,0,1,0,nnClassifier,tanh,None,10,None,None,constant,None,None,None,None,6,None,adam,None,0.953953953953954,ok,168.5016036760062
65,0,1,0,nnClassifier,tanh,None,9,None,None,invscaling,None,None,None,None,1,None,adam,None,0.953953953953954,ok,176.03507123701274
66,0,1,0,nnClassifier,tanh,None,28,None,None,invscaling,None,None,None,None,2,None,adam,None,0.953953953953954,ok,179.63337136502378
67,1,1,0,nnClassifier,tanh,None,24,None,None,invscaling,None,None,None,None,3,None,adam,None,0.953953953953954,ok,183.95623264601454
68,1,1,0,nnClassifier,tanh,None,25,None,None,invscaling,None,None,None,None,4,None,adam,None,0.953953953953954,ok,187.69368854002096
69,1,0,0,nnClassifier,tanh,None,22,None,None,invscaling,None,None,None,None,3,None,adam,None,0.953953953953954,ok,191.40819962206297
70,1,0,0,nnClassifier,relu,None,29,None,None,invscaling,None,None,None,None,2,None,adam,None,0.953953953953954,ok,195.5557723150123
71,1,0,0,nnClassifier,relu,None,31,None,None,invscaling,None,None,None,None,2,None,adam,None,0.953953953953954,ok,198.3253945868928
72,1,0,0,nnClassifier,relu,None,19,None,None,invscaling,None,None,None,None,4,None,adam,None,0.953953953953954,ok,206.20263518602587
73,1,1,0,nnClassifier,relu,None,24,None,None,adaptive,None,None,None,None,5,None,adam,None,0.953953953953954,ok,213.28540097596124
74,1,1,0,nnClassifier,relu,None,26,None,None,invscaling,None,None,None,None,9,None,adam,None,0.953953953953954,ok,220.21195194800384
75,1,1,0,nnClassifier,identity,None,23,None,None,invscaling,None,None,None,None,7,None,adam,None,0.953953953953954,ok,223.2012178779114
76,1,0,0,randomForestClassifier,None,None,None,gini,None,None,99.0,auto,17.0,35.0,None,None,None,None,0.94994994994995,ok,223.97373732901178
77,0,1,0,nnClassifier,logistic,None,12,None,None,constant,None,None,None,None,10,None,sgd,None,0.953953953953954,ok,228.418428018922
78,1,0,0,kneighborsClassifier,None,ball_tree,None,None,14.0,None,None,None,None,None,None,4.0,None,uniform,0.94994994994995,ok,228.47604069393128
79,1,0,1,nnClassifier,tanh,None,20,None,None,constant,None,None,None,None,6,None,adam,None,0.9279279279279279,ok,234.00592408608645
80,1,0,0,nnClassifier,tanh,None,21,None,None,constant,None,None,None,None,5,None,adam,None,0.953953953953954,ok,237.6028582509607
81,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
82,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,44.0,log2,11.0,26.0,None,None,None,None,0.94994994994995,ok,238.59028954594396
83,0,0,1,kneighborsClassifier,None,brute,None,None,35.0,None,None,None,None,None,None,7.0,None,distance,0.9429429429429429,ok,238.76803929405287
84,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
85,0,1,0,nnClassifier,tanh,None,10,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.953953953953954,ok,259.48594282893464
86,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
87,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
88,0,0,1,nnClassifier,logistic,None,14,None,None,constant,None,None,None,None,10,None,lbfgs,None,0.92992992992993,ok,264.00530478707515
89,1,1,0,kneighborsClassifier,None,ball_tree,None,None,27.0,None,None,None,None,None,None,6.0,None,distance,0.9479479479479479,ok,264.04363910201937
90,1,0,0,nnClassifier,tanh,None,21,None,None,invscaling,None,None,None,None,3,None,adam,None,0.953953953953954,ok,267.90682303509675
91,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
92,0,0,1,nnClassifier,identity,None,16,None,None,constant,None,None,None,None,6,None,sgd,None,0.934934934934935,ok,271.36563486699015
93,0,1,0,randomForestClassifier,None,None,None,gini,None,None,36.0,sqrt,18.0,24.0,None,None,None,None,0.94994994994995,ok,272.20987279410474
94,0,1,0,nnClassifier,tanh,None,28,None,None,invscaling,None,None,None,None,1,None,adam,None,0.953953953953954,ok,277.15229799295776
95,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
96,0,1,0,nnClassifier,logistic,None,18,None,None,constant,None,None,None,None,9,None,sgd,None,0.953953953953954,ok,280.49517741496675
97,0,1,1,nnClassifier,tanh,None,14,None,None,constant,None,None,None,None,7,None,sgd,None,0.92992992992993,ok,292.3734673510771
98,0,1,0,nnClassifier,tanh,None,11,None,None,adaptive,None,None,None,None,5,None,lbfgs,None,0.953953953953954,ok,295.06171280308627
99,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
