feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,0,kneighborsClassifier,NA,auto,nan,NA,30,NA,nan,NA,nan,nan,nan,6,NA,distance,0.965965965965966,308.1234886646271
1,0,0,nnClassifier,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.964964964964965,315.55870270729065
1,0,0,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,1,NA,uniform,0.9279279279279279,320.19291496276855
1,0,0,nnClassifier,tanh,NA,28,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.964964964964965,325.4223256111145
0,1,0,nnClassifier,identity,NA,26,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.964964964964965,330.4779019355774
0,0,0,nnClassifier,identity,NA,30,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.0,334.6587071418762
1,0,0,nnClassifier,tanh,NA,32,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.964964964964965,344.88327074050903
0,0,1,nnClassifier,tanh,NA,25,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.948948948948949,357.0674502849579
0,0,1,nnClassifier,tanh,NA,31,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.9459459459459459,374.9143133163452
0,1,1,nnClassifier,tanh,NA,32,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.964964964964965,395.309743642807
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,8,NA,distance,0.965965965965966,399.9487838745117
0,1,0,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,5,NA,distance,0.965965965965966,404.8599193096161
1,0,0,nnClassifier,relu,NA,16,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.964964964964965,413.83425116539
0,1,0,kneighborsClassifier,NA,brute,nan,NA,3,NA,nan,NA,nan,nan,nan,7,NA,distance,0.965965965965966,418.55263805389404
0,1,1,nnClassifier,identity,NA,9,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.94994994994995,431.5268156528473
1,0,0,nnClassifier,tanh,NA,20,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.964964964964965,440.0594754219055
1,1,0,nnClassifier,relu,NA,21,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.964964964964965,459.80449986457825
1,0,0,nnClassifier,relu,NA,27,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.964964964964965,467.16186904907227
1,0,0,nnClassifier,identity,NA,30,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.964964964964965,473.70127511024475
0,1,0,nnClassifier,relu,NA,19,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.964964964964965,482.33884739875793
1,0,0,nnClassifier,identity,NA,21,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.964964964964965,496.3340618610382
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,10,NA,distance,0.965965965965966,500.6858825683594
0,1,0,nnClassifier,relu,NA,12,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.964964964964965,508.675076007843
0,1,0,nnClassifier,tanh,NA,27,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.964964964964965,523.130131483078
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,29,NA,nan,NA,nan,nan,nan,2,NA,distance,0.960960960960961,527.4021706581116
1,0,0,nnClassifier,identity,NA,22,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.964964964964965,531.8617985248566
1,0,0,kneighborsClassifier,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,5,NA,distance,0.965965965965966,536.7182259559631
1,1,0,nnClassifier,relu,NA,23,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.964964964964965,544.3438985347748
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,22,NA,nan,NA,nan,nan,nan,9,NA,distance,0.965965965965966,548.4694740772247
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,32,NA,nan,NA,nan,nan,nan,4,NA,distance,0.965965965965966,552.8824689388275
0,1,0,kneighborsClassifier,NA,auto,nan,NA,6,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.965965965965966,557.1875457763672
1,0,0,nnClassifier,relu,NA,19,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.964964964964965,564.8427159786224
0,1,0,kneighborsClassifier,NA,auto,nan,NA,40,NA,nan,NA,nan,nan,nan,7,NA,distance,0.965965965965966,569.1946682929993
0,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,13,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.0,573.8065741062164
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.965965965965966,577.9837682247162
0,0,1,nnClassifier,relu,NA,29,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.94994994994995,585.4877543449402
0,1,0,kneighborsClassifier,NA,auto,nan,NA,10,NA,nan,NA,nan,nan,nan,7,NA,distance,0.965965965965966,589.6090364456177
1,1,0,nnClassifier,identity,NA,31,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.964964964964965,599.7238183021545
0,1,1,nnClassifier,relu,NA,31,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.9459459459459459,615.029116153717
0,1,0,kneighborsClassifier,NA,brute,nan,NA,21,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.965965965965966,619.3603789806366
0,1,0,nnClassifier,identity,NA,16,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.964964964964965,623.4884366989136
0,1,0,kneighborsClassifier,NA,auto,nan,NA,13,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.965965965965966,627.312061548233
0,1,0,kneighborsClassifier,NA,auto,nan,NA,39,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.965965965965966,631.2948706150055
1,0,0,nnClassifier,tanh,NA,30,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,0.964964964964965,637.3005726337433
1,0,0,nnClassifier,identity,NA,28,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.964964964964965,647.8131878376007
0,1,0,nnClassifier,logistic,NA,32,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.964964964964965,666.381778717041
1,0,0,nnClassifier,identity,NA,19,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,0.964964964964965,673.3706865310669
0,1,0,kneighborsClassifier,NA,brute,nan,NA,28,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.965965965965966,677.1836297512054
0,1,0,kneighborsClassifier,NA,brute,nan,NA,35,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.965965965965966,681.2526960372925
0,0,1,nnClassifier,relu,NA,30,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.9479479479479479,693.8953320980072
1,0,0,kneighborsClassifier,NA,ball_tree,nan,NA,26,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.965965965965966,697.5952370166779
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,9,NA,distance,0.965965965965966,701.311728477478
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,17,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.965965965965966,704.9545464515686
0,1,0,kneighborsClassifier,NA,auto,nan,NA,25,NA,nan,NA,nan,nan,nan,10,NA,distance,0.965965965965966,708.5662689208984
0,1,0,kneighborsClassifier,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,8,NA,uniform,0.965965965965966,712.3693182468414
0,1,0,kneighborsClassifier,NA,brute,nan,NA,16,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.965965965965966,716.1720492839813
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,3,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.965965965965966,719.9383337497711
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,7,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.965965965965966,723.6483993530273
0,1,0,kneighborsClassifier,NA,kd_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,8,NA,distance,0.965965965965966,727.2458717823029
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,14,NA,nan,NA,nan,nan,nan,5,NA,distance,0.965965965965966,730.9183976650238
0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,9,NA,distance,0.965965965965966,734.8244128227234
1,0,0,nnClassifier,tanh,NA,22,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.964964964964965,742.9427661895752
