feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,1,0,nnClassifier,logistic,NA,23,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.9629629629629629,273.07130241394043
1,0,0,nnClassifier,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9629629629629629,304.1143457889557
1,0,0,nnClassifier,logistic,NA,31,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.9629629629629629,316.82255721092224
1,1,0,nnClassifier,logistic,NA,28,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9629629629629629,321.65469217300415
1,0,0,nnClassifier,tanh,NA,9,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.9629629629629629,352.4898805618286
1,0,0,nnClassifier,identity,NA,10,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9629629629629629,374.1671094894409
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,sqrt,18,20,nan,nan,NA,NA,0.948948948948949,379.4806876182556
0,1,0,nnClassifier,logistic,NA,32,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.9629629629629629,398.8740358352661
0,1,0,nnClassifier,identity,NA,32,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9629629629629629,414.13017320632935
0,1,0,nnClassifier,logistic,NA,28,NA,nan,constant,nan,NA,nan,nan,7,nan,sgd,NA,0.9629629629629629,422.1983006000519
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,86,auto,14,14,nan,nan,NA,NA,0.948948948948949,427.60842275619507
0,1,0,nnClassifier,logistic,NA,22,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9629629629629629,450.3209502696991
0,1,0,nnClassifier,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9629629629629629,455.3063495159149
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,96,sqrt,9,36,nan,nan,NA,NA,0.948948948948949,460.57950592041016
1,0,0,nnClassifier,tanh,NA,32,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.9629629629629629,479.82821440696716
1,0,0,nnClassifier,logistic,NA,32,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.9629629629629629,487.8613793849945
1,1,0,nnClassifier,relu,NA,11,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.9629629629629629,502.5984432697296
0,1,0,nnClassifier,identity,NA,32,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9629629629629629,507.3054008483887
1,1,0,nnClassifier,identity,NA,32,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.9629629629629629,512.5892331600189
0,1,0,nnClassifier,logistic,NA,22,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9629629629629629,517.3552103042603
1,0,0,nnClassifier,logistic,NA,12,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.9629629629629629,529.9178800582886
1,0,0,nnClassifier,logistic,NA,32,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9629629629629629,534.5280666351318
0,1,0,nnClassifier,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,10,nan,sgd,NA,0.9629629629629629,554.8768408298492
0,1,0,nnClassifier,logistic,NA,22,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9629629629629629,559.4000601768494
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,log2,1,31,nan,nan,NA,NA,0.948948948948949,564.4127309322357
0,1,0,nnClassifier,logistic,NA,13,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,0.9629629629629629,584.5516295433044
0,1,0,nnClassifier,logistic,NA,19,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9629629629629629,609.1771092414856
1,0,0,nnClassifier,identity,NA,28,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9629629629629629,613.7124357223511
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,sqrt,6,10,nan,nan,NA,NA,0.948948948948949,618.1192326545715
0,1,0,nnClassifier,identity,NA,19,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.9629629629629629,624.3962209224701
1,0,0,nnClassifier,identity,NA,19,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9629629629629629,631.9022026062012
0,1,0,nnClassifier,relu,NA,17,NA,nan,constant,nan,NA,nan,nan,5,nan,lbfgs,NA,0.9629629629629629,638.5216264724731
1,0,0,nnClassifier,tanh,NA,32,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.9629629629629629,643.4786717891693
0,1,0,nnClassifier,tanh,NA,13,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.9629629629629629,651.8009166717529
1,0,0,nnClassifier,identity,NA,32,NA,nan,adaptive,nan,NA,nan,nan,5,nan,sgd,NA,0.9629629629629629,662.2412416934967
1,1,0,nnClassifier,logistic,NA,9,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.9629629629629629,687.335125207901
1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,56,sqrt,1,13,nan,nan,NA,NA,0.948948948948949,691.8526494503021
1,0,0,kneighborsClassifier,NA,auto,nan,NA,17,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9459459459459459,695.6514599323273
1,0,0,nnClassifier,relu,NA,10,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.9629629629629629,721.2708179950714
0,1,0,nnClassifier,identity,NA,15,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9629629629629629,727.4821681976318
1,0,0,nnClassifier,identity,NA,18,NA,nan,adaptive,nan,NA,nan,nan,5,nan,sgd,NA,0.9629629629629629,741.918009519577
1,1,0,kneighborsClassifier,NA,brute,nan,NA,18,NA,nan,NA,nan,nan,nan,2,NA,distance,0.9179179179179179,745.5038583278656
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,82,auto,15,5,nan,nan,NA,NA,0.948948948948949,750.054042339325
0,1,0,nnClassifier,identity,NA,30,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.9629629629629629,755.0403168201447
1,0,0,nnClassifier,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.9629629629629629,766.5960204601288
0,1,0,nnClassifier,logistic,NA,8,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9629629629629629,792.4870021343231
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,93,sqrt,17,11,nan,nan,NA,NA,0.948948948948949,797.0324263572693
1,1,0,nnClassifier,identity,NA,15,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.9629629629629629,803.1420497894287
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,sqrt,18,8,nan,nan,NA,NA,0.958958958958959,807.7457547187805
1,0,1,kneighborsClassifier,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,6,NA,distance,0.944944944944945,811.431985616684
1,0,0,nnClassifier,tanh,NA,19,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9629629629629629,815.5425181388855
0,1,0,nnClassifier,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.9629629629629629,822.5961453914642
1,1,0,nnClassifier,logistic,NA,17,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9629629629629629,830.1164083480835
1,1,0,nnClassifier,logistic,NA,32,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.9629629629629629,841.2865407466888
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,94,sqrt,16,23,nan,nan,NA,NA,0.955955955955956,846.1015346050262
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,93,log2,13,34,nan,nan,NA,NA,0.9569569569569569,850.9267156124115
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,83,log2,7,36,nan,nan,NA,NA,0.958958958958959,855.7157251834869
1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,5,NA,distance,0.943943943943944,859.3449146747589
0,1,0,nnClassifier,logistic,NA,19,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.9629629629629629,866.3390190601349
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,91,sqrt,1,14,nan,nan,NA,NA,0.9579579579579579,871.1566245555878
1,0,0,nnClassifier,identity,NA,31,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.9629629629629629,876.4218330383301
0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,87,log2,5,13,nan,nan,NA,NA,0.9519519519519519,881.2933702468872
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,35,NA,nan,NA,nan,nan,nan,5,NA,distance,0.948948948948949,884.857236623764
1,0,0,nnClassifier,tanh,NA,28,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9629629629629629,891.0181114673615
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,23,sqrt,8,30,nan,nan,NA,NA,0.9579579579579579,895.534021615982
1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,15,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.948948948948949,899.204416513443
0,1,0,nnClassifier,logistic,NA,8,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.9629629629629629,926.5639417171478
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,83,auto,2,29,nan,nan,NA,NA,0.955955955955956,931.0259485244751
1,1,0,nnClassifier,logistic,NA,10,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9629629629629629,934.9782145023346
1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,5,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.948948948948949,938.7138640880585
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,56,log2,1,28,nan,nan,NA,NA,0.9579579579579579,943.1994485855103
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,95,sqrt,1,12,nan,nan,NA,NA,0.9519519519519519,947.7140309810638
