feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,1,nnClassifier,identity,NA,30,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9409409409409409,7.4986045360565186
0,1,1,nnClassifier,tanh,NA,21,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,0.938938938938939,23.086499214172363
1,1,1,nnClassifier,identity,NA,13,NA,nan,constant,nan,NA,nan,nan,9,nan,sgd,NA,0.93993993993994,33.14062809944153
0,0,1,nnClassifier,logistic,NA,17,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.938938938938939,54.95489859580994
1,0,1,nnClassifier,logistic,NA,31,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.938938938938939,66.51316666603088
1,1,1,nnClassifier,identity,NA,30,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.938938938938939,75.722487449646
0,0,1,nnClassifier,identity,NA,32,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,0.93993993993994,81.84738183021545
1,0,1,nnClassifier,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,4,nan,adam,NA,0.93993993993994,89.74224042892456
0,0,0,nnClassifier,identity,NA,27,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.0,94.19248747825623
1,1,1,nnClassifier,identity,NA,19,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9409409409409409,99.02164340019226
1,1,0,nnClassifier,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.953953953953954,104.96433997154236
1,1,0,nnClassifier,logistic,NA,28,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.953953953953954,110.05654621124268
1,1,0,nnClassifier,identity,NA,19,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.953953953953954,114.81378531455994
0,0,0,nnClassifier,identity,NA,21,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.0,119.37173008918762
1,1,0,nnClassifier,identity,NA,30,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.953953953953954,132.4372682571411
1,1,0,nnClassifier,tanh,NA,20,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.953953953953954,141.54858255386353
1,0,0,nnClassifier,tanh,NA,28,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.953953953953954,146.43608260154724
1,0,0,nnClassifier,relu,NA,15,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.953953953953954,153.50424003601074
1,0,0,nnClassifier,relu,NA,24,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.953953953953954,167.38091278076172
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,3,log2,2,35,nan,nan,NA,NA,0.96996996996997,172.46106481552124
0,0,1,nnClassifier,identity,NA,28,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.9419419419419419,178.5340359210968
1,0,0,nnClassifier,tanh,NA,14,NA,nan,invscaling,nan,NA,nan,nan,10,nan,adam,NA,0.953953953953954,187.39442253112793
0,1,1,nnClassifier,identity,NA,27,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9409409409409409,194.18997597694397
1,0,0,nnClassifier,tanh,NA,13,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.953953953953954,216.38792896270752
1,0,0,nnClassifier,relu,NA,28,NA,nan,adaptive,nan,NA,nan,nan,6,nan,sgd,NA,0.953953953953954,228.52948570251465
1,1,0,nnClassifier,identity,NA,24,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.953953953953954,233.566748380661
1,0,0,nnClassifier,tanh,NA,8,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.953953953953954,243.15919256210327
1,0,0,nnClassifier,relu,NA,11,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.953953953953954,249.99049925804138
0,0,1,nnClassifier,tanh,NA,31,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.9359359359359359,259.84914207458496
0,1,1,nnClassifier,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.93993993993994,267.4636609554291
1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,72,auto,15,15,nan,nan,NA,NA,0.96996996996997,272.7224168777466
1,0,0,nnClassifier,logistic,NA,19,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.953953953953954,290.30367159843445
1,0,0,nnClassifier,identity,NA,27,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.953953953953954,296.5679407119751
0,1,1,nnClassifier,identity,NA,27,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.9409409409409409,303.7361295223236
0,1,1,nnClassifier,tanh,NA,10,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9379379379379379,313.81027817726135
1,0,0,nnClassifier,tanh,NA,28,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.953953953953954,322.97656750679016
1,0,0,nnClassifier,logistic,NA,31,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.953953953953954,331.1407985687256
1,1,0,nnClassifier,logistic,NA,13,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.953953953953954,341.0029170513153
0,1,1,nnClassifier,identity,NA,9,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.93993993993994,345.37530517578125
0,1,1,nnClassifier,relu,NA,9,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.953953953953954,359.51906156539917
0,1,0,nnClassifier,relu,NA,27,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.953953953953954,366.79954648017883
1,0,0,nnClassifier,relu,NA,27,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.953953953953954,381.3520972728729
1,0,0,nnClassifier,logistic,NA,19,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.953953953953954,392.12391781806946
1,1,0,nnClassifier,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,1,nan,lbfgs,NA,0.953953953953954,397.4232382774353
0,0,1,nnClassifier,relu,NA,28,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.93993993993994,406.9055013656616
1,0,0,nnClassifier,identity,NA,10,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.953953953953954,415.9096910953522
0,1,0,nnClassifier,relu,NA,13,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.953953953953954,422.8714373111725
0,1,0,nnClassifier,relu,NA,25,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,0.953953953953954,430.1387312412262
0,1,0,nnClassifier,relu,NA,29,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.953953953953954,440.4073429107666
0,0,0,nnClassifier,identity,NA,21,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.0,444.6404948234558
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,sqrt,1,26,nan,nan,NA,NA,0.96996996996997,449.32494139671326
0,0,0,nnClassifier,relu,NA,27,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.0,454.326828956604
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,65,sqrt,7,24,nan,nan,NA,NA,0.96996996996997,459.67357325553894
1,0,0,nnClassifier,tanh,NA,9,NA,nan,invscaling,nan,NA,nan,nan,10,nan,lbfgs,NA,0.953953953953954,469.63912868499756
1,0,0,nnClassifier,identity,NA,27,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,0.953953953953954,475.9078736305237
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,16,12,nan,nan,NA,NA,0.96996996996997,481.3000907897949
0,1,0,nnClassifier,relu,NA,18,NA,nan,invscaling,nan,NA,nan,nan,3,nan,sgd,NA,0.953953953953954,488.43391728401184
0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,43,log2,1,32,nan,nan,NA,NA,0.0,492.7638854980469
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,53,log2,20,17,nan,nan,NA,NA,0.96996996996997,498.1204044818878
0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,45,log2,13,36,nan,nan,NA,NA,0.96996996996997,503.53413367271423
1,0,0,nnClassifier,identity,NA,16,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.953953953953954,510.0765998363495
0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,36,auto,18,9,nan,nan,NA,NA,0.0,514.363721370697
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,30,log2,17,21,nan,nan,NA,NA,0.96996996996997,519.8180017471313
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,30,auto,11,21,nan,nan,NA,NA,0.96996996996997,525.5187876224518
0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,87,auto,16,23,nan,nan,NA,NA,0.96996996996997,530.7472674846649
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,sqrt,17,40,nan,nan,NA,NA,0.96996996996997,536.425172328949
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,51,log2,19,31,nan,nan,NA,NA,0.96996996996997,541.9450762271881
1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,66,log2,19,35,nan,nan,NA,NA,0.96996996996997,547.2369029521942
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,43,auto,9,10,nan,nan,NA,NA,0.96996996996997,552.1071527004242
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,82,sqrt,20,40,nan,nan,NA,NA,0.9719719719719719,556.977062702179
1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,81,sqrt,15,23,nan,nan,NA,NA,0.96996996996997,561.7176735401154
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,89,sqrt,18,40,nan,nan,NA,NA,0.970970970970971,566.6459958553314
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,25,auto,10,2,nan,nan,NA,NA,0.970970970970971,571.8086302280426
1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,30,sqrt,20,39,nan,nan,NA,NA,0.9719719719719719,576.6119096279144
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,55,sqrt,19,25,nan,nan,NA,NA,0.9719719719719719,581.3447151184082
1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,45,auto,19,36,nan,nan,NA,NA,0.970970970970971,586.6872832775116
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,sqrt,18,32,nan,nan,NA,NA,0.9719719719719719,591.1963279247284
0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,49,log2,20,31,nan,nan,NA,NA,0.9719719719719719,596.4285809993744
1,0,0,nnClassifier,relu,NA,21,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.953953953953954,603.8878812789917
1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,sqrt,5,25,nan,nan,NA,NA,0.970970970970971,608.7699267864227
1,1,0,nnClassifier,identity,NA,11,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.953953953953954,617.2363712787628
