activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,kd_tree,17,entropy,0,0,1,9,invscaling,38,sqrt,3,32,randomForestClassifier,9,4,lbfgs,distance,0.9432933478735005
tanh,ball_tree,8,gini,0,0,1,11,constant,92,log2,2,21,kneighborsClassifier,3,3,adam,uniform,0.935659760087241
tanh,kd_tree,30,gini,0,0,0,18,invscaling,56,auto,19,29,kneighborsClassifier,4,7,sgd,uniform,0.0
logistic,kd_tree,22,entropy,0,0,0,33,invscaling,88,log2,11,30,kneighborsClassifier,8,1,sgd,uniform,0.0
tanh,brute,13,entropy,1,0,0,22,invscaling,82,sqrt,8,18,kneighborsClassifier,2,5,lbfgs,uniform,0.9432933478735005
logistic,kd_tree,9,gini,1,0,0,22,invscaling,84,sqrt,2,16,randomForestClassifier,2,8,lbfgs,uniform,0.9432933478735005
logistic,ball_tree,27,entropy,1,1,1,16,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
tanh,auto,11,gini,0,1,1,5,adaptive,65,sqrt,6,39,randomForestClassifier,1,9,sgd,uniform,0.9432933478735005
tanh,auto,13,gini,1,1,0,11,invscaling,67,sqrt,14,15,kneighborsClassifier,1,10,sgd,distance,0.9432933478735005
logistic,auto,30,entropy,0,0,1,23,constant,85,log2,14,16,randomForestClassifier,5,4,adam,distance,0.9432933478735005
tanh,brute,15,gini,1,0,1,22,constant,11,log2,20,38,randomForestClassifier,7,3,adam,distance,0.9432933478735005
relu,ball_tree,20,entropy,1,1,0,17,invscaling,81,sqrt,20,31,kneighborsClassifier,6,5,sgd,uniform,0.9432933478735005
identity,auto,19,entropy,0,0,1,3,invscaling,17,sqrt,18,9,randomForestClassifier,7,6,adam,distance,0.9432933478735005
tanh,auto,24,gini,0,0,1,17,invscaling,36,auto,9,14,randomForestClassifier,4,3,sgd,uniform,0.9432933478735005
identity,kd_tree,21,gini,1,0,0,19,adaptive,89,log2,4,26,randomForestClassifier,2,2,lbfgs,uniform,0.9432933478735005
logistic,kd_tree,17,entropy,1,1,1,17,constant,18,sqrt,7,19,randomForestClassifier,8,6,lbfgs,uniform,0.9432933478735005
logistic,ball_tree,27,entropy,1,1,1,16,adaptive,65,sqrt,6,39,randomForestClassifier,1,9,lbfgs,uniform,0.9432933478735005
tanh,auto,11,gini,0,1,1,5,invscaling,67,sqrt,14,15,kneighborsClassifier,1,10,sgd,distance,0.9334787350054525
tanh,ball_tree,18,gini,1,1,0,11,constant,85,log2,14,16,randomForestClassifier,5,4,adam,distance,0.9432933478735005
logistic,auto,30,entropy,0,0,1,34,constant,11,log2,2,38,randomForestClassifier,7,3,adam,distance,0.9432933478735005
tanh,brute,15,gini,1,0,1,22,invscaling,81,sqrt,20,31,kneighborsClassifier,6,5,sgd,uniform,0.9432933478735005
relu,ball_tree,20,entropy,1,1,0,17,invscaling,17,sqrt,18,9,randomForestClassifier,7,6,adam,distance,0.9432933478735005
identity,auto,19,entropy,0,0,1,3,invscaling,36,auto,9,14,randomForestClassifier,5,3,sgd,uniform,0.9432933478735005
tanh,auto,24,gini,0,0,1,17,adaptive,89,log2,4,26,randomForestClassifier,2,2,lbfgs,uniform,0.9400218102508179
identity,kd_tree,21,gini,1,0,0,19,constant,18,sqrt,6,19,randomForestClassifier,8,6,lbfgs,uniform,0.9432933478735005
logistic,kd_tree,17,entropy,1,1,1,17,constant,20,log2,2,3,kneighborsClassifier,5,9,lbfgs,uniform,0.9432933478735005
logistic,ball_tree,27,entropy,1,1,1,16,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
tanh,auto,11,gini,0,1,1,5,adaptive,65,sqrt,6,39,randomForestClassifier,1,9,sgd,uniform,0.9432933478735005
tanh,auto,13,gini,1,1,0,11,invscaling,67,sqrt,14,15,kneighborsClassifier,1,10,sgd,distance,0.9432933478735005
logistic,auto,30,entropy,0,0,1,23,constant,85,log2,14,16,randomForestClassifier,5,4,adam,distance,0.9432933478735005
tanh,brute,15,gini,1,0,1,22,constant,11,log2,20,38,randomForestClassifier,7,3,adam,distance,0.9432933478735005
relu,ball_tree,20,entropy,1,1,0,17,invscaling,81,sqrt,20,31,kneighborsClassifier,6,5,sgd,uniform,0.9432933478735005
identity,auto,19,entropy,0,0,1,3,invscaling,17,sqrt,18,9,randomForestClassifier,7,6,adam,distance,0.9432933478735005
tanh,auto,24,gini,0,0,1,17,invscaling,36,auto,9,14,randomForestClassifier,4,3,sgd,uniform,0.9432933478735005
identity,kd_tree,21,gini,1,0,0,19,adaptive,89,log2,4,26,randomForestClassifier,2,2,lbfgs,uniform,0.9432933478735005
logistic,kd_tree,17,entropy,1,1,1,17,constant,18,sqrt,7,19,randomForestClassifier,8,6,lbfgs,uniform,0.9432933478735005
logistic,ball_tree,27,entropy,1,1,1,16,adaptive,65,sqrt,6,39,randomForestClassifier,1,9,sgd,uniform,0.9432933478735005
tanh,auto,11,gini,0,1,1,5,invscaling,67,sqrt,14,15,kneighborsClassifier,1,10,sgd,distance,0.9334787350054525
tanh,auto,13,gini,1,1,0,11,constant,85,log2,14,16,randomForestClassifier,5,4,adam,distance,0.9432933478735005
logistic,auto,30,entropy,0,0,1,23,constant,11,log2,20,38,randomForestClassifier,9,3,adam,distance,0.9432933478735005
tanh,brute,15,gini,1,0,1,22,invscaling,81,sqrt,20,27,kneighborsClassifier,6,5,sgd,uniform,0.9432933478735005
relu,ball_tree,20,entropy,1,1,0,17,invscaling,17,sqrt,18,9,randomForestClassifier,7,6,adam,distance,0.9432933478735005
identity,kd_tree,19,entropy,0,0,1,3,invscaling,36,auto,9,14,randomForestClassifier,4,3,sgd,uniform,0.9432933478735005
tanh,auto,24,gini,0,0,1,17,adaptive,89,log2,4,26,randomForestClassifier,2,2,lbfgs,uniform,0.9400218102508179
identity,kd_tree,21,gini,1,0,0,19,constant,18,sqrt,7,19,randomForestClassifier,8,6,lbfgs,uniform,0.9432933478735005
logistic,kd_tree,17,entropy,1,1,1,17,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
logistic,ball_tree,27,entropy,1,1,1,16,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
logistic,kd_tree,17,entropy,1,1,1,17,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
tanh,auto,11,gini,0,1,1,5,adaptive,65,sqrt,6,39,randomForestClassifier,1,9,sgd,uniform,0.9432933478735005
tanh,auto,13,gini,1,1,0,11,invscaling,67,sqrt,14,15,kneighborsClassifier,1,10,sgd,distance,0.9432933478735005
logistic,auto,30,entropy,0,0,1,23,constant,85,log2,14,16,randomForestClassifier,5,4,adam,distance,0.9432933478735005
tanh,brute,15,gini,1,0,1,22,constant,11,log2,20,38,randomForestClassifier,7,3,adam,distance,0.9432933478735005
relu,ball_tree,20,entropy,1,1,0,17,invscaling,81,sqrt,20,31,kneighborsClassifier,6,5,sgd,uniform,0.9432933478735005
identity,auto,19,entropy,0,0,1,3,invscaling,17,sqrt,18,9,randomForestClassifier,7,6,adam,distance,0.9432933478735005
tanh,auto,24,gini,0,0,1,17,invscaling,36,auto,9,14,randomForestClassifier,4,3,sgd,uniform,0.9432933478735005
identity,kd_tree,21,gini,1,0,0,19,adaptive,89,log2,4,26,randomForestClassifier,2,2,lbfgs,uniform,0.9432933478735005
logistic,ball_tree,27,entropy,1,1,1,16,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
logistic,kd_tree,17,entropy,1,1,1,17,adaptive,65,sqrt,6,39,randomForestClassifier,1,9,sgd,uniform,0.9432933478735005
tanh,auto,11,gini,0,1,1,5,invscaling,67,sqrt,14,15,kneighborsClassifier,1,10,adam,distance,0.9334787350054525
tanh,auto,13,gini,1,1,0,11,constant,85,auto,14,16,randomForestClassifier,5,4,adam,distance,0.9432933478735005
logistic,auto,30,entropy,0,0,1,23,constant,16,log2,20,38,randomForestClassifier,7,3,adam,distance,0.9432933478735005
tanh,brute,15,gini,1,0,1,22,invscaling,32,sqrt,20,31,kneighborsClassifier,6,5,sgd,uniform,0.9432933478735005
relu,ball_tree,20,entropy,1,1,0,17,invscaling,17,sqrt,18,9,randomForestClassifier,7,6,adam,distance,0.9432933478735005
identity,auto,19,entropy,0,0,1,3,invscaling,36,auto,9,14,randomForestClassifier,4,3,sgd,uniform,0.9432933478735005
tanh,auto,24,gini,0,0,1,17,adaptive,89,log2,4,26,randomForestClassifier,2,2,lbfgs,uniform,0.9400218102508179
identity,kd_tree,10,gini,1,0,0,19,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.9476553980370774
identity,kd_tree,10,gini,1,0,0,19,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.9476553980370774
logistic,ball_tree,27,entropy,1,1,1,16,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
logistic,kd_tree,17,entropy,1,1,1,17,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
logistic,ball_tree,27,entropy,1,1,1,16,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
tanh,auto,11,gini,0,1,1,5,adaptive,65,sqrt,6,39,randomForestClassifier,1,9,sgd,uniform,0.9432933478735005
tanh,auto,13,gini,1,1,0,11,invscaling,67,sqrt,14,15,kneighborsClassifier,1,10,sgd,distance,0.9432933478735005
logistic,auto,30,entropy,0,0,1,23,constant,85,log2,14,16,randomForestClassifier,5,4,adam,distance,0.9432933478735005
tanh,brute,15,gini,1,0,1,22,constant,11,log2,20,38,randomForestClassifier,7,3,adam,distance,0.9432933478735005
relu,ball_tree,20,entropy,1,1,0,17,invscaling,81,sqrt,20,31,kneighborsClassifier,6,5,sgd,uniform,0.9432933478735005
identity,auto,19,entropy,0,0,1,3,invscaling,17,sqrt,18,9,randomForestClassifier,7,6,adam,distance,0.9432933478735005
identity,kd_tree,10,gini,1,0,0,19,constant,20,log2,2,3,randomForestClassifier,5,9,lbfgs,uniform,0.9432933478735005
logistic,ball_tree,27,entropy,1,1,1,16,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
logistic,kd_tree,17,entropy,1,1,1,17,constant,20,log2,2,3,nnClassifier,5,9,lbfgs,uniform,0.945474372955289
logistic,ball_tree,27,entropy,1,1,1,16,adaptive,65,sqrt,6,39,randomForestClassifier,1,9,sgd,uniform,0.9432933478735005
tanh,auto,11,gini,0,1,1,5,invscaling,38,sqrt,14,15,kneighborsClassifier,1,10,sgd,distance,0.9334787350054525
tanh,auto,13,gini,1,1,0,11,constant,85,log2,14,16,randomForestClassifier,5,4,adam,distance,0.9432933478735005
logistic,auto,30,entropy,0,0,1,23,constant,11,log2,20,38,randomForestClassifier,7,3,adam,distance,0.9432933478735005
tanh,brute,15,gini,1,0,1,22,invscaling,81,sqrt,20,31,kneighborsClassifier,6,5,sgd,uniform,0.9432933478735005
logistic,ball_tree,20,entropy,1,1,1,17,invscaling,17,sqrt,18,9,randomForestClassifier,7,6,adam,distance,0.9432933478735005
identity,auto,19,entropy,1,0,1,3,constant,20,log2,2,3,nnClassifier,8,9,lbfgs,uniform,0.9411123227917121
