feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,67,auto,3,12,nan,nan,NA,NA,0.5438756855575868,140.07337546348572
1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,56,log2,7,10,nan,nan,NA,NA,0.5310786106032906,147.8207061290741
1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,auto,9,31,nan,nan,NA,NA,0.596892138939671,154.61256432533264
0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,70,sqrt,17,28,nan,nan,NA,NA,0.6206581352833638,160.87068247795105
1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,nnClassifier,logistic,NA,27,NA,nan,constant,nan,NA,nan,nan,6,nan,sgd,NA,0.09323583180987204,185.63455772399902
0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,30,log2,3,25,nan,nan,NA,NA,0.6142595978062158,192.77996611595154
0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,3,sqrt,13,13,nan,nan,NA,NA,0.44149908592321757,199.32866835594177
1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,76,sqrt,10,6,nan,nan,NA,NA,0.5978062157221207,206.40870904922485
1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,44,auto,16,35,nan,nan,NA,NA,0.5712979890310786,213.90170764923096
1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,65,auto,17,15,nan,nan,NA,NA,0.5575868372943327,221.59145498275757
1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,38,log2,17,29,nan,nan,NA,NA,0.5877513711151737,229.29537796974182
1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,sqrt,11,10,nan,nan,NA,NA,0.546617915904936,236.4132215976715
1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,19,auto,8,32,nan,nan,NA,NA,0.6325411334552102,243.14226722717285
1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,13,sqrt,3,6,nan,nan,NA,NA,0.6115173674588665,251.22609162330627
1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,73,log2,5,15,nan,nan,NA,NA,0.5987202925045704,258.4133815765381
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,sqrt,2,7,nan,nan,NA,NA,0.6937842778793418,266.82225012779236
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,12,auto,1,6,nan,nan,NA,NA,0.6343692870201096,274.2050757408142
1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,9,sqrt,2,21,nan,nan,NA,NA,0.5356489945155393,281.62491035461426
0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,8,log2,6,14,nan,nan,NA,NA,0.5703839122486288,288.0617332458496
0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,32,sqrt,2,11,nan,nan,NA,NA,0.6005484460694699,294.8357653617859
1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,15,sqrt,20,14,nan,nan,NA,NA,0.5840950639853748,302.36701822280884
1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,40,log2,12,7,nan,nan,NA,NA,0.5850091407678245,309.50576639175415
0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,18,log2,4,4,nan,nan,NA,NA,0.5795246800731262,317.7491846084595
1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,17,sqrt,10,21,nan,nan,NA,NA,0.5758683729433273,324.88697576522827
0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,72,log2,2,21,nan,nan,NA,NA,0.5539305301645339,332.08454155921936
0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,91,log2,19,6,nan,nan,NA,NA,0.5648994515539305,339.23886227607727
1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,80,sqrt,2,25,nan,nan,NA,NA,0.6380255941499086,346.47788286209106
1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,sqrt,10,17,nan,nan,NA,NA,0.5585009140767825,352.66231083869934
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,sqrt,3,20,nan,nan,NA,NA,0.6608775137111518,359.34125304222107
1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,8,auto,1,39,nan,nan,NA,NA,0.5776965265082267,366.00742530822754
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,auto,1,32,nan,nan,NA,NA,0.6288848263254113,373.4070599079132
1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,19,log2,2,19,nan,nan,NA,NA,0.6489945155393053,380.720317363739
0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,77,sqrt,1,27,nan,nan,NA,NA,0.6060329067641682,389.00425457954407
1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,39,sqrt,3,2,nan,nan,NA,NA,0.583180987202925,396.3632845878601
0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,47,sqrt,11,25,nan,nan,NA,NA,0.6078610603290676,403.6141197681427
1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,65,auto,1,33,nan,nan,NA,NA,0.6343692870201096,411.5932352542877
1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,43,sqrt,2,3,nan,nan,NA,NA,0.6444241316270567,418.90398383140564
1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,kneighborsClassifier,NA,brute,nan,NA,8,NA,nan,NA,nan,nan,nan,1,NA,distance,0.520109689213894,424.4578037261963
0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,56,sqrt,2,14,nan,nan,NA,NA,0.576782449725777,433.31564474105835
0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,49,sqrt,2,13,nan,nan,NA,NA,0.5420475319926874,439.4582974910736
1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,nnClassifier,tanh,NA,15,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.09049360146252285,448.56601119041443
1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,16,sqrt,1,14,nan,nan,NA,NA,0.6855575868372943,457.13022804260254
0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,83,auto,4,4,nan,nan,NA,NA,0.5795246800731262,465.17774963378906
0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,52,sqrt,2,22,nan,nan,NA,NA,0.6215722120658135,472.03049659729004
1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,57,log2,1,9,nan,nan,NA,NA,0.7641681901279708,478.45129013061523
0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,log2,1,5,nan,nan,NA,NA,0.6709323583180987,486.00229024887085
1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,28,sqrt,1,32,nan,nan,NA,NA,0.5539305301645339,492.82597517967224
1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,65,sqrt,2,11,nan,nan,NA,NA,0.6855575868372943,501.47665572166443
0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,46,auto,1,4,nan,nan,NA,NA,0.6572212065813529,509.9647042751312
1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,89,log2,8,14,nan,nan,NA,NA,0.623400365630713,518.4591238498688
0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,92,sqrt,11,6,nan,nan,NA,NA,0.596892138939671,525.236380815506
1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,31,auto,1,29,nan,nan,NA,NA,0.5868372943327239,531.8861496448517
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,21,log2,2,10,nan,nan,NA,NA,0.5712979890310786,538.1544899940491
0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,54,log2,2,3,nan,nan,NA,NA,0.6270566727605119,545.4890995025635
0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,38,log2,5,10,nan,nan,NA,NA,0.6407678244972578,553.3720664978027
0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,kneighborsClassifier,NA,auto,nan,NA,3,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.4323583180987203,558.1798079013824
0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,20,auto,1,3,nan,nan,NA,NA,0.6124314442413162,564.7313597202301
0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,81,log2,1,26,nan,nan,NA,NA,0.5859232175502742,570.7335629463196
1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,77,log2,2,9,nan,nan,NA,NA,0.6791590493601463,576.9414258003235
1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,85,sqrt,3,11,nan,nan,NA,NA,0.6873857404021938,583.5481269359589
0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,68,sqrt,1,29,nan,nan,NA,NA,0.5987202925045704,590.0857636928558
1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,100,log2,1,5,nan,nan,NA,NA,0.6197440585009141,597.8175373077393
1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,56,auto,2,18,nan,nan,NA,NA,0.6873857404021938,605.7252860069275
0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,67,log2,3,16,nan,nan,NA,NA,0.6252285191956124,613.5877215862274
1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,7,log2,3,12,nan,nan,NA,NA,0.5557586837294333,619.2047474384308
1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,sqrt,3,14,nan,nan,NA,NA,0.6581352833638026,626.6608781814575
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,98,log2,7,20,nan,nan,NA,NA,0.6407678244972578,632.5399515628815
0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,9,sqrt,1,4,nan,nan,NA,NA,0.6078610603290676,638.0229780673981
1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,23,auto,4,13,nan,nan,NA,NA,0.6407678244972578,643.9269206523895
1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,71,log2,2,11,nan,nan,NA,NA,0.6882998171846435,649.9460551738739
1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,79,auto,2,3,nan,nan,NA,NA,0.6151736745886655,656.1278464794159
0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,13,sqrt,1,21,nan,nan,NA,NA,0.623400365630713,662.3975200653076
1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,auto,2,19,nan,nan,NA,NA,0.6553930530164533,668.7397172451019
1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,59,auto,9,6,nan,nan,NA,NA,0.576782449725777,674.4416244029999
0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,95,auto,8,31,nan,nan,NA,NA,0.5813528336380256,680.0810694694519
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,47,sqrt,1,18,nan,nan,NA,NA,0.6197440585009141,686.1453237533569
1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,58,auto,2,10,nan,nan,NA,NA,0.6709323583180987,693.9886667728424
1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,26,sqrt,7,39,nan,nan,NA,NA,0.6224862888482633,699.4264883995056
1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,63,log2,3,20,nan,nan,NA,NA,0.6819012797074955,705.6202104091644
0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,6,log2,2,11,nan,nan,NA,NA,0.5310786106032906,710.6074562072754
1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,54,log2,1,13,nan,nan,NA,NA,0.6489945155393053,716.3975598812103
1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,log2,10,21,nan,nan,NA,NA,0.6407678244972578,723.731796503067
