feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,41,log2,1,39,nan,nan,NA,NA,0.9290909090909091,247.8683135509491
1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,4,log2,2,4,nan,nan,NA,NA,0.8163636363636364,253.53346061706543
1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,40,log2,14,40,nan,nan,NA,NA,0.9527272727272728,260.5813479423523
1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,log2,2,38,nan,nan,NA,NA,0.9418181818181818,267.56670236587524
1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,73,log2,14,23,nan,nan,NA,NA,0.9454545454545454,274.32747626304626
0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,24,log2,20,13,nan,nan,NA,NA,0.9145454545454546,281.5765964984894
1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,43,sqrt,17,16,nan,nan,NA,NA,0.9527272727272728,289.4352548122406
1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,60,auto,16,12,nan,nan,NA,NA,0.9527272727272728,296.98815417289734
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,4,NA,nan,NA,nan,nan,nan,7,NA,distance,0.990909090909091,302.26867842674255
0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,11,sqrt,3,9,nan,nan,NA,NA,0.9672727272727273,308.64182353019714
0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,19,sqrt,7,8,nan,nan,NA,NA,0.9563636363636364,314.94658064842224
0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,14,log2,7,24,nan,nan,NA,NA,0.9490909090909091,321.04237389564514
1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,26,auto,18,7,nan,nan,NA,NA,0.9454545454545454,327.5827565193176
1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,84,log2,3,7,nan,nan,NA,NA,0.9727272727272728,334.3744430541992
0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,10,auto,19,29,nan,nan,NA,NA,0.94,341.4801244735718
0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,72,auto,3,3,nan,nan,NA,NA,0.9727272727272728,348.10681200027466
0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,14,log2,20,3,nan,nan,NA,NA,0.9345454545454546,354.56902527809143
1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,11,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9872727272727273,359.79693126678467
1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,60,auto,16,14,nan,nan,NA,NA,0.9472727272727273,366.4103796482086
0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,4,auto,16,2,nan,nan,NA,NA,0.8054545454545454,372.5479555130005
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,33,NA,nan,NA,nan,nan,nan,3,NA,distance,0.9836363636363636,377.94319009780884
0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,14,sqrt,16,17,nan,nan,NA,NA,0.9509090909090909,385.2692334651947
1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,78,sqrt,1,2,nan,nan,NA,NA,0.9781818181818182,392.76531767845154
1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,89,log2,3,2,nan,nan,NA,NA,0.9763636363636363,400.42445373535156
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,4,sqrt,7,36,nan,nan,NA,NA,0.8018181818181818,406.72403359413147
0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,log2,11,28,nan,nan,NA,NA,0.8709090909090909,413.64857387542725
0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,13,sqrt,3,21,nan,nan,NA,NA,0.9636363636363636,419.8911552429199
1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,61,log2,5,2,nan,nan,NA,NA,0.96,426.1341030597687
0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,log2,1,10,nan,nan,NA,NA,0.5890909090909091,432.1472063064575
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,36,sqrt,3,21,nan,nan,NA,NA,0.9581818181818181,438.63046956062317
1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,1,3,nan,nan,NA,NA,0.9654545454545455,446.1840376853943
1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,kneighborsClassifier,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9745454545454545,451.7523374557495
0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,75,auto,1,18,nan,nan,NA,NA,0.9490909090909091,458.62428736686707
0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,3,29,nan,nan,NA,NA,0.9618181818181818,466.30272245407104
0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,kneighborsClassifier,NA,brute,nan,NA,18,NA,nan,NA,nan,nan,nan,9,NA,distance,0.9890909090909091,471.7290210723877
0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,78,log2,1,40,nan,nan,NA,NA,0.9581818181818181,479.0143015384674
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,2,sqrt,10,29,nan,nan,NA,NA,0.6054545454545455,484.8627722263336
1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,11,sqrt,5,38,nan,nan,NA,NA,0.9618181818181818,492.3301875591278
1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,1,auto,1,4,nan,nan,NA,NA,0.9745454545454545,498.9437487125397
0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,5,log2,7,15,nan,nan,NA,NA,0.8672727272727273,505.6769652366638
0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,3,sqrt,5,9,nan,nan,NA,NA,0.7527272727272727,511.2861523628235
0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,3,log2,5,4,nan,nan,NA,NA,0.8218181818181818,517.4060444831848
1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,2,auto,1,28,nan,nan,NA,NA,0.6781818181818182,523.0611569881439
0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,26,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.9836363636363636,527.7848274707794
1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,34,sqrt,6,37,nan,nan,NA,NA,0.9581818181818181,535.1329612731934
0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,auto,8,16,nan,nan,NA,NA,0.9709090909090909,542.1858203411102
1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,randomForestClassifier,NA,NA,nan,gini,nan,NA,91,auto,9,31,nan,nan,NA,NA,0.9581818181818181,547.8031227588654
1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,kneighborsClassifier,NA,auto,nan,NA,13,NA,nan,NA,nan,nan,nan,9,NA,distance,0.96,552.6149744987488
1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,4,auto,17,16,nan,nan,NA,NA,0.8472727272727273,559.0121991634369
0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,kneighborsClassifier,NA,ball_tree,nan,NA,2,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9872727272727273,563.4843838214874
1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,kneighborsClassifier,NA,brute,nan,NA,17,NA,nan,NA,nan,nan,nan,8,NA,distance,0.9836363636363636,568.2350933551788
0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,27,NA,nan,NA,nan,nan,nan,6,NA,distance,0.9872727272727273,572.921585559845
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,randomForestClassifier,NA,NA,nan,entropy,nan,NA,7,sqrt,5,30,nan,nan,NA,NA,0.9272727272727272,579.8171982765198
1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,1,sqrt,17,31,nan,nan,NA,NA,0.9345454545454546,586.5737097263336
1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,randomForestClassifier,NA,NA,nan,gini,nan,NA,78,sqrt,16,21,nan,nan,NA,NA,0.9454545454545454,592.7354874610901
1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,randomForestClassifier,NA,NA,nan,entropy,nan,NA,92,auto,1,28,nan,nan,NA,NA,0.9690909090909091,599.372631072998
1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,kneighborsClassifier,NA,kd_tree,nan,NA,19,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.9618181818181818,604.3486440181732
0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,kneighborsClassifier,NA,auto,nan,NA,30,NA,nan,NA,nan,nan,nan,7,NA,uniform,0.9745454545454545,608.7912127971649
