,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
0,1,0,0,0,0,1,1,0,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,66,sqrt,4,8,None,None,None,None,0.8937728937728938,ok,1.1602973479311913
1,1,0,0,0,0,1,1,0,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,76,log2,15,11,None,None,None,None,0.8815628815628815,ok,1.9082266888581216
2,1,0,0,1,0,0,1,1,1,1,0,0,kneighborsClassifier,None,ball_tree,None,None,19.0,None,None,None,None,None,None,8.0,None,uniform,0.7362637362637363,ok,1.9673004189971834
3,0,1,1,0,1,1,0,1,0,0,0,1,nnClassifier,logistic,None,24.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.5897435897435898,ok,20.025711681926623
4,1,0,0,1,0,1,0,0,0,0,0,1,kneighborsClassifier,None,ball_tree,None,None,29.0,None,None,None,None,None,None,5.0,None,distance,0.7863247863247863,ok,20.06205314793624
5,1,0,1,0,1,0,1,1,1,0,1,0,nnClassifier,tanh,None,24.0,None,None,adaptive,None,None,None,None,5.0,None,adam,None,0.5860805860805861,ok,39.32020691293292
6,1,0,0,1,1,0,0,0,0,0,1,0,nnClassifier,logistic,None,29.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.5946275946275946,ok,43.16783200693317
7,1,0,1,0,1,0,0,0,0,0,1,0,nnClassifier,tanh,None,21.0,None,None,adaptive,None,None,None,None,9.0,None,adam,None,0.5995115995115995,ok,64.6414312380366
8,1,0,0,1,1,1,0,0,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,82,log2,13,11,None,None,None,None,0.8815628815628815,ok,65.48982317582704
9,0,1,0,0,1,0,0,1,0,0,1,0,nnClassifier,identity,None,28.0,None,None,constant,None,None,None,None,10.0,None,sgd,None,0.5958485958485958,ok,66.64151863288134
10,1,1,1,1,1,0,0,1,1,0,1,0,kneighborsClassifier,None,auto,None,None,22.0,None,None,None,None,None,None,4.0,None,uniform,0.7472527472527473,ok,66.69901587604545
11,0,1,0,0,0,0,0,0,1,0,0,0,kneighborsClassifier,None,auto,None,None,33.0,None,None,None,None,None,None,6.0,None,uniform,0.6971916971916972,ok,66.74830167088658
12,1,0,0,0,0,0,1,0,0,0,0,1,kneighborsClassifier,None,auto,None,None,8.0,None,None,None,None,None,None,3.0,None,distance,0.7155067155067155,ok,66.78171126102097
13,1,1,0,1,1,0,0,1,1,0,1,1,kneighborsClassifier,None,auto,None,None,7.0,None,None,None,None,None,None,6.0,None,uniform,0.8046398046398047,ok,66.84097851393744
14,1,1,1,0,1,0,1,0,0,1,1,0,randomForestClassifier,None,None,None,gini,None,None,5,sqrt,8,20,None,None,None,None,0.8864468864468864,ok,67.44938010186888
15,1,1,0,0,1,0,1,0,0,0,0,0,kneighborsClassifier,None,auto,None,None,2.0,None,None,None,None,None,None,5.0,None,distance,0.8302808302808303,ok,67.48887208802626
16,0,0,1,1,1,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,64,auto,19,39,None,None,None,None,0.8962148962148963,ok,68.5360870170407
17,1,1,0,1,0,1,1,1,0,0,1,0,kneighborsClassifier,None,ball_tree,None,None,30.0,None,None,None,None,None,None,4.0,None,uniform,0.7338217338217338,ok,68.67522030393593
18,1,0,0,0,1,0,1,0,0,0,0,0,nnClassifier,identity,None,12.0,None,None,constant,None,None,None,None,7.0,None,lbfgs,None,0.5995115995115995,ok,68.80310487584211
