activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,32,gini,1,1,1,19,constant,40,auto,14,5,nnClassifier,4,2,adam,distance,0.9432933478735005,202.72235361882485
relu,auto,32,gini,1,1,1,18,constant,41,auto,13,26,nnClassifier,4,1,adam,distance,0.9432933478735005,202.72238721884787
relu,auto,18,gini,1,1,1,20,constant,42,auto,16,20,nnClassifier,4,2,adam,distance,0.9432933478735005,202.72241887892596
relu,auto,28,gini,1,1,1,31,constant,43,auto,13,2,nnClassifier,9,7,adam,distance,0.9247546346782988,202.7224496579729
relu,auto,18,gini,1,1,1,24,constant,85,auto,13,25,nnClassifier,4,1,adam,distance,0.9389312977099237,202.72248068801127
relu,auto,28,gini,1,1,1,24,constant,40,auto,15,4,nnClassifier,4,5,adam,distance,0.9345692475463467,202.72251141793095
relu,auto,32,gini,1,1,1,24,constant,80,auto,14,24,nnClassifier,3,1,adam,distance,0.9432933478735005,202.72254221793264
relu,auto,16,gini,1,1,1,20,constant,14,auto,12,24,nnClassifier,6,1,adam,distance,0.9432933478735005,202.72257293690927
relu,auto,11,gini,1,1,1,19,constant,28,auto,15,8,nnClassifier,4,7,adam,distance,0.9432933478735005,202.72260373691097
relu,auto,23,gini,1,1,1,17,constant,39,auto,16,21,nnClassifier,2,2,adam,distance,0.9432933478735005,202.72263429686427
relu,auto,32,gini,1,1,1,10,constant,61,auto,8,11,nnClassifier,6,2,adam,distance,0.9389312977099237,202.72266476694494
relu,auto,23,gini,1,1,1,26,constant,90,auto,15,33,nnClassifier,5,4,adam,distance,0.9432933478735005,202.72269511595368
relu,auto,24,gini,1,1,1,14,constant,18,auto,14,6,nnClassifier,7,2,adam,distance,0.9432933478735005,202.72272545588203
relu,auto,19,gini,1,1,1,18,constant,41,auto,14,17,nnClassifier,4,1,adam,distance,0.9389312977099237,202.72275584586896
relu,auto,32,gini,1,1,1,19,constant,59,auto,14,21,nnClassifier,3,2,adam,distance,0.9432933478735005,202.7227864258457
relu,auto,21,gini,1,1,1,17,constant,42,auto,15,12,nnClassifier,4,2,adam,distance,0.9389312977099237,202.7228167450521
relu,auto,32,gini,1,1,1,19,constant,52,auto,12,22,nnClassifier,6,2,adam,distance,0.9432933478735005,202.72284726495855
relu,auto,17,gini,1,1,1,29,constant,35,auto,14,16,nnClassifier,4,3,adam,distance,0.9323882224645583,202.72287777485326
relu,auto,25,gini,1,1,1,18,constant,80,auto,11,31,nnClassifier,3,8,adam,distance,0.9432933478735005,202.7229083450511
relu,auto,23,gini,1,1,1,31,constant,17,auto,7,23,nnClassifier,8,7,adam,distance,0.9302071973827699,696.0147472769022
relu,auto,32,gini,1,1,1,19,constant,40,auto,14,5,nnClassifier,4,2,adam,distance,0.935659760087241,696.0147976269946
relu,auto,32,gini,1,1,1,22,constant,45,auto,15,22,nnClassifier,4,1,adam,distance,0.935659760087241,696.0148307569325
relu,auto,22,gini,1,1,1,19,constant,38,auto,14,16,nnClassifier,5,2,adam,distance,0.9236641221374046,696.0148629660252
relu,auto,31,gini,1,1,1,27,constant,41,auto,14,2,nnClassifier,5,6,adam,distance,0.9280261723009815,696.0148949059658
relu,auto,22,gini,1,1,1,20,constant,81,auto,14,21,nnClassifier,4,5,adam,distance,0.9236641221374046,696.0149266158696
relu,auto,24,gini,1,1,1,25,constant,36,auto,15,8,nnClassifier,7,1,adam,distance,0.9291166848418757,696.0149588559289
relu,auto,32,gini,1,1,1,20,constant,76,auto,15,21,nnClassifier,5,4,adam,distance,0.9345692475463467,696.0149902249686
relu,auto,20,gini,1,1,1,16,constant,18,auto,15,20,nnClassifier,2,3,adam,distance,0.9378407851690295,696.0150314050261
relu,auto,15,gini,1,1,1,20,constant,24,auto,11,5,nnClassifier,4,3,adam,distance,0.9389312977099237,696.0150629549753
relu,auto,27,gini,1,1,1,21,constant,41,auto,13,18,nnClassifier,6,2,adam,distance,0.9302071973827699,696.0150944639463
relu,auto,28,gini,1,1,1,12,constant,57,auto,12,14,nnClassifier,5,2,adam,distance,0.9367502726281353,696.0151259340346
relu,auto,27,gini,1,1,1,22,constant,86,auto,16,29,nnClassifier,9,4,adam,distance,0.9247546346782988,696.0151573838666
relu,auto,28,gini,1,1,1,15,constant,16,auto,14,5,nnClassifier,3,1,adam,distance,0.9280261723009815,696.0151887140237
relu,auto,23,gini,1,1,1,22,constant,45,auto,10,21,nnClassifier,8,5,adam,distance,0.9291166848418757,696.0152200530283
relu,auto,32,gini,1,1,1,19,constant,55,auto,15,17,nnClassifier,4,2,adam,distance,0.9345692475463467,696.0152513829526
relu,auto,25,gini,1,1,1,13,constant,43,auto,11,8,nnClassifier,4,6,adam,distance,0.9378407851690295,696.0152826828416
relu,auto,28,gini,1,1,1,21,constant,48,auto,11,26,nnClassifier,2,2,adam,distance,0.9367502726281353,696.0153138719033
relu,auto,21,gini,1,1,1,25,constant,36,auto,14,12,nnClassifier,3,1,adam,distance,0.9367502726281353,696.0153453620151
relu,auto,21,gini,1,1,1,16,constant,84,auto,14,27,nnClassifier,4,4,adam,distance,0.9312977099236641,696.0153768318705
relu,auto,27,gini,1,1,1,35,constant,21,auto,11,19,nnClassifier,10,3,adam,distance,0.9291166848418757,1173.1635752399452
relu,auto,32,gini,1,1,1,19,constant,40,auto,14,5,nnClassifier,4,2,adam,distance,0.935659760087241,1173.1636322189588
relu,auto,32,gini,1,1,1,19,constant,44,auto,14,18,nnClassifier,4,2,adam,distance,0.935659760087241,1173.1636657188646
relu,auto,25,gini,1,1,1,20,constant,42,auto,15,12,nnClassifier,4,4,adam,distance,0.9389312977099237,1173.1636975989677
relu,auto,27,gini,1,1,1,29,constant,44,auto,14,3,nnClassifier,9,2,adam,distance,0.9389312977099237,1173.1637292578816
relu,auto,23,gini,1,1,1,24,constant,77,auto,12,17,nnClassifier,3,4,adam,distance,0.9312977099236641,1173.1637606678996
relu,auto,24,gini,1,1,1,25,constant,34,auto,19,7,nnClassifier,7,1,adam,distance,0.9280261723009815,1173.1637919279747
relu,auto,31,gini,1,1,1,19,constant,72,auto,15,17,nnClassifier,8,4,adam,distance,0.9378407851690295,1173.1638387870044
relu,auto,24,gini,1,1,1,20,constant,22,auto,11,22,nnClassifier,3,3,adam,distance,0.9367502726281353,1173.1638707369566
relu,auto,19,gini,1,1,1,20,constant,28,auto,9,7,nnClassifier,4,6,adam,distance,0.9236641221374046,1173.1639024168253
relu,auto,25,gini,1,1,1,21,constant,38,auto,10,14,nnClassifier,5,4,adam,distance,0.9378407851690295,1173.163933946984
relu,auto,24,gini,1,1,1,8,constant,61,auto,14,15,nnClassifier,3,2,adam,distance,0.9302071973827699,1173.163965415908
relu,auto,23,gini,1,1,1,26,constant,82,auto,13,33,nnClassifier,5,3,adam,distance,0.9269356597600873,1173.163997265976
relu,auto,24,gini,1,1,1,19,constant,20,auto,14,8,nnClassifier,7,5,adam,distance,0.9367502726281353,1173.164043685887
relu,auto,19,gini,1,1,1,23,constant,46,auto,8,17,nnClassifier,9,1,adam,distance,0.9291166848418757,1173.1640754658729
relu,auto,29,gini,1,1,1,20,constant,51,auto,15,13,nnClassifier,5,2,adam,distance,0.935659760087241,1173.1641067049932
relu,auto,29,gini,1,1,1,11,constant,40,auto,12,7,nnClassifier,4,9,adam,distance,0.9334787350054525,1173.1641383548267
relu,auto,29,gini,1,1,1,23,constant,52,auto,7,22,nnClassifier,4,2,adam,distance,0.9345692475463467,1173.1641696349252
relu,auto,25,gini,1,1,1,21,constant,40,auto,14,13,nnClassifier,3,5,adam,distance,0.935659760087241,1173.1642007438932
relu,auto,20,gini,1,1,1,20,constant,80,auto,15,24,nnClassifier,4,1,adam,distance,0.9378407851690295,1173.164231864037
relu,auto,26,gini,1,1,1,31,constant,20,auto,14,23,nnClassifier,6,7,adam,distance,0.935659760087241,1649.949332669843
relu,auto,32,gini,1,1,1,19,constant,40,auto,14,5,nnClassifier,4,2,adam,distance,0.935659760087241,1649.9493876998313
relu,auto,32,gini,1,1,1,18,constant,45,auto,13,16,nnClassifier,4,2,adam,distance,0.935659760087241,1649.9494212500285
relu,auto,21,gini,1,1,1,19,constant,43,auto,18,8,nnClassifier,4,2,adam,distance,0.9334787350054525,1649.9494535389822
relu,auto,24,gini,1,1,1,25,constant,40,auto,13,4,nnClassifier,5,6,adam,distance,0.9269356597600873,1649.9494855988305
relu,auto,25,gini,1,1,1,28,constant,73,auto,12,21,nnClassifier,4,1,adam,distance,0.9345692475463467,1649.9495170088485
relu,auto,25,gini,1,1,1,24,constant,37,auto,15,6,nnClassifier,8,4,adam,distance,0.9280261723009815,1649.9495482479688
relu,auto,30,gini,1,1,1,23,constant,68,auto,14,13,nnClassifier,6,1,adam,distance,0.9269356597600873,1649.9495791879017
relu,auto,20,gini,1,1,1,19,constant,19,auto,15,18,nnClassifier,5,1,adam,distance,0.9302071973827699,1649.9496102479752
relu,auto,23,gini,1,1,1,18,constant,32,auto,13,4,nnClassifier,4,2,adam,distance,0.9291166848418757,1649.9496411080472
relu,auto,29,gini,1,1,1,20,constant,40,auto,14,10,nnClassifier,5,1,adam,distance,0.9367502726281353,1649.949671786977
relu,auto,28,gini,1,1,1,12,constant,58,auto,10,11,nnClassifier,5,2,adam,distance,0.9302071973827699,1649.9497025469318
relu,auto,23,gini,1,1,1,28,constant,78,auto,16,37,nnClassifier,5,2,adam,distance,0.9247546346782988,1649.949733256828
relu,auto,24,gini,1,1,1,21,constant,24,auto,14,8,nnClassifier,6,5,adam,distance,0.9280261723009815,1649.9497643769719
relu,auto,17,gini,1,1,1,20,constant,42,auto,11,21,nnClassifier,9,4,adam,distance,0.9280261723009815,1649.9497953059617
relu,auto,29,gini,1,1,1,19,constant,55,auto,14,17,nnClassifier,5,2,adam,distance,0.9345692475463467,1649.94982608594
relu,auto,30,gini,1,1,1,13,constant,41,auto,14,10,nnClassifier,4,5,adam,distance,0.9291166848418757,1649.949856985826
relu,auto,31,gini,1,1,1,19,constant,48,auto,11,18,nnClassifier,5,2,adam,distance,0.9291166848418757,1649.9498878959566
relu,auto,28,gini,1,1,1,25,constant,36,auto,14,9,nnClassifier,3,4,adam,distance,0.9312977099236641,1649.9499187848996
relu,auto,24,gini,1,1,1,16,constant,76,auto,11,20,nnClassifier,3,5,adam,distance,0.9280261723009815,1649.9499493848998
