activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,auto,16,gini,1,1,0,13,adaptive,37,sqrt,15,16,nnClassifier,7,9,lbfgs,distance,0.9531079607415486
identity,ball_tree,18,gini,1,1,1,36,adaptive,57,auto,12,5,randomForestClassifier,9,9,sgd,distance,0.9345692475463467
logistic,brute,23,entropy,1,0,0,18,constant,8,log2,10,38,randomForestClassifier,3,7,adam,uniform,0.9345692475463467
logistic,auto,9,gini,1,0,1,11,invscaling,17,sqrt,2,3,randomForestClassifier,9,8,sgd,uniform,0.9345692475463467
relu,brute,25,entropy,0,1,0,17,constant,80,auto,14,27,randomForestClassifier,9,5,lbfgs,uniform,0.9345692475463467
identity,kd_tree,30,gini,1,0,1,15,adaptive,2,log2,4,7,nnClassifier,1,7,adam,distance,0.9465648854961832
relu,auto,32,gini,0,0,1,33,adaptive,76,auto,20,24,kneighborsClassifier,3,6,sgd,distance,0.9171210468920392
relu,auto,27,gini,1,0,0,21,constant,80,log2,10,3,nnClassifier,2,7,adam,uniform,0.9531079607415486
tanh,brute,28,gini,0,1,1,25,adaptive,74,log2,18,32,kneighborsClassifier,7,8,adam,uniform,0.9345692475463467
logistic,auto,16,gini,0,0,0,35,invscaling,15,sqrt,2,34,kneighborsClassifier,4,8,lbfgs,distance,0
relu,kd_tree,32,entropy,1,0,1,25,constant,43,auto,6,10,randomForestClassifier,8,5,sgd,uniform,0.9345692475463467
tanh,ball_tree,25,entropy,1,1,0,21,constant,59,auto,19,32,kneighborsClassifier,3,9,sgd,distance,0.9334787350054525
logistic,auto,23,gini,1,1,1,32,constant,72,auto,10,26,randomForestClassifier,10,4,lbfgs,uniform,0.9345692475463467
logistic,brute,8,entropy,1,1,1,29,invscaling,25,sqrt,15,21,kneighborsClassifier,3,9,sgd,distance,0.9334787350054525
relu,kd_tree,23,entropy,0,0,1,26,constant,28,sqrt,20,6,kneighborsClassifier,9,9,adam,uniform,0.9334787350054525
tanh,ball_tree,18,gini,0,1,0,27,adaptive,77,sqrt,13,31,nnClassifier,4,10,lbfgs,distance,0.9531079607415486
relu,ball_tree,15,entropy,1,1,0,27,adaptive,21,sqrt,16,24,kneighborsClassifier,9,5,adam,uniform,0.9345692475463467
tanh,kd_tree,9,entropy,1,1,1,5,adaptive,70,log2,14,18,kneighborsClassifier,4,4,sgd,distance,0.9247546346782988
tanh,kd_tree,29,entropy,1,0,0,17,constant,6,log2,5,4,kneighborsClassifier,10,9,lbfgs,distance,0.9345692475463467
logistic,ball_tree,17,entropy,0,0,0,10,constant,80,log2,5,40,nnClassifier,1,4,adam,uniform,0
logistic,auto,31,entropy,0,1,0,27,adaptive,40,log2,17,17,nnClassifier,6,6,adam,uniform,0.9531079607415486
tanh,auto,29,gini,1,0,0,25,adaptive,3,log2,14,32,kneighborsClassifier,1,6,adam,uniform,0.9345692475463467
tanh,kd_tree,26,gini,1,1,0,35,adaptive,90,log2,17,3,kneighborsClassifier,4,3,lbfgs,distance,0.9171210468920392
identity,auto,9,entropy,0,0,1,14,invscaling,48,log2,2,31,kneighborsClassifier,9,5,sgd,uniform,0.9345692475463467
logistic,auto,31,entropy,1,1,0,23,invscaling,9,log2,13,32,kneighborsClassifier,6,3,adam,uniform,0.9334787350054525
relu,ball_tree,27,entropy,0,0,0,4,adaptive,28,sqrt,3,22,randomForestClassifier,5,2,sgd,uniform,0
identity,ball_tree,20,entropy,0,0,1,20,adaptive,5,log2,2,21,randomForestClassifier,7,9,sgd,uniform,0.9345692475463467
relu,kd_tree,8,gini,0,0,1,4,constant,100,log2,11,3,kneighborsClassifier,4,3,sgd,distance,0.910577971646674
relu,ball_tree,25,entropy,0,0,1,33,adaptive,6,log2,6,17,randomForestClassifier,2,4,sgd,distance,0.9345692475463467
identity,brute,25,gini,0,0,1,23,constant,100,auto,2,32,kneighborsClassifier,3,9,sgd,uniform,0.9334787350054525
tanh,ball_tree,27,gini,1,0,1,38,constant,47,auto,8,29,nnClassifier,10,10,sgd,distance,0.95092693565976
relu,brute,15,entropy,1,1,1,7,invscaling,43,log2,2,2,randomForestClassifier,7,8,sgd,uniform,0.9345692475463467
relu,auto,20,entropy,0,1,0,8,constant,49,log2,18,14,nnClassifier,4,4,lbfgs,distance,0.9531079607415486
tanh,brute,8,gini,1,0,1,18,constant,45,auto,9,34,kneighborsClassifier,8,8,adam,distance,0.9291166848418757
logistic,ball_tree,12,entropy,1,1,1,33,adaptive,34,sqrt,2,13,randomForestClassifier,9,2,adam,distance,0.9345692475463467
tanh,brute,9,entropy,0,0,1,14,invscaling,20,log2,5,25,nnClassifier,9,7,sgd,uniform,0.945474372955289
relu,auto,11,gini,1,1,1,16,constant,40,sqrt,5,18,nnClassifier,4,7,adam,distance,0.9498364231188658
tanh,kd_tree,10,gini,1,0,0,13,invscaling,87,auto,14,32,nnClassifier,7,1,adam,uniform,0.9531079607415486
tanh,kd_tree,28,gini,0,0,0,36,adaptive,59,auto,10,19,nnClassifier,3,7,adam,distance,0
logistic,ball_tree,8,gini,0,0,0,17,invscaling,17,auto,11,24,nnClassifier,7,2,adam,distance,0
relu,kd_tree,13,gini,1,1,1,37,invscaling,26,sqrt,15,13,kneighborsClassifier,5,4,sgd,uniform,0.9345692475463467
relu,auto,27,gini,1,1,0,7,invscaling,68,auto,4,39,randomForestClassifier,6,2,lbfgs,uniform,0.9345692475463467
identity,ball_tree,14,entropy,0,0,0,39,adaptive,26,sqrt,14,18,randomForestClassifier,9,5,sgd,uniform,0
logistic,auto,29,gini,0,0,0,40,constant,79,sqrt,17,25,nnClassifier,1,5,sgd,distance,0
relu,kd_tree,8,gini,1,0,0,28,adaptive,73,auto,14,30,nnClassifier,9,8,lbfgs,uniform,0.9531079607415486
tanh,ball_tree,18,gini,0,0,1,36,invscaling,94,sqrt,20,38,nnClassifier,1,3,adam,uniform,0.9531079607415486
relu,ball_tree,13,gini,0,0,0,14,invscaling,92,sqrt,3,36,kneighborsClassifier,10,3,adam,uniform,0
relu,brute,18,gini,0,1,0,22,invscaling,15,log2,4,6,nnClassifier,3,4,adam,uniform,0.9531079607415486
tanh,brute,18,gini,0,0,0,34,invscaling,53,sqrt,4,9,nnClassifier,7,10,sgd,uniform,0
identity,kd_tree,18,gini,1,0,1,3,invscaling,29,auto,20,12,nnClassifier,2,7,adam,distance,0.9389312977099237
tanh,kd_tree,17,entropy,1,0,1,28,invscaling,38,log2,20,37,randomForestClassifier,3,8,sgd,uniform,0.9345692475463467
tanh,kd_tree,26,gini,0,0,1,14,invscaling,63,log2,5,3,randomForestClassifier,7,9,adam,distance,0.935659760087241
logistic,ball_tree,26,gini,0,0,0,3,adaptive,82,auto,18,37,nnClassifier,9,5,sgd,distance,0
tanh,brute,10,gini,1,1,1,40,constant,81,sqrt,18,29,kneighborsClassifier,9,8,adam,distance,0.9334787350054525
logistic,kd_tree,22,entropy,0,1,1,3,invscaling,37,auto,17,3,randomForestClassifier,7,9,adam,distance,0.9345692475463467
tanh,kd_tree,13,entropy,0,1,1,24,adaptive,86,auto,16,4,nnClassifier,7,2,adam,uniform,0.9531079607415486
tanh,brute,29,gini,0,0,1,29,constant,11,auto,3,17,nnClassifier,1,9,lbfgs,uniform,0.95092693565976
relu,ball_tree,30,entropy,1,0,0,21,constant,8,log2,11,23,nnClassifier,2,10,lbfgs,uniform,0.9531079607415486
tanh,auto,28,gini,0,0,0,2,adaptive,57,log2,18,36,nnClassifier,8,1,lbfgs,uniform,0
identity,auto,25,gini,0,0,1,20,invscaling,93,log2,10,30,nnClassifier,4,10,sgd,distance,0.9520174482006543
relu,brute,12,entropy,0,1,0,29,adaptive,14,log2,3,24,kneighborsClassifier,2,7,lbfgs,distance,0.9345692475463467
identity,kd_tree,12,gini,1,0,0,19,constant,99,log2,7,23,kneighborsClassifier,10,1,lbfgs,distance,0.8920392584514721
tanh,ball_tree,22,gini,0,0,1,11,invscaling,31,log2,3,33,nnClassifier,5,7,sgd,distance,0.9531079607415486
relu,ball_tree,23,gini,0,0,1,11,adaptive,45,log2,12,25,randomForestClassifier,6,3,adam,uniform,0.9345692475463467
logistic,auto,24,gini,0,0,1,18,adaptive,86,sqrt,7,12,randomForestClassifier,5,5,adam,uniform,0.9345692475463467
tanh,kd_tree,30,entropy,1,0,1,19,constant,38,auto,14,36,kneighborsClassifier,8,1,sgd,uniform,0.916030534351145
relu,kd_tree,16,entropy,0,1,1,35,constant,29,sqrt,18,16,randomForestClassifier,7,8,lbfgs,uniform,0.9345692475463467
identity,brute,9,entropy,1,0,1,23,constant,72,sqrt,7,39,kneighborsClassifier,6,1,adam,uniform,0.916030534351145
identity,ball_tree,25,gini,0,1,0,28,constant,69,sqrt,16,37,randomForestClassifier,7,2,lbfgs,distance,0.9345692475463467
tanh,brute,25,entropy,0,1,0,7,invscaling,70,sqrt,7,15,randomForestClassifier,7,1,sgd,uniform,0.9345692475463467
logistic,brute,8,gini,1,1,1,39,invscaling,70,auto,8,7,randomForestClassifier,4,4,lbfgs,uniform,0.9345692475463467
logistic,auto,19,gini,1,0,1,7,invscaling,20,sqrt,2,12,randomForestClassifier,10,6,lbfgs,distance,0.935659760087241
logistic,auto,10,gini,1,1,0,14,constant,60,auto,6,13,kneighborsClassifier,5,3,sgd,distance,0.9171210468920392
identity,ball_tree,19,gini,1,0,1,22,invscaling,66,auto,18,40,nnClassifier,8,5,adam,uniform,0.9389312977099237
identity,brute,15,entropy,0,1,0,37,adaptive,54,log2,3,10,kneighborsClassifier,4,3,lbfgs,uniform,0.9345692475463467
logistic,ball_tree,21,entropy,1,0,1,35,constant,27,sqrt,20,14,randomForestClassifier,6,1,lbfgs,distance,0.9345692475463467
