activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
tanh,brute,11,entropy,1,1,1,1,0,1,1,1,7,constant,43,auto,13,30,randomForestClassifier,10,1,sgd,distance,0.796092796092796
logistic,kd_tree,14,entropy,0,1,0,0,1,1,0,0,7,invscaling,81,sqrt,16,17,kneighborsClassifier,10,8,adam,distance,0.9230769230769231
relu,brute,27,gini,0,1,1,0,0,0,1,1,20,invscaling,71,log2,9,6,nnClassifier,1,2,lbfgs,distance,0.57997557997558
logistic,ball_tree,21,entropy,0,1,1,1,0,0,0,1,9,adaptive,67,auto,9,39,kneighborsClassifier,7,8,sgd,distance,0.5299145299145299
relu,kd_tree,21,entropy,1,0,1,0,0,0,0,1,11,adaptive,73,log2,15,34,nnClassifier,9,7,lbfgs,uniform,0.5482295482295483
relu,ball_tree,29,entropy,1,1,0,1,0,1,0,0,21,invscaling,16,sqrt,12,17,kneighborsClassifier,1,5,sgd,distance,0.7545787545787546
identity,auto,31,entropy,0,0,1,0,1,0,0,1,23,constant,40,log2,16,35,kneighborsClassifier,1,7,adam,uniform,0.7423687423687424
logistic,kd_tree,13,entropy,0,0,1,1,1,1,1,0,23,adaptive,44,auto,12,24,kneighborsClassifier,8,9,adam,distance,0.9377289377289377
logistic,kd_tree,14,gini,0,0,0,1,0,1,0,0,28,constant,25,log2,8,34,randomForestClassifier,4,10,adam,distance,0.7851037851037851
tanh,ball_tree,24,gini,1,1,1,0,0,0,0,1,7,constant,56,auto,16,26,nnClassifier,7,7,sgd,distance,0.5494505494505495
identity,brute,17,entropy,0,1,0,1,1,0,0,0,16,adaptive,29,sqrt,4,2,kneighborsClassifier,7,8,adam,uniform,0.7374847374847375
tanh,auto,31,entropy,1,0,0,0,0,0,0,0,27,invscaling,25,sqrt,18,35,randomForestClassifier,10,10,adam,uniform,0.5531135531135531
logistic,brute,24,entropy,0,1,1,0,0,0,1,1,37,adaptive,27,auto,2,10,kneighborsClassifier,6,5,sgd,uniform,0.5567765567765568
identity,auto,24,gini,0,1,0,0,0,1,1,1,20,adaptive,24,log2,3,6,nnClassifier,6,7,lbfgs,uniform,0.5262515262515263
identity,kd_tree,10,entropy,1,0,1,0,0,1,1,0,32,adaptive,48,auto,12,10,randomForestClassifier,3,9,adam,distance,0.7851037851037851
tanh,brute,16,entropy,0,0,1,0,1,1,0,1,8,adaptive,31,log2,9,9,randomForestClassifier,9,3,sgd,uniform,0.9377289377289377
relu,auto,13,gini,0,1,0,0,1,1,0,1,35,constant,64,sqrt,2,37,nnClassifier,4,3,adam,distance,0.5372405372405372
identity,auto,19,gini,0,0,0,0,1,1,0,1,10,invscaling,46,log2,18,40,kneighborsClassifier,1,4,adam,uniform,0.9206349206349206
relu,kd_tree,28,entropy,0,1,1,0,0,0,0,1,38,adaptive,74,log2,16,23,kneighborsClassifier,2,4,lbfgs,distance,0.5213675213675214
identity,brute,27,gini,0,1,0,0,0,0,0,1,19,constant,38,auto,2,12,nnClassifier,10,9,adam,distance,0.57997557997558
logistic,auto,13,gini,0,0,1,1,1,1,1,1,8,constant,68,log2,15,37,nnClassifier,7,9,sgd,uniform,0.5457875457875457
relu,kd_tree,16,entropy,0,1,0,0,1,1,1,0,19,adaptive,72,auto,18,2,nnClassifier,7,8,sgd,uniform,0.5347985347985348
tanh,kd_tree,30,entropy,0,1,0,0,1,1,1,1,16,constant,77,log2,19,16,nnClassifier,8,3,lbfgs,distance,0.5445665445665445
identity,kd_tree,11,gini,0,1,0,0,1,0,1,1,7,adaptive,69,log2,13,8,kneighborsClassifier,2,1,adam,distance,0.6349206349206349
tanh,brute,22,entropy,0,1,0,1,0,0,0,1,23,invscaling,5,sqrt,9,14,kneighborsClassifier,10,2,adam,uniform,0.47496947496947495
relu,ball_tree,8,entropy,0,1,1,0,1,1,0,1,15,constant,35,log2,4,6,kneighborsClassifier,4,9,lbfgs,distance,0.9365079365079365
relu,auto,29,gini,1,1,0,1,0,0,0,0,4,invscaling,61,log2,3,3,kneighborsClassifier,1,1,adam,uniform,0.5201465201465202
identity,kd_tree,27,entropy,0,0,0,0,0,1,1,0,28,adaptive,82,log2,20,7,nnClassifier,4,3,sgd,uniform,0.5286935286935287
relu,auto,25,entropy,0,0,1,0,0,0,1,1,29,invscaling,52,sqrt,20,23,randomForestClassifier,10,3,sgd,distance,0.5763125763125763
logistic,kd_tree,29,gini,1,0,1,1,1,1,1,0,20,invscaling,5,auto,11,37,nnClassifier,2,8,lbfgs,uniform,0.5286935286935287
identity,ball_tree,29,entropy,0,1,0,1,1,1,1,1,36,invscaling,96,sqrt,16,27,kneighborsClassifier,3,9,sgd,uniform,0.9267399267399268
tanh,ball_tree,15,entropy,0,0,1,0,0,0,1,0,39,constant,83,auto,6,9,randomForestClassifier,8,8,adam,distance,0.5482295482295483
relu,brute,14,entropy,1,0,0,1,0,1,1,1,5,adaptive,68,sqrt,14,35,kneighborsClassifier,3,10,adam,uniform,0.7704517704517705
logistic,ball_tree,11,gini,0,0,0,0,1,0,0,0,3,constant,56,sqrt,5,23,nnClassifier,7,10,sgd,distance,0.5445665445665445
tanh,kd_tree,30,gini,0,1,1,0,0,1,1,0,21,adaptive,47,log2,6,39,kneighborsClassifier,9,10,adam,uniform,0.7606837606837606
relu,kd_tree,24,gini,1,1,1,0,1,1,0,1,35,adaptive,86,sqrt,8,4,kneighborsClassifier,8,9,lbfgs,distance,0.9340659340659341
relu,kd_tree,9,entropy,1,0,0,1,1,0,0,0,16,adaptive,46,sqrt,13,16,kneighborsClassifier,4,3,sgd,distance,0.6862026862026862
relu,auto,26,gini,0,1,1,0,0,0,0,0,16,invscaling,43,sqrt,8,24,kneighborsClassifier,3,4,adam,uniform,0.49206349206349204
identity,auto,23,entropy,1,0,0,0,1,1,1,1,11,invscaling,10,log2,11,14,nnClassifier,9,10,sgd,distance,0.5433455433455433
relu,kd_tree,19,entropy,0,0,0,0,1,0,0,1,39,invscaling,65,auto,7,32,nnClassifier,3,6,lbfgs,uniform,0.5421245421245421
logistic,ball_tree,8,gini,1,0,0,0,1,1,0,1,2,adaptive,19,log2,14,12,kneighborsClassifier,3,2,adam,uniform,0.8998778998778999
relu,kd_tree,17,gini,0,1,1,1,1,1,1,1,4,constant,61,auto,13,26,kneighborsClassifier,3,4,adam,distance,0.9291819291819292
tanh,brute,18,entropy,1,1,0,0,1,1,1,1,13,adaptive,42,sqrt,2,34,randomForestClassifier,7,1,sgd,distance,0.9291819291819292
identity,ball_tree,24,entropy,0,1,1,1,1,1,0,0,18,adaptive,4,log2,10,9,randomForestClassifier,8,6,lbfgs,uniform,0.9096459096459096
identity,ball_tree,20,entropy,1,0,0,0,1,0,0,1,34,adaptive,10,log2,17,4,nnClassifier,8,10,lbfgs,distance,0.536019536019536
logistic,kd_tree,16,entropy,0,1,1,0,0,1,0,1,27,invscaling,15,auto,14,30,kneighborsClassifier,8,6,adam,distance,0.7411477411477412
tanh,auto,28,entropy,0,1,0,1,0,0,1,0,22,adaptive,78,auto,5,21,randomForestClassifier,9,6,lbfgs,distance,0.57997557997558
logistic,kd_tree,8,gini,1,1,0,0,0,0,0,1,18,constant,39,sqrt,9,8,nnClassifier,10,9,sgd,distance,0.57997557997558
relu,auto,30,entropy,1,0,1,0,1,1,1,1,24,constant,78,log2,3,24,nnClassifier,6,4,sgd,uniform,0.5409035409035409
logistic,kd_tree,32,gini,1,0,1,1,1,1,0,1,34,adaptive,25,auto,6,37,randomForestClassifier,8,2,lbfgs,uniform,0.9377289377289377
logistic,ball_tree,26,entropy,1,0,0,0,1,1,1,1,15,constant,99,sqrt,2,29,randomForestClassifier,8,1,lbfgs,distance,0.9316239316239316
identity,brute,30,entropy,0,1,0,1,1,0,0,0,38,invscaling,84,log2,8,5,nnClassifier,3,4,sgd,distance,0.5262515262515263
relu,ball_tree,20,entropy,1,1,0,1,1,1,0,0,12,constant,92,auto,12,37,kneighborsClassifier,1,9,adam,uniform,0.9377289377289377
relu,brute,19,gini,1,1,0,0,1,1,1,0,20,constant,20,log2,13,29,kneighborsClassifier,3,3,adam,distance,0.9230769230769231
identity,brute,22,entropy,1,1,0,1,1,1,1,0,37,invscaling,50,log2,14,19,randomForestClassifier,9,4,lbfgs,uniform,0.9328449328449329
logistic,auto,21,entropy,0,1,0,1,1,1,0,1,40,adaptive,37,log2,18,2,randomForestClassifier,5,5,lbfgs,distance,0.9328449328449329
tanh,kd_tree,32,gini,0,1,1,0,0,0,0,0,32,adaptive,21,log2,4,37,randomForestClassifier,10,1,sgd,distance,0.5555555555555556
logistic,brute,29,gini,1,1,1,1,1,0,1,0,8,adaptive,71,auto,18,30,randomForestClassifier,7,5,sgd,distance,0.7631257631257631
tanh,auto,25,gini,0,1,0,1,0,1,0,1,35,adaptive,21,sqrt,15,26,nnClassifier,7,2,lbfgs,distance,0.5421245421245421
tanh,auto,32,gini,0,1,1,0,0,1,1,0,28,invscaling,75,log2,8,14,kneighborsClassifier,9,9,sgd,distance,0.7741147741147741
logistic,kd_tree,8,gini,0,1,1,1,1,0,0,0,4,constant,53,log2,17,27,nnClassifier,9,5,adam,distance,0.5518925518925519
tanh,brute,10,gini,0,0,0,0,0,1,0,1,26,adaptive,98,sqrt,18,10,randomForestClassifier,4,8,adam,uniform,0.7887667887667887
logistic,auto,14,entropy,0,0,1,1,1,1,0,0,40,adaptive,27,log2,3,16,nnClassifier,10,1,sgd,uniform,0.5347985347985348
logistic,kd_tree,20,gini,0,1,0,1,1,1,1,1,21,adaptive,34,auto,13,9,kneighborsClassifier,4,8,lbfgs,uniform,0.9316239316239316
tanh,kd_tree,19,gini,1,0,0,1,1,0,0,0,31,invscaling,11,log2,4,26,kneighborsClassifier,1,4,adam,uniform,0.652014652014652
logistic,ball_tree,26,gini,0,0,0,1,1,0,1,0,35,constant,28,log2,19,6,randomForestClassifier,8,6,sgd,distance,0.7619047619047619
tanh,kd_tree,17,gini,1,1,1,1,0,0,1,0,24,invscaling,30,sqrt,7,13,kneighborsClassifier,1,5,sgd,uniform,0.5433455433455433
identity,kd_tree,22,entropy,1,0,0,1,0,0,1,0,36,constant,50,sqrt,18,31,kneighborsClassifier,10,7,lbfgs,uniform,0.5433455433455433
relu,ball_tree,18,gini,1,0,0,0,1,0,1,0,32,invscaling,20,log2,9,30,nnClassifier,6,6,sgd,uniform,0.5238095238095238
tanh,brute,10,gini,0,1,1,0,1,0,0,1,31,adaptive,63,log2,11,40,randomForestClassifier,8,1,sgd,distance,0.7545787545787546
relu,brute,32,entropy,1,0,1,0,0,0,1,1,34,adaptive,55,auto,8,25,randomForestClassifier,5,4,lbfgs,distance,0.5665445665445665
tanh,ball_tree,25,entropy,1,0,1,0,0,1,1,0,27,invscaling,61,auto,16,39,kneighborsClassifier,3,9,sgd,uniform,0.7802197802197802
tanh,kd_tree,27,entropy,0,1,0,1,0,0,0,0,33,adaptive,98,auto,8,23,kneighborsClassifier,3,4,lbfgs,uniform,0.49206349206349204
identity,auto,19,gini,1,0,0,1,1,1,0,1,29,adaptive,100,sqrt,17,16,nnClassifier,6,8,adam,distance,0.5384615384615384
logistic,auto,21,gini,1,0,1,0,1,0,1,1,8,constant,43,sqrt,2,27,kneighborsClassifier,5,3,lbfgs,distance,0.7106227106227107
relu,kd_tree,19,gini,1,1,1,1,1,1,1,0,37,constant,23,auto,2,29,nnClassifier,7,4,adam,distance,0.5238095238095238
relu,ball_tree,12,entropy,0,0,0,0,0,1,1,1,9,constant,98,auto,10,8,nnClassifier,7,9,adam,distance,0.5384615384615384
logistic,brute,22,entropy,1,0,0,0,1,0,1,0,34,constant,22,sqrt,12,37,randomForestClassifier,7,4,lbfgs,distance,0.7594627594627594
relu,ball_tree,8,entropy,0,1,1,0,1,1,0,0,24,constant,57,log2,15,20,randomForestClassifier,6,7,adam,uniform,0.9316239316239316
tanh,brute,25,gini,1,0,1,1,0,0,1,1,16,adaptive,19,log2,14,31,nnClassifier,2,2,adam,distance,0.5567765567765568
identity,ball_tree,32,gini,1,1,0,0,1,1,1,0,5,invscaling,4,sqrt,13,6,randomForestClassifier,10,4,sgd,uniform,0.9145299145299145
identity,kd_tree,15,entropy,0,0,0,1,0,1,1,1,27,constant,96,auto,20,40,nnClassifier,5,1,adam,uniform,0.5238095238095238
