activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
logistic,kd_tree,23,entropy,1,0,0,0,1,0,0,1,25,adaptive,8,log2,11,5,randomForestClassifier,1,5,adam,distance,0.7301587301587301
identity,auto,15,entropy,1,1,0,1,0,0,0,0,38,constant,56,auto,7,33,nnClassifier,8,10,sgd,uniform,0.6214896214896215
relu,auto,14,entropy,0,0,1,1,1,0,0,0,28,constant,62,sqrt,19,29,randomForestClassifier,8,5,sgd,distance,0.7387057387057387
logistic,auto,28,entropy,1,1,1,1,1,1,0,0,12,invscaling,44,auto,10,29,kneighborsClassifier,9,2,sgd,uniform,0.9108669108669109
tanh,auto,16,entropy,1,1,1,0,0,1,0,0,13,adaptive,94,sqrt,15,28,nnClassifier,6,6,sgd,distance,0.5286935286935287
relu,brute,22,gini,0,0,0,1,0,0,1,1,12,adaptive,54,sqrt,12,25,kneighborsClassifier,4,7,adam,distance,0.5518925518925519
identity,brute,9,entropy,1,1,1,0,1,1,0,0,21,constant,96,auto,10,36,nnClassifier,9,6,sgd,distance,0.5384615384615384
tanh,brute,27,gini,1,0,0,1,0,0,1,1,33,constant,36,log2,4,30,randomForestClassifier,9,8,sgd,distance,0.5494505494505495
relu,auto,28,gini,0,0,0,1,0,1,0,0,28,constant,83,log2,8,19,nnClassifier,2,2,adam,distance,0.5433455433455433
logistic,brute,27,gini,0,1,0,1,1,0,1,0,16,invscaling,96,auto,11,37,randomForestClassifier,1,6,adam,distance,0.7423687423687424
identity,ball_tree,20,gini,1,0,1,1,0,1,0,1,31,constant,10,sqrt,16,35,kneighborsClassifier,8,6,adam,uniform,0.7643467643467643
identity,kd_tree,9,gini,0,1,1,1,0,1,1,0,27,adaptive,64,log2,8,22,kneighborsClassifier,8,5,sgd,distance,0.7716727716727717
logistic,kd_tree,8,entropy,1,0,1,0,1,0,0,0,4,invscaling,87,log2,14,21,nnClassifier,10,10,lbfgs,uniform,0.575091575091575
tanh,ball_tree,10,entropy,0,0,1,0,1,1,0,0,26,invscaling,55,auto,2,8,nnClassifier,4,2,adam,distance,0.5299145299145299
identity,ball_tree,30,gini,1,0,1,0,0,0,1,1,17,invscaling,91,log2,20,19,randomForestClassifier,2,2,lbfgs,uniform,0.5714285714285714
relu,brute,28,entropy,1,1,0,1,0,1,1,0,28,constant,79,log2,20,33,kneighborsClassifier,1,4,lbfgs,uniform,0.7423687423687424
relu,auto,19,gini,1,1,1,0,1,1,0,0,38,invscaling,61,sqrt,14,26,nnClassifier,3,5,lbfgs,distance,0.5347985347985348
logistic,brute,10,entropy,0,1,0,0,0,1,1,1,23,invscaling,40,sqrt,19,4,nnClassifier,3,4,adam,distance,0.5470085470085471
logistic,auto,11,gini,1,0,0,1,0,0,1,0,5,adaptive,13,sqrt,19,7,randomForestClassifier,9,1,adam,distance,0.575091575091575
tanh,brute,10,gini,1,1,1,0,1,1,1,1,20,adaptive,38,auto,20,8,kneighborsClassifier,7,4,lbfgs,distance,0.9316239316239316
identity,auto,21,entropy,1,1,1,1,0,1,0,1,29,invscaling,66,log2,14,36,kneighborsClassifier,4,7,lbfgs,uniform,0.7741147741147741
tanh,ball_tree,20,gini,1,0,1,0,0,1,1,0,12,invscaling,43,log2,17,5,kneighborsClassifier,9,1,lbfgs,distance,0.7155067155067155
identity,auto,9,gini,1,1,0,0,1,0,0,1,4,constant,69,log2,7,13,kneighborsClassifier,4,5,lbfgs,distance,0.6703296703296703
logistic,ball_tree,28,entropy,1,0,1,1,1,0,1,0,12,adaptive,64,sqrt,19,23,randomForestClassifier,2,3,lbfgs,distance,0.7435897435897436
identity,brute,26,gini,1,1,0,0,1,1,1,0,21,invscaling,27,sqrt,12,5,randomForestClassifier,9,1,sgd,uniform,0.938949938949939
identity,brute,26,gini,1,1,1,1,0,1,1,1,28,invscaling,54,log2,19,15,kneighborsClassifier,10,2,lbfgs,distance,0.7374847374847375
logistic,auto,28,gini,0,1,0,0,1,0,0,0,27,adaptive,95,auto,8,19,randomForestClassifier,7,4,lbfgs,uniform,0.7374847374847375
relu,auto,26,entropy,0,0,0,0,0,0,0,1,21,adaptive,63,auto,18,18,randomForestClassifier,6,3,lbfgs,uniform,0.5787545787545788
logistic,ball_tree,30,gini,1,1,0,1,1,1,0,1,10,adaptive,83,sqrt,17,13,randomForestClassifier,9,3,sgd,distance,0.9377289377289377
logistic,ball_tree,28,entropy,0,1,0,1,0,0,0,0,39,constant,27,auto,2,22,nnClassifier,4,3,adam,distance,0.6214896214896215
logistic,ball_tree,21,gini,1,1,0,1,1,1,0,1,11,constant,12,sqrt,9,15,kneighborsClassifier,6,4,adam,distance,0.9206349206349206
tanh,brute,20,entropy,1,1,1,0,0,1,1,1,13,invscaling,56,auto,14,37,nnClassifier,8,10,adam,distance,0.5445665445665445
logistic,ball_tree,12,entropy,0,1,1,0,1,0,0,0,33,invscaling,88,log2,14,34,nnClassifier,6,1,adam,distance,0.5641025641025641
identity,ball_tree,29,gini,1,1,1,1,0,1,0,1,20,adaptive,65,sqrt,12,2,randomForestClassifier,3,5,lbfgs,distance,0.7936507936507936
relu,ball_tree,11,gini,1,1,1,1,0,0,1,0,32,adaptive,43,sqrt,2,16,randomForestClassifier,2,4,sgd,distance,0.5763125763125763
identity,auto,20,gini,1,0,1,0,1,1,0,0,20,invscaling,77,sqrt,19,10,randomForestClassifier,9,6,sgd,distance,0.938949938949939
relu,auto,8,gini,0,0,0,0,0,1,0,1,22,invscaling,96,auto,3,13,nnClassifier,10,9,lbfgs,distance,0.5409035409035409
identity,auto,17,entropy,1,0,1,1,0,1,1,0,6,adaptive,1,sqrt,8,9,nnClassifier,3,6,adam,distance,0.5323565323565324
logistic,kd_tree,25,gini,0,1,1,0,0,0,0,0,34,invscaling,93,log2,17,15,randomForestClassifier,2,3,adam,distance,0.5531135531135531
tanh,ball_tree,23,gini,1,1,0,0,1,1,1,1,33,adaptive,13,log2,19,9,nnClassifier,4,7,adam,distance,0.5372405372405372
logistic,kd_tree,31,entropy,1,1,1,0,1,1,1,1,37,invscaling,80,log2,7,24,kneighborsClassifier,5,10,lbfgs,distance,0.9401709401709402
tanh,kd_tree,21,gini,1,1,1,1,0,1,0,1,27,invscaling,15,log2,18,20,randomForestClassifier,9,8,adam,uniform,0.796092796092796
relu,ball_tree,32,gini,1,1,0,1,0,1,0,0,4,invscaling,31,log2,11,13,kneighborsClassifier,2,7,sgd,uniform,0.78998778998779
tanh,ball_tree,9,entropy,1,1,1,1,0,1,0,1,10,adaptive,31,auto,13,10,kneighborsClassifier,3,7,adam,uniform,0.7741147741147741
tanh,kd_tree,8,entropy,1,1,1,1,1,1,0,1,9,invscaling,90,sqrt,19,16,nnClassifier,9,1,adam,distance,0.5396825396825397
logistic,auto,29,gini,0,0,0,0,0,1,1,0,24,constant,34,log2,12,10,nnClassifier,2,1,lbfgs,distance,0.5384615384615384
tanh,ball_tree,9,gini,1,1,1,0,1,1,1,1,18,adaptive,40,sqrt,15,12,randomForestClassifier,1,10,adam,distance,0.9413919413919414
relu,kd_tree,15,gini,1,1,0,0,1,1,1,0,14,constant,58,auto,6,19,randomForestClassifier,6,10,sgd,distance,0.9377289377289377
relu,auto,28,entropy,1,0,1,0,1,0,1,1,28,invscaling,67,log2,12,33,nnClassifier,1,5,lbfgs,uniform,0.5702075702075702
identity,auto,18,gini,1,1,1,0,0,1,0,1,34,constant,42,log2,8,15,nnClassifier,10,10,sgd,uniform,0.5372405372405372
relu,auto,19,gini,1,1,0,0,0,1,1,1,6,adaptive,84,auto,3,25,kneighborsClassifier,8,7,sgd,distance,0.7924297924297924
identity,brute,12,gini,1,0,1,0,0,1,0,1,26,invscaling,56,log2,19,9,randomForestClassifier,10,5,sgd,distance,0.7973137973137974
identity,ball_tree,24,entropy,1,1,1,1,1,1,0,0,18,constant,49,log2,4,14,kneighborsClassifier,10,10,sgd,distance,0.9291819291819292
identity,kd_tree,26,entropy,1,1,0,1,0,1,0,1,14,invscaling,44,auto,18,34,randomForestClassifier,7,7,sgd,distance,0.7948717948717948
relu,kd_tree,25,entropy,0,0,0,1,1,0,0,1,27,constant,28,auto,3,5,nnClassifier,10,6,adam,uniform,0.5738705738705738
relu,kd_tree,11,entropy,0,1,1,0,1,0,1,1,8,adaptive,36,sqrt,5,13,kneighborsClassifier,2,9,lbfgs,uniform,0.7142857142857143
identity,kd_tree,10,gini,0,0,0,0,0,1,1,0,25,constant,84,auto,17,2,kneighborsClassifier,2,2,sgd,uniform,0.6874236874236874
logistic,kd_tree,32,entropy,1,0,1,1,0,1,0,0,29,invscaling,85,log2,19,32,randomForestClassifier,9,2,lbfgs,distance,0.800976800976801
tanh,ball_tree,27,gini,0,1,1,1,0,0,0,1,40,invscaling,32,auto,19,6,kneighborsClassifier,8,5,adam,uniform,0.5115995115995116
identity,brute,31,gini,0,1,1,0,0,1,1,0,25,invscaling,28,log2,20,35,kneighborsClassifier,3,2,sgd,uniform,0.6984126984126984
tanh,brute,11,entropy,0,0,1,1,0,1,1,0,16,invscaling,81,log2,7,6,kneighborsClassifier,1,3,sgd,uniform,0.7631257631257631
relu,kd_tree,18,entropy,0,1,0,0,0,1,0,1,2,adaptive,67,auto,19,2,nnClassifier,1,5,adam,uniform,0.6214896214896215
identity,kd_tree,9,gini,0,0,1,0,1,1,1,1,34,adaptive,21,auto,10,22,randomForestClassifier,6,8,lbfgs,distance,0.9426129426129426
tanh,brute,27,entropy,1,1,1,1,1,0,1,0,33,invscaling,44,auto,14,8,randomForestClassifier,5,4,sgd,distance,0.7423687423687424
relu,ball_tree,14,gini,0,0,1,0,1,1,0,1,27,invscaling,50,sqrt,10,4,kneighborsClassifier,1,6,adam,distance,0.9365079365079365
identity,brute,17,entropy,1,0,1,1,0,0,0,0,8,adaptive,36,log2,16,31,randomForestClassifier,6,8,adam,distance,0.5702075702075702
relu,brute,20,entropy,0,1,1,1,1,1,0,1,33,constant,43,log2,13,25,kneighborsClassifier,4,9,sgd,uniform,0.9377289377289377
identity,kd_tree,13,gini,0,1,1,1,1,0,1,1,39,adaptive,10,auto,5,7,nnClassifier,8,7,lbfgs,uniform,0.5482295482295483
relu,kd_tree,16,entropy,1,0,1,1,0,1,0,0,19,adaptive,32,auto,2,36,randomForestClassifier,1,3,sgd,uniform,0.7985347985347986
relu,ball_tree,16,entropy,0,1,0,1,1,0,1,0,30,adaptive,40,sqrt,16,12,kneighborsClassifier,6,1,sgd,distance,0.6715506715506715
logistic,brute,26,entropy,0,0,0,0,0,0,1,1,7,adaptive,5,log2,12,5,kneighborsClassifier,4,3,sgd,uniform,0.5286935286935287
relu,auto,28,entropy,0,1,0,1,0,1,1,1,39,invscaling,82,sqrt,13,22,kneighborsClassifier,10,4,sgd,distance,0.7509157509157509
identity,kd_tree,30,entropy,1,1,0,1,0,0,0,1,15,adaptive,31,sqrt,6,5,kneighborsClassifier,7,7,lbfgs,distance,0.5384615384615384
identity,kd_tree,27,entropy,0,1,0,0,0,0,1,0,30,adaptive,21,log2,9,26,nnClassifier,7,5,sgd,distance,0.6141636141636142
tanh,auto,27,gini,1,0,0,0,0,0,0,1,21,invscaling,74,auto,7,18,randomForestClassifier,8,4,sgd,distance,0.5128205128205128
tanh,ball_tree,19,entropy,1,1,1,0,1,1,1,1,4,adaptive,13,auto,3,32,nnClassifier,1,7,lbfgs,distance,0.5421245421245421
