activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,ball_tree,30,entropy,1,0,0,32,invscaling,84,auto,20,29,randomForestClassifier,5,8,lbfgs,uniform,0.9565646594274433
relu,kd_tree,8,gini,0,1,0,17,constant,12,sqrt,4,34,randomForestClassifier,5,5,sgd,uniform,0.9565646594274433
logistic,ball_tree,23,gini,1,0,0,3,constant,45,auto,5,30,randomForestClassifier,4,2,adam,uniform,0.9565646594274433
relu,brute,20,entropy,1,1,0,16,invscaling,92,log2,7,40,randomForestClassifier,10,10,sgd,distance,0.9565646594274433
logistic,kd_tree,30,entropy,0,1,0,20,constant,23,auto,16,8,randomForestClassifier,1,9,lbfgs,distance,0.9565646594274433
relu,brute,29,entropy,0,1,0,11,adaptive,61,sqrt,17,31,randomForestClassifier,8,4,adam,distance,0.9565646594274433
identity,auto,32,gini,1,1,1,38,adaptive,61,sqrt,17,31,randomForestClassifier,8,4,adam,distance,0.9664363277393879
identity,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
logistic,kd_tree,18,gini,0,1,1,17,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,auto,19,gini,0,0,1,24,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9624876604146101
relu,kd_tree,25,gini,1,0,0,17,adaptive,26,sqrt,11,30,nnClassifier,6,7,sgd,distance,0.9575518262586377
relu,kd_tree,30,entropy,1,0,0,32,adaptive,54,log2,12,23,nnClassifier,6,9,adam,uniform,0.9575518262586377
relu,kd_tree,25,gini,1,0,0,17,adaptive,54,auto,12,23,nnClassifier,6,9,adam,uniform,0.9575518262586377
relu,kd_tree,8,gini,0,1,0,16,invscaling,84,auto,20,29,randomForestClassifier,5,8,lbfgs,uniform,0.9565646594274433
logistic,ball_tree,23,gini,1,0,0,3,constant,12,sqrt,4,34,randomForestClassifier,5,5,sgd,uniform,0.9565646594274433
identity,auto,32,gini,1,0,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9634748272458046
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,4,adam,uniform,0.9644619940769991
logistic,auto,26,entropy,0,0,1,24,adaptive,26,sqrt,11,30,nnClassifier,6,2,sgd,distance,0.9387956564659428
relu,kd_tree,25,gini,1,0,0,17,adaptive,54,log2,12,23,nnClassifier,6,9,adam,uniform,0.9575518262586377
relu,kd_tree,30,entropy,0,0,0,32,adaptive,54,auto,14,23,nnClassifier,6,9,adam,uniform,0.0
relu,kd_tree,25,gini,1,0,0,17,invscaling,84,auto,20,29,kneighborsClassifier,5,9,lbfgs,uniform,0.9565646594274433
relu,kd_tree,8,gini,0,1,0,16,constant,12,sqrt,4,34,randomForestClassifier,5,5,adam,uniform,0.9565646594274433
logistic,ball_tree,23,gini,1,0,0,3,adaptive,61,sqrt,17,31,randomForestClassifier,8,4,adam,uniform,0.9565646594274433
identity,auto,32,gini,1,1,1,38,adaptive,61,sqrt,17,31,randomForestClassifier,8,4,adam,distance,0.9664363277393879
identity,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
logistic,kd_tree,18,gini,0,1,1,17,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,4,adam,uniform,0.9644619940769991
identity,auto,32,gini,1,0,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9634748272458046
logistic,auto,19,gini,0,0,1,24,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9624876604146101
relu,kd_tree,25,gini,1,0,0,17,adaptive,26,sqrt,11,30,nnClassifier,6,7,sgd,distance,0.9575518262586377
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
identity,auto,32,gini,1,1,1,3,invscaling,69,auto,13,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,36,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,19,randomForestClassifier,6,4,adam,uniform,0.9644619940769991
logistic,kd_tree,10,gini,0,0,1,17,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9624876604146101
identity,auto,32,gini,1,0,1,38,constant,47,auto,7,13,randomForestClassifier,6,6,adam,uniform,0.9624876604146101
logistic,auto,19,gini,0,0,1,24,adaptive,26,sqrt,11,30,nnClassifier,6,9,sgd,distance,0.9358341559723593
relu,kd_tree,25,gini,1,0,0,17,constant,61,sqrt,17,31,randomForestClassifier,8,4,adam,distance,0.9565646594274433
identity,auto,32,gini,1,1,1,38,adaptive,61,sqrt,17,31,randomForestClassifier,8,4,adam,distance,0.9664363277393879
identity,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
identity,auto,32,gini,1,1,1,3,invscaling,69,auto,13,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
logistic,kd_tree,18,gini,0,1,1,17,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,4,adam,uniform,0.9644619940769991
identity,auto,32,gini,1,1,1,38,invscaling,94,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
identity,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
tanh,auto,32,gini,1,1,1,10,invscaling,69,auto,13,18,randomForestClassifier,7,3,adam,distance,0.9654491609081934
identity,auto,32,gini,1,1,0,3,invscaling,69,auto,10,18,randomForestClassifier,7,3,adam,distance,0.9565646594274433
tanh,auto,32,gini,1,1,1,38,invscaling,69,auto,12,18,randomForestClassifier,7,3,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,30,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,log2,7,13,randomForestClassifier,6,10,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,constant,47,auto,7,13,randomForestClassifier,6,4,adam,uniform,0.9644619940769991
logistic,kd_tree,18,gini,0,1,1,17,adaptive,61,sqrt,17,31,randomForestClassifier,8,4,adam,distance,0.9664363277393879
