,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
41,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,51.0,log2,10.0,37.0,None,None,None,None,0.8815628815628815,ok,153.87279008701444
42,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,nnClassifier,identity,None,13.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.4993894993894994,ok,159.0759576759301
43,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,50.0,log2,7.0,32.0,None,None,None,None,0.49206349206349204,ok,163.42017076793127
44,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,kneighborsClassifier,None,kd_tree,None,None,38,None,None,None,None,None,None,10,None,uniform,0.6153846153846154,ok,163.53969834302552
45,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,57.0,auto,10.0,23.0,None,None,None,None,0.5018315018315018,ok,168.6937370810192
46,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,nnClassifier,logistic,None,24.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.5018315018315018,ok,187.2564155398868
47,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,79.0,log2,11.0,38.0,None,None,None,None,0.4945054945054945,ok,191.20924988691695
48,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,kneighborsClassifier,None,brute,None,None,38,None,None,None,None,None,None,1,None,distance,0.645909645909646,ok,191.3195088589564
49,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,47.0,log2,2.0,10.0,None,None,None,None,0.8705738705738706,ok,196.0080701110419
50,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,17.0,log2,7.0,17.0,None,None,None,None,0.5128205128205128,ok,199.85171441407874
51,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,nnClassifier,relu,None,28.0,None,None,adaptive,None,None,None,None,7.0,None,sgd,None,0.5164835164835165,ok,214.17759743402712
52,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,65.0,log2,11.0,31.0,None,None,None,None,0.873015873015873,ok,218.33662806497887
53,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,kneighborsClassifier,None,auto,None,None,8,None,None,None,None,None,None,7,None,uniform,0.4725274725274725,ok,218.47379784891382
54,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,29.0,auto,13.0,7.0,None,None,None,None,0.8620268620268621,ok,221.62634491897188
55,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,44.0,log2,4.0,28.0,None,None,None,None,0.8717948717948718,ok,226.1300926420372
56,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,54.0,log2,10.0,18.0,None,None,None,None,0.6471306471306472,ok,229.73460181592964
57,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,nnClassifier,tanh,None,21.0,None,None,invscaling,None,None,None,None,4.0,None,lbfgs,None,0.48595848595848595,ok,235.10296565387398
58,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,kneighborsClassifier,None,kd_tree,None,None,30,None,None,None,None,None,None,10,None,distance,0.6410256410256411,ok,235.18481294997036
59,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,79.0,auto,13.0,37.0,None,None,None,None,0.8705738705738706,ok,239.2571797349956
60,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,98.0,log2,9.0,34.0,None,None,None,None,0.6446886446886447,ok,242.78094146307558
61,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,randomForestClassifier,None,None,None,gini,None,None,6.0,log2,2.0,30.0,None,None,None,None,0.7997557997557998,ok,244.0707518600393
62,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,kneighborsClassifier,None,auto,None,None,11,None,None,None,None,None,None,6,None,uniform,0.49572649572649574,ok,244.2212035069242
63,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,38.0,auto,5.0,22.0,None,None,None,None,0.8705738705738706,ok,247.7596086540725
64,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,nnClassifier,relu,None,13.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.42124542124542125,ok,267.13609107607044
65,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,32.0,log2,8.0,35.0,None,None,None,None,0.8754578754578755,ok,270.2176033689175
66,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,17.0,log2,10.0,32.0,None,None,None,None,0.8778998778998779,ok,273.20903911395
67,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,17.0,log2,10.0,33.0,None,None,None,None,0.8791208791208791,ok,276.220402054023
68,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,11.0,log2,10.0,32.0,None,None,None,None,0.8717948717948718,ok,278.9671837668866
69,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,18.0,log2,12.0,24.0,None,None,None,None,0.8778998778998779,ok,281.9366007449571
70,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,1.0,log2,12.0,20.0,None,None,None,None,0.8754578754578755,ok,284.97640959196724
71,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,15.0,log2,8.0,33.0,None,None,None,None,0.8766788766788767,ok,288.0044926740229
72,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,20.0,log2,14.0,27.0,None,None,None,None,0.8766788766788767,ok,290.97591265896335
73,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,24.0,sqrt,12.0,24.0,None,None,None,None,0.8754578754578755,ok,293.96767272008583
74,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,8.0,log2,15.0,25.0,None,None,None,None,0.8681318681318682,ok,296.265305618057
75,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,50.0,auto,7.0,40.0,None,None,None,None,0.8766788766788767,ok,299.38349025091156
76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,63.0,sqrt,6.0,30.0,None,None,None,None,0.8754578754578755,ok,301.8285309909843
77,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,44.0,log2,12.0,21.0,None,None,None,None,0.8717948717948718,ok,305.0231065750122
78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,kneighborsClassifier,None,brute,None,None,31,None,None,None,None,None,None,2,None,uniform,0.6056166056166056,ok,305.1639044529293
79,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,nnClassifier,tanh,None,23.0,None,None,constant,None,None,None,None,1.0,None,adam,None,0.5067155067155067,ok,324.8529398359824
80,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,36.0,log2,10.0,38.0,None,None,None,None,0.8656898656898657,ok,328.0943686319515
81,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,59.0,sqrt,14.0,16.0,None,None,None,None,0.8717948717948718,ok,331.28985964204185
82,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,26.0,log2,9.0,33.0,None,None,None,None,0.6410256410256411,ok,334.8633444570005
83,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,40.0,log2,11.0,29.0,None,None,None,None,0.8717948717948718,ok,338.16779463295825
84,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,nnClassifier,logistic,None,15.0,None,None,adaptive,None,None,None,None,6.0,None,lbfgs,None,0.4981684981684982,ok,338.648616385879
85,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,kneighborsClassifier,None,ball_tree,None,None,28,None,None,None,None,None,None,9,None,distance,0.6031746031746031,ok,338.74003164703026
86,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,5.0,auto,6.0,36.0,None,None,None,None,0.6495726495726496,ok,339.9867879978847
87,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,90.0,log2,16.0,26.0,None,None,None,None,0.8742368742368742,ok,342.99941663700156
88,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,23.0,sqrt,8.0,40.0,None,None,None,None,0.5067155067155067,ok,346.0108432439156
89,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,nnClassifier,identity,None,9.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.49572649572649574,ok,352.05423438199796
90,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,kneighborsClassifier,None,kd_tree,None,None,35,None,None,None,None,None,None,6,None,distance,0.568986568986569,ok,352.14326482010074
91,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,randomForestClassifier,None,None,None,entropy,None,None,14.0,log2,4.0,31.0,None,None,None,None,0.6410256410256411,ok,355.637140838895
92,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,70.0,log2,13.0,13.0,None,None,None,None,0.4896214896214896,ok,359.6731518600136
93,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,gini,None,None,55.0,log2,10.0,39.0,None,None,None,None,0.8717948717948718,ok,361.67972424207255
94,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,28.0,log2,11.0,28.0,None,None,None,None,0.8693528693528694,ok,365.8787874279078
95,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,nnClassifier,tanh,None,31.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.4945054945054945,ok,371.5583482810762
96,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,kneighborsClassifier,None,auto,None,None,13,None,None,None,None,None,None,2,None,uniform,0.5323565323565324,ok,371.66235590795986
97,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,randomForestClassifier,None,None,None,entropy,None,None,48.0,auto,9.0,37.0,None,None,None,None,0.5152625152625152,ok,374.74235342186876
98,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,randomForestClassifier,None,None,None,gini,None,None,80.0,sqrt,7.0,35.0,None,None,None,None,0.8632478632478633,ok,376.9262786898762
99,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,67.0,log2,14.0,33.0,None,None,None,None,0.8632478632478633,ok,380.1255000610836
