,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
27,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,100,sqrt,5,33,None,None,None,None,0.873015873015873,ok,114.77126300614327
28,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,64,log2,13,20,None,None,None,None,0.873015873015873,ok,119.33490710705519
29,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,89,sqrt,4,28,None,None,None,None,0.873015873015873,ok,124.36452232999727
30,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,58,log2,7,30,None,None,None,None,0.8669108669108669,ok,129.34029797301628
31,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,89,sqrt,2,22,None,None,None,None,0.873015873015873,ok,134.63902603206225
32,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,nnClassifier,tanh,None,9.0,None,None,invscaling,None,None,None,None,10.0,None,lbfgs,None,0.518925518925519,ok,140.84215654199943
33,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,77,sqrt,9,10,None,None,None,None,0.8766788766788767,ok,145.37375678308308
34,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,70,sqrt,9,12,None,None,None,None,0.8717948717948718,ok,150.0117007251829
35,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,79,sqrt,10,8,None,None,None,None,0.6642246642246642,ok,155.13262326619588
36,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,nnClassifier,tanh,None,32.0,None,None,invscaling,None,None,None,None,9.0,None,sgd,None,0.4371184371184371,ok,159.42290902906097
37,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,95,sqrt,16,22,None,None,None,None,0.8705738705738706,ok,163.5910217911005
38,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,randomForestClassifier,None,None,None,entropy,None,None,47,sqrt,4,14,None,None,None,None,0.873015873015873,ok,168.63417363213375
39,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,nnClassifier,relu,None,15.0,None,None,constant,None,None,None,None,7.0,None,sgd,None,0.5067155067155067,ok,193.18390040216036
40,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,61,sqrt,7,37,None,None,None,None,0.4884004884004884,ok,195.82123444299214
41,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,17.0,None,None,None,None,None,None,5.0,None,uniform,0.6068376068376068,ok,195.93742751609534
42,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,93,sqrt,10,19,None,None,None,None,0.8693528693528694,ok,200.58944677212276
43,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,79,sqrt,4,9,None,None,None,None,0.6654456654456654,ok,205.21137031214312
44,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,nnClassifier,logistic,None,32.0,None,None,invscaling,None,None,None,None,7.0,None,lbfgs,None,0.503052503052503,ok,205.44441004516557
45,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,kneighborsClassifier,None,kd_tree,None,None,32.0,None,None,None,None,None,None,5.0,None,uniform,0.6068376068376068,ok,205.5691155421082
46,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,randomForestClassifier,None,None,None,gini,None,None,52,auto,13,23,None,None,None,None,0.673992673992674,ok,207.8294490671251
47,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,74,sqrt,2,12,None,None,None,None,0.48595848595848595,ok,213.7438032750506
48,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,nnClassifier,relu,None,18.0,None,None,constant,None,None,None,None,8.0,None,lbfgs,None,0.5323565323565324,ok,217.82492848206311
49,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,kneighborsClassifier,None,brute,None,None,2.0,None,None,None,None,None,None,7.0,None,distance,0.5177045177045178,ok,218.1106759160757
50,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,64,auto,8,31,None,None,None,None,0.8669108669108669,ok,220.36425774614327
51,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,100,sqrt,6,25,None,None,None,None,0.8681318681318682,ok,225.24120081518777
52,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,kneighborsClassifier,None,ball_tree,None,None,16.0,None,None,None,None,None,None,3.0,None,distance,0.5067155067155067,ok,225.3306335201487
53,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,nnClassifier,logistic,None,21.0,None,None,invscaling,None,None,None,None,2.0,None,sgd,None,0.0,ok,227.15852172020823
54,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,2,sqrt,14,17,None,None,None,None,0.6703296703296703,ok,228.28651529806666
55,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,32,sqrt,20,5,None,None,None,None,0.5164835164835165,ok,230.5998630640097
56,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,kneighborsClassifier,None,auto,None,None,31.0,None,None,None,None,None,None,7.0,None,uniform,0.5946275946275946,ok,230.9231839950662
57,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,85,auto,8,36,None,None,None,None,0.6703296703296703,ok,235.8120579821989
58,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,58,sqrt,11,7,None,None,None,None,0.8742368742368742,ok,240.52805219311267
59,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,nnClassifier,tanh,None,12.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.4627594627594628,ok,274.9359334700275
60,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,21,auto,12,2,None,None,None,None,0.8778998778998779,ok,277.6194780210499
61,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,kneighborsClassifier,None,ball_tree,None,None,2.0,None,None,None,None,None,None,1.0,None,distance,0.5555555555555556,ok,277.7114260531962
62,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,23,auto,12,2,None,None,None,None,0.6666666666666666,ok,279.9355908280704
63,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,9,auto,16,6,None,None,None,None,0.4822954822954823,ok,282.3766242892016
64,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,nnClassifier,tanh,None,29.0,None,None,constant,None,None,None,None,6.0,None,adam,None,0.5311355311355311,ok,300.5110911380034
65,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,30,auto,10,11,None,None,None,None,0.8705738705738706,ok,303.23390843509696
66,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,15,auto,13,3,None,None,None,None,0.8742368742368742,ok,305.79036104516126
67,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,46,auto,12,17,None,None,None,None,0.8766788766788767,ok,308.47101137810387
68,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,47,auto,11,10,None,None,None,None,0.8717948717948718,ok,311.1584501240868
69,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,30,auto,14,15,None,None,None,None,0.8742368742368742,ok,313.7874838851858
70,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,38,auto,12,14,None,None,None,None,0.8766788766788767,ok,316.57919309614226
71,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,38,auto,12,18,None,None,None,None,0.8766788766788767,ok,319.2704798860941
72,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,37,auto,17,18,None,None,None,None,0.8742368742368742,ok,321.75230946112424
73,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,25,auto,15,16,None,None,None,None,0.8693528693528694,ok,324.30031712702475
74,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,18,auto,15,13,None,None,None,None,0.8705738705738706,ok,326.84465680620633
75,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,40,auto,12,25,None,None,None,None,0.8742368742368742,ok,329.5026335581206
76,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,1,auto,18,21,None,None,None,None,0.8705738705738706,ok,331.986554532079
77,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,7,auto,13,27,None,None,None,None,0.7741147741147741,ok,333.9201084179804
78,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,24.0,None,None,None,None,None,None,4.0,None,uniform,0.5775335775335775,ok,334.03234938019887
79,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,45,auto,11,14,None,None,None,None,0.8717948717948718,ok,336.7661073550116
80,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,nnClassifier,logistic,None,21.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.503052503052503,ok,338.4215482661966
81,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,14,log2,7,7,None,None,None,None,0.525030525030525,ok,340.6822412831243
82,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,34,auto,10,24,None,None,None,None,0.8754578754578755,ok,343.4745236400049
83,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,kneighborsClassifier,None,auto,None,None,35.0,None,None,None,None,None,None,10.0,None,distance,0.612942612942613,ok,343.56612702808343
84,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,26,auto,9,4,None,None,None,None,0.8632478632478633,ok,345.9138657571748
85,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,43,log2,14,20,None,None,None,None,0.8717948717948718,ok,348.4815254821442
86,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,nnClassifier,relu,None,13.0,None,None,adaptive,None,None,None,None,9.0,None,lbfgs,None,0.47863247863247865,ok,352.164975856198
87,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,randomForestClassifier,None,None,None,gini,None,None,36,auto,16,19,None,None,None,None,0.8656898656898657,ok,354.7330986831803
88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,kneighborsClassifier,None,brute,None,None,15.0,None,None,None,None,None,None,6.0,None,uniform,0.5970695970695971,ok,354.91350192110986
89,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,55,log2,9,10,None,None,None,None,0.8754578754578755,ok,359.27680016006343
90,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,50,auto,14,28,None,None,None,None,0.5128205128205128,ok,362.13769356301054
91,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,nnClassifier,identity,None,24.0,None,None,invscaling,None,None,None,None,1.0,None,adam,None,0.5384615384615384,ok,367.45350492419675
92,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,27,log2,8,8,None,None,None,None,0.6666666666666666,ok,371.60654861317016
93,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,randomForestClassifier,None,None,None,gini,None,None,75,sqrt,5,5,None,None,None,None,0.8705738705738706,ok,374.5696294719819
94,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,kneighborsClassifier,None,auto,None,None,12.0,None,None,None,None,None,None,8.0,None,uniform,0.5201465201465202,ok,374.70250214403495
95,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,18,auto,12,16,None,None,None,None,0.8742368742368742,ok,377.3644227681216
96,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,nnClassifier,tanh,None,28.0,None,None,adaptive,None,None,None,None,6.0,None,lbfgs,None,0.5372405372405372,ok,382.9021521410905
97,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,63,sqrt,10,12,None,None,None,None,0.873015873015873,ok,387.2846672970336
98,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,67,log2,7,3,None,None,None,None,0.873015873015873,ok,390.9798454521224
99,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,39,auto,13,21,None,None,None,None,0.5152625152625152,ok,393.91816691006534
