activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,17,mse,1,0,1,0,1,1,1,0,1,1,1,0,1,0,25,constant,81,auto,11,32,nnRegressor,6,1,sgd,distance,0.5287986590406295,131.8003957469482
relu,auto,18,mse,1,1,1,0,0,1,1,0,1,1,1,0,1,0,20,constant,53,log2,10,26,nnRegressor,5,1,adam,distance,0.5853207004394906,131.80043823691085
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,69,auto,11,26,nnRegressor,3,4,adam,distance,0.7537534893459821,711.7114899260923
relu,auto,10,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,42,auto,11,24,nnRegressor,3,5,adam,distance,0.7732910884068012,711.7115562749095
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,35,auto,16,24,nnRegressor,1,8,adam,distance,0.7482410241381476,711.7116006040014
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,28,auto,8,27,nnRegressor,4,5,adam,distance,0.7266235777733311,711.7116439030506
relu,auto,10,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,73,auto,18,14,nnRegressor,3,5,adam,distance,0.7313052322318452,711.711687752977
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,56,auto,12,20,nnRegressor,1,5,adam,distance,0.7496828689979267,711.7117308920715
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,88,auto,14,19,nnRegressor,5,6,adam,distance,0.7279425506213564,711.7117741908878
relu,auto,11,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,constant,41,auto,12,26,nnRegressor,6,7,adam,distance,0.7138509188120299,711.7118169600144
relu,auto,9,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,50,auto,11,26,nnRegressor,4,8,adam,distance,0.77723947748923,711.711859890027
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,34,auto,10,20,nnRegressor,7,1,adam,distance,0.7223072605715968,711.711902939016
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,78,auto,14,29,nnRegressor,2,6,adam,distance,0.7467810484258677,711.7119456380606
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,11,auto,11,14,nnRegressor,6,1,adam,distance,0.7689487105918402,711.7119881780818
relu,auto,11,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,88,auto,11,11,nnRegressor,7,7,adam,distance,0.7351082196813418,711.7120305770077
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,26,auto,13,10,nnRegressor,5,5,adam,distance,0.7744415355478456,711.7120734760538
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,23,auto,11,13,nnRegressor,4,5,adam,distance,0.7677810060597611,711.7121161760297
relu,auto,9,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,50,auto,15,27,nnRegressor,5,5,adam,distance,0.7553498689445405,711.7121690949425
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,50,auto,16,21,nnRegressor,4,7,adam,distance,0.7403537754197171,711.7122120240238
relu,auto,12,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,74,auto,20,31,nnRegressor,4,2,adam,distance,0.771300305539185,711.7122544629965
relu,auto,13,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,77,auto,10,28,nnRegressor,5,5,adam,distance,0.7221698352085912,711.7122969729826
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,49,auto,10,25,nnRegressor,4,1,adam,distance,0.7597299119284882,711.7123396319803
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,65,auto,15,22,nnRegressor,3,4,adam,distance,0.7761293891568749,1531.258945696056
relu,auto,14,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,46,auto,15,22,nnRegressor,3,9,adam,distance,0.7734225017576897,1531.259014674928
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,39,auto,14,24,nnRegressor,5,10,adam,distance,0.7738615226989413,1531.259060103912
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,32,auto,10,24,nnRegressor,4,9,adam,distance,0.7832425694957474,1531.2591043140274
relu,auto,11,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,69,auto,16,18,nnRegressor,3,8,adam,distance,0.7734225017576897,1531.259157563094
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,52,auto,12,20,nnRegressor,3,9,adam,distance,0.7749276762195588,1531.2592010719236
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,84,auto,17,23,nnRegressor,4,9,adam,distance,0.6669463081986244,1531.2592450410593
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,45,auto,15,23,nnRegressor,6,6,adam,distance,0.7767539435829967,1531.2592882108875
relu,auto,13,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,47,auto,15,22,nnRegressor,4,7,adam,distance,0.7709612669776218,1531.2593315399718
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,38,auto,14,23,nnRegressor,5,1,adam,distance,0.7822399443240001,1531.2593740390148
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,74,auto,13,25,nnRegressor,2,8,adam,distance,0.7794339912103303,1531.2594167790376
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,15,auto,13,15,nnRegressor,3,5,adam,distance,0.7504548296858974,1531.2594591779634
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,84,auto,15,15,nnRegressor,3,7,adam,distance,0.7703116420492053,1531.2595017571002
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,30,auto,17,12,nnRegressor,3,3,adam,distance,0.7314924451499647,1531.2595442370512
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,27,auto,15,17,nnRegressor,4,7,adam,distance,0.783149868060343,1531.2595868159551
relu,auto,13,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,52,auto,17,28,nnRegressor,3,9,adam,distance,0.7663479258764374,1531.259629464941
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,49,auto,14,23,nnRegressor,2,7,adam,distance,0.7835390856738869,1531.2596725849435
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,70,auto,16,27,nnRegressor,4,6,adam,distance,0.7732774499061417,1531.25972430408
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,73,auto,14,25,nnRegressor,2,9,adam,distance,0.7748065955771637,1531.2597673230339
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,48,auto,14,21,nnRegressor,3,5,adam,distance,0.7829408837895002,1531.2598099720199
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,63,auto,17,20,nnRegressor,3,4,adam,distance,0.7848427668075356,2232.336277965922
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,50,auto,17,21,nnRegressor,3,7,adam,distance,0.7817863175273474,2232.3363455350045
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,42,auto,17,20,nnRegressor,1,6,adam,distance,0.7420268790442188,2232.3363900950644
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,36,auto,11,20,nnRegressor,4,5,adam,distance,0.7791372863975491,2232.3364334739745
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,65,auto,14,22,nnRegressor,3,8,adam,distance,0.7766351589894014,2232.3364763329737
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,56,auto,16,20,nnRegressor,4,10,adam,distance,0.781230996059631,2232.3365192720667
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,80,auto,17,24,nnRegressor,2,5,adam,distance,0.7835390856738869,2232.3365627019666
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,49,auto,15,22,nnRegressor,3,5,adam,distance,0.7742778861165053,2232.3366048410535
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,51,auto,13,23,nnRegressor,4,4,adam,distance,0.7729955097801356,2232.33664667001
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,42,auto,13,19,nnRegressor,3,3,adam,distance,0.7778007005527067,2232.3366889990866
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,72,auto,15,27,nnRegressor,4,7,adam,distance,0.7719211522112017,2232.336730768904
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,19,auto,17,16,nnRegressor,1,7,adam,distance,0.7755464882255225,2232.336772608105
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,80,auto,17,19,nnRegressor,1,3,adam,distance,0.7739045241423891,2232.336815296905
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,34,auto,17,16,nnRegressor,2,3,adam,distance,0.7825218063778736,2232.3368620669935
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,31,auto,17,21,nnRegressor,2,4,adam,distance,0.7835390856738869,2232.336904695956
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,56,auto,18,28,nnRegressor,2,5,adam,distance,0.7800080898718126,2232.336946914904
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,53,auto,15,20,nnRegressor,5,6,adam,distance,0.7785100027264729,2232.3369895340875
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,66,auto,14,23,nnRegressor,3,4,adam,distance,0.7791476461398765,2232.3370322240517
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,69,auto,17,21,nnRegressor,3,5,adam,distance,0.7785100027264729,2232.3370746229775
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,52,auto,16,21,nnRegressor,3,6,adam,distance,0.7836888022331245,2232.3371168619487
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,59,auto,13,23,nnRegressor,4,4,adam,distance,0.7836154551730861,2838.913907177979
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,54,auto,17,22,nnRegressor,5,5,adam,distance,0.7836888022331245,2838.9139699270017
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,46,auto,13,24,nnRegressor,1,3,adam,distance,0.7738615226989413,2838.914015345974
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,40,auto,10,21,nnRegressor,4,2,adam,distance,0.7832425694957474,2838.914059055969
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,61,auto,14,19,nnRegressor,3,5,adam,distance,0.7739045241423891,2838.9141025650315
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,53,auto,16,21,nnRegressor,5,6,adam,distance,0.7835390856738869,2838.914153404068
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,76,auto,16,24,nnRegressor,6,5,adam,distance,0.7785100027264729,2838.9141964730807
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,52,auto,12,22,nnRegressor,2,4,adam,distance,0.781230996059631,2838.914239591919
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,53,auto,12,23,nnRegressor,4,2,adam,distance,0.7848573034656887,2838.9142824520823
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,46,auto,13,23,nnRegressor,3,4,adam,distance,0.7836154551730861,2838.9143254309893
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,68,auto,12,29,nnRegressor,3,3,adam,distance,0.7791372863975491,2838.914368599886
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,23,auto,13,20,nnRegressor,1,6,adam,distance,0.7707636690403159,2838.9144116989337
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,76,auto,15,23,nnRegressor,2,2,adam,distance,0.7749607212042332,2838.9144599589054
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,38,auto,13,20,nnRegressor,6,4,adam,distance,0.7765460496849586,2838.9145026078913
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,35,auto,13,25,nnRegressor,4,3,adam,distance,0.7836271364196548,2838.9145459770225
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,52,auto,16,24,nnRegressor,4,9,adam,distance,0.7785100027264729,2838.9145883659367
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,49,auto,13,24,nnRegressor,4,4,adam,distance,0.7442563750398905,2838.914631525986
relu,auto,16,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,62,auto,14,24,nnRegressor,6,6,adam,distance,0.7755464882255225,2838.9146740850993
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,65,auto,13,22,nnRegressor,3,2,adam,distance,0.7836154551730861,2838.9147169839125
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,54,auto,15,22,nnRegressor,4,7,adam,distance,0.7848427668075356,2838.91475964291
