activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,ball_tree,25,mse,1,0,1,1,1,1,1,0,1,1,1,1,1,1,34,constant,23,sqrt,5,36,randomForestRegressor,6,3,adam,distance,0.6552578229046985,198.6761505031027
relu,kd_tree,17,mae,1,0,0,1,1,1,1,1,1,1,1,1,1,1,11,constant,5,log2,10,26,randomForestRegressor,8,1,adam,distance,0.4879730874745001,198.67619362217374
relu,ball_tree,14,mae,1,1,1,1,1,1,1,0,1,1,1,1,1,1,6,constant,8,sqrt,7,8,randomForestRegressor,7,2,sgd,distance,0.6645795090842439,198.67623647116125
relu,kd_tree,15,mse,1,0,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,48,sqrt,8,32,nnRegressor,9,1,sgd,distance,0.6908041941494145,198.67627937998623
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,67,auto,7,33,nnRegressor,10,5,adam,distance,0.756772811831252,771.5878953651991
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,39,auto,9,19,nnRegressor,7,5,adam,distance,0.7284770367405838,771.5879743830301
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,21,auto,6,29,nnRegressor,7,5,adam,distance,0.7268659571812465,771.5880210220348
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,63,auto,7,28,nnRegressor,8,5,adam,distance,0.7273370796655528,771.5880658610258
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,19,auto,8,15,nnRegressor,7,2,adam,distance,0.7354866846242855,771.5881104301661
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,15,auto,7,18,nnRegressor,8,2,adam,distance,0.7268562199737354,771.5881557590328
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,87,auto,11,24,nnRegressor,9,2,adam,distance,0.7425016127461443,771.5882010092027
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,36,auto,8,17,nnRegressor,8,3,adam,distance,0.7254079912561862,771.5882470679935
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,20,auto,11,31,nnRegressor,10,2,adam,distance,0.7273632693220948,771.5882920271251
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,9,auto,8,31,nnRegressor,9,1,adam,distance,0.692058856237066,771.5883365361951
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,52,auto,7,19,nnRegressor,9,3,adam,distance,0.7289911454893252,771.5883803050965
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,21,auto,6,25,nnRegressor,8,4,adam,distance,0.7724257791814885,771.588439044077
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,17,auto,9,23,nnRegressor,10,5,adam,distance,0.73848037642255,771.5884836330079
relu,auto,17,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,27,auto,7,29,nnRegressor,10,3,adam,distance,0.7436660934331942,771.5885277220514
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,21,auto,6,19,nnRegressor,8,2,adam,distance,0.7763115693997891,771.5885727710556
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,30,auto,7,17,nnRegressor,8,6,adam,distance,0.741980938389567,771.5886170000304
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,24,auto,3,33,nnRegressor,8,2,adam,distance,0.7262201846933739,771.5886606601998
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,9,auto,6,22,nnRegressor,7,1,adam,distance,0.6836436402127143,771.5887039091904
relu,auto,18,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,12,auto,7,12,nnRegressor,9,1,adam,distance,0.7272083300273287,771.5887469681911
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,44,auto,8,28,nnRegressor,9,1,adam,distance,0.7478725440942506,771.5887899370864
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,63,auto,8,29,nnRegressor,7,6,adam,distance,0.7924108565640625,1394.4599234280176
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,35,auto,9,18,nnRegressor,10,6,adam,distance,0.7980034605347284,1394.4599930860568
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,25,auto,7,25,nnRegressor,8,4,adam,distance,0.7906762385033501,1394.4600400051568
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,59,auto,9,24,nnRegressor,8,5,adam,distance,0.8024716664398232,1394.460085905157
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,23,auto,8,19,nnRegressor,7,3,adam,distance,0.800082236530024,1394.4601319441572
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,19,auto,7,15,nnRegressor,8,2,adam,distance,0.7979092207263523,1394.4601780530065
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,83,auto,7,20,nnRegressor,8,1,adam,distance,0.7952037656316957,1394.4602230321616
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,35,auto,9,19,nnRegressor,8,4,adam,distance,0.8048384991098411,1394.4602680210955
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,24,auto,7,27,nnRegressor,10,3,adam,distance,0.7917350422029258,1394.4603132400662
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,12,auto,9,27,nnRegressor,8,2,adam,distance,0.7874850734189126,1394.4603590590414
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,49,auto,7,20,nnRegressor,9,4,adam,distance,0.7947264407273771,1394.460403648205
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,25,auto,5,21,nnRegressor,8,1,adam,distance,0.8024716664398232,1394.4604626370128
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,21,auto,6,19,nnRegressor,8,6,adam,distance,0.7925932918752491,1394.4605079961475
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,31,auto,9,25,nnRegressor,7,2,adam,distance,0.7909659817162573,1394.46055278508
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,25,auto,6,18,nnRegressor,8,2,adam,distance,0.8011773954459633,1394.4605974440929
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,34,auto,5,19,nnRegressor,10,4,adam,distance,0.8029998653806156,1394.4606426029932
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,26,auto,4,29,nnRegressor,9,2,adam,distance,0.7944042343724749,1394.4607065420132
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,13,auto,4,19,nnRegressor,8,2,adam,distance,0.7984113416597556,1394.4607519609854
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,16,auto,7,16,nnRegressor,9,3,adam,distance,0.7874850734189126,1394.4607963601593
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,40,auto,8,25,nnRegressor,8,5,adam,distance,0.7978871544981823,1394.4608400601428
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,59,auto,8,25,nnRegressor,7,2,adam,distance,0.7976926331031824,1969.9907062770799
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,36,auto,8,19,nnRegressor,8,2,adam,distance,0.792838185004008,1969.9907784161624
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,29,auto,8,21,nnRegressor,8,2,adam,distance,0.7983669195120384,1969.9908249450382
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,56,auto,8,22,nnRegressor,8,4,adam,distance,0.7991298657937496,1969.9908708441071
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,27,auto,8,16,nnRegressor,8,2,adam,distance,0.7987691833367447,1969.9909163231496
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,23,auto,7,19,nnRegressor,8,3,adam,distance,0.795921418862195,1969.9909618520178
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,79,auto,6,16,nnRegressor,8,3,adam,distance,0.795921418862195,1969.9910064910073
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,37,auto,9,15,nnRegressor,8,3,adam,distance,0.8048384991098411,1969.991051850142
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,27,auto,6,23,nnRegressor,10,4,adam,distance,0.79793814483093,1969.9910967501346
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,16,auto,10,23,nnRegressor,8,4,adam,distance,0.8048384991098411,1969.9911412191577
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,47,auto,7,18,nnRegressor,8,4,adam,distance,0.7978261314013159,1969.9911855680402
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,29,auto,7,17,nnRegressor,8,5,adam,distance,0.7991298657937496,1969.9912309371866
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,25,auto,8,15,nnRegressor,7,2,adam,distance,0.7983669195120384,1969.9912752259988
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,34,auto,9,21,nnRegressor,7,2,adam,distance,0.7984113416597556,1969.9913198850118
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,29,auto,8,18,nnRegressor,8,3,adam,distance,0.7983669195120384,1969.9913643440232
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,34,auto,9,15,nnRegressor,8,4,adam,distance,0.792838185004008,1969.9914080330636
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,30,auto,8,25,nnRegressor,9,3,adam,distance,0.7962854909971904,1969.991460822057
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,17,auto,8,18,nnRegressor,8,2,adam,distance,0.7983669195120384,1969.991504861042
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,20,auto,7,18,nnRegressor,7,4,adam,distance,0.7962854909971904,1969.9915485500824
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,36,auto,8,22,nnRegressor,8,4,adam,distance,0.7983669195120384,1969.9915923590306
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,56,auto,8,21,nnRegressor,8,2,adam,distance,0.7984113416597556,2555.6659183241427
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,37,auto,8,17,nnRegressor,7,1,adam,distance,0.8029998653806156,2555.665994152194
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,33,auto,8,17,nnRegressor,8,2,adam,distance,0.7991298657937496,2555.6660420410335
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,52,auto,7,26,nnRegressor,8,3,adam,distance,0.8024716664398232,2555.6660883100703
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,31,auto,8,13,nnRegressor,7,3,adam,distance,0.795921418862195,2555.6661347590853
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,27,auto,8,19,nnRegressor,8,4,adam,distance,0.7991298657937496,2555.6661810781807
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,75,auto,6,16,nnRegressor,8,4,adam,distance,0.8024716664398232,2555.666226787027
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,37,auto,6,16,nnRegressor,8,2,adam,distance,0.8048384991098411,2555.666272716131
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,29,auto,10,19,nnRegressor,7,2,adam,distance,0.79093269083449,2555.6663190061226
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,20,auto,8,19,nnRegressor,8,4,adam,distance,0.7991298657937496,2555.6663654551376
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,43,auto,7,15,nnRegressor,8,4,adam,distance,0.7991298657937496,2555.6664102240466
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,25,auto,9,16,nnRegressor,8,2,adam,distance,0.8024716664398232,2555.6664692920167
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,29,auto,9,14,nnRegressor,7,1,adam,distance,0.7987691833367447,2555.666515632067
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,34,auto,9,17,nnRegressor,8,3,adam,distance,0.7976926331031824,2555.666561311111
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,33,auto,9,17,nnRegressor,8,4,adam,distance,0.8024716664398232,2555.666607350111
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,35,auto,10,15,nnRegressor,7,3,adam,distance,0.8048384991098411,2555.6666517390404
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,32,auto,6,21,nnRegressor,9,2,adam,distance,0.7947264407273771,2555.6666966080666
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,21,auto,9,17,nnRegressor,7,1,adam,distance,0.795921418862195,2555.666741107125
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,24,auto,8,19,nnRegressor,7,4,adam,distance,0.7987691833367447,2555.666785536101
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,34,auto,8,18,nnRegressor,8,2,adam,distance,0.7991298657937496,2555.6668298551813
