activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
tanh,auto,28,mse,1,1,1,1,0,1,1,0,1,1,1,1,1,1,32,constant,10,sqrt,16,7,nnRegressor,10,5,adam,distance,0.6691236603718749,279.76217761891894
tanh,kd_tree,10,mse,1,1,1,1,1,1,1,1,1,1,1,1,0,1,12,adaptive,17,log2,19,26,nnRegressor,5,7,sgd,uniform,0.6121867990732612,279.7622215389274
relu,auto,20,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,75,auto,14,15,nnRegressor,9,9,adam,distance,0.7616277740873936,790.8935187319294
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,constant,56,auto,12,12,nnRegressor,6,10,adam,distance,0.7550513973804258,790.8935843508225
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,75,auto,17,16,nnRegressor,5,10,adam,distance,0.7718412527377758,790.8936297209002
relu,auto,22,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,constant,9,auto,13,32,nnRegressor,6,9,adam,distance,0.7572132942626238,790.8936740299687
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,80,auto,16,21,nnRegressor,2,10,adam,distance,0.7579163949635157,790.8937189299613
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,23,auto,16,14,nnRegressor,5,10,adam,distance,0.7517737041365874,790.893763238797
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,57,auto,14,26,nnRegressor,2,10,adam,distance,0.7417482975573677,790.8938073189929
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,80,auto,16,26,nnRegressor,2,10,adam,distance,0.7642999802135046,790.8938509379514
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,68,auto,15,31,nnRegressor,4,9,adam,distance,0.7416484120614578,790.8938946379349
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,13,auto,13,31,nnRegressor,6,10,adam,distance,0.7485298750243327,790.8939379169606
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,92,auto,16,31,nnRegressor,4,9,adam,distance,0.7921894860854561,790.8939810669981
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,75,auto,15,30,nnRegressor,5,9,adam,distance,0.7445856888943325,790.8940247159917
relu,auto,21,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,19,auto,16,15,nnRegressor,3,9,adam,distance,0.7365846707187368,790.8940678159706
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,constant,70,auto,11,24,nnRegressor,2,10,adam,distance,0.7564884265214249,790.8941112249158
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,constant,91,auto,16,28,nnRegressor,3,10,adam,distance,0.7687785989136119,790.894165164791
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,75,auto,10,15,nnRegressor,3,8,adam,distance,0.6583912293006099,790.894208393991
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,73,auto,16,15,nnRegressor,4,9,adam,distance,0.7951434756238587,790.8942518138792
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,87,auto,12,34,nnRegressor,9,7,adam,distance,0.7311700988176228,790.8942949029151
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,constant,14,auto,14,11,nnRegressor,6,9,adam,distance,0.7800498258495806,790.8943380229175
relu,auto,13,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,21,auto,17,22,nnRegressor,4,10,adam,distance,0.7187581862697301,790.8943813918158
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,76,auto,10,15,nnRegressor,6,10,adam,distance,0.7898880984644548,1353.5722069868352
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,constant,60,auto,10,15,nnRegressor,3,10,adam,distance,0.7911223266928703,1353.5722808958963
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,79,auto,14,19,nnRegressor,1,7,adam,distance,0.7427796685257402,1353.572326474823
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,13,auto,10,28,nnRegressor,5,9,adam,distance,0.7851751057664822,1353.5723715547938
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,76,auto,17,17,nnRegressor,2,10,adam,distance,0.7951891923794362,1353.5724162538536
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,27,auto,12,14,nnRegressor,2,8,adam,distance,0.7948793399436204,1353.5724605838768
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,61,auto,10,22,nnRegressor,2,10,adam,distance,0.7926446681268664,1353.5725049527828
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,76,auto,12,22,nnRegressor,1,9,adam,distance,0.7961424126888821,1353.572549102828
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,72,auto,14,27,nnRegressor,2,9,adam,distance,0.7923325968979315,1353.5725931618363
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,constant,17,auto,13,27,nnRegressor,2,9,adam,distance,0.7923279026933503,1353.5726367819589
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,88,auto,12,27,nnRegressor,2,9,adam,distance,0.8007690733909868,1353.5726799308322
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,73,auto,13,26,nnRegressor,1,7,adam,distance,0.7948793399436204,1353.5727239008993
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,23,auto,12,16,nnRegressor,3,8,adam,distance,0.7934424128790847,1353.5727676299866
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,74,auto,11,20,nnRegressor,1,10,adam,distance,0.7914738485137465,1353.572811189806
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,constant,87,auto,13,24,nnRegressor,2,10,adam,distance,0.7958193669473281,1353.5728546688333
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,73,auto,12,16,nnRegressor,2,10,adam,distance,0.8015974494352847,1353.5728982388973
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,74,auto,12,15,nnRegressor,4,9,adam,distance,0.7923325968979315,1353.5729416378308
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,83,auto,13,30,nnRegressor,5,9,adam,distance,0.7838267124600283,1353.5729972678237
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,constant,18,auto,10,15,nnRegressor,2,10,adam,distance,0.7911223266928703,1353.5730417869054
relu,auto,15,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,25,auto,15,18,nnRegressor,3,9,adam,distance,0.784794297893462,1353.5730857469607
relu,auto,28,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,75,auto,8,15,nnRegressor,2,9,adam,distance,0.7959649304451256,1875.688039347995
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,64,auto,9,16,nnRegressor,2,10,adam,distance,0.7962708735493507,1875.6880989668425
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,constant,77,auto,12,20,nnRegressor,1,6,adam,distance,0.7989564646639293,1875.688158156816
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,17,auto,14,24,nnRegressor,5,7,adam,distance,0.7427796685257402,1875.6882038759068
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,74,auto,13,21,nnRegressor,2,7,adam,distance,0.7951891923794362,1875.6882486259565
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,31,auto,10,14,nnRegressor,6,9,adam,distance,0.7926446681268664,1875.6882927049883
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,61,auto,12,18,nnRegressor,2,8,adam,distance,0.7914738485137465,1875.6883371749427
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,73,auto,8,20,nnRegressor,3,7,adam,distance,0.7974715346141593,1875.688381713815
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,76,auto,12,23,nnRegressor,2,7,adam,distance,0.7926446681268664,1875.6884260037914
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,21,auto,9,27,nnRegressor,6,10,adam,distance,0.7914738485137465,1875.688469942892
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,84,auto,13,23,nnRegressor,6,7,adam,distance,0.7926446681268664,1875.688513732981
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,74,auto,9,22,nnRegressor,1,8,adam,distance,0.7954078371440929,1875.6885572418105
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,27,auto,8,15,nnRegressor,3,8,adam,distance,0.8015974494352847,1875.6886007220019
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,78,auto,10,16,nnRegressor,2,10,adam,distance,0.7974715346141593,1875.6886448508594
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,constant,83,auto,9,20,nnRegressor,2,8,adam,distance,0.7961424126888821,1875.6886890309397
relu,auto,24,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,75,auto,8,14,nnRegressor,4,6,adam,distance,0.7951891923794362,1875.6887327099685
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,75,auto,8,15,nnRegressor,4,8,adam,distance,0.7980249039455319,1875.688776269788
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,79,auto,9,26,nnRegressor,2,9,adam,distance,0.7948793399436204,1875.6888198088855
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,constant,22,auto,8,17,nnRegressor,1,7,adam,distance,0.7914738485137465,1875.6888630189933
relu,auto,19,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,29,auto,11,14,nnRegressor,2,8,adam,distance,0.7869466076616904,1875.6889064989518
relu,auto,30,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,71,auto,7,19,nnRegressor,1,7,adam,distance,0.7960184743184548,2368.327241513878
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,68,auto,10,16,nnRegressor,3,6,adam,distance,0.7951891923794362,2368.327302202815
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,73,auto,10,19,nnRegressor,1,8,adam,distance,0.7989564646639293,2368.327347821789
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,constant,21,auto,14,20,nnRegressor,4,6,adam,distance,0.793305621482598,2368.3273925019894
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,71,auto,9,22,nnRegressor,4,5,adam,distance,0.7961424126888821,2368.3274371209554
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,35,auto,8,17,nnRegressor,4,7,adam,distance,0.7952134384565118,2368.32748597092
relu,auto,28,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,65,auto,8,19,nnRegressor,3,6,adam,distance,0.7977129271029426,2368.327529969858
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,constant,71,auto,6,19,nnRegressor,4,6,adam,distance,0.8038350864092,2368.327573839808
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,constant,72,auto,8,21,nnRegressor,3,8,adam,distance,0.7926446681268664,2368.3276175588835
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,25,auto,7,23,nnRegressor,4,10,adam,distance,0.7952134384565118,2368.327661618823
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,constant,82,auto,14,27,nnRegressor,6,8,adam,distance,0.7959649304451256,2368.3277052778285
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,73,auto,6,20,nnRegressor,3,7,adam,distance,0.7973168415954103,2368.327748937998
relu,auto,27,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,constant,31,auto,12,18,nnRegressor,3,7,adam,distance,0.7962708735493507,2368.327792506898
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,74,auto,7,20,nnRegressor,2,8,adam,distance,0.7951891923794362,2368.3278357668314
relu,auto,25,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,constant,79,auto,9,24,nnRegressor,4,7,adam,distance,0.7951891923794362,2368.3278796959203
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,75,auto,6,15,nnRegressor,4,9,adam,distance,0.7923325968979315,2368.327923275996
relu,auto,26,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,constant,71,auto,6,19,nnRegressor,2,6,adam,distance,0.8001955084343156,2368.3279667049646
relu,auto,28,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,constant,75,auto,6,22,nnRegressor,2,6,adam,distance,0.7977129271029426,2368.328010374913
relu,auto,28,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,constant,26,auto,7,21,nnRegressor,4,5,adam,distance,0.7954078371440929,2368.32805404393
relu,auto,23,mse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19,constant,33,auto,7,14,nnRegressor,3,7,adam,distance,0.7962484641304504,2368.328097213991
