activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,brute,13,entropy,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,35,constant,79,auto,10,36,nnClassifier,1,1,lbfgs,distance,1.0
relu,brute,13,gini,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,28,invscaling,15,auto,10,37,nnClassifier,1,7,sgd,distance,1.0
tanh,brute,32,entropy,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,31,adaptive,74,auto,7,3,nnClassifier,3,4,sgd,distance,1.0
logistic,kd_tree,13,entropy,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,28,adaptive,71,log2,14,21,nnClassifier,9,8,sgd,uniform,1.0
tanh,brute,17,entropy,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,7,invscaling,39,sqrt,12,7,kneighborsClassifier,10,3,sgd,distance,0.9936642027455121
tanh,kd_tree,22,entropy,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,18,adaptive,83,auto,4,21,randomForestClassifier,1,1,lbfgs,uniform,0.9926082365364308
identity,kd_tree,20,gini,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,5,invscaling,96,sqrt,13,27,nnClassifier,3,3,adam,uniform,1.0
tanh,brute,9,entropy,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,38,invscaling,66,log2,6,29,kneighborsClassifier,5,6,sgd,uniform,0.9926082365364308
identity,auto,13,gini,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,19,adaptive,23,log2,3,6,randomForestClassifier,3,2,adam,uniform,0.9926082365364308
identity,auto,8,entropy,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,6,constant,98,sqrt,10,3,kneighborsClassifier,8,8,sgd,uniform,0.9926082365364308
logistic,kd_tree,18,entropy,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,40,adaptive,9,auto,17,16,nnClassifier,7,7,lbfgs,distance,1.0
identity,ball_tree,11,gini,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,7,invscaling,81,sqrt,11,10,randomForestClassifier,2,7,sgd,uniform,0.9926082365364308
relu,auto,16,gini,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,29,adaptive,7,log2,8,30,kneighborsClassifier,10,3,adam,distance,0.9947201689545935
relu,kd_tree,18,gini,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,16,constant,23,sqrt,15,30,kneighborsClassifier,9,5,adam,distance,0.9936642027455121
relu,kd_tree,9,entropy,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,39,invscaling,94,sqrt,10,31,nnClassifier,7,2,lbfgs,uniform,1.0
relu,ball_tree,14,entropy,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,15,invscaling,38,auto,11,28,nnClassifier,10,7,lbfgs,distance,1.0
relu,brute,8,entropy,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,9,adaptive,8,auto,7,3,randomForestClassifier,3,1,lbfgs,distance,0.9926082365364308
tanh,brute,14,gini,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,4,adaptive,27,log2,5,10,randomForestClassifier,3,4,adam,distance,0.9926082365364308
identity,brute,21,entropy,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,29,constant,76,log2,20,3,nnClassifier,2,5,lbfgs,uniform,0.9989440337909187
relu,ball_tree,14,gini,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,6,invscaling,38,auto,12,40,randomForestClassifier,5,10,adam,distance,0.9926082365364308
logistic,kd_tree,17,entropy,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,23,adaptive,19,auto,8,15,nnClassifier,5,1,sgd,distance,1.0
relu,ball_tree,15,gini,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,33,adaptive,55,sqrt,19,31,kneighborsClassifier,9,8,sgd,uniform,0.9926082365364308
tanh,kd_tree,15,entropy,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,33,invscaling,33,sqrt,20,38,kneighborsClassifier,10,4,sgd,uniform,0.9926082365364308
identity,auto,10,gini,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,3,invscaling,99,sqrt,20,15,randomForestClassifier,1,5,sgd,uniform,0.9915522703273495
identity,auto,26,entropy,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,36,invscaling,29,auto,6,14,randomForestClassifier,10,7,adam,uniform,0.9926082365364308
relu,ball_tree,18,gini,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,2,adaptive,81,log2,19,31,nnClassifier,3,9,adam,uniform,1.0
tanh,auto,27,entropy,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,29,invscaling,84,auto,18,3,randomForestClassifier,2,1,adam,distance,0.9926082365364308
logistic,ball_tree,26,gini,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,17,constant,95,auto,9,29,kneighborsClassifier,2,8,lbfgs,uniform,0.9926082365364308
identity,kd_tree,12,entropy,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,26,constant,45,auto,6,6,nnClassifier,5,9,sgd,distance,1.0
logistic,kd_tree,16,entropy,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,10,invscaling,36,auto,16,28,nnClassifier,9,3,adam,uniform,1.0
tanh,ball_tree,26,entropy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,38,constant,10,auto,7,25,randomForestClassifier,8,2,lbfgs,distance,0.9926082365364308
identity,kd_tree,26,gini,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,31,invscaling,6,log2,3,13,randomForestClassifier,8,9,adam,distance,0.9926082365364308
logistic,brute,12,entropy,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,10,constant,58,log2,9,16,randomForestClassifier,9,3,lbfgs,distance,0.9926082365364308
tanh,brute,26,gini,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,5,adaptive,51,log2,14,16,nnClassifier,1,9,lbfgs,distance,1.0
identity,kd_tree,12,gini,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,35,invscaling,75,log2,14,15,nnClassifier,1,4,lbfgs,uniform,1.0
identity,kd_tree,26,gini,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,12,constant,57,sqrt,11,22,randomForestClassifier,6,7,sgd,uniform,0.9926082365364308
relu,kd_tree,28,gini,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,5,invscaling,38,auto,17,20,nnClassifier,9,10,lbfgs,distance,1.0
logistic,kd_tree,32,entropy,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,28,adaptive,100,auto,20,13,randomForestClassifier,1,2,adam,distance,0.9915522703273495
logistic,auto,8,gini,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,constant,36,auto,9,13,kneighborsClassifier,4,1,sgd,uniform,0.9926082365364308
logistic,brute,28,entropy,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,6,invscaling,84,log2,16,10,kneighborsClassifier,8,8,sgd,distance,0.9947201689545935
relu,ball_tree,31,entropy,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,13,adaptive,66,auto,7,16,kneighborsClassifier,9,9,sgd,distance,0.9947201689545935
tanh,auto,24,entropy,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,19,constant,36,auto,6,20,kneighborsClassifier,3,1,lbfgs,uniform,0.9904963041182682
tanh,brute,17,gini,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,21,invscaling,2,log2,17,21,nnClassifier,2,2,sgd,uniform,1.0
tanh,kd_tree,26,entropy,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,15,constant,46,sqrt,6,2,nnClassifier,9,9,sgd,distance,1.0
relu,kd_tree,11,gini,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,33,invscaling,17,auto,16,39,nnClassifier,10,1,lbfgs,distance,1.0
tanh,kd_tree,29,entropy,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,10,invscaling,99,auto,6,15,kneighborsClassifier,7,1,lbfgs,uniform,0.986272439281943
logistic,brute,12,entropy,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,23,invscaling,40,log2,9,27,kneighborsClassifier,8,2,lbfgs,uniform,0.9915522703273495
identity,auto,12,gini,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,10,adaptive,4,auto,3,4,nnClassifier,2,2,sgd,uniform,1.0
logistic,auto,22,gini,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,6,adaptive,95,auto,16,30,randomForestClassifier,4,5,adam,uniform,0.9926082365364308
relu,kd_tree,13,gini,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,15,invscaling,64,log2,3,21,randomForestClassifier,7,5,adam,uniform,0.9926082365364308
identity,brute,19,gini,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,17,constant,15,sqrt,10,3,nnClassifier,2,6,adam,distance,1.0
tanh,ball_tree,13,gini,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,21,constant,12,log2,14,4,randomForestClassifier,1,9,adam,uniform,0.9926082365364308
relu,brute,9,entropy,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,9,constant,39,sqrt,11,29,kneighborsClassifier,10,6,sgd,distance,0.9947201689545935
tanh,auto,12,entropy,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,38,invscaling,65,auto,8,13,nnClassifier,2,8,sgd,distance,1.0
tanh,kd_tree,20,entropy,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,28,constant,25,sqrt,13,11,randomForestClassifier,9,3,adam,uniform,0.9926082365364308
identity,kd_tree,14,entropy,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,35,adaptive,24,log2,11,18,randomForestClassifier,2,8,lbfgs,uniform,0.9926082365364308
relu,ball_tree,16,entropy,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,19,constant,71,sqrt,19,4,nnClassifier,8,1,lbfgs,distance,1.0
identity,ball_tree,25,gini,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,39,adaptive,13,auto,9,26,nnClassifier,7,4,lbfgs,uniform,1.0
tanh,kd_tree,26,gini,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,11,invscaling,7,log2,14,40,kneighborsClassifier,5,4,sgd,uniform,0.9926082365364308
tanh,ball_tree,19,entropy,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,14,invscaling,93,auto,2,33,nnClassifier,3,9,adam,uniform,1.0
logistic,auto,12,gini,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,4,adaptive,95,sqrt,12,24,randomForestClassifier,1,10,lbfgs,uniform,0.9926082365364308
tanh,brute,20,gini,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,29,constant,56,auto,17,5,randomForestClassifier,7,6,adam,distance,0.9926082365364308
relu,ball_tree,12,gini,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,2,invscaling,88,sqrt,4,27,kneighborsClassifier,4,6,sgd,uniform,0.9926082365364308
tanh,kd_tree,16,gini,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,27,adaptive,20,auto,12,33,kneighborsClassifier,1,4,adam,uniform,0.9926082365364308
relu,brute,18,gini,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,11,invscaling,46,log2,8,36,nnClassifier,1,3,adam,uniform,1.0
