feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,nnRegressor,identity,NA,30,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.3884057712620217,213.68460988998413
0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,nnRegressor,identity,NA,11,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.3911344024627742,220.046489238739
0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,nnRegressor,identity,NA,12,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.40966723976390174,228.5148410797119
1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,nnRegressor,identity,NA,25,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.48712432914815984,233.811128616333
1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,nnRegressor,identity,NA,23,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.4570832928734323,239.0945291519165
1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,nnRegressor,identity,NA,17,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.46982305401007296,246.07988739013672
1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,nnRegressor,relu,NA,8,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.3596238961977184,256.0745921134949
0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,nnRegressor,identity,NA,8,NA,nan,constant,nan,NA,nan,nan,10,nan,sgd,NA,0.4396728217243422,263.5627362728119
0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,nnRegressor,identity,NA,15,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.33460545765245864,276.58640575408936
0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,kneighborsRegressor,NA,auto,nan,NA,34,NA,nan,NA,nan,nan,nan,4,NA,uniform,0.3508791778935134,282.27330446243286
0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,nnRegressor,identity,NA,18,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.38879545517658054,287.9990129470825
0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,nnRegressor,tanh,NA,19,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.3099102572364183,296.40734481811523
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,11,log2,15,6,nan,nan,NA,NA,0.42978399531162903,303.66830706596375
1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,nnRegressor,identity,NA,27,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.4552650408108553,311.36827754974365
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,nnRegressor,identity,NA,28,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.4678832714506712,316.77542185783386
0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,kneighborsRegressor,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.3979219518298497,322.2383153438568
0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,nnRegressor,tanh,NA,15,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.328897857671671,339.1533043384552
0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,63,auto,8,8,nan,nan,NA,NA,0.48312949470566346,572.786027431488
1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,64,auto,12,7,nan,nan,NA,NA,0.23830220612033803,609.2642397880554
0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,randomForestRegressor,NA,NA,nan,poisson,nan,NA,30,auto,6,17,nan,nan,NA,NA,0.07333970824605196,638.6756927967072
0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,41,log2,1,7,nan,nan,NA,NA,0.48526826594013805,645.5685408115387
1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,16,log2,2,12,nan,nan,NA,NA,0.38152098553326086,652.0111258029938
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,8,auto,9,32,nan,nan,NA,NA,0.4792540775039662,663.3169565200806
1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,72,auto,5,6,nan,nan,NA,NA,0.49185452305388355,675.4494752883911
1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,randomForestRegressor,NA,NA,nan,poisson,nan,NA,76,log2,18,13,nan,nan,NA,NA,0.1821169278831899,687.7296588420868
1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,nnRegressor,identity,NA,20,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.4862279633586447,692.032665014267
1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,98,auto,20,39,nan,nan,NA,NA,0.4824134103380492,703.3397543430328
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,nnRegressor,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.4805752029535032,708.2769629955292
0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,84,auto,1,5,nan,nan,NA,NA,0.3705944175624095,945.0723874568939
0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,88,log2,5,33,nan,nan,NA,NA,0.46015989985151584,951.0519554615021
0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,nnRegressor,identity,NA,26,NA,nan,constant,nan,NA,nan,nan,8,nan,lbfgs,NA,0.4116247099784388,955.1468420028687
1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,kneighborsRegressor,NA,brute,nan,NA,16,NA,nan,NA,nan,nan,nan,10,NA,distance,0.42889478284997395,959.2657902240753
0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,15,auto,19,22,nan,nan,NA,NA,0.4583427678847497,1167.5820105075836
0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,nnRegressor,identity,NA,32,NA,nan,constant,nan,NA,nan,nan,9,nan,lbfgs,NA,0.49711903061809115,1171.6589472293854
0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,nnRegressor,relu,NA,30,NA,nan,constant,nan,NA,nan,nan,3,nan,sgd,NA,0.37207075367310016,1177.9099054336548
0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,kneighborsRegressor,NA,brute,nan,NA,10,NA,nan,NA,nan,nan,nan,10,NA,distance,0.42684805243477353,1182.0625069141388
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,nnRegressor,identity,NA,29,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.4767933524150727,1186.2029941082
1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,53,log2,14,31,nan,nan,NA,NA,0.46439558051827934,1192.0961391925812
1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,nnRegressor,logistic,NA,11,NA,nan,constant,nan,NA,nan,nan,7,nan,lbfgs,NA,0.4699125501301892,1196.9632060527802
0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,kneighborsRegressor,NA,auto,nan,NA,12,NA,nan,NA,nan,nan,nan,9,NA,distance,0.32023488813975787,1201.0804989337921
0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,nnRegressor,logistic,NA,10,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.48440109523931063,1206.094319820404
0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,nnRegressor,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.028377812495459565,1211.2801682949066
0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,nnRegressor,identity,NA,29,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.4490118861082807,1217.468879699707
0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,nnRegressor,logistic,NA,9,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.4937406153941315,1225.2957575321198
0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,nnRegressor,logistic,NA,16,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.5118794580029703,1230.099859237671
1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,26,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.5073427615719586,1235.5318195819855
1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,nnRegressor,logistic,NA,32,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.46499067570420005,1240.7731037139893
0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,nnRegressor,logistic,NA,18,NA,nan,invscaling,nan,NA,nan,nan,7,nan,adam,NA,0.4894761549842719,1247.0213193893433
0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,nnRegressor,identity,NA,29,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.48596621159530173,1251.1632087230682
1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,nnRegressor,identity,NA,23,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.4754764788118706,1256.220736026764
0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,nnRegressor,identity,NA,29,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.4885796067435406,1264.540982723236
0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,nnRegressor,identity,NA,16,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.38843842144877416,1270.476544380188
0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,nnRegressor,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.017410310407054763,1275.7800390720367
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,nnRegressor,logistic,NA,28,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.49203225259009664,1280.8247065544128
0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,nnRegressor,logistic,NA,24,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.4847692563574365,1285.6459696292877
1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,nnRegressor,logistic,NA,9,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.4824146023111181,1293.3573372364044
0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,nnRegressor,logistic,NA,22,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.4723223662330853,1298.9162511825562
0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,nnRegressor,logistic,NA,28,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,-0.03851136254574716,1303.9313216209412
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,10,log2,14,34,nan,nan,NA,NA,0.3890839694978594,1309.4341638088226
0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,nnRegressor,identity,NA,8,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.431600189298353,1319.130866765976
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,39,sqrt,5,27,nan,nan,NA,NA,0.4437581780794053,1380.6122300624847
0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,nnRegressor,identity,NA,24,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.35037320151452767,1385.8386192321777
0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,nnRegressor,logistic,NA,22,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.47202891837555794,1391.4424004554749
0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,nnRegressor,logistic,NA,21,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,0.4802497241114376,1396.3297712802887
1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,nnRegressor,logistic,NA,26,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.5002091009938477,1401.8844006061554
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,nnRegressor,logistic,NA,31,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.49108449518900277,1406.6824431419373
0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,nnRegressor,logistic,NA,23,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,-0.029296849454885976,1411.9223463535309
0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,nnRegressor,logistic,NA,26,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5007598508922013,1416.3800404071808
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,nnRegressor,tanh,NA,22,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.03446092361309172,1421.7682509422302
0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,nnRegressor,tanh,NA,16,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.4003211486109417,1430.9406819343567
0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,nnRegressor,identity,NA,18,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.3979376177906109,1441.6613388061523
0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,nnRegressor,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.49853277070171653,1446.5825624465942
0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,nnRegressor,logistic,NA,20,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.5072597353123509,1452.5295238494873
1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,nnRegressor,tanh,NA,18,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.24223388783928823,1459.8831369876862
