feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,88,auto,4,26,nan,nan,NA,NA,0.4897964781849673,1844.1981892585754
1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,84,auto,1,24,nan,nan,NA,NA,0.509378408132606,1856.5257723331451
1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,78,log2,10,15,nan,nan,NA,NA,0.45592214425562605,1862.5263957977295
1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,13,auto,13,27,nan,nan,NA,NA,0.5042429534288603,1872.7616729736328
0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,14,auto,1,38,nan,nan,NA,NA,0.4986469530383494,2077.096435546875
0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,63,auto,4,35,nan,nan,NA,NA,0.500065590255002,2089.279180288315
1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,53,auto,5,14,nan,nan,NA,NA,0.5118887651755736,2258.608960390091
1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,73,auto,20,5,nan,nan,NA,NA,0.4907618382690142,2270.3009741306305
0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,54,auto,15,9,nan,nan,NA,NA,0.4957730547635646,2457.177033662796
0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,13,auto,17,6,nan,nan,NA,NA,0.5044317037020036,2467.6946351528168
0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,8,auto,6,17,nan,nan,NA,NA,0.4816414639920288,2726.0276489257812
0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,29,auto,16,21,nan,nan,NA,NA,0.4041312256451455,2971.224221467972
0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,27,log2,19,30,nan,nan,NA,NA,0.4672367481775658,2977.0793557167053
1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,62,log2,20,18,nan,nan,NA,NA,0.365545880810912,3026.241452932358
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,1,log2,11,18,nan,nan,NA,NA,0.4686129963888447,3090.225373029709
0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,4,sqrt,14,5,nan,nan,NA,NA,0.3333499661418615,3095.0987315177917
1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,5,auto,5,33,nan,nan,NA,NA,0.45373636556021124,3307.5945160388947
1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,76,auto,13,7,nan,nan,NA,NA,0.49557577210251746,3574.621309518814
0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,30,log2,14,33,nan,nan,NA,NA,0.474273029701774,3580.2665870189667
1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,randomForestRegressor,NA,NA,nan,mae,nan,NA,52,auto,2,21,nan,nan,NA,NA,0.5042509867764837,3733.1067316532135
1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,randomForestRegressor,NA,NA,nan,mae,nan,NA,65,auto,3,8,nan,nan,NA,NA,0.49136111744206346,4004.69580411911
1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,randomForestRegressor,NA,NA,nan,mse,nan,NA,26,auto,9,40,nan,nan,NA,NA,0.5059268489439825,4017.195482969284
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,nnRegressor,logistic,NA,12,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.5347101745214232,4023.8597569465637
1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,nnRegressor,identity,NA,17,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.5205066427824743,4027.917563199997
0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,nnRegressor,logistic,NA,16,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.5350952740817664,4034.1858570575714
0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,nnRegressor,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.09996533015628206,4044.13468337059
1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,nnRegressor,logistic,NA,20,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.5240878809157496,4048.668055295944
1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,nnRegressor,tanh,NA,21,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5161834308179822,4055.2740919589996
0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,nnRegressor,relu,NA,27,NA,nan,adaptive,nan,NA,nan,nan,10,nan,adam,NA,0.43617879652486424,4061.0637743473053
0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,nnRegressor,logistic,NA,26,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.5418530964033581,4066.5540351867676
0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,nnRegressor,identity,NA,23,NA,nan,constant,nan,NA,nan,nan,10,nan,adam,NA,0.4532954890928622,4072.85635304451
0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,nnRegressor,logistic,NA,12,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5229578808296539,4077.3712480068207
0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,nnRegressor,logistic,NA,31,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.3500556036273619,4082.4785656929016
0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,nnRegressor,logistic,NA,16,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,-0.033085552614005476,4088.061045885086
0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,nnRegressor,tanh,NA,23,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.39631822980592935,4096.90687918663
0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,nnRegressor,logistic,NA,27,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,0.5522379308610079,4102.24440407753
1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,nnRegressor,logistic,NA,26,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,0.5171794424363851,4107.0112936496735
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,nnRegressor,logistic,NA,15,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5505192238546883,4111.849633693695
1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,nnRegressor,logistic,NA,14,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.488381514287188,4118.097643375397
0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,nnRegressor,logistic,NA,21,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.5182733687984357,4124.159559726715
0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,nnRegressor,tanh,NA,22,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.4943297735440423,4130.879496335983
1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,kneighborsRegressor,NA,brute,nan,NA,10,NA,nan,NA,nan,nan,nan,6,NA,distance,0.4381520019642866,4135.195580005646
0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,nnRegressor,tanh,NA,29,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.3739962616317988,4144.47297668457
1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,nnRegressor,logistic,NA,22,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.5291798113947097,4150.274777412415
0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,nnRegressor,logistic,NA,22,NA,nan,adaptive,nan,NA,nan,nan,6,nan,lbfgs,NA,0.35702969237740556,4155.195622444153
0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,nnRegressor,tanh,NA,18,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5219503808003916,4161.186710357666
1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,nnRegressor,identity,NA,16,NA,nan,adaptive,nan,NA,nan,nan,5,nan,lbfgs,NA,0.5279680338382273,4165.226759195328
0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,nnRegressor,logistic,NA,32,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.5314165550724559,4170.469686508179
0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,nnRegressor,logistic,NA,21,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5221433104591574,4175.526567935944
0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,nnRegressor,logistic,NA,18,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.41373691434423343,4180.12301158905
0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,nnRegressor,logistic,NA,13,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.5151341403402017,4186.407920837402
1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,kneighborsRegressor,NA,kd_tree,nan,NA,4,NA,nan,NA,nan,nan,nan,10,NA,uniform,0.4926963000943343,4190.574098587036
0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,nnRegressor,logistic,NA,28,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.5236228073517456,4195.914627313614
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,nnRegressor,logistic,NA,25,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.50457702942552,4200.548352479935
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,kneighborsRegressor,NA,auto,nan,NA,36,NA,nan,NA,nan,nan,nan,5,NA,distance,0.44219915825307055,4204.621088504791
0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,nnRegressor,logistic,NA,9,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.5219616503211786,4209.309849500656
1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,kneighborsRegressor,NA,brute,nan,NA,37,NA,nan,NA,nan,nan,nan,1,NA,distance,-0.059864094669984436,4213.347208738327
1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,kneighborsRegressor,NA,brute,nan,NA,31,NA,nan,NA,nan,nan,nan,1,NA,uniform,-0.18469018727379782,4217.374825716019
1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,kneighborsRegressor,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,6,NA,uniform,0.4243820507159868,4221.447484254837
1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,kneighborsRegressor,NA,brute,nan,NA,23,NA,nan,NA,nan,nan,nan,7,NA,distance,0.4450374052376782,4225.5442237854
0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,kneighborsRegressor,NA,brute,nan,NA,12,NA,nan,NA,nan,nan,nan,10,NA,distance,0.4751911511476995,4229.638156652451
0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,nnRegressor,identity,NA,10,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.5217100053178048,4233.676191806793
