feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,kneighborsRegressor,NA,brute,nan,NA,40,NA,nan,NA,nan,nan,nan,6,NA,distance,0.31589140575280295,182.6105227470398
1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,nnRegressor,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.5274693178574166,188.78620171546936
1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,nnRegressor,logistic,NA,25,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.5367643330399207,195.255056142807
0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,nnRegressor,tanh,NA,32,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.43709715703236673,201.93898129463196
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,nnRegressor,logistic,NA,28,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.12243524326656818,208.61558437347412
1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,randomForestRegressor,NA,NA,nan,mse,nan,NA,27,auto,7,21,nan,nan,NA,NA,0.4381704011847709,221.4532549381256
0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,nnRegressor,logistic,NA,10,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.006516061316594213,229.09439754486084
1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,nnRegressor,relu,NA,24,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.44572839944027787,235.81850600242615
1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,nnRegressor,relu,NA,30,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.014469443803749038,246.48524928092957
1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,nnRegressor,logistic,NA,29,NA,nan,constant,nan,NA,nan,nan,1,nan,sgd,NA,0.03911895298802248,253.2151815891266
0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,nnRegressor,logistic,NA,32,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.32472188540318325,260.1679949760437
1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,kneighborsRegressor,NA,brute,nan,NA,9,NA,nan,NA,nan,nan,nan,9,NA,uniform,0.380382344781674,265.1874957084656
1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,nnRegressor,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.4256982596905624,271.0328722000122
0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,kneighborsRegressor,NA,brute,nan,NA,35,NA,nan,NA,nan,nan,nan,6,NA,distance,0.32264661762322455,276.14449858665466
0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,nnRegressor,relu,NA,15,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.23075121558007838,284.72842144966125
1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,nnRegressor,tanh,NA,27,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.32158026907312587,295.1075086593628
1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,nnRegressor,relu,NA,24,NA,nan,adaptive,nan,NA,nan,nan,2,nan,adam,NA,0.39593195431459627,302.8635506629944
0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,nnRegressor,identity,NA,15,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.5200595498222016,311.0451543331146
1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,nnRegressor,identity,NA,28,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.5260801545110124,316.8336372375488
1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,kneighborsRegressor,NA,auto,nan,NA,37,NA,nan,NA,nan,nan,nan,5,NA,uniform,0.43618452915490136,321.9650499820709
1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,nnRegressor,identity,NA,11,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.5352192987223438,332.47126150131226
1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,nnRegressor,identity,NA,9,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5230015072956029,337.61544132232666
1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,kneighborsRegressor,NA,auto,nan,NA,30,NA,nan,NA,nan,nan,nan,3,NA,uniform,0.2889609788069626,342.64279532432556
0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,nnRegressor,identity,NA,27,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.49220614588792944,350.3648691177368
0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,nnRegressor,identity,NA,16,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.5249181200819135,362.36337447166443
0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,nnRegressor,identity,NA,29,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.39136559697221274,368.15855503082275
0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,nnRegressor,identity,NA,8,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.42923850759405724,387.4929575920105
1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,nnRegressor,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.3880521510850352,396.4944224357605
0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,nnRegressor,tanh,NA,21,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.3642489958488776,410.77512288093567
1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,nnRegressor,logistic,NA,10,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5500306077581651,416.5648744106293
0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,nnRegressor,logistic,NA,9,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.5384834001361332,424.8684358596802
1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,nnRegressor,identity,NA,13,NA,nan,invscaling,nan,NA,nan,nan,8,nan,lbfgs,NA,0.5157536005003983,429.88324332237244
1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,nnRegressor,relu,NA,12,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.5213674989796839,438.99142241477966
1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,nnRegressor,logistic,NA,29,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.5197982917402812,444.3410429954529
1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,nnRegressor,logistic,NA,11,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.5077286749180557,451.8974769115448
1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,nnRegressor,logistic,NA,30,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.5175034896404611,458.1837065219879
0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,nnRegressor,identity,NA,15,NA,nan,constant,nan,NA,nan,nan,7,nan,adam,NA,0.3442615011792126,467.7766127586365
0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,nnRegressor,logistic,NA,16,NA,nan,constant,nan,NA,nan,nan,2,nan,adam,NA,0.5290142583826278,474.9629399776459
1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,nnRegressor,identity,NA,29,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.533503643110183,480.21487402915955
0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,nnRegressor,identity,NA,12,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.5450823078684468,487.11278772354126
1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,nnRegressor,logistic,NA,13,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5534064566457453,492.56361174583435
1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,nnRegressor,identity,NA,31,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.5316785445727417,501.81961131095886
0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,nnRegressor,logistic,NA,9,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.46252496098648876,525.0848317146301
1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,nnRegressor,identity,NA,28,NA,nan,constant,nan,NA,nan,nan,4,nan,sgd,NA,0.5062059945728954,531.1866369247437
1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,nnRegressor,logistic,NA,20,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.5026168861453396,536.8884227275848
0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,nnRegressor,logistic,NA,15,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.05910656719516827,543.775829076767
1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,nnRegressor,identity,NA,21,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.5318681081837446,548.4249119758606
1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,nnRegressor,identity,NA,28,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.5203346313540778,554.2101283073425
1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,nnRegressor,identity,NA,17,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.1602457764961266,562.8671617507935
0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,nnRegressor,identity,NA,17,NA,nan,adaptive,nan,NA,nan,nan,5,nan,adam,NA,0.5023192777605676,571.7938349246979
1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,nnRegressor,logistic,NA,22,NA,nan,constant,nan,NA,nan,nan,5,nan,sgd,NA,0.06440480814870542,577.9453859329224
0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,nnRegressor,logistic,NA,21,NA,nan,invscaling,nan,NA,nan,nan,5,nan,adam,NA,0.503774627994221,584.1495788097382
1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,nnRegressor,identity,NA,19,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.5262495495409394,595.3647975921631
0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,nnRegressor,relu,NA,29,NA,nan,constant,nan,NA,nan,nan,4,nan,lbfgs,NA,0.2953222652390479,602.9392654895782
0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,nnRegressor,identity,NA,22,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.5000991384904507,607.4557254314423
0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,nnRegressor,identity,NA,9,NA,nan,invscaling,nan,NA,nan,nan,2,nan,sgd,NA,0.5232876312313514,614.619631767273
0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,nnRegressor,logistic,NA,31,NA,nan,invscaling,nan,NA,nan,nan,6,nan,adam,NA,0.5591014451341406,621.0102932453156
0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,nnRegressor,identity,NA,31,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.537169597402525,629.5902457237244
1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,nnRegressor,logistic,NA,11,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.5493490590988036,634.7654268741608
0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,nnRegressor,logistic,NA,31,NA,nan,adaptive,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5253563066226437,640.2349674701691
0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,nnRegressor,identity,NA,24,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5464698957510382,644.5827810764313
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,nnRegressor,identity,NA,14,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.5285783401978554,648.9223210811615
0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,nnRegressor,logistic,NA,21,NA,nan,constant,nan,NA,nan,nan,8,nan,adam,NA,0.5316112973828768,655.3358206748962
0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,nnRegressor,identity,NA,30,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.48081371342183155,660.575811624527
0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,nnRegressor,identity,NA,16,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.527083229506617,665.0671012401581
0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,nnRegressor,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.5325961177365564,671.988452911377
1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,kneighborsRegressor,NA,auto,nan,NA,38,NA,nan,NA,nan,nan,nan,7,NA,distance,0.43207829593252434,676.5558948516846
0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,nnRegressor,identity,NA,22,NA,nan,invscaling,nan,NA,nan,nan,5,nan,lbfgs,NA,0.5126322967205006,680.9949014186859
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,nnRegressor,logistic,NA,17,NA,nan,invscaling,nan,NA,nan,nan,6,nan,lbfgs,NA,0.5191944595812682,686.3113324642181
1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,nnRegressor,logistic,NA,29,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.5247588088935908,691.0754935741425
1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,nnRegressor,identity,NA,29,NA,nan,adaptive,nan,NA,nan,nan,2,nan,lbfgs,NA,0.42492670468351157,695.3254137039185
0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,nnRegressor,identity,NA,30,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.3896680347190816,700.8367457389832
1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,nnRegressor,identity,NA,17,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.5254325049832964,706.4353017807007
1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,nnRegressor,identity,NA,20,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.5443889443921115,710.7684557437897
1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,nnRegressor,relu,NA,27,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.5478395030367345,716.623419046402
0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,kneighborsRegressor,NA,auto,nan,NA,21,NA,nan,NA,nan,nan,nan,2,NA,distance,0.12792646202371005,720.7600829601288
1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,nnRegressor,logistic,NA,21,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.0023735210453731392,726.1577332019806
0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,nnRegressor,logistic,NA,23,NA,nan,constant,nan,NA,nan,nan,10,nan,lbfgs,NA,0.5376301395366476,731.2246499061584
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,kneighborsRegressor,NA,auto,nan,NA,28,NA,nan,NA,nan,nan,nan,9,NA,distance,0.4270124888142246,735.7760536670685
1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,nnRegressor,logistic,NA,31,NA,nan,invscaling,nan,NA,nan,nan,9,nan,lbfgs,NA,0.5167616504101433,740.5312671661377
0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,nnRegressor,identity,NA,9,NA,nan,constant,nan,NA,nan,nan,8,nan,sgd,NA,0.46896202830166067,747.3207454681396
1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,nnRegressor,logistic,NA,11,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.0872196461732172,763.4623658657074
