activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,17,gini,1,1,1,10,constant,39,auto,13,24,nnClassifier,5,6,adam,distance,0.938938938938939,222.37722376780584
relu,auto,30,gini,1,1,1,4,constant,38,auto,18,8,nnClassifier,8,4,adam,distance,0.9669669669669669,222.37725596688688
relu,auto,24,gini,1,1,1,4,constant,69,auto,19,18,nnClassifier,8,3,adam,distance,0.9319319319319319,222.37728702579625
relu,auto,31,gini,1,1,1,16,constant,11,auto,19,24,nnClassifier,8,4,adam,distance,0.9429429429429429,222.37731788586825
relu,auto,26,gini,1,1,1,11,constant,15,auto,18,8,nnClassifier,8,5,adam,distance,0.963963963963964,222.37734883488156
relu,auto,30,gini,1,1,1,12,constant,91,auto,11,15,nnClassifier,9,5,adam,distance,0.950950950950951,222.37737973500043
relu,auto,28,gini,1,1,1,25,constant,52,auto,12,13,nnClassifier,10,5,adam,distance,0.9429429429429429,222.37741048377939
relu,auto,30,gini,1,1,1,6,constant,76,auto,10,16,nnClassifier,7,4,adam,distance,0.944944944944945,222.3774413128849
relu,auto,32,gini,1,1,1,21,constant,40,auto,17,10,nnClassifier,8,6,adam,distance,0.93993993993994,222.37747212289833
relu,auto,29,gini,1,1,1,6,constant,40,auto,16,13,nnClassifier,9,5,adam,distance,0.955955955955956,222.37750293198042
relu,auto,30,gini,1,1,1,26,constant,54,auto,18,23,nnClassifier,9,4,adam,distance,0.93993993993994,222.37753373081796
relu,auto,23,gini,1,1,1,14,constant,9,auto,15,29,nnClassifier,7,4,adam,distance,0.95995995995996,222.37756433081813
relu,auto,23,gini,1,1,1,11,constant,83,auto,12,12,nnClassifier,4,10,adam,distance,0.943943943943944,222.37759489985183
relu,auto,28,gini,1,1,1,30,constant,87,auto,14,5,nnClassifier,7,2,adam,distance,0.9429429429429429,222.3776257999707
relu,auto,30,gini,1,1,1,34,constant,39,auto,18,11,nnClassifier,5,3,adam,distance,0.9469469469469469,222.37765622884035
relu,auto,23,gini,1,1,1,14,constant,32,auto,11,20,nnClassifier,5,6,adam,distance,0.9469469469469469,222.37768667796627
relu,auto,22,gini,1,1,1,29,constant,36,auto,16,9,nnClassifier,7,7,adam,distance,0.9419419419419419,222.37771720788442
relu,auto,20,gini,1,1,1,15,constant,40,auto,18,9,nnClassifier,9,8,adam,distance,0.955955955955956,222.37774784700014
relu,auto,29,gini,1,1,1,2,constant,10,auto,18,12,nnClassifier,9,3,adam,distance,0.9429429429429429,222.37777826585807
relu,auto,26,gini,1,1,1,4,constant,39,auto,16,28,nnClassifier,8,7,adam,distance,0.9409409409409409,696.9837767258286
relu,auto,21,gini,1,1,1,6,constant,39,auto,15,20,nnClassifier,7,2,adam,distance,0.944944944944945,696.9838229648303
relu,auto,30,gini,1,1,1,4,constant,38,auto,18,8,nnClassifier,8,4,adam,distance,0.9429429429429429,696.983855624916
relu,auto,20,gini,1,1,1,4,constant,65,auto,16,14,nnClassifier,7,2,adam,distance,0.9419419419419419,696.9838871438988
relu,auto,30,gini,1,1,1,13,constant,15,auto,18,20,nnClassifier,8,4,adam,distance,0.9429429429429429,696.9839182829019
relu,auto,29,gini,1,1,1,12,constant,18,auto,18,8,nnClassifier,8,3,adam,distance,0.9429429429429429,696.9839497429784
relu,auto,30,gini,1,1,1,14,constant,87,auto,10,14,nnClassifier,5,4,adam,distance,0.9419419419419419,696.9839813017752
relu,auto,27,gini,1,1,1,21,constant,56,auto,13,9,nnClassifier,9,5,adam,distance,0.9409409409409409,696.9840255109593
relu,auto,31,gini,1,1,1,6,constant,72,auto,14,18,nnClassifier,9,5,adam,distance,0.9429429429429429,696.9840563309845
relu,auto,32,gini,1,1,1,17,constant,40,auto,18,10,nnClassifier,8,5,adam,distance,0.9429429429429429,696.9840870699845
relu,auto,27,gini,1,1,1,2,constant,36,auto,15,16,nnClassifier,8,5,adam,distance,0.9409409409409409,696.9841175198089
relu,auto,26,gini,1,1,1,30,constant,58,auto,14,19,nnClassifier,5,6,adam,distance,0.9419419419419419,696.9841478287708
relu,auto,27,gini,1,1,1,15,constant,13,auto,19,25,nnClassifier,5,4,adam,distance,0.9429429429429429,696.98417848791
relu,auto,26,gini,1,1,1,7,constant,79,auto,16,8,nnClassifier,7,6,adam,distance,0.944944944944945,696.9842090979218
relu,auto,26,gini,1,1,1,26,constant,83,auto,13,8,nnClassifier,8,2,adam,distance,0.9429429429429429,696.9842397768516
relu,auto,26,gini,1,1,1,35,constant,37,auto,17,8,nnClassifier,2,4,adam,distance,0.9419419419419419,696.9842700869776
relu,auto,25,gini,1,1,1,18,constant,28,auto,12,16,nnClassifier,4,8,adam,distance,0.93993993993994,696.9843006359879
relu,auto,21,gini,1,1,1,29,constant,35,auto,14,9,nnClassifier,8,10,adam,distance,0.9429429429429429,696.9843311149161
relu,auto,24,gini,1,1,1,19,constant,40,auto,14,13,nnClassifier,9,4,adam,distance,0.9409409409409409,696.9843618548475
relu,auto,28,gini,1,1,1,5,constant,14,auto,20,14,nnClassifier,8,7,adam,distance,0.9409409409409409,696.9843921239953
relu,auto,22,gini,1,1,1,4,constant,43,auto,14,32,nnClassifier,8,3,adam,distance,0.9429429429429429,1160.4935632979032
relu,auto,21,gini,1,1,1,8,constant,39,auto,15,16,nnClassifier,5,6,adam,distance,0.9419419419419419,1160.493609786965
relu,auto,30,gini,1,1,1,4,constant,38,auto,18,8,nnClassifier,8,4,adam,distance,0.9429429429429429,1160.493641695939
relu,auto,16,gini,1,1,1,4,constant,67,auto,17,18,nnClassifier,7,3,adam,distance,0.9429429429429429,1160.4936730859336
relu,auto,28,gini,1,1,1,9,constant,19,auto,16,19,nnClassifier,10,3,adam,distance,0.9429429429429429,1160.4937041949015
relu,auto,27,gini,1,1,1,8,constant,22,auto,17,8,nnClassifier,8,4,adam,distance,0.9429429429429429,1160.4937352847774
relu,auto,27,gini,1,1,1,16,constant,83,auto,9,18,nnClassifier,7,8,adam,distance,0.9419419419419419,1160.4937660039868
relu,auto,31,gini,1,1,1,17,constant,53,auto,17,10,nnClassifier,9,5,adam,distance,0.93993993993994,1160.493811602937
relu,auto,30,gini,1,1,1,4,constant,68,auto,11,14,nnClassifier,9,5,adam,distance,0.9409409409409409,1160.4938430727925
relu,auto,29,gini,1,1,1,13,constant,38,auto,17,9,nnClassifier,8,4,adam,distance,0.9429429429429429,1160.4938742918894
relu,auto,23,gini,1,1,1,2,constant,33,auto,18,18,nnClassifier,10,7,adam,distance,0.9429429429429429,1160.4939052909613
relu,auto,24,gini,1,1,1,26,constant,62,auto,13,15,nnClassifier,1,6,adam,distance,0.93993993993994,1160.4939362208825
relu,auto,31,gini,1,1,1,11,constant,11,auto,20,27,nnClassifier,8,4,adam,distance,0.9409409409409409,1160.493967159884
relu,auto,28,gini,1,1,1,3,constant,75,auto,18,12,nnClassifier,3,10,adam,distance,0.9429429429429429,1160.4939980087802
relu,auto,27,gini,1,1,1,25,constant,81,auto,12,7,nnClassifier,8,5,adam,distance,0.9429429429429429,1160.4940410789568
relu,auto,28,gini,1,1,1,31,constant,39,auto,18,12,nnClassifier,6,4,adam,distance,0.93993993993994,1160.4940721578896
relu,auto,21,gini,1,1,1,14,constant,29,auto,8,12,nnClassifier,8,4,adam,distance,0.9469469469469469,1160.4941035269294
relu,auto,20,gini,1,1,1,25,constant,37,auto,18,7,nnClassifier,7,8,adam,distance,0.943943943943944,1160.4941342768725
relu,auto,20,gini,1,1,1,15,constant,42,auto,17,13,nnClassifier,5,8,adam,distance,0.9409409409409409,1160.494165035896
relu,auto,29,gini,1,1,1,4,constant,18,auto,17,13,nnClassifier,8,10,adam,distance,0.9429429429429429,1160.4941958158743
relu,auto,20,gini,1,1,1,4,constant,47,auto,15,28,nnClassifier,10,2,adam,distance,0.9429429429429429,1656.8443239878397
relu,auto,25,gini,1,1,1,8,constant,38,auto,14,20,nnClassifier,8,5,adam,distance,0.93993993993994,1656.8443783668336
relu,auto,30,gini,1,1,1,4,constant,38,auto,18,8,nnClassifier,8,4,adam,distance,0.9429429429429429,1656.8444102858193
relu,auto,20,gini,1,1,1,4,constant,63,auto,13,14,nnClassifier,7,5,adam,distance,0.9409409409409409,1656.844441815978
relu,auto,30,gini,1,1,1,8,constant,23,auto,17,15,nnClassifier,9,2,adam,distance,0.9409409409409409,1656.8444733847864
relu,auto,23,gini,1,1,1,12,constant,26,auto,18,8,nnClassifier,8,4,adam,distance,0.9429429429429429,1656.8445043149404
relu,auto,28,gini,1,1,1,12,constant,87,auto,10,14,nnClassifier,9,5,adam,distance,0.9429429429429429,1656.8445353538264
relu,auto,30,gini,1,1,1,21,constant,49,auto,15,14,nnClassifier,8,4,adam,distance,0.9409409409409409,1656.8445659428835
relu,auto,31,gini,1,1,1,8,constant,64,auto,8,18,nnClassifier,8,5,adam,distance,0.9419419419419419,1656.8445964429993
relu,auto,30,gini,1,1,1,9,constant,39,auto,17,8,nnClassifier,8,6,adam,distance,0.9429429429429429,1656.8446269719861
relu,auto,27,gini,1,1,1,2,constant,37,auto,14,15,nnClassifier,10,5,adam,distance,0.9359359359359359,1656.844657430891
relu,auto,28,gini,1,1,1,27,constant,58,auto,17,14,nnClassifier,1,5,adam,distance,0.9379379379379379,1656.8446879009716
relu,auto,27,gini,1,1,1,9,constant,7,auto,18,23,nnClassifier,4,4,adam,distance,0.9429429429429429,1656.8447182399686
relu,auto,32,gini,1,1,1,7,constant,71,auto,14,8,nnClassifier,6,10,adam,distance,0.93993993993994,1656.8447485198267
relu,auto,31,gini,1,1,1,21,constant,77,auto,8,3,nnClassifier,6,5,adam,distance,0.9429429429429429,1656.84477902879
relu,auto,27,gini,1,1,1,27,constant,36,auto,14,14,nnClassifier,2,2,adam,distance,0.943943943943944,1656.8448096178472
relu,auto,25,gini,1,1,1,10,constant,28,auto,12,16,nnClassifier,9,8,adam,distance,0.943943943943944,1656.844840047881
relu,auto,24,gini,1,1,1,21,constant,37,auto,16,11,nnClassifier,7,8,adam,distance,0.9429429429429429,1656.844870716799
relu,auto,24,gini,1,1,1,19,constant,43,auto,13,9,nnClassifier,1,10,adam,distance,0.944944944944945,1656.8449014069047
relu,auto,30,gini,1,1,1,3,constant,14,auto,20,9,nnClassifier,8,10,adam,distance,0.9429429429429429,1656.844932065811
