activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
tanh,ball_tree,12,gini,1,1,0,6,constant,56,auto,9,11,nnClassifier,6,4,sgd,distance,0.960960960960961,72.16371827502735
tanh,ball_tree,15,gini,1,1,0,16,constant,43,log2,11,38,nnClassifier,8,3,adam,distance,0.960960960960961,72.16377462493256
tanh,ball_tree,9,gini,1,1,0,36,constant,21,sqrt,13,22,nnClassifier,7,6,sgd,distance,0.960960960960961,72.16380705498159
tanh,ball_tree,15,gini,1,1,0,26,constant,84,log2,3,16,nnClassifier,3,6,sgd,distance,0,72.16383845405653
relu,auto,14,gini,1,1,1,34,constant,38,auto,6,9,nnClassifier,6,6,sgd,distance,0.9519519519519519,72.1638696140144
tanh,ball_tree,15,gini,1,1,0,36,constant,95,auto,6,33,nnClassifier,4,6,sgd,distance,0.960960960960961,72.16390120401047
tanh,auto,19,gini,1,1,1,27,constant,56,sqrt,7,27,nnClassifier,5,7,sgd,distance,0.9409409409409409,72.16393217397854
tanh,ball_tree,14,gini,1,1,0,14,constant,56,log2,7,37,nnClassifier,6,6,sgd,distance,0.968968968968969,72.16396286292002
tanh,ball_tree,13,gini,1,1,0,13,constant,36,auto,6,33,nnClassifier,5,7,sgd,distance,0,72.16399413300678
tanh,auto,11,gini,1,1,0,14,constant,5,log2,7,32,nnClassifier,5,8,adam,distance,0.968968968968969,72.16402362310328
relu,ball_tree,15,gini,1,1,1,8,constant,87,auto,7,27,nnClassifier,4,7,sgd,distance,0.960960960960961,72.16405433299951
tanh,ball_tree,23,gini,1,1,1,33,constant,72,sqrt,12,12,nnClassifier,3,4,adam,distance,0.954954954954955,72.16408542287536
tanh,ball_tree,14,gini,1,1,1,2,constant,56,auto,12,32,nnClassifier,5,5,sgd,distance,0.93993993993994,72.16411606199108
tanh,ball_tree,24,gini,1,1,1,14,constant,71,auto,7,39,nnClassifier,6,6,sgd,distance,0.9569569569569569,72.16414679191075
relu,ball_tree,21,gini,1,1,0,8,constant,19,sqrt,15,17,nnClassifier,6,5,adam,distance,0.960960960960961,72.16417711204849
tanh,auto,12,gini,1,1,0,15,constant,53,log2,15,13,nnClassifier,7,5,sgd,distance,0.968968968968969,72.1642172720749
tanh,ball_tree,15,gini,1,1,0,13,constant,82,log2,14,36,nnClassifier,5,5,sgd,distance,0.968968968968969,72.16424843110144
relu,ball_tree,13,gini,1,1,0,6,constant,53,auto,9,36,nnClassifier,7,6,sgd,distance,0.968968968968969,72.16427898104303
tanh,ball_tree,15,gini,1,1,1,13,constant,79,sqrt,15,13,nnClassifier,8,6,adam,distance,0.960960960960961,72.16430926090106
tanh,ball_tree,17,gini,1,1,1,17,constant,78,sqrt,6,24,nnClassifier,5,5,sgd,distance,0.965965965965966,72.16434050095268
relu,auto,14,gini,1,1,1,10,constant,57,auto,6,15,nnClassifier,4,5,adam,distance,0.968968968968969,433.7367470508907
relu,auto,14,gini,1,1,1,12,constant,47,auto,8,38,nnClassifier,7,7,adam,distance,0.968968968968969,433.73679585009813
relu,auto,13,gini,1,1,1,32,constant,25,auto,9,26,nnClassifier,7,5,adam,distance,0.968968968968969,433.7368287600111
relu,auto,15,gini,1,1,1,22,constant,80,auto,7,20,nnClassifier,7,6,adam,distance,0.968968968968969,433.73686013999395
