activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,12,gini,1,1,1,26,constant,38,auto,17,18,nnClassifier,5,7,adam,distance,0.9459459459459459,2392.6353461460676
relu,auto,12,gini,1,1,1,24,constant,78,auto,18,17,nnClassifier,10,6,adam,distance,0.944944944944945,2392.635386995971
relu,auto,15,gini,1,1,1,20,constant,37,auto,16,21,nnClassifier,10,4,adam,distance,0.9459459459459459,2392.6354186059907
relu,auto,13,gini,1,1,1,19,constant,34,auto,12,16,nnClassifier,9,5,adam,distance,0.9459459459459459,2392.635449805064
relu,auto,15,gini,1,1,1,31,constant,34,auto,16,15,nnClassifier,7,4,adam,distance,0.9469469469469469,2392.635480845114
relu,auto,12,gini,1,1,1,37,constant,45,auto,15,12,nnClassifier,4,5,adam,distance,0.944944944944945,2392.635511724977
relu,auto,21,gini,1,1,1,24,constant,54,auto,15,20,nnClassifier,6,1,adam,distance,0.9459459459459459,2392.6355424041394
relu,auto,12,gini,1,1,1,16,constant,74,auto,16,17,nnClassifier,10,5,adam,distance,0.944944944944945,2392.63557346398
relu,auto,17,gini,1,1,1,27,constant,51,auto,13,31,nnClassifier,6,4,adam,distance,0.944944944944945,2392.6356042330153
relu,auto,14,gini,1,1,1,21,constant,13,auto,15,23,nnClassifier,7,5,adam,distance,0.9469469469469469,2392.635635033017
relu,auto,26,gini,1,1,1,28,constant,26,auto,15,37,nnClassifier,4,8,adam,distance,0.944944944944945,2392.6356667131186
relu,auto,18,gini,1,1,1,31,constant,35,auto,16,20,nnClassifier,9,5,adam,distance,0.944944944944945,2392.6356974220835
relu,auto,12,gini,1,1,1,32,constant,17,auto,12,20,nnClassifier,10,4,adam,distance,0.944944944944945,2392.6357374421787
relu,auto,13,gini,1,1,1,33,constant,37,auto,13,26,nnClassifier,6,1,adam,distance,0.944944944944945,2392.6357681211084
relu,auto,12,gini,1,1,1,22,constant,63,auto,14,19,nnClassifier,10,7,adam,distance,0.944944944944945,3384.7664627111517
relu,auto,12,gini,1,1,1,32,constant,37,auto,12,9,nnClassifier,8,6,adam,distance,0.9459459459459459,3384.766507031163
relu,auto,11,gini,1,1,1,34,constant,63,auto,9,30,nnClassifier,9,5,adam,distance,0.943943943943944,3384.7665390400216
relu,auto,12,gini,1,1,1,32,constant,36,auto,17,18,nnClassifier,9,5,adam,distance,0.944944944944945,3384.766570110107
relu,auto,11,gini,1,1,1,24,constant,40,auto,10,22,nnClassifier,5,6,adam,distance,0.944944944944945,3384.766601450043
relu,auto,12,gini,1,1,1,34,constant,35,auto,18,25,nnClassifier,9,4,adam,distance,0.944944944944945,3384.7666318991687
relu,auto,12,gini,1,1,1,23,constant,36,auto,17,18,nnClassifier,9,8,adam,distance,0.9429429429429429,3384.7666623990517
relu,auto,11,gini,1,1,1,28,constant,74,auto,14,17,nnClassifier,7,6,adam,distance,0.9429429429429429,3384.766693048179
relu,auto,16,gini,1,1,1,16,constant,36,auto,18,17,nnClassifier,10,5,adam,distance,0.944944944944945,3384.766729318071
relu,auto,14,gini,1,1,1,23,constant,33,auto,14,17,nnClassifier,9,5,adam,distance,0.9459459459459459,3384.7667598780245
relu,auto,14,gini,1,1,1,33,constant,36,auto,19,19,nnClassifier,10,6,adam,distance,0.9479479479479479,3384.766790227033
relu,auto,13,gini,1,1,1,38,constant,49,auto,11,16,nnClassifier,5,7,adam,distance,0.9459459459459459,3384.7668205271475
relu,auto,21,gini,1,1,1,23,constant,50,auto,17,24,nnClassifier,10,5,adam,distance,0.943943943943944,3384.766850717133
relu,auto,11,gini,1,1,1,20,constant,70,auto,12,14,nnClassifier,10,4,adam,distance,0.9429429429429429,3384.766881135991
relu,auto,21,gini,1,1,1,30,constant,47,auto,13,27,nnClassifier,7,5,adam,distance,0.9469469469469469,3384.7669114260934
relu,auto,11,gini,1,1,1,17,constant,17,auto,11,27,nnClassifier,7,7,adam,distance,0.9459459459459459,3384.7669415450655
relu,auto,22,gini,1,1,1,32,constant,30,auto,17,35,nnClassifier,8,10,adam,distance,0.948948948948949,3384.766971545061
relu,auto,15,gini,1,1,1,32,constant,31,auto,17,17,nnClassifier,6,6,adam,distance,0.9459459459459459,3384.7670018451754
relu,auto,10,gini,1,1,1,33,constant,13,auto,16,21,nnClassifier,8,6,adam,distance,0.9429429429429429,3384.7670319341123
relu,auto,17,gini,1,1,1,33,constant,40,auto,17,29,nnClassifier,5,5,adam,distance,0.944944944944945,3384.767062084051
