,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
60,0,1,0,1,0,1,1,0,0,1,0,1,nnRegressor,tanh,None,22.0,None,None,invscaling,None,None,None,None,10.0,None,lbfgs,None,0.5176076379166326,ok,1024.0301620338578
61,0,1,1,0,0,1,1,0,0,1,0,1,kneighborsRegressor,None,ball_tree,None,None,6.0,None,None,None,None,None,None,6.0,None,uniform,0.4298156880384897,ok,1024.096646114951
62,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,19.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.9999999999885684,ok,1026.719703722978
63,0,0,1,0,0,0,1,0,1,1,0,0,nnRegressor,tanh,None,19.0,None,None,invscaling,None,None,None,None,1.0,None,sgd,None,0.904861174430868,ok,1030.0809818168636
64,0,0,0,0,0,0,1,0,0,1,0,1,randomForestRegressor,None,None,None,poisson,None,None,47,auto,14,18,None,None,None,None,0.3716135456014009,ok,1038.4293893259019
65,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,21.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9999999999941528,ok,1040.828010755824
66,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,23.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9999999999955057,ok,1043.0407397758681
67,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,24.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9999999999956692,ok,1045.1559800789692
68,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,24.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9999999999956692,ok,1047.2765675748233
69,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,29.0,None,None,invscaling,None,None,None,None,3.0,None,sgd,None,0.9999999999926976,ok,1049.0513621598948
70,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,24.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.999999999942346,ok,1051.1369111728854
71,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,23.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9999999999955057,ok,1053.3502494019922
72,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,relu,None,25.0,None,None,invscaling,None,None,None,None,2.0,None,sgd,None,0.9442296843995237,ok,1055.7695966428146
73,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,tanh,None,29.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.9159415776440231,ok,1058.1658828468062
74,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,26.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9999999999965328,ok,1060.1560783679597
75,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,relu,None,26.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.9486515764293133,ok,1062.5760921929032
76,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,28.0,None,None,invscaling,None,None,None,None,3.0,None,sgd,None,0.9999999999921425,ok,1064.388007051777
77,0,0,1,1,0,0,1,0,0,1,0,1,kneighborsRegressor,None,brute,None,None,27.0,None,None,None,None,None,None,2.0,None,distance,0.2131917464367501,ok,1064.6643221508712
78,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,30.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.999999997540097,ok,1066.3863531069364
79,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,relu,None,25.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.9535200489719816,ok,1068.8758854288608
80,0,0,1,0,0,0,1,0,1,1,0,0,randomForestRegressor,None,None,None,mse,None,None,100,sqrt,5,29,None,None,None,None,0.998506722680023,ok,1070.7893982478417
81,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,tanh,None,27.0,None,None,invscaling,None,None,None,None,2.0,None,sgd,None,0.8661116694720943,ok,1073.2788118929602
82,0,0,0,1,0,0,1,0,0,1,0,1,nnRegressor,identity,None,31.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.047299402580554206,ok,1075.117782587884
83,0,0,1,0,0,0,1,0,0,1,0,1,kneighborsRegressor,None,auto,None,None,17.0,None,None,None,None,None,None,9.0,None,uniform,0.4219458129987048,ok,1075.1898310559336
84,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,logistic,None,23.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.034069315003716905,ok,1077.8518963169772
85,0,0,1,0,0,0,1,0,1,1,0,0,nnRegressor,identity,None,24.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9999940605855508,ok,1079.973883550847
86,0,0,1,1,0,0,1,0,0,1,0,1,randomForestRegressor,None,None,None,mae,None,None,25,log2,20,18,None,None,None,None,0.9906948120353706,ok,1167.9594360077754
87,0,0,0,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,26.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.04578736500598557,ok,1169.935236691963
88,0,0,1,0,0,0,1,0,0,1,0,1,kneighborsRegressor,None,kd_tree,None,None,35.0,None,None,None,None,None,None,5.0,None,distance,0.3929599391921498,ok,1170.0049242358655
89,0,0,1,0,0,0,1,0,1,1,0,0,nnRegressor,relu,None,28.0,None,None,invscaling,None,None,None,None,3.0,None,sgd,None,0.959553367851282,ok,1172.1787782949395
90,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,logistic,None,21.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.03801581960147604,ok,1175.0353513699956
91,0,0,0,1,0,0,1,0,0,1,0,1,randomForestRegressor,None,None,None,poisson,None,None,68,sqrt,9,36,None,None,None,None,0.49758001878045555,ok,1183.1271500599105
92,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,32.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9999999999801125,ok,1184.7778115058318
93,0,0,1,0,0,0,1,0,0,1,0,1,nnRegressor,identity,None,27.0,None,None,constant,None,None,None,None,7.0,None,sgd,None,0.9999999999975104,ok,1186.7308100189548
94,0,0,1,0,0,0,1,0,1,1,0,0,kneighborsRegressor,None,brute,None,None,30.0,None,None,None,None,None,None,6.0,None,uniform,0.3970475830375003,ok,1187.2730993668083
95,0,0,1,1,0,0,1,0,0,1,0,1,nnRegressor,identity,None,29.0,None,None,constant,None,None,None,None,8.0,None,adam,None,0.9999999727948335,ok,1189.6811175548937
96,0,0,0,0,0,0,1,0,0,1,0,1,nnRegressor,tanh,None,31.0,None,None,constant,None,None,None,None,7.0,None,sgd,None,0.30900772822141276,ok,1201.5554024558514
97,0,0,1,0,0,0,1,0,0,1,0,1,randomForestRegressor,None,None,None,mse,None,None,24,auto,14,6,None,None,None,None,0.9999782155605497,ok,1203.5952498298138
98,0,0,1,0,0,0,1,0,1,1,0,1,nnRegressor,logistic,None,27.0,None,None,constant,None,None,None,None,8.0,None,sgd,None,0.9984400846675928,ok,1208.421082852874
99,0,0,1,0,0,0,1,0,0,1,0,0,nnRegressor,identity,None,30.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.9999998539296545,ok,1210.5667202228215
