,feature_0,feature_1,feature_10,feature_11,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
43,0,0,1,0,0,0,1,0,0,0,0,1,randomForestRegressor,None,None,None,poisson,None,None,72.0,auto,17.0,39.0,None,None,None,None,0.7768011194031629,ok,607.5043796880636
44,0,0,0,0,1,1,0,1,1,1,1,1,nnRegressor,identity,None,12,None,None,constant,None,None,None,None,5,None,adam,None,0.06271048713348937,ok,616.9551603221335
45,0,0,1,0,0,1,0,0,0,0,0,0,kneighborsRegressor,None,auto,None,None,16.0,None,None,None,None,None,None,9.0,None,distance,0.2097576012435326,ok,617.0089474979322
46,1,0,0,0,0,0,1,0,0,0,1,1,nnRegressor,identity,None,28,None,None,constant,None,None,None,None,9,None,sgd,None,0.01351064914769795,ok,618.9997101470362
47,0,0,1,0,1,1,0,1,1,1,0,0,randomForestRegressor,None,None,None,mse,None,None,79.0,auto,15.0,9.0,None,None,None,None,0.999971169128395,ok,623.1038519749418
48,0,0,1,0,0,0,0,0,0,0,1,1,nnRegressor,logistic,None,24,None,None,invscaling,None,None,None,None,7,None,adam,None,0.999935090970822,ok,627.8520089290105
49,1,0,0,0,0,1,1,0,1,0,1,1,kneighborsRegressor,None,auto,None,None,29.0,None,None,None,None,None,None,3.0,None,uniform,0.33775781601964083,ok,627.9110110860784
50,0,0,1,1,1,1,0,1,0,1,0,1,nnRegressor,identity,None,21,None,None,constant,None,None,None,None,9,None,sgd,None,0.9999629468211348,ok,630.3648147310596
51,0,0,1,0,0,0,0,0,1,0,1,0,randomForestRegressor,None,None,None,poisson,None,None,57.0,log2,3.0,31.0,None,None,None,None,0.7123515707162145,ok,636.2294538789429
52,0,0,0,1,1,1,1,1,1,0,1,1,nnRegressor,tanh,None,32,None,None,invscaling,None,None,None,None,6,None,lbfgs,None,0.4839815468420482,ok,645.6732221869752
53,0,0,1,0,0,1,0,0,0,0,0,1,nnRegressor,logistic,None,24,None,None,constant,None,None,None,None,5,None,sgd,None,0.9974472053357083,ok,650.5455246770289
54,1,0,1,1,0,1,0,0,1,1,1,0,kneighborsRegressor,None,ball_tree,None,None,2.0,None,None,None,None,None,None,10.0,None,distance,0.6363662221443196,ok,650.6259158649482
55,0,0,0,0,1,0,1,1,0,0,1,1,nnRegressor,relu,None,27,None,None,constant,None,None,None,None,4,None,adam,None,0.49381622755065124,ok,662.8086545800325
56,0,0,1,0,0,1,0,0,1,0,1,1,randomForestRegressor,None,None,None,mse,None,None,97.0,auto,15.0,8.0,None,None,None,None,0.9999707766183225,ok,665.375882507069
57,0,1,1,1,0,1,0,1,0,0,0,1,nnRegressor,tanh,None,22,None,None,invscaling,None,None,None,None,8,None,lbfgs,None,0.9995928507985467,ok,670.716585834045
58,0,0,1,0,0,1,1,0,1,1,1,1,nnRegressor,logistic,None,26,None,None,constant,None,None,None,None,8,None,sgd,None,0.9972663118869578,ok,675.6971083090175
59,1,1,0,0,1,1,0,1,0,0,1,0,kneighborsRegressor,None,kd_tree,None,None,31.0,None,None,None,None,None,None,3.0,None,uniform,0.541807998480605,ok,675.7558447781485
60,0,0,1,1,0,0,0,0,1,0,1,1,nnRegressor,identity,None,30,None,None,constant,None,None,None,None,7,None,lbfgs,None,0.9999998996074405,ok,676.0552698110696
61,0,0,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,17,None,None,constant,None,None,None,None,4,None,sgd,None,0.9999999999678368,ok,678.9084137880709
62,0,1,1,0,1,1,1,0,1,0,0,1,randomForestRegressor,None,None,None,mae,None,None,23.0,log2,4.0,35.0,None,None,None,None,0.9904459860478957,ok,771.6956984980498
63,1,0,0,1,0,1,0,1,0,1,1,1,nnRegressor,tanh,None,23,None,None,invscaling,None,None,None,None,9,None,sgd,None,0.14480741114338924,ok,774.6526997929905
64,0,0,1,0,0,1,0,1,1,0,1,0,nnRegressor,identity,None,25,None,None,constant,None,None,None,None,2,None,lbfgs,None,0.9999998948085096,ok,774.9679898710456
65,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,27,None,None,adaptive,None,None,None,None,3,None,sgd,None,0.9999999999890925,ok,784.6145249840338
66,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,28,None,None,adaptive,None,None,None,None,3,None,sgd,None,0.999999999989912,ok,793.9488367999438
67,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,31,None,None,adaptive,None,None,None,None,5,None,sgd,None,0.9999999999981862,ok,802.659351302078
68,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,31,None,None,adaptive,None,None,None,None,6,None,sgd,None,0.9999999999928617,ok,811.5333449221216
69,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,31,None,None,adaptive,None,None,None,None,5,None,sgd,None,0.9999999999981862,ok,820.2432177821174
70,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,30,None,None,adaptive,None,None,None,None,5,None,sgd,None,0.9999999999980586,ok,829.1945033390075
71,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,30,None,None,adaptive,None,None,None,None,5,None,sgd,None,0.9999999999980586,ok,838.1346735991538
72,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,32,None,None,adaptive,None,None,None,None,4,None,sgd,None,0.9999999999984324,ok,846.4128703700844
73,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,relu,None,32,None,None,adaptive,None,None,None,None,4,None,sgd,None,0.9968144450872818,ok,857.3646333289798
74,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,12,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.9999999999312558,ok,877.4712622710504
75,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,logistic,None,31,None,None,adaptive,None,None,None,None,4,None,adam,None,0.9999341070724085,ok,880.7045787549578
76,0,1,1,0,0,1,0,1,0,0,1,1,kneighborsRegressor,None,brute,None,None,10.0,None,None,None,None,None,None,7.0,None,distance,0.5254054235491847,ok,881.1505084191449
77,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,29,None,None,adaptive,None,None,None,None,1,None,sgd,None,0.9999999999989729,ok,889.948319935007
78,0,1,1,0,0,0,0,1,0,0,1,1,nnRegressor,identity,None,29,None,None,adaptive,None,None,None,None,1,None,lbfgs,None,0.9999999949566926,ok,890.2769312849268
79,0,1,1,0,0,1,0,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,63.0,sqrt,17.0,25.0,None,None,None,None,0.993522418800175,ok,891.7906633231323
80,1,1,1,0,0,1,1,1,0,0,1,1,nnRegressor,identity,None,32,None,None,adaptive,None,None,None,None,1,None,sgd,None,0.9999639003387727,ok,899.8772088219412
81,0,1,1,1,1,1,0,1,0,1,0,1,kneighborsRegressor,None,auto,None,None,26.0,None,None,None,None,None,None,2.0,None,distance,0.5140674789771726,ok,899.9437748601194
82,0,1,0,0,0,1,0,1,0,0,1,0,nnRegressor,relu,None,29,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.5091887549286556,ok,923.7778447561432
83,0,1,1,0,0,0,0,1,0,0,1,1,nnRegressor,identity,None,27,None,None,adaptive,None,None,None,None,3,None,sgd,None,0.9999999999889075,ok,933.3662542279344
84,1,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,tanh,None,19,None,None,adaptive,None,None,None,None,6,None,adam,None,0.9988650471521067,ok,937.3550303359516
85,0,1,1,0,0,1,1,1,0,1,0,1,randomForestRegressor,None,None,None,mae,None,None,48.0,auto,14.0,8.0,None,None,None,None,0.9999921634987744,ok,1176.243678051047
86,0,1,1,1,1,1,0,1,0,0,1,0,nnRegressor,identity,None,25,None,None,adaptive,None,None,None,None,3,None,sgd,None,0.9999908338749302,ok,1186.5942409010604
87,0,1,0,0,0,0,0,1,0,0,1,1,kneighborsRegressor,None,kd_tree,None,None,38.0,None,None,None,None,None,None,8.0,None,uniform,0.4879871665342407,ok,1186.65089546307
88,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,31,None,None,adaptive,None,None,None,None,1,None,sgd,None,0.9999999999991072,ok,1194.918914484093
89,1,1,1,0,0,1,1,1,0,0,0,1,nnRegressor,logistic,None,14,None,None,adaptive,None,None,None,None,1,None,lbfgs,None,0.9986628462328119,ok,1202.6789203609806
90,0,1,1,0,1,1,0,1,0,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,3.0,log2,9.0,34.0,None,None,None,None,0.1279183863314488,ok,1203.9835180479567
91,0,1,0,1,0,1,0,1,0,0,1,0,nnRegressor,relu,None,28,None,None,adaptive,None,None,None,None,1,None,sgd,None,0.4566718888658632,ok,1227.8587999390438
92,0,1,1,0,0,0,0,1,0,0,1,1,kneighborsRegressor,None,brute,None,None,35.0,None,None,None,None,None,None,5.0,None,uniform,0.4605185741361647,ok,1228.3074778399896
93,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,32,None,None,adaptive,None,None,None,None,2,None,sgd,None,0.9999999999902456,ok,1236.5253309579566
94,1,1,1,0,0,1,1,1,0,1,0,1,nnRegressor,identity,None,29,None,None,adaptive,None,None,None,None,2,None,adam,None,0.9999999982465332,ok,1238.6654236209579
95,0,1,0,1,1,1,0,1,0,0,1,0,nnRegressor,tanh,None,23,None,None,adaptive,None,None,None,None,1,None,sgd,None,0.44033169580341647,ok,1268.1915069629904
96,0,1,1,0,0,0,0,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,86.0,auto,5.0,12.0,None,None,None,None,0.9999985806121708,ok,1270.6006763800979
97,0,1,1,0,0,1,0,1,0,0,1,1,nnRegressor,identity,None,26,None,None,invscaling,None,None,None,None,1,None,sgd,None,0.9997555657587374,ok,1272.496084998129
98,1,1,1,0,0,1,0,1,0,0,0,1,kneighborsRegressor,None,ball_tree,None,None,13.0,None,None,None,None,None,None,10.0,None,distance,0.5318643403446903,ok,1272.5658781819511
99,0,1,1,0,1,1,1,1,0,1,1,1,nnRegressor,logistic,None,10,None,None,adaptive,None,None,None,None,2,None,lbfgs,None,0.9989004773239828,ok,1276.7515563699417
