,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
21,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,19,None,None,None,None,None,None,6,None,distance,0.98,ok,54.69718148582615
22,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,22,None,None,None,None,None,None,1,None,distance,0.9854545454545455,ok,54.78400735883042
23,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,26,None,None,None,None,None,None,1,None,distance,0.9854545454545455,ok,54.87081683194265
24,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,27,None,None,None,None,None,None,1,None,uniform,0.9854545454545455,ok,54.998883035965264
25,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,1,None,uniform,0.9854545454545455,ok,55.22736312984489
26,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,39,None,None,None,None,None,None,2,None,uniform,0.9745454545454545,ok,55.33657502592541
27,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,29,None,None,None,None,None,None,1,None,uniform,0.9854545454545455,ok,55.444664761889726
28,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,3,None,uniform,0.98,ok,55.56212939391844
29,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,36,None,None,None,None,None,None,10,None,uniform,0.9745454545454545,ok,55.700131272897124
30,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,35,None,None,None,None,None,None,2,None,uniform,0.9745454545454545,ok,55.81491325492971
31,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,14,None,None,None,None,None,None,2,None,uniform,0.9727272727272728,ok,55.926545585971326
32,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,kneighborsClassifier,None,auto,None,None,32,None,None,None,None,None,None,8,None,uniform,0.9727272727272728,ok,56.1840020599775
33,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,37,None,None,None,None,None,None,4,None,uniform,0.9763636363636363,ok,56.33106056996621
34,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,kneighborsClassifier,None,brute,None,None,29,None,None,None,None,None,None,3,None,uniform,0.9818181818181818,ok,56.454447731841356
35,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,nnClassifier,logistic,None,14.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.0,ok,65.18365131295286
36,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,kneighborsClassifier,None,auto,None,None,23,None,None,None,None,None,None,5,None,uniform,0.9727272727272728,ok,65.3232349830214
37,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,kneighborsClassifier,None,kd_tree,None,None,14,None,None,None,None,None,None,2,None,distance,0.98,ok,65.42232946702279
38,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,nnClassifier,tanh,None,16.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.05272727272727273,ok,81.99864088185132
39,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,kneighborsClassifier,None,kd_tree,None,None,22,None,None,None,None,None,None,1,None,distance,0.9745454545454545,ok,82.09081212501042
40,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,kneighborsClassifier,None,kd_tree,None,None,24,None,None,None,None,None,None,5,None,distance,0.9763636363636363,ok,82.18994850805029
41,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,nnClassifier,logistic,None,25.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.0,ok,93.21032263082452
42,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,kneighborsClassifier,None,kd_tree,None,None,27,None,None,None,None,None,None,4,None,distance,0.9836363636363636,ok,93.30807351693511
43,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,36.0,log2,20.0,2.0,None,None,None,None,0.9181818181818182,ok,95.18442387296818
44,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,kneighborsClassifier,None,auto,None,None,40,None,None,None,None,None,None,3,None,uniform,0.9836363636363636,ok,95.29917058395222
45,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,nnClassifier,logistic,None,32.0,None,None,adaptive,None,None,None,None,10.0,None,lbfgs,None,0.07454545454545454,ok,98.75255640200339
46,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,19,None,None,None,None,None,None,2,None,distance,0.9836363636363636,ok,98.8503520868253
47,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,randomForestClassifier,None,None,None,gini,None,None,37.0,log2,19.0,39.0,None,None,None,None,0.9109090909090909,ok,99.98184972489253
48,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,29,None,None,None,None,None,None,1,None,distance,0.9854545454545455,ok,100.08132695383392
49,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,nnClassifier,identity,None,12.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.038181818181818185,ok,101.82904745195992
50,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,50.0,auto,14.0,10.0,None,None,None,None,0.9109090909090909,ok,103.38828181894496
51,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,3,None,None,None,None,None,None,7,None,distance,0.9836363636363636,ok,103.61548413685523
52,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,kneighborsClassifier,None,ball_tree,None,None,33,None,None,None,None,None,None,5,None,uniform,0.9745454545454545,ok,103.72141120699234
53,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,98.0,log2,18.0,24.0,None,None,None,None,0.9327272727272727,ok,105.56257520383224
54,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,nnClassifier,tanh,None,19.0,None,None,invscaling,None,None,None,None,10.0,None,sgd,None,0.0,ok,120.17061228305101
55,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,14,None,None,None,None,None,None,4,None,distance,0.9854545454545455,ok,120.2744401418604
56,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,29,None,None,None,None,None,None,8,None,uniform,0.9581818181818181,ok,120.38129225489683
57,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,randomForestClassifier,None,None,None,gini,None,None,62.0,auto,2.0,8.0,None,None,None,None,0.9545454545454546,ok,121.81021726992913
58,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,11,None,None,None,None,None,None,4,None,distance,0.9818181818181818,ok,121.90853418991901
59,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,5,None,None,None,None,None,None,6,None,distance,0.9727272727272728,ok,122.0179442758672
60,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,nnClassifier,tanh,None,26.0,None,None,invscaling,None,None,None,None,2.0,None,adam,None,0.025454545454545455,ok,134.79951411788352
61,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,kneighborsClassifier,None,brute,None,None,17,None,None,None,None,None,None,7,None,uniform,0.9781818181818182,ok,134.93009594385512
62,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,randomForestClassifier,None,None,None,entropy,None,None,28.0,auto,11.0,39.0,None,None,None,None,0.9345454545454546,ok,136.88364546187222
63,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,ball_tree,None,None,25,None,None,None,None,None,None,3,None,distance,0.9836363636363636,ok,137.0878827830311
64,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,9,None,None,None,None,None,None,9,None,distance,0.9727272727272728,ok,137.19594140304253
65,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,20,None,None,None,None,None,None,2,None,distance,0.9854545454545455,ok,137.29414470586926
66,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,20,None,None,None,None,None,None,2,None,distance,0.9854545454545455,ok,137.39168082992546
67,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,26,None,None,None,None,None,None,3,None,distance,0.9836363636363636,ok,137.49035632400773
68,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,kd_tree,None,None,17,None,None,None,None,None,None,4,None,distance,0.9854545454545455,ok,137.59383100899868
69,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,16,None,None,None,None,None,None,1,None,distance,0.9854545454545455,ok,137.68747651483864
70,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,27,None,None,None,None,None,None,1,None,distance,0.9854545454545455,ok,137.8924134420231
71,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,38,None,None,None,None,None,None,1,None,uniform,0.9854545454545455,ok,138.00019257795066
72,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,17,None,None,None,None,None,None,5,None,distance,0.9745454545454545,ok,138.12606017081998
73,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,brute,None,None,34,None,None,None,None,None,None,2,None,distance,0.9854545454545455,ok,138.22518871701322
74,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,35,None,None,None,None,None,None,1,None,uniform,0.9854545454545455,ok,138.33297589188442
75,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,nnClassifier,logistic,None,20.0,None,None,constant,None,None,None,None,6.0,None,sgd,None,0.01818181818181818,ok,151.2903480278328
76,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,31,None,None,None,None,None,None,1,None,distance,0.9872727272727273,ok,151.3921014049556
77,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,14,None,None,None,None,None,None,4,None,distance,0.9836363636363636,ok,151.61211347393692
78,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,kneighborsClassifier,None,kd_tree,None,None,31,None,None,None,None,None,None,3,None,distance,0.98,ok,151.71428492385894
79,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,4.0,log2,2.0,13.0,None,None,None,None,0.8436363636363636,ok,152.4796260050498
80,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,11,None,None,None,None,None,None,6,None,uniform,0.9763636363636363,ok,152.61394676193595
81,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,nnClassifier,identity,None,8.0,None,None,adaptive,None,None,None,None,8.0,None,lbfgs,None,0.07454545454545454,ok,154.1033091149293
82,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,kneighborsClassifier,None,auto,None,None,31,None,None,None,None,None,None,2,None,uniform,0.9763636363636363,ok,154.21269676089287
83,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,22,None,None,None,None,None,None,10,None,distance,0.9781818181818182,ok,154.43185711698607
84,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,98.0,log2,6.0,25.0,None,None,None,None,0.9436363636363636,ok,155.66197560192086
85,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,38,None,None,None,None,None,None,2,None,uniform,0.9745454545454545,ok,155.77312932582572
86,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,kneighborsClassifier,None,brute,None,None,27,None,None,None,None,None,None,1,None,distance,0.9745454545454545,ok,155.86808842793107
87,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,nnClassifier,relu,None,23.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.0,ok,167.92411773186177
88,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,36,None,None,None,None,None,None,1,None,uniform,0.9890909090909091,ok,168.0337844339665
89,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,33,None,None,None,None,None,None,2,None,uniform,0.9763636363636363,ok,168.1451576659456
90,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,61.0,auto,13.0,7.0,None,None,None,None,0.9509090909090909,ok,170.54623307404108
91,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,30,None,None,None,None,None,None,1,None,distance,0.9781818181818182,ok,170.64205399085768
