,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
15,1,1,0,1,1,0,1,1,0,0,1,1,0,0,randomForestClassifier,None,None,None,gini,None,None,97,sqrt,4,23,None,None,None,None,0.9718875502008032,ok,77.82386566116475
16,0,0,0,0,1,1,0,1,1,0,1,1,1,1,nnClassifier,identity,None,10.0,None,None,constant,None,None,None,None,7.0,None,sgd,None,0.7309236947791165,ok,88.27274912898429
17,1,0,0,0,0,0,1,1,0,1,1,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,90,log2,18,21,None,None,None,None,0.9658634538152611,ok,89.72552018705755
18,1,1,0,0,1,1,1,1,0,0,1,1,1,1,kneighborsClassifier,None,brute,None,None,31.0,None,None,None,None,None,None,7.0,None,uniform,0.8845381526104418,ok,89.91663046996109
19,1,0,1,0,1,1,0,1,1,1,1,1,0,1,kneighborsClassifier,None,ball_tree,None,None,17.0,None,None,None,None,None,None,9.0,None,distance,0.9859437751004017,ok,89.96428692503832
20,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,23.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,90.0239069389645
21,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,23.0,None,None,None,None,None,None,3.0,None,distance,0.9939759036144579,ok,90.08532986906357
22,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,27.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,90.14482239517383
23,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,28.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,90.2037276821211
24,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,34.0,None,None,None,None,None,None,3.0,None,distance,0.9939759036144579,ok,90.26363495015539
25,1,0,1,1,0,1,0,1,1,1,0,0,0,1,kneighborsClassifier,None,ball_tree,None,None,25.0,None,None,None,None,None,None,3.0,None,distance,0.9939759036144579,ok,90.32327363314107
26,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,30.0,None,None,None,None,None,None,1.0,None,uniform,0.9979919678714859,ok,90.40913000004366
27,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,38.0,None,None,None,None,None,None,2.0,None,uniform,0.9939759036144579,ok,90.58242537314072
28,0,0,1,1,0,1,0,1,1,1,0,0,0,1,kneighborsClassifier,None,kd_tree,None,None,28.0,None,None,None,None,None,None,4.0,None,distance,0.9859437751004017,ok,90.65162470913492
29,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,33.0,None,None,None,None,None,None,4.0,None,uniform,0.9839357429718876,ok,90.73867230396718
30,0,0,1,1,0,1,0,1,1,1,0,0,0,1,kneighborsClassifier,None,auto,None,None,18.0,None,None,None,None,None,None,2.0,None,uniform,0.9799196787148594,ok,90.82698392495513
31,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,40.0,None,None,None,None,None,None,2.0,None,uniform,0.9939759036144579,ok,90.914129227167
32,1,0,1,1,0,1,1,1,1,1,1,0,0,0,kneighborsClassifier,None,auto,None,None,30.0,None,None,None,None,None,None,5.0,None,uniform,0.9859437751004017,ok,91.00340561009943
33,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,27.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,91.06491655902937
34,0,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,14.0,None,None,None,None,None,None,8.0,None,distance,0.9809236947791165,ok,91.15557161602192
35,1,0,1,1,0,0,0,1,1,1,0,0,0,0,nnClassifier,tanh,None,31.0,None,None,constant,None,None,None,None,2.0,None,lbfgs,None,0.7389558232931727,ok,97.6403114751447
36,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,35.0,None,None,None,None,None,None,4.0,None,distance,0.9939759036144579,ok,97.82388491812162
37,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,3.0,None,None,None,None,None,None,2.0,None,distance,0.9979919678714859,ok,97.89215026097372
38,0,0,1,1,0,1,1,1,1,1,0,0,0,0,kneighborsClassifier,None,kd_tree,None,None,14.0,None,None,None,None,None,None,2.0,None,distance,0.9819277108433735,ok,97.96227973001078
39,1,0,1,1,0,0,0,0,1,0,1,0,0,1,nnClassifier,tanh,None,8.0,None,None,invscaling,None,None,None,None,4.0,None,adam,None,0.7359437751004017,ok,156.8441581709776
40,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,4.0,None,None,None,None,None,None,5.0,None,uniform,0.9849397590361446,ok,156.94163314602338
41,0,1,1,1,0,0,0,0,1,1,0,0,0,0,randomForestClassifier,None,None,None,gini,None,None,69,sqrt,11,39,None,None,None,None,0.9618473895582329,ok,158.0329665769823
42,1,0,1,1,0,1,1,1,0,0,1,0,0,1,nnClassifier,relu,None,16.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.7379518072289156,ok,160.96314750611782
43,1,1,1,0,0,1,0,0,1,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,21.0,None,None,None,None,None,None,3.0,None,uniform,0.8624497991967871,ok,161.12472699210048
44,1,0,1,1,1,0,0,1,1,0,1,1,0,0,randomForestClassifier,None,None,None,gini,None,None,4,auto,15,32,None,None,None,None,0.9718875502008032,ok,162.05726014613174
45,0,0,1,0,0,1,1,0,0,1,0,0,1,1,nnClassifier,identity,None,27.0,None,None,constant,None,None,None,None,10.0,None,adam,None,0.8092369477911646,ok,164.97151963901706
46,1,1,1,1,1,1,0,1,1,1,1,1,0,1,kneighborsClassifier,None,kd_tree,None,None,36.0,None,None,None,None,None,None,1.0,None,uniform,0.8724899598393574,ok,165.0628222101368
47,1,0,1,1,0,0,0,0,0,0,1,0,1,0,randomForestClassifier,None,None,None,entropy,None,None,21,sqrt,7,32,None,None,None,None,0.9548192771084337,ok,166.62906272197142
48,0,1,0,0,1,1,1,1,1,1,1,1,0,1,kneighborsClassifier,None,auto,None,None,32.0,None,None,None,None,None,None,4.0,None,uniform,0.9658634538152611,ok,166.72624704497866
49,1,0,1,1,0,1,0,1,0,1,0,0,1,1,nnClassifier,tanh,None,15.0,None,None,invscaling,None,None,None,None,1.0,None,lbfgs,None,0.7439759036144579,ok,173.05716322199441
50,1,0,0,0,0,0,0,1,1,0,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,72,sqrt,10,30,None,None,None,None,0.9548192771084337,ok,174.36254403204657
51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,kneighborsClassifier,None,auto,None,None,26.0,None,None,None,None,None,None,9.0,None,uniform,0.8955823293172691,ok,174.46119149704464
52,1,0,0,1,0,1,0,1,0,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,29.0,None,None,None,None,None,None,10.0,None,uniform,0.9206827309236948,ok,174.66778671718203
53,0,0,1,0,0,1,0,1,1,0,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,23.0,None,None,None,None,None,None,7.0,None,uniform,0.9738955823293173,ok,174.76049030199647
54,1,1,1,1,1,0,0,0,1,1,0,1,1,1,nnClassifier,identity,None,19.0,None,None,constant,None,None,None,None,7.0,None,lbfgs,None,0.7469879518072289,ok,175.11447889101692
55,1,0,0,1,0,1,1,1,0,1,1,0,0,0,randomForestClassifier,None,None,None,gini,None,None,48,log2,20,2,None,None,None,None,0.9698795180722891,ok,176.2721813879907
56,1,0,1,0,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,21.0,None,None,None,None,None,None,5.0,None,distance,0.9899598393574297,ok,176.33780537103303
57,1,0,1,1,1,1,0,1,1,0,1,1,0,1,kneighborsClassifier,None,ball_tree,None,None,4.0,None,None,None,None,None,None,2.0,None,distance,0.9969879518072289,ok,176.49463943601586
58,0,1,0,1,0,0,0,1,1,1,1,0,1,1,kneighborsClassifier,None,ball_tree,None,None,6.0,None,None,None,None,None,None,6.0,None,distance,0.9598393574297188,ok,176.56802812614478
59,1,0,1,1,0,1,1,0,0,1,0,0,0,1,randomForestClassifier,None,None,None,gini,None,None,79,auto,5,16,None,None,None,None,0.9538152610441767,ok,177.90375153906643
60,1,0,1,0,0,1,0,1,1,1,1,0,0,0,nnClassifier,relu,None,11.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.7299196787148594,ok,221.48006306402385
61,1,0,0,1,1,1,0,1,1,0,1,1,1,1,kneighborsClassifier,None,ball_tree,None,None,9.0,None,None,None,None,None,None,3.0,None,distance,0.9919678714859438,ok,221.55111261713319
62,0,1,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,15.0,None,None,None,None,None,None,1.0,None,distance,0.9608433734939759,ok,221.62455980596133
63,1,0,1,1,0,0,0,1,1,1,0,0,0,1,kneighborsClassifier,None,auto,None,None,37.0,None,None,None,None,None,None,10.0,None,uniform,0.9688755020080321,ok,221.71818224410526
64,1,0,1,1,0,1,1,0,0,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,40.0,None,None,None,None,None,None,7.0,None,uniform,0.9678714859437751,ok,221.92704266309738
65,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,24.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,221.99372666608542
66,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,11.0,None,None,None,None,None,None,2.0,None,distance,0.9979919678714859,ok,222.06130779301748
67,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,19.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,222.12880756217055
68,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,25.0,None,None,None,None,None,None,2.0,None,distance,0.9979919678714859,ok,222.19561355304904
69,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,24.0,None,None,None,None,None,None,3.0,None,distance,0.9939759036144579,ok,222.264153362019
70,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,11.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,222.33303942508064
71,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,8.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,222.4007040511351
72,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,28.0,None,None,None,None,None,None,3.0,None,distance,0.9939759036144579,ok,222.5708294219803
73,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,32.0,None,None,None,None,None,None,1.0,None,distance,0.9979919678714859,ok,222.63945976900868
74,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,32.0,None,None,None,None,None,None,2.0,None,distance,0.9979919678714859,ok,222.7099331030622
75,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,7.0,None,None,None,None,None,None,2.0,None,distance,0.9979919678714859,ok,222.77797318203375
76,1,0,1,1,0,1,0,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,60,log2,11,29,None,None,None,None,0.9819277108433735,ok,224.5998556620907
77,0,0,1,0,0,1,0,1,1,1,1,0,0,0,nnClassifier,relu,None,27.0,None,None,invscaling,None,None,None,None,8.0,None,adam,None,0.7409638554216867,ok,245.4603689610958
78,1,0,0,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,16.0,None,None,None,None,None,None,1.0,None,distance,0.9909638554216867,ok,245.53983437409624
79,1,1,1,1,1,0,0,1,1,0,0,1,1,1,kneighborsClassifier,None,ball_tree,None,None,20.0,None,None,None,None,None,None,8.0,None,distance,0.8905622489959839,ok,245.60935904015787
80,1,0,1,1,0,1,1,0,0,1,1,0,0,0,nnClassifier,logistic,None,19.0,None,None,adaptive,None,None,None,None,5.0,None,sgd,None,0.7570281124497992,ok,268.34916886198334
81,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,19.0,None,None,None,None,None,None,4.0,None,distance,0.9939759036144579,ok,268.5384052169975
82,0,0,1,0,0,1,0,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,gini,None,None,36,auto,18,15,None,None,None,None,0.9718875502008032,ok,269.67363079218194
83,1,1,0,1,1,0,0,1,1,0,0,1,1,1,kneighborsClassifier,None,ball_tree,None,None,2.0,None,None,None,None,None,None,3.0,None,distance,0.8664658634538153,ok,269.74365206900984
84,1,0,1,1,0,1,1,1,1,1,1,0,0,1,kneighborsClassifier,None,auto,None,None,30.0,None,None,None,None,None,None,2.0,None,uniform,0.9939759036144579,ok,269.8378010101151
85,1,0,1,1,0,1,0,0,0,1,1,0,0,0,kneighborsClassifier,None,kd_tree,None,None,34.0,None,None,None,None,None,None,1.0,None,distance,0.9899598393574297,ok,269.90178692899644
86,0,0,1,0,0,1,0,1,1,1,1,0,0,1,nnClassifier,identity,None,12.0,None,None,constant,None,None,None,None,1.0,None,lbfgs,None,0.7359437751004017,ok,270.15581623697653
87,1,0,0,1,1,1,0,1,1,0,0,1,0,1,randomForestClassifier,None,None,None,entropy,None,None,14,sqrt,9,6,None,None,None,None,0.9708835341365462,ok,271.63548105210066
88,1,1,1,1,0,0,0,1,1,1,1,0,1,1,kneighborsClassifier,None,ball_tree,None,None,12.0,None,None,None,None,None,None,4.0,None,distance,0.8815261044176707,ok,271.703504136065
89,1,0,1,1,0,1,1,0,1,1,1,0,0,0,kneighborsClassifier,None,ball_tree,None,None,5.0,None,None,None,None,None,None,6.0,None,distance,0.9859437751004017,ok,271.77181991399266
90,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,22.0,None,None,None,None,None,None,2.0,None,distance,0.9979919678714859,ok,271.9669053610414
91,0,0,1,0,0,1,0,1,0,1,1,0,0,1,kneighborsClassifier,None,brute,None,None,22.0,None,None,None,None,None,None,3.0,None,distance,0.9738955823293173,ok,272.1069959939923
92,1,0,0,1,1,1,0,1,1,0,0,1,1,1,nnClassifier,tanh,None,27.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.7389558232931727,ok,293.64731315197423
93,1,1,1,1,0,0,1,1,1,1,1,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,85,sqrt,13,36,None,None,None,None,0.9789156626506024,ok,295.2834577821195
94,1,0,1,1,0,1,0,0,0,1,1,0,0,0,kneighborsClassifier,None,auto,None,None,27.0,None,None,None,None,None,None,5.0,None,uniform,0.9718875502008032,ok,295.3728718231432
95,0,0,1,0,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,kd_tree,None,None,39.0,None,None,None,None,None,None,1.0,None,distance,0.9799196787148594,ok,295.4400116780307
96,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,33.0,None,None,None,None,None,None,2.0,None,distance,0.9979919678714859,ok,295.5058292951435
97,1,1,0,1,1,0,0,1,1,0,0,1,1,1,nnClassifier,identity,None,24.0,None,None,invscaling,None,None,None,None,6.0,None,sgd,None,0.7389558232931727,ok,301.0846150170546
98,1,0,1,1,0,1,0,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,25.0,None,None,None,None,None,None,2.0,None,distance,0.9979919678714859,ok,301.1566506570671
99,1,0,1,1,0,1,1,1,1,1,1,0,0,1,kneighborsClassifier,None,ball_tree,None,None,17.0,None,None,None,None,None,None,3.0,None,distance,0.9939759036144579,ok,301.23194332118146
