activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
identity,ball_tree,31,mse,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,17,constant,21,sqrt,7,23,kneighborsRegressor,6,7,adam,uniform,0.3376571746105961
relu,kd_tree,24,mae,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,4,adaptive,47,sqrt,3,16,nnRegressor,8,10,sgd,distance,0.419679639144083
identity,kd_tree,13,poisson,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,35,constant,70,auto,11,8,kneighborsRegressor,9,2,adam,distance,0.23635517289137864
tanh,auto,19,mse,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,27,constant,63,auto,11,5,randomForestRegressor,4,10,lbfgs,uniform,0.26269593701079497
identity,ball_tree,19,poisson,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,14,invscaling,82,sqrt,20,31,nnRegressor,3,2,lbfgs,uniform,0.407029160288067
tanh,auto,11,poisson,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,3,invscaling,65,auto,19,36,nnRegressor,1,9,adam,uniform,0.49843038810395446
logistic,ball_tree,11,poisson,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,5,constant,80,log2,5,27,nnRegressor,8,2,sgd,distance,0.10594650293110719
logistic,kd_tree,12,mse,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,4,adaptive,57,log2,13,39,nnRegressor,2,9,sgd,distance,0.031200019618403352
relu,brute,13,poisson,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,constant,56,auto,19,40,nnRegressor,7,1,sgd,distance,0.29907942296135737
relu,kd_tree,29,mae,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,adaptive,5,auto,10,36,kneighborsRegressor,4,1,adam,uniform,-0.2457654484578713
tanh,auto,19,mse,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,2,invscaling,2,log2,4,19,randomForestRegressor,8,5,sgd,uniform,0.16793137195856267
identity,auto,32,mse,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,33,adaptive,88,auto,12,26,kneighborsRegressor,8,10,sgd,uniform,0.3253547257954629
logistic,kd_tree,11,poisson,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,20,adaptive,94,log2,11,36,kneighborsRegressor,9,1,adam,uniform,-0.8349096342950433
logistic,brute,29,mae,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,4,constant,50,log2,13,15,nnRegressor,7,7,adam,distance,0.25057925388278735
relu,kd_tree,31,poisson,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,11,adaptive,20,auto,19,26,nnRegressor,7,1,adam,uniform,0.0730452380627642
tanh,kd_tree,29,mse,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,11,invscaling,9,log2,3,37,nnRegressor,8,7,lbfgs,distance,0.0302358859056725
tanh,brute,9,mse,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,11,adaptive,78,sqrt,14,19,nnRegressor,7,2,lbfgs,distance,0.5197405629946696
logistic,auto,32,mae,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,16,adaptive,71,log2,4,35,randomForestRegressor,2,3,sgd,distance,0.2263831034320123
tanh,kd_tree,26,mae,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,34,constant,37,log2,7,22,nnRegressor,5,2,sgd,uniform,0.20076141913638257
logistic,ball_tree,24,poisson,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,34,invscaling,7,sqrt,2,7,randomForestRegressor,7,1,sgd,uniform,-0.0007449846392162396
relu,auto,24,mse,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,9,adaptive,61,auto,16,3,nnRegressor,2,7,sgd,distance,0.27375481111699274
tanh,auto,17,poisson,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,33,invscaling,63,log2,18,17,randomForestRegressor,4,7,adam,uniform,-0.018890702754718047
tanh,brute,9,poisson,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,39,constant,23,auto,3,40,kneighborsRegressor,9,9,adam,distance,0.44628410707129296
tanh,brute,22,poisson,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,6,constant,76,auto,3,27,kneighborsRegressor,7,5,adam,uniform,-0.14242392258122227
relu,ball_tree,24,mae,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,28,adaptive,54,log2,14,14,kneighborsRegressor,4,6,lbfgs,uniform,0.3328467282527672
logistic,ball_tree,13,mse,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,13,invscaling,29,log2,14,36,kneighborsRegressor,5,10,adam,distance,0.05400636987233909
relu,brute,17,mae,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,32,invscaling,45,log2,18,39,nnRegressor,9,4,adam,distance,0.029256037099059773
relu,ball_tree,19,mse,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,40,constant,29,log2,19,2,nnRegressor,5,6,sgd,uniform,0.00771682787732908
logistic,brute,10,mae,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,4,invscaling,47,auto,14,37,nnRegressor,7,4,adam,distance,0.40189319977621907
identity,auto,17,mae,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,33,adaptive,37,auto,16,27,randomForestRegressor,5,1,adam,distance,0.07175596420071051
identity,ball_tree,32,poisson,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,3,constant,25,log2,6,27,kneighborsRegressor,4,4,lbfgs,uniform,-0.08698482933419416
tanh,kd_tree,16,poisson,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,4,adaptive,70,log2,19,7,kneighborsRegressor,7,5,adam,uniform,-0.06533447121509761
tanh,kd_tree,9,poisson,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,23,invscaling,87,log2,19,26,kneighborsRegressor,1,10,lbfgs,uniform,0.3165404504011947
logistic,auto,32,mae,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,14,invscaling,23,sqrt,10,22,kneighborsRegressor,10,5,lbfgs,uniform,0.4397711081471207
identity,ball_tree,29,poisson,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,5,constant,99,sqrt,8,22,kneighborsRegressor,10,9,adam,uniform,0.17675448158589313
relu,brute,31,mse,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,10,invscaling,25,auto,20,8,nnRegressor,9,1,lbfgs,uniform,0.529552047119333
logistic,kd_tree,20,mae,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,13,invscaling,10,log2,10,20,nnRegressor,8,5,sgd,uniform,0.05549831533921634
tanh,auto,15,mse,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,30,adaptive,75,log2,11,14,randomForestRegressor,1,3,sgd,uniform,0.35836207158125055
identity,kd_tree,8,mae,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,4,adaptive,75,sqrt,18,20,kneighborsRegressor,10,8,lbfgs,distance,-0.01994190248826988
tanh,ball_tree,26,mse,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,15,invscaling,66,auto,15,12,randomForestRegressor,5,1,sgd,distance,0.26875508010980165
logistic,brute,11,poisson,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,7,invscaling,83,sqrt,17,18,kneighborsRegressor,9,3,adam,uniform,0.0775123941649214
tanh,auto,29,poisson,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,34,adaptive,57,auto,6,14,randomForestRegressor,8,7,sgd,distance,0.03199766855965758
identity,ball_tree,30,poisson,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,34,invscaling,78,auto,12,19,randomForestRegressor,6,6,lbfgs,uniform,0.035207064158012
identity,ball_tree,26,poisson,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,6,adaptive,21,log2,6,20,randomForestRegressor,7,1,lbfgs,distance,0.04726175901467855
relu,ball_tree,24,mse,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,26,constant,28,auto,16,38,nnRegressor,5,4,lbfgs,distance,0.4148631096319546
identity,brute,32,mse,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,19,adaptive,42,log2,7,30,nnRegressor,9,3,lbfgs,distance,0.003910972894373477
relu,auto,16,poisson,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,32,constant,85,sqrt,16,22,kneighborsRegressor,9,1,adam,distance,-0.3146696406498557
relu,ball_tree,32,poisson,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,39,invscaling,89,auto,11,5,randomForestRegressor,5,7,lbfgs,uniform,0.24323788436915528
relu,kd_tree,30,poisson,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,6,constant,52,sqrt,9,36,kneighborsRegressor,1,8,adam,distance,0.4936563058908009
tanh,ball_tree,17,mae,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,10,adaptive,36,sqrt,5,33,nnRegressor,2,4,adam,distance,0.11347169939555501
identity,auto,16,mse,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,14,constant,12,auto,7,36,kneighborsRegressor,1,6,lbfgs,uniform,0.4486645222310207
identity,kd_tree,29,poisson,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,4,adaptive,90,auto,13,27,randomForestRegressor,8,8,sgd,distance,0.27599613952501856
tanh,auto,8,mse,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,11,constant,35,auto,10,31,nnRegressor,5,5,sgd,uniform,0.20603399259924837
logistic,kd_tree,11,mse,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,12,constant,65,auto,16,28,kneighborsRegressor,2,10,sgd,distance,0.4712189666514306
logistic,brute,31,poisson,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,8,invscaling,70,auto,18,39,kneighborsRegressor,4,5,adam,distance,0.4797628429283163
identity,auto,8,mse,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2,adaptive,61,log2,18,30,randomForestRegressor,7,5,lbfgs,distance,0.23765022889078846
relu,brute,29,mse,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,3,constant,61,auto,4,18,kneighborsRegressor,8,1,adam,distance,0.1024436104037485
logistic,kd_tree,14,mae,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,8,invscaling,93,log2,17,31,randomForestRegressor,7,5,adam,uniform,0.3997397656052273
logistic,ball_tree,20,mse,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,27,invscaling,55,log2,4,18,kneighborsRegressor,2,1,lbfgs,distance,-0.793052768371824
tanh,ball_tree,19,mae,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,28,invscaling,59,auto,10,9,nnRegressor,5,6,adam,distance,0.14715244819014373
logistic,ball_tree,9,mse,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,3,adaptive,63,sqrt,2,30,nnRegressor,5,5,lbfgs,distance,0.5233808727129845
identity,brute,25,poisson,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,9,adaptive,92,auto,11,35,nnRegressor,7,1,sgd,uniform,0.12843556202836548
relu,auto,28,mse,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,37,adaptive,98,auto,17,27,kneighborsRegressor,1,3,sgd,distance,-0.14160680030509742
tanh,auto,13,poisson,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,30,adaptive,72,sqrt,15,18,nnRegressor,5,6,sgd,uniform,-0.056620447001577645
relu,brute,8,mse,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,29,constant,86,auto,2,27,nnRegressor,10,6,sgd,distance,0.47033989674115995
tanh,kd_tree,9,mse,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,14,constant,62,log2,16,32,kneighborsRegressor,2,4,lbfgs,uniform,0.4300443910192453
relu,ball_tree,14,mse,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,7,invscaling,44,sqrt,10,20,nnRegressor,8,7,adam,distance,0.4388047094125279
relu,auto,28,poisson,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,39,invscaling,50,auto,14,6,kneighborsRegressor,2,9,lbfgs,distance,0.22000365981748438
logistic,brute,13,mae,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,24,adaptive,86,sqrt,15,21,randomForestRegressor,9,8,sgd,distance,-0.07266023380104936
relu,kd_tree,11,mae,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,34,invscaling,14,log2,5,37,randomForestRegressor,1,5,adam,uniform,0.23199703583234577
logistic,auto,17,mae,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,11,invscaling,41,sqrt,16,17,kneighborsRegressor,3,8,lbfgs,uniform,0.21449362687748774
relu,auto,22,mae,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,38,constant,41,auto,10,40,nnRegressor,5,5,lbfgs,uniform,0.5385436173054157
logistic,auto,29,mae,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,38,constant,26,log2,18,12,kneighborsRegressor,5,1,sgd,distance,-0.7285284175064595
identity,kd_tree,11,mae,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,28,adaptive,71,auto,4,19,randomForestRegressor,2,3,adam,distance,0.3871402243498644
identity,brute,12,mae,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,38,adaptive,4,log2,2,7,kneighborsRegressor,2,10,lbfgs,uniform,0.32686420177780895
identity,brute,18,poisson,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,27,constant,34,sqrt,18,3,nnRegressor,1,7,lbfgs,uniform,0.26339420588283446
identity,brute,19,mae,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,37,invscaling,45,auto,14,2,nnRegressor,1,2,adam,distance,-0.07001068344082806
relu,ball_tree,29,mse,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,27,adaptive,6,log2,2,33,nnRegressor,8,8,lbfgs,uniform,0.4792406302775507
logistic,kd_tree,16,poisson,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,5,adaptive,53,sqrt,15,4,randomForestRegressor,7,2,adam,uniform,0.22413738016891038
