activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
relu,brute,29,poisson,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,26,adaptive,35,sqrt,17,36,randomForestRegressor,8,5,adam,distance,0.12960326382383824
logistic,ball_tree,31,poisson,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,2,adaptive,11,log2,4,4,nnRegressor,1,9,adam,distance,0.07589815220771212
tanh,kd_tree,15,mse,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,31,adaptive,80,sqrt,20,33,randomForestRegressor,2,9,sgd,distance,0.014276851082986042
logistic,brute,32,mae,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,36,invscaling,72,log2,14,10,randomForestRegressor,2,10,lbfgs,uniform,0.43134001313577
relu,brute,11,mae,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5,adaptive,93,auto,3,37,randomForestRegressor,10,6,adam,distance,0.48557236834361206
logistic,brute,14,mse,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,31,constant,86,sqrt,15,18,kneighborsRegressor,1,9,adam,distance,0.14878734952395556
identity,ball_tree,14,poisson,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,5,invscaling,5,auto,18,24,randomForestRegressor,3,3,adam,distance,-0.006222409319564859
logistic,kd_tree,28,mse,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,14,invscaling,77,sqrt,19,29,randomForestRegressor,5,6,adam,distance,0.240584666585983
logistic,brute,15,poisson,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,31,constant,16,log2,16,12,randomForestRegressor,10,1,lbfgs,uniform,0.0004914981757606629
relu,kd_tree,32,mse,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,36,constant,67,log2,10,14,kneighborsRegressor,6,10,sgd,distance,-0.09511026102646625
identity,ball_tree,9,mae,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,11,adaptive,78,sqrt,14,24,randomForestRegressor,6,4,sgd,distance,0.43776755438356396
tanh,ball_tree,17,poisson,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,17,adaptive,9,log2,7,17,kneighborsRegressor,8,9,lbfgs,distance,-0.07178599354791482
logistic,ball_tree,11,poisson,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,3,constant,78,log2,16,25,randomForestRegressor,10,2,lbfgs,uniform,0.18233213903483958
logistic,kd_tree,14,mae,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,26,invscaling,96,auto,17,12,nnRegressor,4,9,sgd,uniform,-0.013359207667968942
logistic,brute,8,poisson,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,invscaling,88,sqrt,13,19,randomForestRegressor,7,5,adam,uniform,0.20815673832569104
tanh,ball_tree,9,mse,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,13,constant,89,auto,17,28,randomForestRegressor,6,9,lbfgs,uniform,0.1377324312636654
relu,kd_tree,23,mae,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,5,invscaling,50,sqrt,17,35,kneighborsRegressor,6,2,adam,uniform,0.03910220615312188
tanh,ball_tree,19,mae,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,15,adaptive,20,log2,11,6,nnRegressor,5,1,lbfgs,distance,0.0005621231622493505
logistic,brute,32,poisson,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,17,constant,17,sqrt,3,26,kneighborsRegressor,10,6,lbfgs,uniform,0.29360834909213984
relu,kd_tree,9,mae,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,22,constant,74,log2,19,31,nnRegressor,5,7,sgd,uniform,0.4054644342912621
identity,kd_tree,32,poisson,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,37,invscaling,73,auto,4,25,randomForestRegressor,1,8,sgd,distance,0.17376879761974806
logistic,auto,30,mse,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,21,adaptive,63,sqrt,13,2,kneighborsRegressor,9,4,lbfgs,distance,0.12786191392813218
logistic,brute,24,mse,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,19,invscaling,25,log2,13,19,kneighborsRegressor,7,7,lbfgs,uniform,-0.11707957275596126
logistic,auto,11,mae,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,33,constant,57,log2,2,40,nnRegressor,9,3,lbfgs,uniform,0.38608547131874305
identity,ball_tree,10,mse,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,23,adaptive,76,sqrt,15,25,kneighborsRegressor,10,7,sgd,distance,0.30665376170555647
tanh,ball_tree,23,mse,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,31,constant,14,auto,17,32,kneighborsRegressor,4,1,lbfgs,uniform,-0.6696743031313794
identity,kd_tree,16,mae,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,10,constant,94,auto,9,33,randomForestRegressor,9,2,lbfgs,uniform,0.09757378284403795
relu,kd_tree,10,mse,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,35,constant,57,sqrt,2,19,kneighborsRegressor,9,10,lbfgs,uniform,0.05488023875933401
identity,kd_tree,23,poisson,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,31,invscaling,56,auto,19,37,randomForestRegressor,3,4,lbfgs,distance,0.23226626164441244
logistic,brute,20,mae,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,10,adaptive,92,log2,20,40,kneighborsRegressor,1,10,sgd,uniform,0.311211067621332
relu,ball_tree,28,mse,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,5,constant,56,log2,16,26,nnRegressor,5,9,adam,distance,0.030202671806491943
relu,auto,18,mse,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,19,adaptive,86,sqrt,18,9,kneighborsRegressor,7,7,lbfgs,uniform,0.027002783584814782
logistic,ball_tree,27,poisson,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,15,adaptive,47,auto,2,31,kneighborsRegressor,1,7,adam,uniform,0.4026646281151285
tanh,auto,23,mae,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,7,invscaling,75,log2,11,14,kneighborsRegressor,8,10,adam,uniform,0.32753660449674227
tanh,brute,21,poisson,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,12,constant,13,auto,8,10,kneighborsRegressor,10,7,sgd,uniform,0.13704399744817242
relu,kd_tree,25,mae,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,32,invscaling,80,log2,3,15,kneighborsRegressor,10,9,sgd,distance,-0.0737323600637827
tanh,brute,20,mse,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,34,constant,14,log2,6,32,nnRegressor,8,3,adam,uniform,0.10102907180615861
identity,kd_tree,12,mse,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,27,adaptive,25,sqrt,6,37,nnRegressor,1,9,adam,distance,0.3461776916740277
tanh,kd_tree,11,poisson,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,34,adaptive,42,log2,10,37,randomForestRegressor,7,8,adam,uniform,0.08996091541416984
tanh,ball_tree,12,mse,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,9,adaptive,21,sqrt,15,39,kneighborsRegressor,3,2,lbfgs,uniform,0.2761704254026832
identity,ball_tree,27,mae,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,36,constant,96,auto,15,40,nnRegressor,7,6,lbfgs,distance,0.13427696956734836
relu,kd_tree,29,mae,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,20,constant,10,sqrt,11,35,randomForestRegressor,7,6,lbfgs,uniform,0.16656404085308885
tanh,kd_tree,23,mse,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,27,constant,39,auto,13,6,kneighborsRegressor,8,3,adam,distance,-0.0009429920811265813
identity,kd_tree,29,mae,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,19,invscaling,92,sqrt,12,21,randomForestRegressor,4,2,lbfgs,uniform,0.31188149552229494
tanh,ball_tree,20,poisson,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,35,constant,23,auto,9,14,kneighborsRegressor,8,5,lbfgs,distance,0.43400282378796107
tanh,kd_tree,28,mae,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,23,constant,100,log2,2,35,randomForestRegressor,4,2,adam,distance,0.33254496562937075
relu,auto,31,mse,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,35,constant,22,log2,5,15,randomForestRegressor,7,2,lbfgs,uniform,0.3625049619742061
tanh,kd_tree,14,poisson,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,35,adaptive,72,auto,11,28,randomForestRegressor,7,8,sgd,uniform,0.03698632387555789
logistic,auto,10,poisson,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,3,adaptive,62,auto,14,5,randomForestRegressor,8,2,adam,uniform,0.22725353622604838
tanh,ball_tree,27,mae,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,16,invscaling,43,auto,12,19,nnRegressor,10,1,adam,uniform,0.2041697528842089
logistic,ball_tree,29,mae,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,3,adaptive,46,auto,20,24,randomForestRegressor,7,7,adam,uniform,0.0477810010960108
identity,kd_tree,20,mae,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,9,constant,35,auto,7,36,kneighborsRegressor,6,2,sgd,uniform,-0.3632382837210346
identity,kd_tree,29,mae,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,26,invscaling,75,log2,18,12,randomForestRegressor,3,7,adam,uniform,0.02186722778170569
identity,brute,17,mse,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,40,adaptive,38,auto,16,11,randomForestRegressor,7,2,sgd,uniform,0.3901270329949741
logistic,kd_tree,21,poisson,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,27,invscaling,65,auto,6,9,nnRegressor,8,7,sgd,uniform,-0.029950156293021557
identity,auto,9,mse,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,39,adaptive,22,sqrt,7,17,nnRegressor,2,6,adam,distance,0.018836109572843318
relu,auto,8,mse,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,4,constant,50,sqrt,12,3,kneighborsRegressor,5,4,lbfgs,uniform,-0.0221424170638318
relu,auto,9,mse,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,30,constant,83,log2,19,30,kneighborsRegressor,3,4,sgd,distance,-0.12070025434202969
relu,ball_tree,9,poisson,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,4,invscaling,73,log2,2,24,nnRegressor,3,10,lbfgs,uniform,-0.07685101625310287
identity,ball_tree,29,mae,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,30,constant,67,log2,14,14,randomForestRegressor,3,10,sgd,distance,0.058204796231749234
tanh,brute,14,mse,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,13,adaptive,97,auto,19,11,nnRegressor,8,2,adam,distance,0.26110704239641347
relu,kd_tree,8,poisson,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,32,invscaling,94,sqrt,13,22,nnRegressor,2,7,adam,distance,-0.02596914175931886
identity,ball_tree,9,poisson,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,15,constant,64,auto,16,26,nnRegressor,6,9,lbfgs,uniform,0.030406954140694498
logistic,ball_tree,21,mse,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,26,adaptive,21,log2,11,33,nnRegressor,7,2,lbfgs,distance,0.132376182089034
logistic,kd_tree,18,mae,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,37,constant,68,auto,13,14,nnRegressor,8,5,lbfgs,uniform,0.243298891228671
identity,brute,24,mse,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,37,constant,91,log2,12,40,nnRegressor,1,10,lbfgs,uniform,0.12729550886262608
logistic,kd_tree,21,poisson,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,4,adaptive,7,sqrt,4,24,nnRegressor,2,1,adam,distance,0.12142578017957639
tanh,ball_tree,17,mse,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,6,constant,2,sqrt,9,16,nnRegressor,5,2,sgd,uniform,0.2967261000339374
tanh,brute,11,mae,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,18,adaptive,97,log2,16,7,randomForestRegressor,9,4,lbfgs,uniform,0.41013449290008996
logistic,brute,31,mse,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,11,invscaling,55,sqrt,10,27,randomForestRegressor,1,5,lbfgs,distance,0.2658691424909788
identity,kd_tree,24,mse,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,16,adaptive,73,auto,19,32,kneighborsRegressor,3,4,adam,distance,0.3394034741345554
tanh,brute,26,mae,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,39,constant,50,log2,13,21,nnRegressor,8,5,sgd,distance,0.09809450109154882
tanh,auto,17,mae,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,3,adaptive,55,log2,20,29,kneighborsRegressor,1,10,adam,distance,0.18302173181452963
identity,ball_tree,30,mse,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,14,invscaling,47,log2,15,7,nnRegressor,2,6,sgd,uniform,-0.04272170496705119
relu,auto,32,mae,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,27,adaptive,18,auto,5,22,randomForestRegressor,5,6,lbfgs,distance,0.1055238105262839
identity,auto,26,mse,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,5,adaptive,97,log2,5,19,nnRegressor,7,3,lbfgs,distance,0.38534227514345243
tanh,kd_tree,16,poisson,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,3,constant,36,sqrt,7,39,nnRegressor,6,2,adam,distance,0.30159451474406473
identity,brute,24,poisson,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,19,invscaling,5,auto,19,3,nnRegressor,2,4,lbfgs,uniform,0.1278781109804087
logistic,kd_tree,9,mae,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,15,adaptive,78,sqrt,8,39,randomForestRegressor,9,6,adam,distance,0.4134936624823361
logistic,kd_tree,18,poisson,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,6,adaptive,49,sqrt,11,31,nnRegressor,6,1,sgd,distance,0.0623309397333186
relu,brute,32,mae,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,3,constant,96,log2,8,29,randomForestRegressor,10,9,sgd,distance,-0.07556800115926521
relu,brute,26,mae,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,23,invscaling,20,log2,15,7,randomForestRegressor,10,1,sgd,uniform,0.1679369359724483
