activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_2,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_3,feature_30,feature_31,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss
identity,ball_tree,24,poisson,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,23,constant,55,auto,18,25,kneighborsRegressor,7,6,sgd,uniform,0.3434010281968445
relu,auto,17,poisson,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,8,constant,45,auto,2,13,nnRegressor,8,7,sgd,uniform,-0.03267800681636435
relu,kd_tree,30,mse,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,16,invscaling,45,auto,10,2,nnRegressor,10,6,adam,uniform,0.02559247926375252
relu,brute,31,poisson,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,38,invscaling,34,auto,9,11,kneighborsRegressor,6,7,sgd,uniform,0.4439158250540931
tanh,kd_tree,10,mae,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,20,constant,90,sqrt,3,22,randomForestRegressor,3,4,adam,distance,0.3794335950741826
identity,auto,10,mae,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,27,constant,25,auto,20,31,randomForestRegressor,6,6,sgd,distance,0.39536800526101923
relu,kd_tree,24,mse,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,12,constant,96,auto,5,7,kneighborsRegressor,10,4,sgd,uniform,-0.0811507829799285
relu,ball_tree,29,mse,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,7,adaptive,25,log2,2,9,randomForestRegressor,8,8,sgd,distance,0.44811532633271123
relu,brute,16,mse,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,23,adaptive,9,log2,8,39,randomForestRegressor,7,3,sgd,distance,0.3463791257872285
identity,brute,21,poisson,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,37,invscaling,63,auto,4,36,kneighborsRegressor,3,10,lbfgs,distance,0.23915426673537976
relu,ball_tree,15,mae,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,4,adaptive,3,auto,3,25,kneighborsRegressor,9,4,sgd,uniform,0.07536692015746405
logistic,ball_tree,18,mae,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,7,adaptive,84,sqrt,6,3,randomForestRegressor,5,1,adam,distance,0.3979213877233685
identity,brute,31,poisson,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,3,invscaling,18,sqrt,19,22,randomForestRegressor,8,5,sgd,distance,0.004345281242016497
identity,ball_tree,23,poisson,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,11,adaptive,5,sqrt,9,14,nnRegressor,1,6,lbfgs,distance,0.5156204485524631
identity,kd_tree,21,mse,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,27,constant,84,sqrt,7,36,nnRegressor,1,9,adam,uniform,0.4939925843487074
tanh,kd_tree,22,mae,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,25,invscaling,70,log2,9,8,nnRegressor,2,9,sgd,uniform,-0.17608132108985974
identity,kd_tree,13,mae,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,3,constant,16,auto,7,3,randomForestRegressor,1,8,lbfgs,distance,0.26847865794603887
identity,kd_tree,19,mse,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,18,invscaling,44,auto,15,6,nnRegressor,4,9,sgd,uniform,0.41129074684844935
relu,auto,24,mse,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,5,adaptive,31,log2,3,9,randomForestRegressor,8,4,adam,uniform,0.4128347403290745
identity,auto,28,poisson,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,25,constant,22,auto,20,10,nnRegressor,6,8,lbfgs,distance,0.40853027970701095
tanh,kd_tree,12,mae,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,38,invscaling,99,log2,14,35,nnRegressor,3,4,lbfgs,uniform,-0.032025562776723415
identity,brute,32,poisson,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,8,invscaling,77,log2,5,36,kneighborsRegressor,6,8,adam,distance,0.37840274481777425
relu,brute,27,poisson,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,14,adaptive,27,log2,12,26,kneighborsRegressor,2,4,adam,distance,0.15673856204749947
relu,ball_tree,14,mae,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,26,invscaling,73,sqrt,12,10,randomForestRegressor,8,5,sgd,distance,0.37053912724864946
relu,brute,21,mae,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,20,constant,81,sqrt,10,15,randomForestRegressor,5,3,sgd,distance,0.3706324341257231
tanh,kd_tree,11,poisson,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,33,invscaling,5,sqrt,8,39,kneighborsRegressor,8,4,sgd,distance,0.07979307118516754
tanh,auto,30,mse,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,13,invscaling,86,log2,18,13,nnRegressor,7,4,sgd,distance,-0.03507020809605921
relu,auto,18,mae,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,17,adaptive,28,log2,13,36,kneighborsRegressor,8,3,sgd,distance,0.010029765416258885
identity,brute,18,mae,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,20,adaptive,57,sqrt,6,15,nnRegressor,1,8,sgd,distance,0.419207732932822
tanh,ball_tree,11,mse,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,constant,29,sqrt,15,37,randomForestRegressor,2,10,lbfgs,distance,0.005978997954839249
tanh,brute,29,poisson,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,12,invscaling,98,sqrt,6,29,kneighborsRegressor,4,8,adam,distance,0.4518816109733592
tanh,ball_tree,12,poisson,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,39,constant,89,sqrt,10,28,randomForestRegressor,9,4,lbfgs,uniform,0.030565056731387874
relu,brute,9,mae,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,14,adaptive,100,log2,11,38,randomForestRegressor,9,4,adam,uniform,0.4697609462413268
identity,ball_tree,10,poisson,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,7,invscaling,32,sqrt,20,32,kneighborsRegressor,6,1,lbfgs,distance,-0.19689558803740925
tanh,kd_tree,16,poisson,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,35,adaptive,90,log2,13,19,nnRegressor,7,9,adam,distance,0.5267651988297176
tanh,auto,13,mae,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,37,adaptive,96,auto,2,8,nnRegressor,8,8,lbfgs,distance,0.3283200416698149
relu,auto,11,poisson,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,26,adaptive,38,log2,7,19,kneighborsRegressor,2,5,sgd,uniform,0.1540372480133233
logistic,ball_tree,19,mse,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,16,invscaling,85,log2,7,3,kneighborsRegressor,6,6,adam,distance,0.17356255292334266
tanh,brute,11,mae,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,25,adaptive,46,log2,12,31,kneighborsRegressor,6,1,adam,distance,-0.09591885590698146
identity,kd_tree,19,mae,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,10,constant,55,sqrt,16,38,nnRegressor,5,7,adam,uniform,0.34792194494379425
logistic,brute,23,poisson,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,25,adaptive,21,auto,10,31,kneighborsRegressor,9,6,sgd,uniform,-0.03569391410404976
relu,auto,25,mae,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,14,invscaling,30,log2,15,19,nnRegressor,3,4,adam,distance,0.4378912023680256
identity,ball_tree,18,poisson,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,9,constant,97,log2,7,34,randomForestRegressor,8,3,adam,uniform,-0.02559722752483684
relu,ball_tree,25,poisson,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,36,invscaling,63,sqrt,20,11,nnRegressor,4,4,adam,uniform,0.4771080219763145
relu,ball_tree,16,mae,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,4,adaptive,63,sqrt,4,33,randomForestRegressor,7,8,adam,distance,-0.026566934639190132
tanh,ball_tree,18,poisson,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,19,constant,15,auto,3,3,kneighborsRegressor,4,7,sgd,distance,0.34100302135870775
logistic,auto,11,poisson,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,35,invscaling,63,log2,14,35,kneighborsRegressor,9,8,adam,distance,0.32739806138743066
tanh,auto,26,poisson,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,38,adaptive,4,sqrt,14,26,nnRegressor,7,8,lbfgs,distance,0.006210907559250245
logistic,auto,14,mae,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,8,invscaling,65,log2,16,8,nnRegressor,8,5,adam,distance,0.14110961989710014
tanh,brute,30,poisson,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,21,invscaling,26,log2,18,33,nnRegressor,7,8,sgd,distance,-0.12022292858454997
relu,auto,11,poisson,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,19,constant,16,log2,19,8,kneighborsRegressor,4,1,adam,distance,-0.011011626909702477
identity,kd_tree,16,mse,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,28,adaptive,55,log2,16,35,randomForestRegressor,10,3,sgd,uniform,0.48094392622569115
identity,kd_tree,10,poisson,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,34,constant,25,sqrt,3,26,kneighborsRegressor,8,2,sgd,uniform,0.2583521860332191
tanh,kd_tree,26,poisson,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,23,invscaling,63,log2,16,2,nnRegressor,7,9,adam,distance,0.11334833212619688
logistic,kd_tree,32,mae,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,27,invscaling,40,auto,2,5,nnRegressor,4,2,adam,uniform,0.5096040744224049
logistic,ball_tree,29,mae,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,19,invscaling,93,sqrt,19,20,nnRegressor,7,7,lbfgs,uniform,0.3208246258633144
logistic,brute,17,poisson,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,2,invscaling,82,log2,19,13,nnRegressor,2,5,lbfgs,uniform,0.4177759277145454
identity,auto,32,mae,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,31,constant,85,log2,16,29,kneighborsRegressor,3,8,sgd,distance,0.342902519304619
tanh,ball_tree,9,poisson,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,38,adaptive,89,auto,5,29,nnRegressor,9,1,sgd,distance,0.18216185641515925
relu,brute,28,mae,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,35,adaptive,58,sqrt,7,34,randomForestRegressor,7,2,adam,uniform,0.1875795959171891
tanh,brute,31,mae,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,6,constant,96,log2,6,16,nnRegressor,10,9,lbfgs,uniform,-0.002604948814251218
logistic,ball_tree,9,mse,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,40,invscaling,89,auto,4,19,nnRegressor,9,10,adam,distance,0.14064334782402133
identity,kd_tree,24,poisson,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,4,adaptive,89,log2,15,8,randomForestRegressor,3,3,adam,uniform,0.04258265645504955
identity,ball_tree,12,poisson,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,30,invscaling,34,auto,11,32,kneighborsRegressor,3,8,sgd,distance,0.04901966347860842
tanh,brute,21,poisson,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,20,invscaling,30,sqrt,17,22,randomForestRegressor,8,8,adam,uniform,0.019906693720521007
tanh,ball_tree,12,mse,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,8,adaptive,53,auto,14,27,randomForestRegressor,7,6,adam,uniform,0.29118026378684925
relu,auto,9,mse,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,9,adaptive,25,sqrt,8,33,kneighborsRegressor,2,7,sgd,distance,0.13833413437092734
relu,kd_tree,10,mse,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,25,constant,25,auto,17,40,randomForestRegressor,8,5,adam,distance,0.502935933063164
relu,brute,19,mae,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,35,invscaling,18,auto,2,6,kneighborsRegressor,10,4,adam,uniform,0.2583604510335735
relu,ball_tree,27,mse,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,9,constant,97,auto,8,22,randomForestRegressor,7,2,lbfgs,distance,0.2410911983073234
relu,ball_tree,11,poisson,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,8,constant,30,sqrt,7,9,nnRegressor,8,3,lbfgs,uniform,0.10820854683036807
tanh,brute,16,mse,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,11,invscaling,38,log2,20,38,kneighborsRegressor,2,10,lbfgs,uniform,0.4471270381334863
tanh,brute,30,mse,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,27,adaptive,43,log2,19,2,nnRegressor,10,8,sgd,uniform,0.1703026280403216
tanh,kd_tree,21,mse,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,2,invscaling,90,sqrt,5,4,nnRegressor,7,8,adam,uniform,0.2820703609259815
tanh,kd_tree,9,mae,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,24,adaptive,39,log2,3,22,randomForestRegressor,8,2,sgd,distance,-0.026331282478125217
tanh,ball_tree,21,mse,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,13,invscaling,51,log2,3,5,nnRegressor,6,7,sgd,uniform,-0.27668112174761483
tanh,auto,16,mae,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,33,constant,22,sqrt,4,5,kneighborsRegressor,5,6,adam,distance,-0.03682952534457695
identity,kd_tree,32,mae,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,13,constant,71,auto,18,3,kneighborsRegressor,3,8,adam,distance,0.17158438078332983
identity,kd_tree,16,poisson,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,8,constant,89,sqrt,4,35,nnRegressor,9,6,adam,uniform,0.3843187162364806
identity,brute,15,poisson,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,22,invscaling,39,sqrt,8,23,randomForestRegressor,1,6,lbfgs,uniform,0.015646022987783836
logistic,brute,10,poisson,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,9,constant,24,log2,14,18,nnRegressor,5,9,sgd,uniform,0.08626609683685083
identity,auto,29,mae,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,36,constant,14,auto,14,26,randomForestRegressor,7,9,adam,distance,0.19821803533126436
tanh,auto,11,mse,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,15,adaptive,74,sqrt,12,6,kneighborsRegressor,1,5,lbfgs,uniform,0.4170841674941088
relu,auto,18,mae,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,12,invscaling,21,sqrt,20,15,randomForestRegressor,9,5,lbfgs,distance,0.06156649466398856
identity,ball_tree,9,poisson,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,30,adaptive,95,log2,7,13,randomForestRegressor,9,9,sgd,distance,0.07117092774723954
tanh,ball_tree,18,mse,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,33,constant,90,auto,2,3,randomForestRegressor,6,2,sgd,distance,0.228365149595412
logistic,auto,26,mse,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,23,invscaling,43,auto,17,7,randomForestRegressor,2,7,adam,uniform,0.24424307951615654
tanh,brute,8,poisson,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,7,constant,80,auto,5,2,nnRegressor,3,6,sgd,distance,0.3326605339520363
logistic,auto,30,mae,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,22,invscaling,31,auto,17,22,randomForestRegressor,10,9,adam,distance,0.3955467338681512
identity,ball_tree,18,poisson,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,26,adaptive,3,sqrt,7,35,randomForestRegressor,8,7,lbfgs,distance,0.0008019504065349681
