,feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
0,0,0,1,kneighborsClassifier,None,ball_tree,None,None,31,None,None,None,None,None,None,2,None,distance,0.9417571569595261,ok,0.04205956403166056
1,0,1,0,kneighborsClassifier,None,ball_tree,None,None,13,None,None,None,None,None,None,7,None,uniform,0.9595261599210266,ok,0.08374377200379968
2,0,1,0,nnClassifier,identity,None,23.0,None,None,constant,None,None,None,None,3.0,None,sgd,None,0.9674234945705824,ok,2.8402229961939156
3,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
4,0,1,0,randomForestClassifier,None,None,None,gini,None,None,35.0,auto,18.0,17.0,None,None,None,None,0.9595261599210266,ok,3.705696734134108
5,1,0,0,randomForestClassifier,None,None,None,gini,None,None,85.0,auto,4.0,40.0,None,None,None,None,0.9595261599210266,ok,4.612139167031273
6,0,1,1,randomForestClassifier,None,None,None,entropy,None,None,25.0,log2,5.0,26.0,None,None,None,None,0.9664363277393879,ok,5.944208838045597
7,1,0,0,kneighborsClassifier,None,brute,None,None,28,None,None,None,None,None,None,3,None,uniform,0.9595261599210266,ok,6.076373468153179
8,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
9,1,0,1,nnClassifier,relu,None,16.0,None,None,adaptive,None,None,None,None,6.0,None,adam,None,0.9466929911154985,ok,13.545821105130017
10,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.0,ok,None
11,0,1,1,kneighborsClassifier,None,kd_tree,None,None,20,None,None,None,None,None,None,1,None,distance,0.945705824284304,ok,13.57660626503639
12,0,0,1,randomForestClassifier,None,None,None,entropy,None,None,5.0,sqrt,7.0,5.0,None,None,None,None,0.9644619940769991,ok,14.657420301111415
13,1,0,1,kneighborsClassifier,None,ball_tree,None,None,2,None,None,None,None,None,None,3,None,distance,0.9506416584402764,ok,14.678894908167422
14,1,0,0,kneighborsClassifier,None,auto,None,None,31,None,None,None,None,None,None,4,None,distance,0.9595261599210266,ok,14.69724222808145
15,1,0,1,nnClassifier,logistic,None,32.0,None,None,adaptive,None,None,None,None,8.0,None,lbfgs,None,0.947680157946693,ok,18.70969894202426
16,1,0,0,nnClassifier,tanh,None,19.0,None,None,adaptive,None,None,None,None,8.0,None,lbfgs,None,0.9674234945705824,ok,24.547830530209467
17,1,0,1,kneighborsClassifier,None,ball_tree,None,None,18,None,None,None,None,None,None,2,None,distance,0.9447186574531096,ok,24.568064941093326
18,0,1,1,kneighborsClassifier,None,kd_tree,None,None,9,None,None,None,None,None,None,7,None,distance,0.9516288252714709,ok,24.589208031073213
19,0,1,0,nnClassifier,logistic,None,20.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.9674234945705824,ok,28.4569442900829
20,0,1,0,nnClassifier,identity,None,28.0,None,None,constant,None,None,None,None,2.0,None,sgd,None,0.9674234945705824,ok,30.262748662149534
21,0,1,0,nnClassifier,logistic,None,29.0,None,None,constant,None,None,None,None,1.0,None,adam,None,0.9674234945705824,ok,35.17584132007323
22,0,1,0,nnClassifier,identity,None,26.0,None,None,constant,None,None,None,None,2.0,None,sgd,None,0.9674234945705824,ok,37.00417919503525
23,0,1,0,nnClassifier,logistic,None,29.0,None,None,constant,None,None,None,None,1.0,None,sgd,None,0.9674234945705824,ok,42.160828919149935
24,0,1,0,nnClassifier,identity,None,25.0,None,None,constant,None,None,None,None,4.0,None,sgd,None,0.9674234945705824,ok,43.77853856515139
25,0,1,0,nnClassifier,identity,None,25.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.9674234945705824,ok,45.77464039600454
26,0,1,0,nnClassifier,tanh,None,31.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.9674234945705824,ok,61.687607349129394
27,0,1,0,nnClassifier,tanh,None,8.0,None,None,invscaling,None,None,None,None,6.0,None,adam,None,0.9674234945705824,ok,67.45734648313373
28,1,0,0,nnClassifier,tanh,None,8.0,None,None,adaptive,None,None,None,None,10.0,None,lbfgs,None,0.9674234945705824,ok,68.08220025920309
29,1,0,0,nnClassifier,tanh,None,13.0,None,None,invscaling,None,None,None,None,5.0,None,lbfgs,None,0.9674234945705824,ok,71.85801615519449
30,1,0,0,nnClassifier,tanh,None,12.0,None,None,invscaling,None,None,None,None,6.0,None,adam,None,0.9674234945705824,ok,77.46820752019994
31,1,1,0,nnClassifier,identity,None,15.0,None,None,invscaling,None,None,None,None,3.0,None,adam,None,0.9674234945705824,ok,82.60065764700994
32,1,1,0,nnClassifier,logistic,None,16.0,None,None,constant,None,None,None,None,1.0,None,adam,None,0.9674234945705824,ok,88.61444580205716
