,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
37,1,1,1,1,0,1,0,0,1,1,1,1,0,1,nnRegressor,logistic,None,13.0,None,None,adaptive,None,None,None,None,7.0,None,adam,None,0.7776581464020011,ok,368.56923407595605
38,1,1,1,1,0,1,0,0,1,1,1,0,1,1,nnRegressor,logistic,None,13.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.8057897885165541,ok,371.7062227281276
39,1,1,1,1,0,1,0,0,1,1,1,1,0,1,kneighborsRegressor,None,ball_tree,None,None,34,None,None,None,None,None,None,7,None,uniform,0.708068813059167,ok,371.7740034949966
40,0,0,1,1,0,1,0,0,1,1,1,1,1,0,nnRegressor,logistic,None,19.0,None,None,constant,None,None,None,None,8.0,None,adam,None,0.7331742184466374,ok,387.8675201269798
41,1,1,1,1,1,0,0,0,1,1,1,1,1,1,nnRegressor,logistic,None,16.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.8180764978618777,ok,406.8965929050464
42,1,0,1,1,1,0,0,1,1,1,1,0,1,1,kneighborsRegressor,None,ball_tree,None,None,3,None,None,None,None,None,None,8,None,distance,0.7178600377714395,ok,406.97110512200743
43,1,1,1,1,1,0,0,0,1,1,1,1,0,1,nnRegressor,logistic,None,16.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.7756199131862599,ok,426.01434411201626
44,0,1,1,1,1,0,1,0,1,1,1,1,1,0,nnRegressor,logistic,None,15.0,None,None,invscaling,None,None,None,None,9.0,None,adam,None,0.7609823574611871,ok,446.3217136950698
45,1,0,1,1,1,0,1,1,1,1,1,1,1,1,nnRegressor,identity,None,11.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.7669646746013182,ok,446.6491998170968
46,1,1,1,1,1,0,0,0,1,0,1,0,0,0,kneighborsRegressor,None,auto,None,None,10,None,None,None,None,None,None,1,None,uniform,0.32014018528372845,ok,446.7952310841065
47,0,0,1,0,1,0,1,1,1,1,1,1,1,1,nnRegressor,logistic,None,11.0,None,None,adaptive,None,None,None,None,9.0,None,sgd,None,0.7679791994774781,ok,468.82795430207625
48,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,logistic,None,20.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.8154105999117158,ok,484.24683226901107
49,1,1,1,0,1,0,0,0,1,1,1,1,0,0,kneighborsRegressor,None,brute,None,None,31,None,None,None,None,None,None,8,None,distance,0.6645392065582533,ok,484.33984061912633
50,0,0,1,1,1,0,1,1,1,0,1,0,1,1,nnRegressor,tanh,None,11.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.7065564581793798,ok,506.88332769903354
51,1,1,0,0,1,0,0,0,1,1,1,1,1,1,nnRegressor,logistic,None,17.0,None,None,constant,None,None,None,None,9.0,None,adam,None,0.8081190566440163,ok,526.0265758479945
52,1,1,1,1,1,0,0,0,0,1,1,1,0,0,randomForestRegressor,None,None,None,poisson,None,None,81.0,log2,12.0,31.0,None,None,None,None,0.6626040635650425,ok,529.9424548479728
53,1,0,0,0,1,0,1,1,1,0,1,1,1,1,nnRegressor,tanh,None,13.0,None,None,constant,None,None,None,None,6.0,None,sgd,None,0.7725571021774715,ok,541.2089903331362
54,1,1,1,1,1,0,0,0,0,1,1,0,1,1,kneighborsRegressor,None,brute,None,None,23,None,None,None,None,None,None,9,None,uniform,0.740500375933842,ok,541.3051877920516
55,0,1,1,1,1,0,0,0,1,1,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,15.0,sqrt,17.0,3.0,None,None,None,None,0.3387750628635655,ok,542.7956374660134
56,1,1,0,0,1,0,1,1,1,0,1,1,0,0,nnRegressor,logistic,None,10.0,None,None,adaptive,None,None,None,None,1.0,None,lbfgs,None,0.7233495150345624,ok,545.9175381809473
57,1,0,1,1,1,0,0,0,0,1,1,1,1,1,nnRegressor,identity,None,15.0,None,None,invscaling,None,None,None,None,7.0,None,adam,None,0.7450755746285127,ok,548.4851393119898
58,1,1,1,1,1,0,0,0,1,1,1,0,1,1,randomForestRegressor,None,None,None,mse,None,None,80.0,log2,10.0,40.0,None,None,None,None,0.7623257462370232,ok,549.3904837749433
59,1,1,0,1,1,0,0,0,0,0,1,1,1,1,nnRegressor,tanh,None,17.0,None,None,constant,None,None,None,None,3.0,None,lbfgs,None,0.8147795644768511,ok,553.3726371340454
60,0,1,1,0,0,1,1,1,1,1,1,1,0,1,nnRegressor,logistic,None,19.0,None,None,constant,None,None,None,None,8.0,None,sgd,None,0.757729315500167,ok,566.902438523015
61,1,1,1,1,0,1,0,0,1,1,1,1,1,0,kneighborsRegressor,None,auto,None,None,9,None,None,None,None,None,None,1,None,distance,0.5623834244666353,ok,566.9725204210263
62,1,0,1,1,1,0,0,0,1,1,1,0,1,1,nnRegressor,logistic,None,22.0,None,None,invscaling,None,None,None,None,5.0,None,adam,None,0.7760732172509296,ok,581.30093553802
63,1,1,0,1,0,1,0,0,0,0,1,1,1,1,randomForestRegressor,None,None,None,mae,None,None,20.0,sqrt,19.0,17.0,None,None,None,None,0.7542305334828897,ok,590.6530587470625
64,0,1,1,0,0,1,1,1,1,1,1,1,1,1,nnRegressor,identity,None,12.0,None,None,constant,None,None,None,None,3.0,None,sgd,None,0.7528130879904621,ok,594.9703651720192
65,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,logistic,None,20.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.8154105999117158,ok,610.4227843361441
66,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,logistic,None,16.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.8165335479552842,ok,629.0574507480487
67,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,logistic,None,15.0,None,None,constant,None,None,None,None,6.0,None,adam,None,0.8212411119020232,ok,648.9210943679791
68,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,logistic,None,15.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.8173459300620238,ok,668.9678857950494
69,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,logistic,None,9.0,None,None,constant,None,None,None,None,6.0,None,adam,None,0.8227523226224142,ok,700.1469580540434
70,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,8.0,None,None,constant,None,None,None,None,6.0,None,adam,None,0.8198371880378061,ok,735.652785354061
71,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,9.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.8245522613276721,ok,767.2022868660279
72,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,9.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.8245522613276721,ok,798.8010870839935
73,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,9.0,None,None,adaptive,None,None,None,None,1.0,None,adam,None,0.8155552441097814,ok,829.5869763789233
74,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,9.0,None,None,constant,None,None,None,None,2.0,None,adam,None,0.8186148420043984,ok,860.454231638927
75,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,9.0,None,None,constant,None,None,None,None,4.0,None,lbfgs,None,0.8164447654634038,ok,864.5405494440347
76,1,1,0,1,1,0,0,0,1,0,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,47.0,log2,15.0,8.0,None,None,None,None,0.6210523763357529,ok,867.9464541380294
77,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,10.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.8154978346175353,ok,896.7030307499226
78,1,1,0,1,1,0,0,0,0,0,1,1,0,0,kneighborsRegressor,None,kd_tree,None,None,18,None,None,None,None,None,None,6,None,uniform,0.665173933976852,ok,896.7621208969504
79,1,0,0,1,1,0,0,0,1,0,1,0,1,1,nnRegressor,tanh,None,32.0,None,None,adaptive,None,None,None,None,3.0,None,adam,None,0.7751251598332525,ok,907.8962074541487
80,1,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,8.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.8180215735530115,ok,942.9717111350037
81,0,1,0,1,1,0,0,0,1,0,0,1,1,1,nnRegressor,tanh,None,10.0,None,None,invscaling,None,None,None,None,2.0,None,sgd,None,0.7278472034432657,ok,966.3820326679852
82,1,1,0,0,1,0,1,1,1,0,1,1,0,0,randomForestRegressor,None,None,None,mse,None,None,77.0,sqrt,11.0,26.0,None,None,None,None,0.6889464391248706,ok,967.0583645910956
83,1,1,0,1,1,0,0,0,0,0,1,0,1,1,nnRegressor,tanh,None,12.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.8090192158996294,ok,991.2328201050404
84,1,0,0,1,1,0,0,0,1,0,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,35,None,None,None,None,None,None,5,None,distance,0.7308811653040439,ok,991.2992595820688
85,0,1,0,1,1,0,0,0,1,0,0,1,1,1,nnRegressor,tanh,None,12.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.7816231705012529,ok,1015.5819223450962
86,1,1,0,0,1,0,0,0,1,0,1,1,1,1,nnRegressor,identity,None,8.0,None,None,constant,None,None,None,None,2.0,None,lbfgs,None,0.7611268075927018,ok,1015.8374348930083
87,1,1,0,1,1,0,1,1,1,0,1,1,0,0,nnRegressor,tanh,None,29.0,None,None,adaptive,None,None,None,None,5.0,None,adam,None,0.732041041304563,ok,1028.1948709751014
88,1,0,0,1,1,0,0,0,0,0,1,0,1,1,kneighborsRegressor,None,auto,None,None,13,None,None,None,None,None,None,2,None,distance,0.6412788484469479,ok,1028.3433860549703
89,1,1,0,1,1,0,0,0,1,0,0,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,25.0,auto,4.0,34.0,None,None,None,None,0.33229193891802,ok,1033.3166149321478
90,0,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,tanh,None,14.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.7824074213984151,ok,1054.6880882640835
91,1,1,0,0,1,0,1,1,1,0,1,1,0,0,nnRegressor,relu,None,10.0,None,None,invscaling,None,None,None,None,5.0,None,adam,None,0.7352886059347754,ok,1082.8410517130978
92,1,1,0,1,1,0,0,0,1,0,1,0,1,1,nnRegressor,identity,None,25.0,None,None,constant,None,None,None,None,3.0,None,adam,None,0.7497541956539395,ok,1085.090980771929
93,1,0,0,1,1,0,0,0,0,0,0,1,1,1,nnRegressor,tanh,None,11.0,None,None,constant,None,None,None,None,8.0,None,sgd,None,0.7685607103205582,ok,1105.572924073087
94,0,1,0,1,1,0,0,0,1,0,1,1,1,1,kneighborsRegressor,None,brute,None,None,27,None,None,None,None,None,None,9,None,uniform,0.7540896093945697,ok,1105.674870050978
95,1,1,0,0,1,0,0,0,1,0,1,1,1,1,randomForestRegressor,None,None,None,mae,None,None,99.0,log2,9.0,19.0,None,None,None,None,0.7770027021134908,ok,1118.6008253339678
96,1,1,0,1,1,0,1,1,1,0,1,1,0,0,nnRegressor,tanh,None,23.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.736096729569738,ok,1133.2463840451092
97,1,1,0,1,1,0,0,0,0,0,1,0,1,1,nnRegressor,relu,None,13.0,None,None,adaptive,None,None,None,None,1.0,None,lbfgs,None,-0.0003655209009352234,ok,1133.3632378061302
98,1,0,0,1,1,0,0,0,1,0,0,1,1,1,nnRegressor,tanh,None,8.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.7789426733582181,ok,1168.0490532619879
99,0,1,0,1,1,0,0,0,1,0,1,1,1,1,nnRegressor,identity,None,14.0,None,None,invscaling,None,None,None,None,6.0,None,adam,None,0.7174425387445535,ok,1171.359065891942
