,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
25,1,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,relu,None,28.0,None,None,adaptive,None,None,None,None,8.0,None,sgd,None,0.7730059986839228,ok,169.34236049000174
26,1,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,28.0,None,None,adaptive,None,None,None,None,8.0,None,sgd,None,0.7842033990322149,ok,179.19122438086197
27,1,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,26.0,None,None,adaptive,None,None,None,None,7.0,None,lbfgs,None,0.7641005706545287,ok,182.30621859896928
28,1,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,28.0,None,None,adaptive,None,None,None,None,7.0,None,sgd,None,0.7815190652974817,ok,192.141952594975
29,0,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,27.0,None,None,constant,None,None,None,None,6.0,None,sgd,None,0.7337884262446233,ok,202.14614379103296
30,1,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,13.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.5589063000893506,ok,220.26774316304363
31,1,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,21.0,None,None,adaptive,None,None,None,None,6.0,None,lbfgs,None,0.772666005416037,ok,223.41498120385222
32,1,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,29.0,None,None,adaptive,None,None,None,None,8.0,None,sgd,None,0.7833315598603415,ok,232.87737378687598
33,0,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,24.0,None,None,adaptive,None,None,None,None,9.0,None,sgd,None,0.7269906960618349,ok,243.96738711604849
34,1,1,1,1,0,1,0,1,0,0,0,0,1,0,randomForestRegressor,None,None,None,poisson,None,None,44,sqrt,2,4,None,None,None,None,0.5658340591595212,ok,246.49369845702313
35,0,1,1,1,0,1,0,1,0,0,0,0,1,1,nnRegressor,logistic,None,29.0,None,None,constant,None,None,None,None,8.0,None,sgd,None,0.7344446646851897,ok,255.99004701990634
36,1,1,1,1,1,1,0,1,0,0,0,0,1,0,nnRegressor,tanh,None,19.0,None,None,invscaling,None,None,None,None,9.0,None,lbfgs,None,0.7627234183801743,ok,259.9618318770081
37,1,1,1,1,0,1,0,1,0,0,0,0,1,1,kneighborsRegressor,None,ball_tree,None,None,39.0,None,None,None,None,None,None,4.0,None,distance,0.7156184432024777,ok,260.0201671849936
38,0,1,1,1,0,1,1,1,0,0,0,0,1,0,randomForestRegressor,None,None,None,poisson,None,None,42,sqrt,3,2,None,None,None,None,0.5267259313635073,ok,262.55603807000443
39,1,1,1,1,1,1,0,1,1,1,0,1,1,1,nnRegressor,logistic,None,26.0,None,None,adaptive,None,None,None,None,5.0,None,sgd,None,0.8140330345419058,ok,272.9073454749305
40,1,1,1,1,1,1,1,1,1,1,0,1,1,1,kneighborsRegressor,None,ball_tree,None,None,10.0,None,None,None,None,None,None,10.0,None,distance,0.7530183338409024,ok,272.9867843289394
41,1,1,1,1,1,1,0,1,1,1,0,1,1,0,randomForestRegressor,None,None,None,poisson,None,None,66,log2,7,11,None,None,None,None,0.6873539053643752,ok,277.33856318099424
42,0,1,0,1,1,1,1,0,1,1,0,1,1,1,nnRegressor,identity,None,26.0,None,None,adaptive,None,None,None,None,5.0,None,sgd,None,0.7579005349999292,ok,284.2460744869895
43,1,1,1,1,1,0,0,1,1,1,0,1,1,1,nnRegressor,logistic,None,24.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.18458093459593383,ok,294.9383394238539
44,1,0,1,1,1,1,1,1,1,1,1,1,1,0,kneighborsRegressor,None,kd_tree,None,None,27.0,None,None,None,None,None,None,1.0,None,uniform,0.5581562378547932,ok,295.0016938429326
45,1,1,0,1,1,1,0,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,mse,None,None,97,sqrt,19,40,None,None,None,None,0.7674854307789825,ok,295.79233922902495
46,0,0,1,0,1,0,0,1,1,1,0,1,1,1,nnRegressor,logistic,None,17.0,None,None,adaptive,None,None,None,None,2.0,None,sgd,None,0.7603980638801531,ok,309.65401988103986
47,1,1,0,1,1,1,1,1,1,1,1,1,1,0,kneighborsRegressor,None,ball_tree,None,None,27.0,None,None,None,None,None,None,4.0,None,uniform,0.7131553281881238,ok,309.7966839950532
48,1,1,1,0,1,0,0,0,1,1,0,1,0,1,nnRegressor,tanh,None,20.0,None,None,constant,None,None,None,None,6.0,None,sgd,None,0.7582709238173133,ok,315.12640870106407
49,1,0,1,1,1,1,0,1,1,1,1,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,32,log2,7,35,None,None,None,None,0.47623096998557835,ok,317.974098916864
50,0,1,0,0,1,0,1,0,1,1,0,1,0,1,nnRegressor,logistic,None,15.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.7545818795548793,ok,320.91909840190783
51,1,0,1,1,1,1,0,1,1,1,0,1,1,0,kneighborsRegressor,None,kd_tree,None,None,12.0,None,None,None,None,None,None,10.0,None,distance,0.7114286932371416,ok,320.9889193929266
52,1,1,1,1,1,1,0,1,1,1,1,1,0,1,nnRegressor,identity,None,22.0,None,None,constant,None,None,None,None,5.0,None,adam,None,0.7371266845621551,ok,322.9139237778727
53,1,1,0,0,1,0,0,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,68,auto,6,9,None,None,None,None,0.6898348587767453,ok,333.5968899158761
54,1,0,1,1,1,1,1,1,1,1,1,1,1,1,nnRegressor,identity,None,26.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.7728312383917963,ok,339.74404503800906
55,0,1,1,1,1,1,0,1,1,1,0,1,0,0,nnRegressor,logistic,None,23.0,None,None,invscaling,None,None,None,None,4.0,None,adam,None,0.7137518294218791,ok,353.3429659740068
56,1,1,0,0,1,1,0,0,1,1,0,1,1,1,kneighborsRegressor,None,kd_tree,None,None,39.0,None,None,None,None,None,None,3.0,None,distance,0.7441211611738507,ok,353.40269312704913
57,1,0,1,1,0,0,0,1,0,0,0,1,1,1,nnRegressor,identity,None,9.0,None,None,adaptive,None,None,None,None,2.0,None,lbfgs,None,0.7422424228115806,ok,353.5708175280597
58,1,1,1,1,0,1,1,1,0,0,1,0,0,1,nnRegressor,tanh,None,25.0,None,None,invscaling,None,None,None,None,5.0,None,sgd,None,0.6006844877425594,ok,365.1367483830545
59,1,1,1,0,1,1,0,1,1,1,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,82,log2,17,18,None,None,None,None,0.767810125340287,ok,365.9371067050379
60,0,1,0,1,0,0,0,0,0,0,0,1,1,1,nnRegressor,logistic,None,11.0,None,None,constant,None,None,None,None,7.0,None,adam,None,0.7520423832222283,ok,379.3183156680316
61,1,0,1,1,0,1,0,1,0,1,0,0,1,0,nnRegressor,logistic,None,21.0,None,None,adaptive,None,None,None,None,6.0,None,adam,None,0.7507794125876289,ok,394.0265591649804
62,1,1,1,1,1,1,0,1,1,0,1,0,0,1,kneighborsRegressor,None,auto,None,None,33.0,None,None,None,None,None,None,7.0,None,uniform,0.6714429431021844,ok,394.0921530430205
63,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,30.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.7952361225745059,ok,403.7852317779325
64,0,1,0,0,0,1,1,1,0,1,0,1,1,1,nnRegressor,tanh,None,30.0,None,None,invscaling,None,None,None,None,2.0,None,lbfgs,None,0.7748866485796286,ok,407.90583201893605
65,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,28.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.7983855689665141,ok,418.0282374098897
66,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,31.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.7963250411285634,ok,427.56125857285224
67,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,32.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.7868289431414992,ok,436.1303599879611
68,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,31.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.7963250411285634,ok,445.66496379184537
69,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,27.0,None,None,adaptive,None,None,None,None,2.0,None,sgd,None,0.8009443291898402,ok,455.80610084393993
70,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,24.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.787765438230369,ok,466.42096584499814
71,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,27.0,None,None,adaptive,None,None,None,None,2.0,None,sgd,None,0.8009443291898402,ok,476.5292940218933
72,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,27.0,None,None,adaptive,None,None,None,None,2.0,None,sgd,None,0.8009443291898402,ok,486.66429465287365
73,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,25.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.7863800902184603,ok,496.96523803588934
74,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,relu,None,22.0,None,None,adaptive,None,None,None,None,4.0,None,adam,None,0.7762034383964457,ok,507.36537470901385
75,1,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,tanh,None,27.0,None,None,constant,None,None,None,None,2.0,None,sgd,None,0.7921873120221453,ok,511.9055204370525
76,1,1,1,0,0,1,1,1,0,0,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,27,sqrt,5,7,None,None,None,None,0.7693202906373149,ok,525.4968075409997
77,1,1,1,0,0,1,1,1,0,0,0,1,1,0,nnRegressor,tanh,None,23.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.7630200410215973,ok,536.5570698429365
78,1,1,1,0,0,0,1,0,0,0,0,1,0,1,kneighborsRegressor,None,brute,None,None,2.0,None,None,None,None,None,None,1.0,None,distance,0.5147767709061524,ok,536.6219246098772
79,1,0,1,0,1,1,1,1,1,0,1,1,1,1,nnRegressor,relu,None,29.0,None,None,adaptive,None,None,None,None,2.0,None,sgd,None,0.7678826223210599,ok,545.9473454868421
80,0,1,1,0,0,1,1,1,0,0,0,1,1,1,nnRegressor,identity,None,26.0,None,None,adaptive,None,None,None,None,4.0,None,sgd,None,0.7296440446184124,ok,553.4892609620001
81,1,1,1,0,1,1,1,1,1,1,0,1,1,0,randomForestRegressor,None,None,None,poisson,None,None,56,auto,9,15,None,None,None,None,0.6761369342332606,ok,564.9770622048527
82,1,1,0,0,0,0,1,0,0,0,0,1,1,1,nnRegressor,tanh,None,19.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.780569719970721,ok,568.7932799479458
83,1,0,1,0,0,1,1,1,1,1,0,1,0,1,nnRegressor,tanh,None,15.0,None,None,adaptive,None,None,None,None,5.0,None,sgd,None,0.7296678124619793,ok,585.6949231000617
84,0,1,1,0,1,1,1,1,0,0,1,1,1,1,kneighborsRegressor,None,ball_tree,None,None,23.0,None,None,None,None,None,None,9.0,None,uniform,0.7382425841731907,ok,585.7650637140032
85,1,1,1,0,0,1,1,1,1,1,0,1,1,1,nnRegressor,relu,None,29.0,None,None,invscaling,None,None,None,None,1.0,None,adam,None,0.7992819718563156,ok,596.2389675190207
86,1,1,0,0,1,1,1,1,0,0,0,1,1,0,nnRegressor,tanh,None,21.0,None,None,constant,None,None,None,None,2.0,None,sgd,None,0.7479521705692425,ok,603.572321824031
87,1,1,1,0,0,0,1,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,6,log2,16,22,None,None,None,None,0.7471608667528643,ok,614.771642812062
88,1,0,1,0,1,1,1,1,0,0,1,1,0,1,nnRegressor,identity,None,23.0,None,None,adaptive,None,None,None,None,4.0,None,sgd,None,0.699056329308303,ok,622.4818280858453
89,0,1,1,0,0,1,1,1,0,1,0,1,1,1,kneighborsRegressor,None,ball_tree,None,None,11.0,None,None,None,None,None,None,5.0,None,uniform,0.7212790560885194,ok,622.5446283258498
90,1,1,1,0,1,1,1,1,1,0,0,1,1,0,nnRegressor,tanh,None,27.0,None,None,adaptive,None,None,None,None,1.0,None,sgd,None,0.7667889362764115,ok,632.4009411649313
91,1,1,0,0,0,0,1,0,0,1,0,1,1,1,nnRegressor,logistic,None,25.0,None,None,adaptive,None,None,None,None,6.0,None,lbfgs,None,0.7816992871663397,ok,635.3731473279186
92,1,0,1,0,1,1,1,1,1,0,0,1,0,1,randomForestRegressor,None,None,None,mse,None,None,29,sqrt,10,36,None,None,None,None,0.7094619849558175,ok,636.2303618800361
93,1,1,1,1,0,1,0,1,0,0,1,1,1,1,nnRegressor,relu,None,18.0,None,None,constant,None,None,None,None,5.0,None,sgd,None,0.7734195842183372,ok,649.9376702269074
94,0,1,1,0,1,1,1,1,1,1,0,1,1,1,nnRegressor,logistic,None,32.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.0440671192820401,ok,658.7892887890339
95,1,1,0,1,0,1,0,1,0,0,0,1,1,0,kneighborsRegressor,None,kd_tree,None,None,33.0,None,None,None,None,None,None,6.0,None,distance,0.7289814009610656,ok,658.8446127618663
96,1,1,1,0,1,0,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,24.0,None,None,adaptive,None,None,None,None,2.0,None,adam,None,0.7909010919150411,ok,672.4689835209865
97,1,0,1,1,0,1,0,1,0,0,1,1,0,1,nnRegressor,identity,None,28.0,None,None,adaptive,None,None,None,None,10.0,None,sgd,None,0.7023816455347623,ok,680.1816076028626
98,0,1,1,0,0,1,1,1,0,1,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,76,auto,4,5,None,None,None,None,0.7608100124984094,ok,714.3506077919155
99,1,1,1,1,1,1,0,1,1,0,0,1,1,1,nnRegressor,logistic,None,22.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.7928115267505524,ok,717.2880885968916
