,feature_0,feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,loss,status,time
11,1,1,1,0,1,0,1,0,0,0,1,1,0,0,nnRegressor,relu,None,8.0,None,None,invscaling,None,None,None,None,6.0,None,adam,None,0.6433983207626266,ok,145.27095286594704
12,0,0,1,0,0,0,0,1,1,0,1,1,1,0,randomForestRegressor,None,None,None,poisson,None,None,48,sqrt,16,30,None,None,None,None,0.5994922009895582,ok,147.73655316396616
13,0,1,1,1,1,1,0,1,0,1,1,0,0,1,randomForestRegressor,None,None,None,mae,None,None,63,log2,9,29,None,None,None,None,0.6813665135419749,ok,161.0184110070113
14,1,0,1,0,1,0,1,0,1,1,1,0,0,0,nnRegressor,relu,None,23.0,None,None,adaptive,None,None,None,None,9.0,None,adam,None,0.6406908451499611,ok,173.0118328218814
15,1,0,0,0,0,1,0,1,1,1,1,0,0,0,kneighborsRegressor,None,brute,None,None,20.0,None,None,None,None,None,None,8.0,None,uniform,0.6085494160877674,ok,173.0970557599794
16,0,1,0,0,1,0,1,1,1,1,0,1,1,1,nnRegressor,tanh,None,18.0,None,None,adaptive,None,None,None,None,5.0,None,sgd,None,0.7294171944997627,ok,187.85861896397546
17,0,1,0,0,1,0,0,0,0,1,1,1,1,1,kneighborsRegressor,None,kd_tree,None,None,10.0,None,None,None,None,None,None,4.0,None,distance,0.6712686051823781,ok,187.99555682996288
18,0,1,1,1,0,1,0,1,0,1,0,1,0,0,kneighborsRegressor,None,ball_tree,None,None,8.0,None,None,None,None,None,None,7.0,None,distance,0.6101521006088919,ok,188.03680347907357
19,1,1,0,1,0,0,0,1,1,0,1,1,1,0,nnRegressor,tanh,None,14.0,None,None,constant,None,None,None,None,8.0,None,adam,None,0.7383724727908074,ok,209.97697885590605
20,1,1,0,1,0,0,1,1,1,0,0,1,1,1,nnRegressor,tanh,None,16.0,None,None,adaptive,None,None,None,None,9.0,None,sgd,None,0.7254290338631622,ok,226.58395752310753
21,1,1,0,0,0,0,1,1,1,0,0,1,1,1,nnRegressor,tanh,None,16.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.6902095473749892,ok,242.82872570608743
22,1,1,0,0,0,0,1,1,1,0,0,1,1,1,nnRegressor,identity,None,17.0,None,None,constant,None,None,None,None,7.0,None,sgd,None,0.7018055964683241,ok,245.7822116559837
23,1,1,0,1,0,0,1,1,1,0,1,1,1,1,nnRegressor,logistic,None,13.0,None,None,adaptive,None,None,None,None,10.0,None,adam,None,0.7536554370169983,ok,269.10591651988216
24,1,1,0,1,0,0,1,1,1,0,1,1,1,0,nnRegressor,logistic,None,12.0,None,None,constant,None,None,None,None,10.0,None,adam,None,0.737974412450427,ok,293.89452327392064
25,1,1,0,1,0,0,0,1,1,0,1,1,1,1,nnRegressor,logistic,None,13.0,None,None,invscaling,None,None,None,None,10.0,None,adam,None,0.7581270288244598,ok,317.00091789802536
26,1,1,0,1,0,0,1,1,1,0,1,1,1,1,nnRegressor,logistic,None,21.0,None,None,invscaling,None,None,None,None,10.0,None,adam,None,0.7546204705206541,ok,332.50999089493416
27,1,1,0,1,0,0,0,1,1,0,1,1,1,1,nnRegressor,logistic,None,21.0,None,None,invscaling,None,None,None,None,9.0,None,adam,None,0.7589977742833487,ok,347.8816214699764
28,1,1,0,1,0,0,0,1,1,0,1,1,1,1,randomForestRegressor,None,None,None,mse,None,None,12,sqrt,14,3,None,None,None,None,0.7324057131057282,ok,348.7370313410647
29,1,1,0,1,0,0,0,1,1,0,1,1,1,1,nnRegressor,logistic,None,26.0,None,None,invscaling,None,None,None,None,9.0,None,lbfgs,None,0.7437928462835359,ok,352.19346818188205
30,1,1,0,1,0,0,0,1,1,0,1,0,1,1,nnRegressor,logistic,None,20.0,None,None,invscaling,None,None,None,None,8.0,None,adam,None,0.734953937982543,ok,367.98305585002527
31,1,1,0,1,0,0,0,1,1,0,1,1,1,1,nnRegressor,logistic,None,27.0,None,None,invscaling,None,None,None,None,8.0,None,adam,None,0.7531193986503847,ok,380.48930827202275
32,1,1,0,1,0,0,0,1,1,0,1,0,1,1,randomForestRegressor,None,None,None,mse,None,None,4,auto,20,10,None,None,None,None,0.6811577474382652,ok,381.54580491106026
33,1,1,0,1,0,0,0,1,1,0,1,1,1,1,nnRegressor,logistic,None,19.0,None,None,invscaling,None,None,None,None,9.0,None,adam,None,0.7598742117249438,ok,398.0320735150017
34,1,1,0,1,0,0,0,1,1,0,1,1,1,1,nnRegressor,identity,None,22.0,None,None,invscaling,None,None,None,None,7.0,None,lbfgs,None,0.7056305593565948,ok,398.2635850170627
35,1,1,0,1,0,1,0,1,1,0,1,1,1,1,kneighborsRegressor,None,auto,None,None,39.0,None,None,None,None,None,None,1.0,None,uniform,0.550189039356664,ok,398.32245221198536
36,1,1,0,1,0,0,0,0,1,0,1,1,1,1,nnRegressor,logistic,None,25.0,None,None,invscaling,None,None,None,None,9.0,None,adam,None,0.7601931060170758,ok,411.49814321892336
37,1,1,0,1,0,0,0,0,0,0,1,1,0,1,nnRegressor,relu,None,28.0,None,None,invscaling,None,None,None,None,1.0,None,adam,None,-0.0011192920617988378,ok,420.6309591019526
38,1,0,0,1,0,0,0,0,1,0,1,0,1,1,randomForestRegressor,None,None,None,poisson,None,None,100,log2,3,40,None,None,None,None,0.6050234246209707,ok,425.14733930304646
39,1,1,0,1,0,1,0,0,1,0,1,1,1,1,kneighborsRegressor,None,auto,None,None,36.0,None,None,None,None,None,None,1.0,None,uniform,0.5467160659416312,ok,425.2019152538851
40,1,0,1,1,0,0,0,0,0,0,1,1,0,1,nnRegressor,logistic,None,24.0,None,None,invscaling,None,None,None,None,8.0,None,adam,None,0.6568867749761282,ok,438.45674030901864
41,1,1,0,1,0,1,0,0,1,0,0,1,1,1,nnRegressor,logistic,None,19.0,None,None,invscaling,None,None,None,None,7.0,None,adam,None,0.7620215652575602,ok,454.6693306339439
42,0,1,1,1,0,1,0,0,1,0,0,0,1,1,randomForestRegressor,None,None,None,mse,None,None,94,sqrt,12,15,None,None,None,None,0.6613203820262241,ok,455.3405473069288
43,1,0,0,1,1,1,0,0,0,0,0,1,0,1,kneighborsRegressor,None,ball_tree,None,None,26.0,None,None,None,None,None,None,3.0,None,uniform,0.5617143516100173,ok,455.39728903002106
44,0,1,1,1,0,1,0,0,1,0,0,1,1,1,nnRegressor,identity,None,29.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.6857638576588769,ok,455.58096888894215
45,1,0,0,1,1,1,0,0,1,1,0,0,1,0,nnRegressor,logistic,None,25.0,None,None,invscaling,None,None,None,None,7.0,None,adam,None,0.7171172919270572,ok,468.5064100220334
46,1,1,0,0,0,1,0,0,0,0,0,1,0,1,randomForestRegressor,None,None,None,mse,None,None,24,auto,2,39,None,None,None,None,0.6850159944082305,ok,469.6503372529987
47,0,1,1,1,1,1,0,0,1,1,0,1,1,0,nnRegressor,relu,None,19.0,None,None,invscaling,None,None,None,None,3.0,None,lbfgs,None,0.6888980621748139,ok,472.09722174098715
48,1,0,0,0,0,1,0,0,0,0,0,0,1,1,kneighborsRegressor,None,auto,None,None,27.0,None,None,None,None,None,None,6.0,None,distance,0.6307263878339101,ok,472.14499825797975
49,0,1,0,1,1,1,0,0,1,1,0,1,0,1,nnRegressor,logistic,None,26.0,None,None,invscaling,None,None,None,None,5.0,None,adam,None,0.7184698158453829,ok,483.8877466060221
50,1,1,1,1,0,1,0,0,1,0,0,1,1,0,randomForestRegressor,None,None,None,mae,None,None,30,sqrt,20,4,None,None,None,None,0.6987544902024927,ok,493.20128883607686
51,1,0,0,0,0,1,0,0,1,0,0,0,1,1,nnRegressor,logistic,None,32.0,None,None,invscaling,None,None,None,None,8.0,None,sgd,None,0.048481819410060356,ok,501.89164208690636
52,0,1,0,1,1,1,1,0,0,1,0,1,0,0,kneighborsRegressor,None,ball_tree,None,None,17.0,None,None,None,None,None,None,3.0,None,distance,0.5431700762785348,ok,501.9528023949824
53,1,1,1,0,0,1,0,0,1,0,0,1,1,1,nnRegressor,identity,None,15.0,None,None,constant,None,None,None,None,4.0,None,adam,None,0.7032877731745333,ok,503.4221531180665
54,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,30.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.7646839012337435,ok,506.71195991896093
55,0,0,0,1,0,1,1,0,0,1,0,1,1,0,nnRegressor,relu,None,31.0,None,None,adaptive,None,None,None,None,6.0,None,lbfgs,None,0.6753493309227309,ok,508.9821583519224
56,1,1,0,0,1,1,1,0,1,1,0,0,0,1,kneighborsRegressor,None,brute,None,None,32.0,None,None,None,None,None,None,10.0,None,uniform,0.703371620420953,ok,509.09034719201736
57,1,1,1,1,0,1,1,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,poisson,None,None,81,log2,11,17,None,None,None,None,0.6660708533505985,ok,513.5015883329324
58,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,9.0,None,None,constant,None,None,None,None,4.0,None,lbfgs,None,0.7583955877416684,ok,516.4561114369426
59,0,0,0,1,1,1,1,0,1,1,0,1,1,0,nnRegressor,identity,None,11.0,None,None,invscaling,None,None,None,None,5.0,None,lbfgs,None,0.6770022205420182,ok,516.6562949849758
60,1,1,0,0,0,1,1,0,0,1,0,1,0,1,nnRegressor,logistic,None,23.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,-0.0011190398694291837,ok,516.7909787320532
61,1,1,1,1,0,1,1,0,1,1,0,0,1,1,nnRegressor,relu,None,30.0,None,None,invscaling,None,None,None,None,7.0,None,lbfgs,None,0.7465987075514222,ok,519.2600169470534
62,1,1,0,1,0,1,1,0,1,1,0,1,1,1,kneighborsRegressor,None,auto,None,None,3.0,None,None,None,None,None,None,2.0,None,uniform,0.6475582348315667,ok,519.4255078739952
63,1,1,0,1,0,1,1,0,1,1,0,1,1,0,randomForestRegressor,None,None,None,mse,None,None,30,log2,5,8,None,None,None,None,0.7361529622194813,ok,520.404385488946
64,0,0,0,0,1,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,18.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.7172179838124578,ok,524.517393931048
65,1,1,0,1,0,1,1,0,1,0,0,1,1,1,nnRegressor,logistic,None,28.0,None,None,invscaling,None,None,None,None,7.0,None,adam,None,0.7611301892399972,ok,536.3677366538905
66,1,1,0,1,0,1,1,0,1,0,0,1,1,1,nnRegressor,logistic,None,28.0,None,None,invscaling,None,None,None,None,7.0,None,sgd,None,0.11656513249331257,ok,546.0770242169965
67,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,31.0,None,None,invscaling,None,None,None,None,6.0,None,lbfgs,None,0.7646839012337435,ok,549.2150409840979
68,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,32.0,None,None,invscaling,None,None,None,None,5.0,None,lbfgs,None,0.7688194067391525,ok,552.5285467740614
69,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,32.0,None,None,invscaling,None,None,None,None,5.0,None,lbfgs,None,0.7688194067391525,ok,555.838588094106
70,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,32.0,None,None,adaptive,None,None,None,None,5.0,None,lbfgs,None,0.7656039724270391,ok,559.9583221629728
71,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,32.0,None,None,adaptive,None,None,None,None,4.0,None,lbfgs,None,0.7625395838450453,ok,563.8473168890923
72,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,32.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.7667200032632648,ok,567.9222368709743
73,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,29.0,None,None,adaptive,None,None,None,None,1.0,None,lbfgs,None,-0.0011197706269385765,ok,568.1006842399947
74,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,31.0,None,None,adaptive,None,None,None,None,2.0,None,lbfgs,None,0.723946238109468,ok,572.6350632950198
75,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,29.0,None,None,adaptive,None,None,None,None,2.0,None,lbfgs,None,0.723946238109468,ok,577.0787114258856
76,1,1,0,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,31.0,None,None,adaptive,None,None,None,None,2.0,None,lbfgs,None,0.723946238109468,ok,581.499373893952
77,1,1,0,1,0,1,1,0,0,1,0,0,1,1,randomForestRegressor,None,None,None,poisson,None,None,87,auto,15,21,None,None,None,None,0.6667536610271635,ok,590.6178717319854
78,1,1,0,1,0,1,1,0,1,1,0,1,0,1,nnRegressor,tanh,None,26.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.7276508092715093,ok,594.6238877649885
79,1,1,1,1,0,1,1,0,1,1,0,1,1,1,kneighborsRegressor,None,kd_tree,None,None,16.0,None,None,None,None,None,None,6.0,None,distance,0.714868035382217,ok,594.6992665799335
80,1,1,0,1,0,1,1,0,1,1,0,1,1,0,nnRegressor,identity,None,30.0,None,None,constant,None,None,None,None,4.0,None,sgd,None,0.7092610407229762,ok,596.0791809479706
81,1,0,0,0,0,1,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,27.0,None,None,adaptive,None,None,None,None,3.0,None,lbfgs,None,0.7463321203439495,ok,599.9716793419793
82,0,1,0,1,1,1,1,0,0,1,0,0,0,1,nnRegressor,relu,None,32.0,None,None,adaptive,None,None,None,None,5.0,None,lbfgs,None,0.6781388822747276,ok,602.2384171430022
83,1,1,1,1,0,1,1,0,1,1,0,1,1,1,randomForestRegressor,None,None,None,mae,None,None,65,sqrt,8,36,None,None,None,None,0.7298630288349046,ok,614.9012951878831
84,1,1,0,1,0,1,1,0,1,1,0,1,1,1,kneighborsRegressor,None,ball_tree,None,None,27.0,None,None,None,None,None,None,10.0,None,distance,0.7375988388123431,ok,614.9770817549434
85,1,1,0,1,0,1,1,0,1,1,0,1,1,0,nnRegressor,tanh,None,27.0,None,None,constant,None,None,None,None,4.0,None,lbfgs,None,0.7450897469874385,ok,618.9525142819621
86,0,0,0,0,1,1,1,1,0,1,0,0,1,1,nnRegressor,logistic,None,24.0,None,None,adaptive,None,None,None,None,3.0,None,sgd,None,0.6836887693403091,ok,628.6666368530132
87,1,1,0,1,0,1,1,0,1,1,0,1,0,1,nnRegressor,identity,None,29.0,None,None,invscaling,None,None,None,None,1.0,None,lbfgs,None,0.6903411242753239,ok,628.8401791329961
88,1,1,1,1,0,1,1,0,1,1,0,1,1,1,nnRegressor,logistic,None,31.0,None,None,invscaling,None,None,None,None,5.0,None,lbfgs,None,0.7457983358479905,ok,631.7826222050935
89,1,1,0,1,0,1,1,1,1,1,0,1,1,0,randomForestRegressor,None,None,None,mae,None,None,15,log2,4,13,None,None,None,None,0.7290788631741094,ok,645.2034822138958
90,0,0,0,1,0,1,1,0,1,1,0,1,1,1,kneighborsRegressor,None,brute,None,None,4.0,None,None,None,None,None,None,5.0,None,uniform,0.6945394133152091,ok,645.3075935940724
91,1,1,0,0,1,1,1,0,0,1,0,0,0,1,nnRegressor,relu,None,30.0,None,None,adaptive,None,None,None,None,2.0,None,lbfgs,None,0.7120687018655307,ok,647.5215653309133
92,1,1,1,1,0,0,1,0,1,1,0,1,1,1,nnRegressor,tanh,None,25.0,None,None,invscaling,None,None,None,None,4.0,None,sgd,None,0.6994695464241321,ok,658.9835073680151
93,1,1,0,1,0,1,1,1,1,1,0,1,1,1,nnRegressor,logistic,None,22.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.7668880686039253,ok,662.1208070090506
94,1,1,0,1,0,1,1,1,1,1,1,1,1,0,randomForestRegressor,None,None,None,mse,None,None,63,sqrt,13,21,None,None,None,None,0.7352564010223075,ok,662.9748716899194
95,0,0,0,0,1,1,1,1,1,1,0,0,1,1,kneighborsRegressor,None,brute,None,None,33.0,None,None,None,None,None,None,8.0,None,uniform,0.6844421675975405,ok,663.0820604849141
96,1,1,0,1,0,0,1,1,0,1,0,1,0,1,nnRegressor,logistic,None,17.0,None,None,constant,None,None,None,None,5.0,None,lbfgs,None,0.7077005516581283,ok,666.1520431800745
97,1,1,1,1,0,1,1,1,1,1,0,1,1,1,nnRegressor,logistic,None,22.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.7688434514302722,ok,669.2206914299168
98,1,1,1,1,0,1,1,1,1,1,1,1,1,1,nnRegressor,logistic,None,15.0,None,None,constant,None,None,None,None,6.0,None,lbfgs,None,0.7608130513469478,ok,672.2076203729957
99,1,1,1,1,0,1,1,1,1,1,0,1,1,0,nnRegressor,logistic,None,8.0,None,None,constant,None,None,None,None,6.0,None,sgd,None,0.7494213489371611,ok,700.3947952999733
