activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,12,mae,1,0,1,1,1,1,1,1,10,adaptive,24,auto,7,10,nnRegressor,6,5,adam,uniform,0.5125561459379689,149.28386504785158
relu,auto,19,poisson,1,0,1,1,1,1,1,1,20,constant,70,auto,16,10,nnRegressor,5,7,sgd,distance,0.4018240642455757,149.28392641688697
relu,auto,18,mse,1,0,1,1,1,1,1,1,36,constant,47,auto,7,35,nnRegressor,6,7,sgd,distance,0.4123294738220751,149.28396509587765
relu,auto,17,mse,0,1,1,1,0,1,1,1,36,constant,24,auto,12,30,nnRegressor,7,7,sgd,distance,-0.044343131255895285,149.28400219604373
relu,auto,12,poisson,0,1,1,1,0,1,1,1,23,constant,83,auto,8,14,nnRegressor,6,8,sgd,uniform,0.2817735503671924,149.28403898491524
relu,auto,15,mse,0,1,1,1,0,1,1,1,9,invscaling,80,auto,7,9,nnRegressor,7,7,adam,uniform,-0.05740257396181714,149.28407544386573
relu,auto,25,mae,0,0,1,1,1,1,1,1,17,invscaling,90,auto,15,7,nnRegressor,8,8,sgd,distance,0.011283936689459706,149.28411123296246
relu,auto,19,poisson,0,1,1,1,0,1,1,1,36,invscaling,69,auto,13,33,nnRegressor,8,7,sgd,uniform,0.05634139870211907,149.28414708282799
relu,auto,17,mae,0,1,1,1,0,1,1,1,11,constant,92,auto,4,27,nnRegressor,6,7,sgd,uniform,0.04147933519362723,149.2841836619191
relu,auto,16,mse,0,1,1,1,1,1,1,1,24,invscaling,16,auto,7,19,nnRegressor,5,10,sgd,distance,0.34863345593047235,149.28421985101886
relu,auto,17,mse,1,1,1,1,0,1,1,1,19,adaptive,18,auto,12,29,nnRegressor,6,7,sgd,distance,0.5097615470207183,149.2842561909929
relu,auto,19,mse,0,0,1,1,0,1,1,1,24,constant,34,auto,9,13,nnRegressor,7,6,sgd,distance,-0.13554992322469794,149.2842922899872
relu,auto,22,mae,1,1,1,1,1,1,1,1,11,adaptive,18,auto,11,14,nnRegressor,7,7,adam,distance,0.41137652123156465,149.2843282688409
relu,auto,13,mae,0,0,1,1,1,1,1,1,36,adaptive,5,auto,8,20,nnRegressor,7,6,sgd,distance,-0.16572008645393366,149.28436426795088
relu,auto,18,poisson,0,0,1,1,0,1,1,1,36,adaptive,69,auto,8,14,nnRegressor,6,7,sgd,uniform,0.5512474728910237,149.2844000479672
relu,auto,25,poisson,1,0,1,1,0,1,1,1,30,invscaling,92,auto,8,14,nnRegressor,5,7,sgd,distance,0.34410777398340664,149.2844360768795
relu,auto,18,mse,0,1,1,1,1,1,1,1,30,invscaling,29,auto,4,13,nnRegressor,6,6,sgd,distance,0.26132589274518714,149.2844720359426
relu,auto,15,poisson,1,1,1,1,1,1,1,1,30,adaptive,14,auto,8,28,nnRegressor,7,6,sgd,distance,0.19080255242714128,149.28452085494064
relu,auto,18,mae,0,1,1,1,1,1,1,1,10,constant,42,auto,16,14,nnRegressor,6,7,sgd,distance,0.502361073622358,149.28455663402565
relu,auto,17,mse,1,1,1,1,1,1,1,1,18,constant,7,auto,13,30,nnRegressor,9,7,sgd,distance,-0.26595164293337237,149.2845923639834
relu,auto,16,mse,1,1,1,1,1,1,1,1,14,constant,20,auto,9,12,nnRegressor,7,9,adam,distance,0.8761864990999636,354.8093277339358
relu,auto,21,mse,1,1,1,1,1,1,1,1,16,constant,66,auto,12,14,nnRegressor,8,9,adam,distance,0.8102114915754338,354.80938469292596
relu,auto,22,mse,1,1,1,1,1,1,1,1,32,constant,43,auto,11,31,nnRegressor,9,7,adam,distance,0.7947032559464661,354.8094228920527
relu,auto,16,mse,1,1,1,1,1,1,1,1,32,constant,20,auto,10,26,nnRegressor,6,6,adam,distance,0.5787823162859047,354.8094595919829
relu,auto,16,mse,1,1,1,1,1,1,1,1,19,constant,79,auto,9,12,nnRegressor,8,6,adam,distance,0.571466341778325,354.8094960008748
relu,auto,19,mse,1,1,1,1,1,1,1,1,11,constant,76,auto,11,13,nnRegressor,9,7,adam,distance,0.571307179621676,354.80954637983814
relu,auto,21,mse,1,1,1,1,1,1,1,1,18,constant,86,auto,11,9,nnRegressor,7,6,adam,distance,0.4009048074386754,354.8095825689379
relu,auto,22,mse,1,1,1,1,1,1,1,1,32,constant,65,auto,9,29,nnRegressor,6,9,adam,distance,0.3694577129981369,354.80961923883297
relu,auto,19,mse,1,1,1,1,1,1,1,1,13,constant,88,auto,8,23,nnRegressor,7,7,adam,distance,0.5591201037689657,354.80965500790626
