activation,algorithm,batchSize,criterion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,model,nLayers,n_neighbors,optimizer,weights,loss,time
relu,auto,9,gini,1,1,1,1,1,1,1,1,18,constant,54,auto,5,23,nnClassifier,10,9,adam,distance,0.5079365079365079,436.66375250392593
relu,auto,17,gini,1,1,1,1,1,1,1,1,31,constant,33,auto,11,20,nnClassifier,7,9,adam,distance,0.5091575091575091,436.66378925391473
relu,auto,20,gini,1,1,1,1,1,1,1,1,31,constant,81,auto,14,30,nnClassifier,9,9,adam,distance,0.9438339438339438,436.663825313095
relu,auto,17,gini,1,1,1,1,1,1,1,1,33,constant,64,auto,12,16,nnClassifier,10,10,adam,distance,0.518925518925519,436.6638608330395
relu,auto,16,gini,1,1,1,1,1,1,1,1,11,constant,32,auto,13,32,nnClassifier,10,10,adam,distance,0.9352869352869353,436.663896742044
relu,auto,18,gini,1,1,1,1,1,1,1,1,29,constant,82,auto,10,30,nnClassifier,7,7,adam,distance,0.9316239316239316,436.6639328820165
relu,auto,20,gini,1,1,1,1,1,1,1,1,29,constant,51,auto,14,28,nnClassifier,9,7,adam,distance,0.49572649572649574,436.6639688811265
relu,auto,22,gini,1,1,1,1,1,1,1,1,21,constant,47,auto,10,30,nnClassifier,10,9,adam,distance,0.9352869352869353,436.66400512098335
relu,auto,19,gini,1,1,1,1,1,1,1,1,27,constant,46,auto,10,29,nnClassifier,10,10,adam,distance,0.9365079365079365,436.6640411999542
relu,auto,22,gini,1,1,1,1,1,1,1,1,29,constant,74,auto,13,28,nnClassifier,5,10,adam,distance,0.5067155067155067,436.66407684003934
relu,auto,23,gini,1,1,1,1,1,1,1,1,31,constant,87,auto,15,30,nnClassifier,6,9,adam,distance,0.5128205128205128,436.6641125800088
relu,auto,20,gini,1,1,1,1,1,1,1,1,20,constant,68,auto,11,20,nnClassifier,5,9,adam,distance,0.9352869352869353,436.66414812905714
relu,auto,23,gini,1,1,1,1,1,1,1,1,10,constant,60,auto,15,16,nnClassifier,8,8,adam,distance,0.938949938949939,436.66418375913054
relu,auto,22,gini,1,1,1,1,1,1,1,1,17,constant,19,auto,15,30,nnClassifier,10,10,adam,distance,0.9377289377289377,436.66421930794604
relu,auto,20,gini,1,1,1,1,1,1,1,1,23,constant,48,auto,15,32,nnClassifier,10,10,adam,distance,0.9340659340659341,436.66425489797257
relu,auto,20,gini,1,1,1,1,1,1,1,1,20,constant,16,auto,12,28,nnClassifier,9,10,adam,distance,0.9304029304029304,436.6642905070912
relu,auto,22,gini,1,1,1,1,1,1,1,1,29,constant,10,auto,17,30,nnClassifier,9,8,adam,distance,0.9377289377289377,436.6643258370459
relu,auto,20,gini,1,1,1,1,1,1,1,1,17,constant,9,auto,13,32,nnClassifier,10,9,adam,distance,0.5042735042735043,1307.686237855116
relu,auto,20,gini,1,1,1,1,1,1,1,1,30,constant,87,auto,17,30,nnClassifier,10,9,adam,distance,0.5091575091575091,1307.686291313963
relu,auto,22,gini,1,1,1,1,1,1,1,1,22,constant,15,auto,14,32,nnClassifier,6,10,adam,distance,0.5067155067155067,1307.686329032993
relu,auto,13,gini,1,1,1,1,1,1,1,1,14,constant,56,auto,7,27,nnClassifier,7,9,adam,distance,0.5018315018315018,1307.6863653229084
relu,auto,17,gini,1,1,1,1,1,1,1,1,31,constant,37,auto,10,16,nnClassifier,6,10,adam,distance,0.5067155067155067,1307.6864019820932
relu,auto,20,gini,1,1,1,1,1,1,1,1,31,constant,81,auto,14,30,nnClassifier,9,9,adam,distance,0.5152625152625152,1307.6864379520994
relu,auto,20,gini,1,1,1,1,1,1,1,1,29,constant,68,auto,15,20,nnClassifier,10,8,adam,distance,0.503052503052503,1307.686474150978
relu,auto,15,gini,1,1,1,1,1,1,1,1,15,constant,36,auto,17,30,nnClassifier,8,8,adam,distance,0.5091575091575091,1307.6865217511076
relu,auto,22,gini,1,1,1,1,1,1,1,1,29,constant,80,auto,13,34,nnClassifier,10,7,adam,distance,0.503052503052503,1307.686557889916
relu,auto,20,gini,1,1,1,1,1,1,1,1,33,constant,55,auto,14,32,nnClassifier,9,10,adam,distance,0.5152625152625152,1307.6865939900745
relu,auto,22,gini,1,1,1,1,1,1,1,1,25,constant,51,auto,10,30,nnClassifier,7,9,adam,distance,0.5042735042735043,1307.6866300890688
relu,auto,23,gini,1,1,1,1,1,1,1,1,31,constant,47,auto,12,33,nnClassifier,10,7,adam,distance,0.5067155067155067,1307.6866660690866
relu,auto,20,gini,1,1,1,1,1,1,1,1,32,constant,78,auto,17,24,nnClassifier,7,10,adam,distance,0.5067155067155067,1307.686702027917
relu,auto,27,gini,1,1,1,1,1,1,1,1,31,constant,90,auto,11,28,nnClassifier,6,8,adam,distance,0.5018315018315018,1307.6867380870972
relu,auto,19,gini,1,1,1,1,1,1,1,1,24,constant,67,auto,10,24,nnClassifier,9,9,adam,distance,0.5067155067155067,1307.6867738671135
relu,auto,23,gini,1,1,1,1,1,1,1,1,9,constant,64,auto,14,20,nnClassifier,8,10,adam,distance,0.5042735042735043,1307.6868098459672
relu,auto,18,gini,1,1,1,1,1,1,1,1,21,constant,23,auto,13,30,nnClassifier,9,7,adam,distance,0.5042735042735043,1307.6868458860554
relu,auto,24,gini,1,1,1,1,1,1,1,1,21,constant,52,auto,11,28,nnClassifier,8,10,adam,distance,0.5067155067155067,1307.6868825349957
relu,auto,20,gini,1,1,1,1,1,1,1,1,24,constant,20,auto,16,32,nnClassifier,9,6,adam,distance,0.5152625152625152,1307.68691893504
relu,auto,19,gini,1,1,1,1,1,1,1,1,28,constant,14,auto,13,30,nnClassifier,9,9,adam,distance,0.5128205128205128,1307.6869552140124
relu,auto,24,gini,1,1,1,1,1,1,1,1,21,constant,13,auto,11,31,nnClassifier,8,5,adam,distance,0.5067155067155067,2148.4068733500317
relu,auto,17,gini,1,1,1,1,1,1,1,1,33,constant,83,auto,13,28,nnClassifier,9,7,adam,distance,0.5067155067155067,2148.406940889079
relu,auto,26,gini,1,1,1,1,1,1,1,1,23,constant,19,auto,15,30,nnClassifier,10,10,adam,distance,0.5018315018315018,2148.4069781689905
relu,auto,17,gini,1,1,1,1,1,1,1,1,18,constant,60,auto,11,23,nnClassifier,6,10,adam,distance,0.5079365079365079,2148.40701498813
relu,auto,15,gini,1,1,1,1,1,1,1,1,31,constant,41,auto,14,20,nnClassifier,5,9,adam,distance,0.4993894993894994,2148.4070515679196
relu,auto,20,gini,1,1,1,1,1,1,1,1,31,constant,81,auto,14,30,nnClassifier,9,9,adam,distance,0.5152625152625152,2148.4070882170927
relu,auto,21,gini,1,1,1,1,1,1,1,1,29,constant,72,auto,12,19,nnClassifier,8,10,adam,distance,0.5067155067155067,2148.407124547055
relu,auto,12,gini,1,1,1,1,1,1,1,1,19,constant,40,auto,17,34,nnClassifier,7,8,adam,distance,0.4993894993894994,2148.4071604961064
relu,auto,26,gini,1,1,1,1,1,1,1,1,29,constant,76,auto,16,32,nnClassifier,6,9,adam,distance,0.5042735042735043,2148.407196786022
relu,auto,20,gini,1,1,1,1,1,1,1,1,29,constant,59,auto,14,30,nnClassifier,9,10,adam,distance,0.5152625152625152,2148.4072328349575
relu,auto,20,gini,1,1,1,1,1,1,1,1,29,constant,55,auto,7,34,nnClassifier,7,9,adam,distance,0.5115995115995116,2148.4072689849418
relu,auto,21,gini,1,1,1,1,1,1,1,1,27,constant,51,auto,12,34,nnClassifier,6,7,adam,distance,0.5091575091575091,2148.4073048939463
relu,auto,19,gini,1,1,1,1,1,1,1,1,33,constant,74,auto,15,28,nnClassifier,7,9,adam,distance,0.503052503052503,2148.4073406739626
relu,auto,29,gini,1,1,1,1,1,1,1,1,31,constant,86,auto,13,30,nnClassifier,10,7,adam,distance,0.4993894993894994,2148.4073764339555
relu,auto,17,gini,1,1,1,1,1,1,1,1,20,constant,71,auto,13,20,nnClassifier,9,9,adam,distance,0.5115995115995116,2148.407412372995
relu,auto,25,gini,1,1,1,1,1,1,1,1,13,constant,68,auto,13,24,nnClassifier,7,6,adam,distance,0.5042735042735043,2148.407448213082
relu,auto,19,gini,1,1,1,1,1,1,1,1,17,constant,26,auto,14,30,nnClassifier,10,9,adam,distance,0.5164835164835165,2148.4074914921075
relu,auto,24,gini,1,1,1,1,1,1,1,1,24,constant,56,auto,14,28,nnClassifier,10,8,adam,distance,0.503052503052503,2148.4075277810916
relu,auto,19,gini,1,1,1,1,1,1,1,1,25,constant,19,auto,14,32,nnClassifier,9,10,adam,distance,0.5152625152625152,2148.4075636509806
relu,auto,21,gini,1,1,1,1,1,1,1,1,31,constant,18,auto,12,30,nnClassifier,9,10,adam,distance,0.5115995115995116,2148.4075994000304
relu,auto,25,gini,1,1,1,1,1,1,1,1,24,constant,17,auto,15,35,nnClassifier,9,4,adam,distance,0.503052503052503,2974.7261958559975
relu,auto,18,gini,1,1,1,1,1,1,1,1,32,constant,85,auto,10,26,nnClassifier,8,9,adam,distance,0.5152625152625152,2974.7262520850636
relu,auto,22,gini,1,1,1,1,1,1,1,1,27,constant,23,auto,15,30,nnClassifier,6,7,adam,distance,0.5042735042735043,2974.726289805025
relu,auto,13,gini,1,1,1,1,1,1,1,1,22,constant,64,auto,7,27,nnClassifier,10,9,adam,distance,0.4993894993894994,2974.7263264840003
relu,auto,16,gini,1,1,1,1,1,1,1,1,31,constant,45,auto,11,16,nnClassifier,9,9,adam,distance,0.5103785103785103,2974.726363154128
relu,auto,20,gini,1,1,1,1,1,1,1,1,31,constant,81,auto,14,30,nnClassifier,9,9,adam,distance,0.5152625152625152,2974.72639950295
relu,auto,18,gini,1,1,1,1,1,1,1,1,33,constant,68,auto,15,23,nnClassifier,8,8,adam,distance,0.5067155067155067,2974.726435823133
relu,auto,16,gini,1,1,1,1,1,1,1,1,15,constant,44,auto,13,37,nnClassifier,9,10,adam,distance,0.503052503052503,2974.7264717419166
relu,auto,22,gini,1,1,1,1,1,1,1,1,32,constant,80,auto,12,36,nnClassifier,4,8,adam,distance,0.5042735042735043,2974.7265153119806
relu,auto,20,gini,1,1,1,1,1,1,1,1,27,constant,63,auto,14,26,nnClassifier,9,8,adam,distance,0.5152625152625152,2974.7265513909515
relu,auto,20,gini,1,1,1,1,1,1,1,1,33,constant,59,auto,8,30,nnClassifier,8,9,adam,distance,0.503052503052503,2974.726587271085
relu,auto,20,gini,1,1,1,1,1,1,1,1,23,constant,55,auto,11,30,nnClassifier,7,7,adam,distance,0.5091575091575091,2974.7266233200207
relu,auto,22,gini,1,1,1,1,1,1,1,1,30,constant,78,auto,13,25,nnClassifier,4,9,adam,distance,0.5042735042735043,2974.72665924998
relu,auto,25,gini,1,1,1,1,1,1,1,1,31,constant,85,auto,9,30,nnClassifier,6,9,adam,distance,0.5054945054945055,2974.726695108926
relu,auto,17,gini,1,1,1,1,1,1,1,1,19,constant,73,auto,13,24,nnClassifier,7,9,adam,distance,0.5152625152625152,2974.7267313089687
relu,auto,21,gini,1,1,1,1,1,1,1,1,17,constant,72,auto,13,20,nnClassifier,8,3,adam,distance,0.5115995115995116,2974.7267670680303
relu,auto,20,gini,1,1,1,1,1,1,1,1,21,constant,22,auto,15,30,nnClassifier,9,9,adam,distance,0.5067155067155067,2974.7268028981052
relu,auto,20,gini,1,1,1,1,1,1,1,1,24,constant,60,auto,13,32,nnClassifier,9,9,adam,distance,0.5079365079365079,2974.7268391069956
relu,auto,19,gini,1,1,1,1,1,1,1,1,25,constant,23,auto,13,29,nnClassifier,9,7,adam,distance,0.5115995115995116,2974.726875216933
relu,auto,22,gini,1,1,1,1,1,1,1,1,27,constant,22,auto,16,29,nnClassifier,9,6,adam,distance,0.514041514041514,2974.7269112360664
