feature_0,feature_1,feature_2,model,activation,algorithm,batchSize,criterion,leaf_size,lr,max_depth,max_features,min_samples_leaf,min_samples_split,nLayers,n_neighbors,optimizer,weights,objective,elapsed_sec
1,0,1,nnClassifier,relu,NA,19,NA,nan,constant,nan,NA,nan,nan,5,nan,adam,NA,0.9396551724137931,9.111629009246826
0,1,1,nnClassifier,identity,NA,12,NA,nan,constant,nan,NA,nan,nan,9,nan,adam,NA,0.9267241379310345,21.532444715499878
1,1,1,nnClassifier,logistic,NA,27,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.9407327586206896,32.083717346191406
1,1,0,nnClassifier,logistic,NA,21,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9407327586206896,36.78264904022217
1,0,1,nnClassifier,logistic,NA,11,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.9407327586206896,71.72361302375793
1,0,0,nnClassifier,identity,NA,16,NA,nan,adaptive,nan,NA,nan,nan,8,nan,lbfgs,NA,0.9407327586206896,76.40138936042786
1,0,0,nnClassifier,identity,NA,10,NA,nan,adaptive,nan,NA,nan,nan,6,nan,adam,NA,0.9407327586206896,85.79312753677368
0,0,1,kneighborsClassifier,NA,ball_tree,nan,NA,10,NA,nan,NA,nan,nan,nan,10,NA,distance,0.9288793103448276,90.7590799331665
1,1,1,nnClassifier,tanh,NA,14,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.9407327586206896,115.37545561790466
0,0,1,nnClassifier,tanh,NA,19,NA,nan,adaptive,nan,NA,nan,nan,10,nan,sgd,NA,0.9385775862068966,136.2532229423523
1,0,0,nnClassifier,identity,NA,11,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9407327586206896,141.24166798591614
0,1,0,nnClassifier,tanh,NA,24,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.9407327586206896,162.84104084968567
0,0,0,nnClassifier,logistic,NA,14,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.0,167.14052271842957
0,1,0,nnClassifier,tanh,NA,24,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.9407327586206896,175.25651621818542
0,1,0,nnClassifier,identity,NA,25,NA,nan,invscaling,nan,NA,nan,nan,1,nan,sgd,NA,0.9407327586206896,187.144278049469
0,0,0,nnClassifier,identity,NA,25,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.0,191.71208786964417
1,1,0,nnClassifier,logistic,NA,14,NA,nan,invscaling,nan,NA,nan,nan,8,nan,sgd,NA,0.9407327586206896,205.61204981803894
0,1,0,nnClassifier,logistic,NA,16,NA,nan,adaptive,nan,NA,nan,nan,5,nan,sgd,NA,0.9407327586206896,221.95575523376465
1,0,0,nnClassifier,logistic,NA,15,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.9407327586206896,240.35864353179932
0,1,0,nnClassifier,tanh,NA,21,NA,nan,constant,nan,NA,nan,nan,2,nan,sgd,NA,0.9407327586206896,248.85596871376038
1,1,1,nnClassifier,logistic,NA,20,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9407327586206896,255.03377389907837
1,1,0,nnClassifier,relu,NA,29,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.9407327586206896,265.708473443985
0,0,0,nnClassifier,relu,NA,17,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.0,270.3254005908966
0,1,1,nnClassifier,logistic,NA,22,NA,nan,constant,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9407327586206896,275.2880413532257
0,1,1,nnClassifier,relu,NA,14,NA,nan,adaptive,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9407327586206896,282.60372614860535
0,1,1,nnClassifier,logistic,NA,30,NA,nan,invscaling,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9407327586206896,291.8176951408386
1,0,0,nnClassifier,tanh,NA,14,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9407327586206896,296.551805973053
0,1,1,nnClassifier,tanh,NA,18,NA,nan,adaptive,nan,NA,nan,nan,9,nan,lbfgs,NA,0.9407327586206896,307.1503665447235
1,1,0,nnClassifier,identity,NA,24,NA,nan,invscaling,nan,NA,nan,nan,6,nan,sgd,NA,0.9407327586206896,313.10262799263
0,1,0,nnClassifier,tanh,NA,32,NA,nan,invscaling,nan,NA,nan,nan,5,nan,sgd,NA,0.9407327586206896,331.56245279312134
0,0,0,nnClassifier,tanh,NA,28,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.0,336.42444372177124
1,0,0,nnClassifier,logistic,NA,13,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.9407327586206896,356.23403549194336
0,1,0,nnClassifier,identity,NA,26,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9407327586206896,360.8353111743927
0,1,0,nnClassifier,logistic,NA,27,NA,nan,adaptive,nan,NA,nan,nan,8,nan,sgd,NA,0.9407327586206896,373.5358204841614
1,0,1,nnClassifier,identity,NA,31,NA,nan,constant,nan,NA,nan,nan,6,nan,lbfgs,NA,0.9321120689655172,378.1225492954254
0,1,0,nnClassifier,identity,NA,17,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9407327586206896,382.6927330493927
1,1,1,nnClassifier,tanh,NA,30,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.9407327586206896,394.0602560043335
0,1,1,nnClassifier,logistic,NA,21,NA,nan,adaptive,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9407327586206896,398.71145725250244
0,1,0,nnClassifier,relu,NA,23,NA,nan,adaptive,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9407327586206896,405.3496766090393
1,1,0,nnClassifier,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,9,nan,sgd,NA,0.9407327586206896,417.9957754611969
1,0,0,nnClassifier,relu,NA,10,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9407327586206896,429.8524024486542
0,1,0,nnClassifier,identity,NA,21,NA,nan,invscaling,nan,NA,nan,nan,7,nan,sgd,NA,0.9407327586206896,435.94951844215393
1,1,0,nnClassifier,tanh,NA,18,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.9407327586206896,443.60911655426025
0,0,1,nnClassifier,relu,NA,22,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.9407327586206896,454.26935625076294
1,1,1,nnClassifier,tanh,NA,17,NA,nan,invscaling,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9342672413793104,464.8335852622986
0,1,1,nnClassifier,relu,NA,17,NA,nan,adaptive,nan,NA,nan,nan,2,nan,sgd,NA,0.9407327586206896,484.33305764198303
1,1,1,nnClassifier,logistic,NA,29,NA,nan,adaptive,nan,NA,nan,nan,1,nan,adam,NA,0.9407327586206896,496.4473023414612
0,1,0,nnClassifier,logistic,NA,28,NA,nan,adaptive,nan,NA,nan,nan,7,nan,lbfgs,NA,0.9407327586206896,501.02892804145813
0,1,1,nnClassifier,tanh,NA,30,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.9407327586206896,514.3164460659027
0,1,0,nnClassifier,identity,NA,28,NA,nan,adaptive,nan,NA,nan,nan,4,nan,adam,NA,0.9407327586206896,520.7872703075409
1,0,0,nnClassifier,logistic,NA,18,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9407327586206896,530.1123621463776
0,0,0,nnClassifier,relu,NA,17,NA,nan,invscaling,nan,NA,nan,nan,8,nan,adam,NA,0.0,534.3100163936615
1,1,1,nnClassifier,relu,NA,25,NA,nan,adaptive,nan,NA,nan,nan,7,nan,adam,NA,0.9321120689655172,548.9885983467102
1,0,1,nnClassifier,tanh,NA,24,NA,nan,constant,nan,NA,nan,nan,6,nan,adam,NA,0.9364224137931034,559.1021809577942
0,0,1,nnClassifier,relu,NA,22,NA,nan,adaptive,nan,NA,nan,nan,7,nan,sgd,NA,0.9364224137931034,578.5168056488037
0,1,0,nnClassifier,identity,NA,20,NA,nan,constant,nan,NA,nan,nan,3,nan,lbfgs,NA,0.9407327586206896,582.9368743896484
0,0,1,nnClassifier,relu,NA,15,NA,nan,invscaling,nan,NA,nan,nan,9,nan,sgd,NA,0.9407327586206896,591.4984436035156
0,1,0,nnClassifier,tanh,NA,28,NA,nan,invscaling,nan,NA,nan,nan,4,nan,sgd,NA,0.9407327586206896,611.5790724754333
0,1,1,nnClassifier,tanh,NA,29,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9375,623.9788689613342
0,0,1,nnClassifier,relu,NA,17,NA,nan,invscaling,nan,NA,nan,nan,4,nan,lbfgs,NA,0.9407327586206896,631.5206220149994
0,0,1,nnClassifier,logistic,NA,27,NA,nan,invscaling,nan,NA,nan,nan,1,nan,adam,NA,0.9407327586206896,645.2729313373566
0,0,1,nnClassifier,logistic,NA,12,NA,nan,invscaling,nan,NA,nan,nan,2,nan,adam,NA,0.9407327586206896,670.1246626377106
1,0,1,nnClassifier,relu,NA,23,NA,nan,invscaling,nan,NA,nan,nan,3,nan,adam,NA,0.9407327586206896,680.8314526081085
0,1,0,nnClassifier,identity,NA,19,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.9407327586206896,688.4493782520294
0,1,0,nnClassifier,identity,NA,15,NA,nan,invscaling,nan,NA,nan,nan,9,nan,adam,NA,0.9407327586206896,698.5178532600403
1,0,0,nnClassifier,relu,NA,13,NA,nan,adaptive,nan,NA,nan,nan,9,nan,adam,NA,0.9407327586206896,708.610315322876
1,0,0,nnClassifier,logistic,NA,27,NA,nan,adaptive,nan,NA,nan,nan,3,nan,sgd,NA,0.9407327586206896,721.7016613483429
0,1,0,nnClassifier,logistic,NA,25,NA,nan,invscaling,nan,NA,nan,nan,2,nan,lbfgs,NA,0.9407327586206896,726.5133948326111
0,1,0,nnClassifier,relu,NA,18,NA,nan,adaptive,nan,NA,nan,nan,8,nan,adam,NA,0.9407327586206896,735.3310127258301
0,0,1,nnClassifier,relu,NA,29,NA,nan,constant,nan,NA,nan,nan,1,nan,lbfgs,NA,0.9407327586206896,743.1773428916931
1,0,0,nnClassifier,identity,NA,15,NA,nan,invscaling,nan,NA,nan,nan,4,nan,adam,NA,0.9407327586206896,750.7092618942261
0,1,0,nnClassifier,identity,NA,19,NA,nan,adaptive,nan,NA,nan,nan,1,nan,sgd,NA,0.9407327586206896,764.0238871574402
0,0,1,nnClassifier,relu,NA,10,NA,nan,constant,nan,NA,nan,nan,3,nan,adam,NA,0.9407327586206896,775.4490237236023
1,1,0,nnClassifier,relu,NA,28,NA,nan,adaptive,nan,NA,nan,nan,3,nan,adam,NA,0.9407327586206896,783.4193315505981
1,0,0,nnClassifier,identity,NA,21,NA,nan,constant,nan,NA,nan,nan,1,nan,adam,NA,0.9407327586206896,790.9128015041351
1,0,0,nnClassifier,relu,NA,19,NA,nan,adaptive,nan,NA,nan,nan,4,nan,sgd,NA,0.9407327586206896,806.124758720398
